basin,region,stream_order,mouth_reachid,n_reaches,mean_iso,median_iso,q1,q3,min_iso,max_iso,sd_iso
Kusko,Kuskokwim,2,9997,7,0.7069818865714286,0.706840037,0.706823829,0.707131256,0.706789377,0.707333622,0.00022238160901918535
Kusko,Kuskokwim,1,10004,1,0.709134485,0.709134485,0.709134485,0.709134485,0.709134485,0.709134485,0.0
Kusko,Kuskokwim,1,10007,1,0.708984643,0.708984643,0.708984643,0.708984643,0.708984643,0.708984643,0.0
Kusko,Kuskokwim,3,10345,45,0.7073426204,0.707413505,0.707225597,0.707546809,0.70629141,0.708303762,0.0005287602964512841
Kusko,Kuskokwim,2,10561,9,0.7074077638888888,0.707413505,0.70725388,0.707560061,0.707217323,0.707608106,0.00016059237936967262
Kusko,Kuskokwim,1,10010,1,0.707301312,0.707301312,0.707301312,0.707301312,0.707301312,0.707301312,0.0
Kusko,Kuskokwim,1,10017,1,0.706789377,0.706789377,0.706789377,0.706789377,0.706789377,0.706789377,0.0
Kusko,Kuskokwim,2,10019,3,0.709700513,0.709701864,0.7096982695,0.709703432,0.709694675,0.709705,5.2934211054714e-06
Kusko,Kuskokwim,1,10028,1,0.707615765,0.707615765,0.707615765,0.707615765,0.707615765,0.707615765,0.0
Kusko,Kuskokwim,1,10038,1,0.709701864,0.709701864,0.709701864,0.709701864,0.709701864,0.709701864,0.0
Kusko,Kuskokwim,1,10041,1,0.706974707,0.706974707,0.706974707,0.706974707,0.706974707,0.706974707,0.0
Kusko,Kuskokwim,1,10061,1,0.708620241,0.708620241,0.708620241,0.708620241,0.708620241,0.708620241,0.0
Kusko,Kuskokwim,2,10062,7,0.7050703652857143,0.704868069,0.7048141035,0.7049111115,0.704694861,0.706479197,0.0006256990924783406
Kusko,Kuskokwim,1,10068,1,0.70860554,0.70860554,0.70860554,0.70860554,0.70860554,0.70860554,0.0
Kusko,Kuskokwim,1,10070,1,0.707225597,0.707225597,0.707225597,0.707225597,0.707225597,0.707225597,0.0
Kusko,Kuskokwim,1,10075,1,0.707281264,0.707281264,0.707281264,0.707281264,0.707281264,0.707281264,0.0
Kusko,Kuskokwim,1,10084,1,0.706818277,0.706818277,0.706818277,0.706818277,0.706818277,0.706818277,0.0
Kusko,Kuskokwim,1,10092,1,0.704694861,0.704694861,0.704694861,0.704694861,0.704694861,0.704694861,0.0
Kusko,Kuskokwim,1,10129,1,0.706479197,0.706479197,0.706479197,0.706479197,0.706479197,0.706479197,0.0
Kusko,Kuskokwim,1,10140,1,0.704818294,0.704818294,0.704818294,0.704818294,0.704818294,0.704818294,0.0
Kusko,Kuskokwim,1,10143,1,0.704688234,0.704688234,0.704688234,0.704688234,0.704688234,0.704688234,0.0
Kusko,Kuskokwim,1,10148,1,0.707217323,0.707217323,0.707217323,0.707217323,0.707217323,0.707217323,0.0
Kusko,Kuskokwim,1,10161,1,0.704809913,0.704809913,0.704809913,0.704809913,0.704809913,0.704809913,0.0
Kusko,Kuskokwim,2,10249,3,0.70630784,0.706308529,0.7062791035,0.706336921,0.706249678,0.706365313,5.7820578923079836e-05
Kusko,Kuskokwim,1,10162,1,0.706249678,0.706249678,0.706249678,0.706249678,0.706249678,0.706249678,0.0
Kusko,Kuskokwim,1,10163,1,0.706369196,0.706369196,0.706369196,0.706369196,0.706369196,0.706369196,0.0
Kusko,Kuskokwim,1,10166,1,0.709705,0.709705,0.709705,0.709705,0.709705,0.709705,0.0
Kusko,Kuskokwim,1,10179,1,0.708936581,0.708936581,0.708936581,0.708936581,0.708936581,0.708936581,0.0
Kusko,Kuskokwim,1,10206,1,0.705303756,0.705303756,0.705303756,0.705303756,0.705303756,0.705303756,0.0
Kusko,Kuskokwim,1,10243,1,0.70586158,0.70586158,0.70586158,0.70586158,0.70586158,0.70586158,0.0
Kusko,Kuskokwim,6,13187,617,0.709317550854133,0.709556903,0.709148467,0.709729951,0.706161995,0.710184629,0.0006634020148854649
Kusko,Kuskokwim,5,12770,375,0.7091319129706666,0.709419351,0.7086487905000001,0.7096687675,0.706161995,0.709914963,0.0007442514817869759
Kusko,Kuskokwim,4,11057,35,0.7085612409142857,0.708606135,0.7084547640000001,0.7086367025,0.708367068,0.708658382,9.028587108452175e-05
Kusko,Kuskokwim,3,11015,23,0.7085358612173912,0.708532892,0.7084462890000001,0.7086359275,0.708367068,0.708648613,9.947407970646777e-05
Kusko,Kuskokwim,2,10635,5,0.7084237782,0.708446029,0.708396266,0.708450542,0.708367068,0.708458986,4.007479321466576e-05
Kusko,Kuskokwim,1,10251,1,0.708396266,0.708396266,0.708396266,0.708396266,0.708396266,0.708396266,0.0
Kusko,Kuskokwim,1,10256,1,0.706308529,0.706308529,0.706308529,0.706308529,0.706308529,0.706308529,0.0
Kusko,Kuskokwim,3,10646,11,0.7086054765454546,0.708620601,0.708565045,0.7086343435,0.708554584,0.708648968,3.6992180631495995e-05
Kusko,Kuskokwim,2,10435,5,0.7085703846,0.708561571,0.708561114,0.708568519,0.708554584,0.708606135,2.058430283736725e-05
Kusko,Kuskokwim,1,10333,1,0.708568519,0.708568519,0.708568519,0.708568519,0.708568519,0.708568519,0.0
Kusko,Kuskokwim,2,10380,5,0.706832225,0.706495128,0.706439322,0.707012613,0.706406032,0.70780803,0.0005988286183533719
Kusko,Kuskokwim,1,10350,1,0.70780803,0.70780803,0.70780803,0.70780803,0.70780803,0.70780803,0.0
Kusko,Kuskokwim,1,10355,1,0.706439322,0.706439322,0.706439322,0.706439322,0.706439322,0.706439322,0.0
Kusko,Kuskokwim,1,10362,1,0.706406032,0.706406032,0.706406032,0.706406032,0.706406032,0.706406032,0.0
Kusko,Kuskokwim,2,10393,3,0.7082958586666667,0.708302657,0.708291907,0.7083032094999999,0.708281157,0.708303762,1.2743998914479778e-05
Kusko,Kuskokwim,1,10391,1,0.708303762,0.708303762,0.708303762,0.708303762,0.708303762,0.708303762,0.0
Kusko,Kuskokwim,1,10396,1,0.708446029,0.708446029,0.708446029,0.708446029,0.708446029,0.708446029,0.0
Kusko,Kuskokwim,2,10449,3,0.706468713,0.706460552,0.7064155755,0.70651777,0.706370599,0.706574988,0.00010243860244554645
Kusko,Kuskokwim,1,10401,1,0.706370599,0.706370599,0.706370599,0.706370599,0.706370599,0.706370599,0.0
Kusko,Kuskokwim,2,10572,5,0.7054660690000001,0.705621041,0.705168489,0.705670093,0.705073815,0.705796907,0.00032307621102459666
Kusko,Kuskokwim,1,10404,1,0.705073815,0.705073815,0.705073815,0.705073815,0.705073815,0.705073815,0.0
Kusko,Kuskokwim,4,10948,19,0.7094306091578947,0.709481613,0.7094716735,0.709531385,0.708111591,0.709587983,0.00032223425724295786
Kusko,Kuskokwim,3,10943,11,0.7095263716363636,0.709526302,0.709498602,0.7095602514999999,0.709465318,0.709587983,4.11312930851172e-05
Kusko,Kuskokwim,2,10947,7,0.7095421408571428,0.709552762,0.7095164005000001,0.7095717054999999,0.709478029,0.709587983,4.1301236427925485e-05
Kusko,Kuskokwim,1,10419,1,0.709587983,0.709587983,0.709587983,0.709587983,0.709587983,0.709587983,0.0
Kusko,Kuskokwim,2,10510,3,0.7086253423333333,0.708622965,0.708621783,0.708627713,0.708620601,0.708632461,6.277235484925496e-06
Kusko,Kuskokwim,1,10420,1,0.708622965,0.708622965,0.708622965,0.708622965,0.708622965,0.708622965,0.0
Kusko,Kuskokwim,2,10463,3,0.7088702219999999,0.708870347,0.7088683739999999,0.7088721325,0.708866401,0.708873918,3.7600586431654304e-06
Kusko,Kuskokwim,1,10423,1,0.708870347,0.708870347,0.708870347,0.708870347,0.708870347,0.708870347,0.0
Kusko,Kuskokwim,2,10589,9,0.7074565021111111,0.707467856,0.707395538,0.707494635,0.70735998,0.707535844,6.590349695851505e-05
Kusko,Kuskokwim,1,10434,1,0.707493927,0.707493927,0.707493927,0.707493927,0.707493927,0.707493927,0.0
Kusko,Kuskokwim,1,10451,1,0.708302657,0.708302657,0.708302657,0.708302657,0.708302657,0.708302657,0.0
Kusko,Kuskokwim,1,10467,1,0.706574988,0.706574988,0.706574988,0.706574988,0.706574988,0.706574988,0.0
Kusko,Kuskokwim,1,10472,1,0.707565017,0.707565017,0.707565017,0.707565017,0.707565017,0.707565017,0.0
Kusko,Kuskokwim,1,10481,1,0.708620601,0.708620601,0.708620601,0.708620601,0.708620601,0.708620601,0.0
Kusko,Kuskokwim,2,10484,15,0.7063989184666667,0.706382552,0.7061484625,0.7069711705,0.704906174,0.707338121,0.0007227432842955222
Kusko,Kuskokwim,1,10503,1,0.706844276,0.706844276,0.706844276,0.706844276,0.706844276,0.706844276,0.0
Kusko,Kuskokwim,1,10507,1,0.70957567,0.70957567,0.70957567,0.70957567,0.70957567,0.70957567,0.0
Kusko,Kuskokwim,2,10512,3,0.7089314459999999,0.708933824,0.7089273030000001,0.708936778,0.708920782,0.708939732,9.696225451214604e-06
Kusko,Kuskokwim,1,10530,1,0.708873918,0.708873918,0.708873918,0.708873918,0.708873918,0.708873918,0.0
Kusko,Kuskokwim,1,10544,1,0.70737733,0.70737733,0.70737733,0.70737733,0.70737733,0.70737733,0.0
Kusko,Kuskokwim,1,10554,1,0.707608106,0.707608106,0.707608106,0.707608106,0.707608106,0.707608106,0.0
Kusko,Kuskokwim,1,10567,1,0.708939732,0.708939732,0.708939732,0.708939732,0.708939732,0.708939732,0.0
Kusko,Kuskokwim,1,10576,1,0.708920782,0.708920782,0.708920782,0.708920782,0.708920782,0.708920782,0.0
Kusko,Kuskokwim,1,10583,1,0.708561571,0.708561571,0.708561571,0.708561571,0.708561571,0.708561571,0.0
Kusko,Kuskokwim,1,10596,1,0.708554584,0.708554584,0.708554584,0.708554584,0.708554584,0.708554584,0.0
Kusko,Kuskokwim,1,10605,1,0.70735998,0.70735998,0.70735998,0.70735998,0.70735998,0.70735998,0.0
Kusko,Kuskokwim,3,10870,11,0.7088474248181817,0.708839409,0.708834966,0.7088569645,0.708817979,0.708885937,2.0923031466872344e-05
Kusko,Kuskokwim,2,10751,7,0.7088459081428572,0.708839409,0.708834966,0.7088569645,0.708817979,0.708880108,2.0499319528776225e-05
Kusko,Kuskokwim,1,10618,1,0.708859759,0.708859759,0.708859759,0.708859759,0.708859759,0.708859759,0.0
Kusko,Kuskokwim,2,10741,3,0.709509928,0.709502611,0.709501741,0.7095144565,0.709500871,0.709526302,1.4206963327876376e-05
Kusko,Kuskokwim,1,10628,1,0.709502611,0.709502611,0.709502611,0.709502611,0.709502611,0.709502611,0.0
Kusko,Kuskokwim,1,10647,1,0.705168489,0.705168489,0.705168489,0.705168489,0.705168489,0.705168489,0.0
Kusko,Kuskokwim,1,10657,1,0.708880108,0.708880108,0.708880108,0.708880108,0.708880108,0.708880108,0.0
Kusko,Kuskokwim,1,10668,1,0.709526302,0.709526302,0.709526302,0.709526302,0.709526302,0.709526302,0.0
Kusko,Kuskokwim,3,10871,7,0.7092768348571428,0.709478202,0.7094526004999999,0.7094806185,0.708111591,0.709481613,0.0005140005559502303
Kusko,Kuskokwim,2,10863,3,0.7090055973333333,0.709447094,0.7087793425,0.7094526004999999,0.708111591,0.709458107,0.0007742517772484121
Kusko,Kuskokwim,1,10669,1,0.709447094,0.709447094,0.709447094,0.709447094,0.709447094,0.709447094,0.0
Kusko,Kuskokwim,1,10701,1,0.704906174,0.704906174,0.704906174,0.704906174,0.704906174,0.704906174,0.0
Kusko,Kuskokwim,1,10723,1,0.707535844,0.707535844,0.707535844,0.707535844,0.707535844,0.707535844,0.0
Kusko,Kuskokwim,1,10738,1,0.707467856,0.707467856,0.707467856,0.707467856,0.707467856,0.707467856,0.0
Kusko,Kuskokwim,2,10902,3,0.7088565673333332,0.708844439,0.7088418825,0.7088651880000001,0.708839326,0.708885937,2.5563033511958635e-05
Kusko,Kuskokwim,1,10764,1,0.708885937,0.708885937,0.708885937,0.708885937,0.708885937,0.708885937,0.0
Kusko,Kuskokwim,1,10771,1,0.708367068,0.708367068,0.708367068,0.708367068,0.708367068,0.708367068,0.0
Kusko,Kuskokwim,2,10786,5,0.7084434316,0.70844197,0.708440527,0.708446549,0.708440525,0.708447587,3.3914167835890774e-06
Kusko,Kuskokwim,1,10787,1,0.70883883,0.70883883,0.70883883,0.70883883,0.70883883,0.70883883,0.0
Kusko,Kuskokwim,1,10793,1,0.708817979,0.708817979,0.708817979,0.708817979,0.708817979,0.708817979,0.0
Kusko,Kuskokwim,1,10794,1,0.709536468,0.709536468,0.709536468,0.709536468,0.709536468,0.709536468,0.0
Kusko,Kuskokwim,1,10802,1,0.708440525,0.708440525,0.708440525,0.708440525,0.708440525,0.708440525,0.0
Kusko,Kuskokwim,1,10806,1,0.707234149,0.707234149,0.707234149,0.707234149,0.707234149,0.707234149,0.0
Kusko,Kuskokwim,2,10858,3,0.7094800883333333,0.70948045,0.7094793260000001,0.7094810315,0.709478202,0.709481613,1.7340220106331866e-06
Kusko,Kuskokwim,1,10826,1,0.70948045,0.70948045,0.70948045,0.70948045,0.70948045,0.70948045,0.0
Kusko,Kuskokwim,1,10827,1,0.709481613,0.709481613,0.709481613,0.709481613,0.709481613,0.709481613,0.0
Kusko,Kuskokwim,1,10833,1,0.708446549,0.708446549,0.708446549,0.708446549,0.708446549,0.708446549,0.0
Kusko,Kuskokwim,1,10856,1,0.705796907,0.705796907,0.705796907,0.705796907,0.705796907,0.705796907,0.0
Kusko,Kuskokwim,1,10864,1,0.708111591,0.708111591,0.708111591,0.708111591,0.708111591,0.708111591,0.0
Kusko,Kuskokwim,1,10872,1,0.709552762,0.709552762,0.709552762,0.709552762,0.709552762,0.709552762,0.0
Kusko,Kuskokwim,1,10887,1,0.70844197,0.70844197,0.70844197,0.70844197,0.70844197,0.70844197,0.0
Kusko,Kuskokwim,1,10896,1,0.707333622,0.707333622,0.707333622,0.707333622,0.707333622,0.707333622,0.0
Kusko,Kuskokwim,1,10913,1,0.707098065,0.707098065,0.707098065,0.707098065,0.707098065,0.707098065,0.0
Kusko,Kuskokwim,1,10917,1,0.708844439,0.708844439,0.708844439,0.708844439,0.708844439,0.708844439,0.0
Kusko,Kuskokwim,2,10993,3,0.7086470990000001,0.708647017,0.708646342,0.708647815,0.708645667,0.708648613,1.4747108191400406e-06
Kusko,Kuskokwim,1,10986,1,0.708645667,0.708645667,0.708645667,0.708645667,0.708645667,0.708645667,0.0
Kusko,Kuskokwim,1,10992,1,0.705119968,0.705119968,0.705119968,0.705119968,0.705119968,0.705119968,0.0
Kusko,Kuskokwim,1,11024,1,0.708647017,0.708647017,0.708647017,0.708647017,0.708647017,0.708647017,0.0
Kusko,Kuskokwim,4,11200,75,0.7080854888,0.708008697,0.7076123405,0.708620324,0.706161995,0.709843824,0.0008676316383448196
Kusko,Kuskokwim,3,11220,11,0.7087351563636364,0.708621536,0.708605572,0.708685158,0.708476798,0.709839355,0.0003714634625144788
Kusko,Kuskokwim,2,11101,5,0.7086348074,0.708621536,0.708604042,0.708639249,0.708597796,0.708711414,4.5773307175708545e-05
Kusko,Kuskokwim,1,11025,1,0.708597796,0.708597796,0.708597796,0.708597796,0.708597796,0.708597796,0.0
Kusko,Kuskokwim,1,11028,1,0.708604042,0.708604042,0.708604042,0.708604042,0.708604042,0.708604042,0.0
Kusko,Kuskokwim,3,11479,31,0.7074699198064517,0.707614077,0.7072271059999999,0.707783679,0.706161995,0.708466194,0.0006091698504355734
Kusko,Kuskokwim,1,11040,1,0.708639249,0.708639249,0.708639249,0.708639249,0.708639249,0.708639249,0.0
Kusko,Kuskokwim,2,11234,5,0.708843255,0.708619112,0.708607102,0.708673908,0.708476798,0.709839355,0.0005615141746020134
Kusko,Kuskokwim,1,11083,1,0.708476798,0.708476798,0.708476798,0.708476798,0.708476798,0.708476798,0.0
Kusko,Kuskokwim,6,15739,545,0.7079650443137615,0.708368028,0.706233503,0.709462209,0.705257075,0.710916008,0.0016343866972818328
Kusko,Kuskokwim,5,15673,435,0.7075353883264368,0.70706537,0.7060245064999999,0.7092323295,0.705257075,0.709738166,0.0015178462762951714
Kusko,Kuskokwim,4,14501,237,0.7064630818481014,0.706200173,0.705854207,0.70686582,0.705257075,0.709581957,0.0009466912775509024
Kusko,Kuskokwim,3,13180,37,0.7058084451081083,0.70578127,0.705455618,0.706148561,0.705274798,0.706671094,0.00036434605983398004
Kusko,Kuskokwim,2,11558,7,0.7056004565714284,0.70541625,0.705304065,0.705616462,0.705274798,0.706671094,0.0005029773745414715
Kusko,Kuskokwim,1,11162,1,0.705274798,0.705274798,0.705274798,0.705274798,0.705274798,0.705274798,0.0
Kusko,Kuskokwim,1,11218,1,0.709839355,0.709839355,0.709839355,0.709839355,0.709839355,0.709839355,0.0
Kusko,Kuskokwim,2,11241,5,0.706928109,0.707043997,0.706386417,0.707279917,0.70631961,0.707610604,0.0005627387445115976
Kusko,Kuskokwim,1,11229,1,0.706386417,0.706386417,0.706386417,0.706386417,0.706386417,0.706386417,0.0
Kusko,Kuskokwim,1,11236,1,0.708607102,0.708607102,0.708607102,0.708607102,0.708607102,0.708607102,0.0
Kusko,Kuskokwim,1,11263,1,0.705943744,0.705943744,0.705943744,0.705943744,0.705943744,0.705943744,0.0
Kusko,Kuskokwim,1,11287,1,0.70541625,0.70541625,0.70541625,0.70541625,0.70541625,0.70541625,0.0
Kusko,Kuskokwim,2,11703,7,0.7058203095714287,0.705852492,0.7055846875,0.7060824080000001,0.705316982,0.706238502,0.0003443002146145503
Kusko,Kuskokwim,1,11288,1,0.705713757,0.705713757,0.705713757,0.705713757,0.705713757,0.705713757,0.0
Kusko,Kuskokwim,3,13109,47,0.7063949654468086,0.706663702,0.7058217095,0.7069470744999999,0.705257075,0.707208262,0.0006166706702291445
Kusko,Kuskokwim,2,11396,5,0.7068994236,0.706879128,0.706868866,0.70691216,0.70686582,0.706971144,4.410473866607584e-05
Kusko,Kuskokwim,1,11305,1,0.706868866,0.706868866,0.706868866,0.706868866,0.706868866,0.706868866,0.0
Kusko,Kuskokwim,1,11308,1,0.70686582,0.70686582,0.70686582,0.70686582,0.70686582,0.70686582,0.0
Kusko,Kuskokwim,1,11310,1,0.705316982,0.705316982,0.705316982,0.705316982,0.705316982,0.705316982,0.0
Kusko,Kuskokwim,1,11336,1,0.706879128,0.706879128,0.706879128,0.706879128,0.706879128,0.706879128,0.0
Kusko,Kuskokwim,1,11354,1,0.707283177,0.707283177,0.707283177,0.707283177,0.707283177,0.707283177,0.0
Kusko,Kuskokwim,1,11377,1,0.707610604,0.707610604,0.707610604,0.707610604,0.707610604,0.707610604,0.0
Kusko,Kuskokwim,1,11404,1,0.705280235,0.705280235,0.705280235,0.705280235,0.705280235,0.705280235,0.0
Kusko,Kuskokwim,1,11432,1,0.70631961,0.70631961,0.70631961,0.70631961,0.70631961,0.70631961,0.0
Kusko,Kuskokwim,1,11471,1,0.707338121,0.707338121,0.707338121,0.707338121,0.707338121,0.707338121,0.0
Kusko,Kuskokwim,3,11675,13,0.7076612263846154,0.707928659,0.707593731,0.707986677,0.706419696,0.70806228,0.0005657294706287871
Kusko,Kuskokwim,2,11646,7,0.7073823402857143,0.707593731,0.7069622440000001,0.7078783045,0.706419696,0.707981858,0.000663194917251015
Kusko,Kuskokwim,1,11508,1,0.706485488,0.706485488,0.706485488,0.706485488,0.706485488,0.706485488,0.0
Kusko,Kuskokwim,2,11570,3,0.706341863,0.706384419,0.7061285500000001,0.706576454,0.705872681,0.706768489,0.0004494176821933031
Kusko,Kuskokwim,1,11521,1,0.706768489,0.706768489,0.706768489,0.706768489,0.706768489,0.706768489,0.0
Kusko,Kuskokwim,1,11561,1,0.7079441,0.7079441,0.7079441,0.7079441,0.7079441,0.7079441,0.0
Kusko,Kuskokwim,1,11579,1,0.706238502,0.706238502,0.706238502,0.706238502,0.706238502,0.706238502,0.0
Kusko,Kuskokwim,1,11584,1,0.706419696,0.706419696,0.706419696,0.706419696,0.706419696,0.706419696,0.0
Kusko,Kuskokwim,4,11607,63,0.7095151234920635,0.709555227,0.7094291500000001,0.7096892235000001,0.70843849,0.709807162,0.000254469621781856
Kusko,Kuskokwim,1,11604,1,0.705872681,0.705872681,0.705872681,0.705872681,0.705872681,0.705872681,0.0
Kusko,Kuskokwim,1,11620,1,0.706671094,0.706671094,0.706671094,0.706671094,0.706671094,0.706671094,0.0
Kusko,Kuskokwim,1,11653,1,0.707981858,0.707981858,0.707981858,0.707981858,0.707981858,0.707981858,0.0
Kusko,Kuskokwim,1,11705,1,0.705455618,0.705455618,0.705455618,0.705455618,0.705455618,0.705455618,0.0
Kusko,Kuskokwim,3,11711,15,0.7097332253333332,0.709735864,0.7097214855,0.7097458235,0.709676907,0.709789882,2.7666247751855095e-05
Kusko,Kuskokwim,3,11771,43,0.7094217705581396,0.709461952,0.7094095229999999,0.709564038,0.70843849,0.709680128,0.00025524035475813574
Kusko,Kuskokwim,2,11784,3,0.7090913383333334,0.708992877,0.7088263105,0.7093071355,0.708659744,0.709621394,0.0004883274068146784
Kusko,Kuskokwim,1,11720,1,0.709621394,0.709621394,0.709621394,0.709621394,0.709621394,0.709621394,0.0
Kusko,Kuskokwim,2,11776,5,0.708005633,0.708004437,0.707986677,0.708046112,0.707928659,0.70806228,5.2756964180107676e-05
Kusko,Kuskokwim,1,11738,1,0.708004437,0.708004437,0.708004437,0.708004437,0.708004437,0.708004437,0.0
Kusko,Kuskokwim,3,13271,39,0.7061356264358973,0.706200869,0.705781733,0.70651206,0.705559766,0.706817178,0.00037100345864714664
Kusko,Kuskokwim,2,11904,3,0.7063275706666667,0.706266617,0.7062194585,0.706405206,0.7061723,0.706543795,0.00019310268218315663
Kusko,Kuskokwim,1,11760,1,0.706543795,0.706543795,0.706543795,0.706543795,0.706543795,0.706543795,0.0
Kusko,Kuskokwim,2,11811,3,0.7073720346666666,0.707530759,0.7072914765,0.707531955,0.707052194,0.707533151,0.0002769927245548893
Kusko,Kuskokwim,1,11775,1,0.707052194,0.707052194,0.707052194,0.707052194,0.707052194,0.707052194,0.0
Kusko,Kuskokwim,1,11787,1,0.7061723,0.7061723,0.7061723,0.7061723,0.7061723,0.7061723,0.0
Kusko,Kuskokwim,2,12287,3,0.7057932786666666,0.705880963,0.705744996,0.7058854035,0.705609029,0.705889844,0.0001596266669148201
Kusko,Kuskokwim,1,11789,1,0.705609029,0.705609029,0.705609029,0.705609029,0.705609029,0.705609029,0.0
Kusko,Kuskokwim,1,11808,1,0.707533151,0.707533151,0.707533151,0.707533151,0.707533151,0.707533151,0.0
Kusko,Kuskokwim,2,11892,3,0.705617187,0.705631762,0.705595764,0.7056458975,0.705559766,0.705660033,5.169807337801782e-05
Kusko,Kuskokwim,1,11813,1,0.705631762,0.705631762,0.705631762,0.705631762,0.705631762,0.705631762,0.0
Kusko,Kuskokwim,1,11814,1,0.707986677,0.707986677,0.707986677,0.707986677,0.707986677,0.707986677,0.0
Kusko,Kuskokwim,1,11835,1,0.708046112,0.708046112,0.708046112,0.708046112,0.708046112,0.708046112,0.0
Kusko,Kuskokwim,4,11937,101,0.7095900838019801,0.709586887,0.709456179,0.70970446,0.709348306,0.709914963,0.00014518074816207547
Kusko,Kuskokwim,3,12089,9,0.7097502126666666,0.709749353,0.709728735,0.709770554,0.709696953,0.70979796,2.984187950681096e-05
Kusko,Kuskokwim,2,11958,5,0.7097657171999999,0.709770554,0.709756099,0.709775238,0.709728735,0.70979796,2.5562821180357624e-05
Kusko,Kuskokwim,1,11838,1,0.709770554,0.709770554,0.709770554,0.709770554,0.709770554,0.709770554,0.0
Kusko,Kuskokwim,1,11840,1,0.708659744,0.708659744,0.708659744,0.708659744,0.708659744,0.708659744,0.0
Kusko,Kuskokwim,1,11878,1,0.70979796,0.70979796,0.70979796,0.70979796,0.70979796,0.70979796,0.0
Kusko,Kuskokwim,1,11885,1,0.705559766,0.705559766,0.705559766,0.705559766,0.705559766,0.705559766,0.0
Kusko,Kuskokwim,1,11901,1,0.709775238,0.709775238,0.709775238,0.709775238,0.709775238,0.709775238,0.0
Kusko,Kuskokwim,1,11921,1,0.706382552,0.706382552,0.706382552,0.706382552,0.706382552,0.706382552,0.0
Kusko,Kuskokwim,2,12157,3,0.7055752786666667,0.705577511,0.705567644,0.7055840295,0.705557777,0.705590548,1.6499154352060605e-05
Kusko,Kuskokwim,1,11995,1,0.705557777,0.705557777,0.705557777,0.705557777,0.705557777,0.705557777,0.0
Kusko,Kuskokwim,2,12103,3,0.709742125,0.709748444,0.7097385110000001,0.7097488985,0.709728578,0.709749353,1.1740846519737213e-05
Kusko,Kuskokwim,1,12001,1,0.709749353,0.709749353,0.709749353,0.709749353,0.709749353,0.709749353,0.0
Kusko,Kuskokwim,2,12012,5,0.706671791,0.706423004,0.706319744,0.707185293,0.706161995,0.707268919,0.0005162291583158613
Kusko,Kuskokwim,1,12007,1,0.706161995,0.706161995,0.706161995,0.706161995,0.706161995,0.706161995,0.0
Kusko,Kuskokwim,1,12032,1,0.705880963,0.705880963,0.705880963,0.705880963,0.705880963,0.705880963,0.0
Kusko,Kuskokwim,1,12088,1,0.709748444,0.709748444,0.709748444,0.709748444,0.709748444,0.709748444,0.0
Kusko,Kuskokwim,2,12113,3,0.7089087660000001,0.708825188,0.708631839,0.709143904,0.70843849,0.70946262,0.0005171552240749435
Kusko,Kuskokwim,1,12126,1,0.70946262,0.70946262,0.70946262,0.70946262,0.70946262,0.70946262,0.0
Kusko,Kuskokwim,1,12145,1,0.705577511,0.705577511,0.705577511,0.705577511,0.705577511,0.705577511,0.0
Kusko,Kuskokwim,2,12153,3,0.7096948470000001,0.709698319,0.709687613,0.7097038170000001,0.709676907,0.709709315,1.648061600792749e-05
Kusko,Kuskokwim,3,12228,69,0.7095401629130436,0.709551616,0.709456179,0.709614601,0.709348306,0.709741657,9.854175834590807e-05
Kusko,Kuskokwim,1,12181,1,0.70843849,0.70843849,0.70843849,0.70843849,0.70843849,0.70843849,0.0
Kusko,Kuskokwim,2,12185,5,0.7097301212,0.70972933,0.709723786,0.709738999,0.709719185,0.709739306,8.993568685480326e-06
Kusko,Kuskokwim,1,12183,1,0.709738999,0.709738999,0.709738999,0.709738999,0.709738999,0.709738999,0.0
Kusko,Kuskokwim,1,12206,1,0.709739306,0.709739306,0.709739306,0.709739306,0.709739306,0.709739306,0.0
Kusko,Kuskokwim,1,12226,1,0.709723786,0.709723786,0.709723786,0.709723786,0.709723786,0.709723786,0.0
Kusko,Kuskokwim,1,12263,1,0.709698319,0.709698319,0.709698319,0.709698319,0.709698319,0.709698319,0.0
Kusko,Kuskokwim,1,12265,1,0.706319744,0.706319744,0.706319744,0.706319744,0.706319744,0.706319744,0.0
Kusko,Kuskokwim,1,12320,1,0.706423004,0.706423004,0.706423004,0.706423004,0.706423004,0.706423004,0.0
Kusko,Kuskokwim,2,12832,9,0.7057012002222223,0.705789399,0.705603112,0.705833524,0.705257075,0.705952349,0.00022766168688088115
Kusko,Kuskokwim,1,12351,1,0.705603112,0.705603112,0.705603112,0.705603112,0.705603112,0.705603112,0.0
Kusko,Kuskokwim,1,12353,1,0.705952349,0.705952349,0.705952349,0.705952349,0.705952349,0.705952349,0.0
Kusko,Kuskokwim,1,12357,1,0.709676907,0.709676907,0.709676907,0.709676907,0.709676907,0.709676907,0.0
Kusko,Kuskokwim,2,12384,15,0.7094672382,0.709461952,0.7093984689999999,0.709537215,0.70936405,0.709574354,7.546970879593849e-05
Kusko,Kuskokwim,5,12843,205,0.7097168751951219,0.709714923,0.709644458,0.709786353,0.708991565,0.710184629,0.00018575755230736883
Kusko,Kuskokwim,4,13213,53,0.7096805410377357,0.709683616,0.709644321,0.709725929,0.709571427,0.709753641,4.95204602574986e-05
Kusko,Kuskokwim,3,12761,27,0.7097199323703705,0.709725929,0.7097043624999999,0.709737852,0.709676904,0.709753641,2.3721690191677267e-05
