COMID,Longitude,Latitude,Outlet_COMID
81020834,-130.4825,63.195,81020021
81020835,-131.5091667,63.25583333,81020021
81020836,-162.2108333,62.93916667,81020021
81020837,-143.2775,62.95916667,81020021
81020838,-130.7408333,62.94416667,81020021
81020839,-152.6866667,63.07,81030776
81020840,-133.885,62.99916667,81020021
81020841,-138.1783333,63.04416667,81020021
81020842,-148.5908333,63.03916667,81027459
81020843,-161.3033333,62.97166667,81020021
81020844,-161.8375,63.24833333,81018635
81020845,-152.9441667,63.0075,81030776
81020846,-142.8983333,63.0625,81020021
81020847,-148.2216667,63.0175,81027459
81020849,-162.2225,62.95916667,81020021
81020850,-140.0066667,63.23666667,81020021
81020851,-142.6883333,63.15166667,81020021
81020852,-139.5966667,62.97416667,81020021
81020853,-159.2216667,62.96166667,81020021
81020854,-131.6316667,63.0275,81020021
81020855,-145.4608333,63.145,81030789
81020856,-137.0916667,63.11833333,81020021
81020857,-156.7425,63.0925,81020021
81020858,-141.125,63.075,81020021
81020859,-149.1375,63.145,81027459
81020860,-141.7941667,63.19583333,81020021
81020861,-130.0483333,63.11416667,81020021
81020862,-160.2991667,63.15166667,81020021
81020863,-154.2325,63.07916667,81030776
81020864,-155.585,63.26333333,81030776
81020865,-137.9225,63.21,81020021
81020866,-131.3125,63.30083333,81020021
81020867,-150.6866667,62.96,81027459
81020868,-147.0025,63.17166667,81027459
81020869,-137.5508333,63.15,81020021
81020870,-141.6883333,62.97916667,81020021
81020871,-157.0225,63.11416667,81020021
81020872,-133.0666667,63.14083333,81020021
81020873,-150.7058333,62.99166667,81027459
81020874,-156.0433333,63.3175,81020021
81020875,-145.9616667,63.06416667,81020021
81020877,-148.9341667,62.92,81027459
81020878,-144.1183333,62.96916667,81030789
81020880,-153.0733333,62.94583333,81030776
81020881,-154.67,62.9375,81030776
81020882,-139.7291667,62.93833333,81020021
81020883,-130.4658333,62.9375,81020021
81020884,-148.9325,62.92333333,81027459
81020885,-131.9075,62.93166667,81020021
81020886,-134.7775,62.94416667,81020021
81020887,-142.7466667,62.94166667,81020021
81020888,-153.2458333,62.93,81030776
81020889,-158.89,62.92666667,81020021
81020890,-130.8116667,62.92833333,81020021
81020891,-141.7533333,62.93583333,81020021
81020892,-132.2616667,62.94416667,81020021
81020893,-155.675,62.96416667,81030776
81020894,-144.4508333,62.92583333,81030789
81020895,-160.5658333,62.95166667,81020021
81020897,-142.5216667,62.99583333,81020021
81020898,-161.67,62.93416667,81020021
81020899,-158.6058333,62.92666667,81020021
81020900,-163.5716667,62.93333333,81020232
81020902,-136.3725,62.93666667,81020021
81020903,-131.465,62.94916667,81020021
81020904,-151.8191667,62.94916667,81030776
81020906,-133.365,62.95166667,81020021
81020907,-139.2566667,62.94166667,81020021
81020908,-146.3525,62.9375,81027459
81020909,-147.0291667,62.9425,81027459
81020910,-152.3091667,62.9525,81030776
81020911,-154.03,62.9525,81030776
81020912,-146.98,62.93833333,81027459
81020913,-142.695,62.95166667,81020021
81020914,-156.7325,62.955,81020021
81020915,-158.5616667,62.9425,81020021
81020916,-134.5991667,62.96666667,81020021
81020917,-163.2475,62.98333333,81020358
81020918,-130.6891667,62.94916667,81020021
81020919,-152.1416667,62.95916667,81030776
81020921,-145.3291667,62.93333333,81030789
81020922,-153.7183333,62.95083333,81030776
81020923,-157.3475,62.9575,81020021
81020924,-158.03,62.95833333,81020021
81020925,-137.3666667,62.9575,81020021
81020926,-138.96,62.94,81020021
81020927,-146.6525,62.93833333,81027459
81020928,-134.2725,63.0125,81020021
81020929,-162.2475,62.955,81020021
81020930,-130.2716667,62.98583333,81020021
81020931,-141.8283333,62.95833333,81020021
81020932,-131.6758333,62.9725,81020021
81020933,-134.3458333,63.00833333,81020021
81020934,-142.3341667,62.95833333,81020021
81020935,-159.1083333,62.96,81020021
81020936,-131.0258333,62.96416667,81020021
81020937,-133.8525,62.965,81020021
81020938,-139.7366667,62.95166667,81020021
81020939,-132.8283333,62.93333333,81020021
81020941,-133.8675,62.97,81020021
81020942,-148.105,62.95583333,81027459
81020943,-160.765,62.9425,81020021
81020944,-161.0158333,62.9575,81020021
81020945,-130.8041667,62.94583333,81020021
81020946,-151.8325,62.95916667,81030776
81020947,-138.9991667,62.94333333,81020021
81020948,-143.1591667,62.96666667,81020021
81020949,-154.4683333,62.94916667,81030776
81020950,-152.735,63.01916667,81030776
81020951,-131.0641667,62.96833333,81020021
81020952,-157.6508333,63.0025,81020021
81020953,-130.3808333,62.96583333,81020021
81020954,-140.0983333,62.95333333,81020021
81020955,-146.1333333,62.96916667,81020021
81020956,-131.9816667,62.97666667,81020021
81020957,-160.4116667,62.97416667,81020021
81020958,-164.4225,63.00666667,81020021
81020959,-131.9316667,62.975,81020021
81020960,-141.6683333,62.97166667,81020021
81020961,-148.0291667,62.9675,81027459
81020962,-159.5666667,62.96,81020021
81020963,-138.0858333,62.98083333,81020021
81020964,-138.5608333,62.99083333,81020021
81020965,-141.985,62.9675,81020021
81020966,-146.5433333,62.96333333,81027459
81020967,-152.865,62.97333333,81030776
81020968,-142.1808333,63.01,81020021
81020969,-144.2825,62.99083333,81030789
81020970,-145.7358333,62.98333333,81030789
81020971,-156.3583333,63.01416667,81020021
81020972,-161.7375,62.99416667,81020021
81020973,-149.1766667,62.94583333,81027459
81020974,-154.7958333,62.96583333,81030776
81020975,-142.805,62.965,81020021
81020976,-155.7858333,62.97333333,81030776
81020977,-131.3175,62.97666667,81020021
81020978,-161.345,62.96666667,81020021
81020980,-156.7583333,62.99416667,81020021
81020982,-134.0733333,62.995,81020021
81020983,-157.8158333,62.99916667,81020021
81020984,-159.1016667,62.9775,81020021
81020985,-130.0675,62.99166667,81020021
81020986,-135.6491667,62.97916667,81020021
81020987,-136.28,62.95583333,81020021
81020988,-163.505,63.0075,81020232
81020989,-152.9791667,62.99,81030776
81020990,-134.1283333,63.00166667,81020021
81020991,-157.0375,63.03333333,81020021
81020992,-164.1975,63.00166667,81020021
81020993,-163.7691667,62.995,81020232
81020994,-135.5783333,62.965,81020021
81020995,-130.6883333,62.965,81020021
81020996,-135.7391667,62.98416667,81020021
81020997,-136.0366667,63.025,81020021
81020998,-137.3608333,62.99583333,81020021
81020999,-144.4141667,62.97583333,81030789
81021000,-161.9325,62.98666667,81020021
81021001,-132.255,62.98583333,81020021
81021002,-138.0575,62.98833333,81020021
81021003,-147.445,62.98666667,81027459
81021004,-155.0858333,62.99,81030776
81021005,-152.875,62.98416667,81030776
81021006,-153.6766667,62.99083333,81030776
81021007,-141.3125,62.96833333,81020021
81021008,-141.6708333,62.98166667,81020021
81021009,-138.6441667,62.99166667,81020021
81021010,-163.5891667,63.0125,81020232
81021011,-140.3583333,63.0025,81020021
81021012,-147.58,63.00916667,81027459
81021013,-160.4066667,62.99166667,81020021
81021014,-147.1541667,62.9925,81027459
81021015,-143.1633333,62.98333333,81020021
81021016,-150.86,62.98416667,81027459
81021018,-141.4475,62.9775,81020021
81021019,-147.4691667,63.00416667,81027459
81021020,-148.5575,62.98666667,81027459
81021021,-150.7116667,62.98833333,81027459
81021022,-152.6075,63.08083333,81030776
81021023,-162.2408333,62.97833333,81020021
81021024,-156.6558333,63.01416667,81020021
81021025,-162.2008333,62.97666667,81020021
81021026,-149.5675,63.01,81027459
81021028,-142.6941667,62.995,81020021
81021029,-135.8683333,63.0075,81020021
81021030,-138.2666667,63.03333333,81020021
81021031,-159.94,62.99666667,81020021
81021032,-145.8991667,62.95916667,81030789
81021033,-161.2691667,62.99666667,81020021
81021034,-145.2883333,62.99583333,81030789
81021035,-157.0833333,63.02416667,81020021
81021036,-146.0566667,63.01333333,81020021
81021037,-150.695,62.99916667,81027459
81021038,-135.7225,62.99416667,81020021
81021039,-139.33,63.01083333,81020021
81021040,-140.0833333,63,81020021
81021041,-151.6033333,63.02666667,81020021
81021042,-132.6908333,63.00583333,81020021
81021043,-136.9858333,63.01,81020021
81021044,-147.1916667,62.99333333,81027459
81021045,-149.7041667,62.9925,81027459
81021046,-151.1383333,62.99916667,81027459
81021047,-135.1458333,63.0075,81020021
81021048,-146.385,62.97333333,81027459
81021049,-160.6041667,62.9925,81020021
81021050,-151.6291667,63.03583333,81020021
81021051,-153.5591667,63.04083333,81030776
81021052,-133.8533333,63.01,81020021
81021053,-154.7066667,63.01666667,81030776
81021054,-157.9425,63.02833333,81020021
81021056,-150.695,63.00333333,81027459
81021057,-151.4291667,63.03333333,81020021
81021058,-161.0008333,62.99083333,81020021
81021059,-158.7375,63.01916667,81020021
81021060,-150.1525,63.01583333,81027459
81021062,-132.3091667,63.02083333,81020021
81021063,-158.4183333,63.0775,81020021
81021064,-132.215,63.0225,81020021
81021065,-158.1933333,63.0225,81020021
81021066,-160.7791667,63.03333333,81020021
81021067,-152.6658333,63.035,81030776
81021068,-156.2858333,63.05,81020021
81021069,-138.005,63.0425,81020021
81021070,-141.1125,63.03166667,81020021
81021071,-143.345,63.02416667,81020021
81021072,-154.0225,63.03416667,81030776
81021073,-143.8525,63.025,81030789
81021074,-148.9066667,63.00333333,81027459
81021075,-155.9666667,63.0125,81030776
81021076,-134.2458333,63.03166667,81020021
81021077,-141.47,63.01583333,81020021
81021078,-161.2908333,63.01,81020021
81021079,-145.4766667,63.02083333,81030789
81021080,-152.6908333,63.03833333,81030776
81021081,-137.6916667,63.04583333,81020021
81021082,-147.3016667,63.015,81027459
81021083,-155.865,63.025,81030776
81021084,-146.1875,63.01583333,81020021
81021085,-148.8641667,62.9975,81027459
81021086,-140.5008333,63.0475,81020021
81021087,-157.1025,63.0425,81020021
81021088,-151.4358333,63.04333333,81020021
81021089,-138.9458333,63.0475,81020021
81021090,-146.8391667,63.03166667,81027459
81021091,-142.9241667,63.04333333,81020021
81021092,-141.9558333,63.04416667,81020021
81021093,-139.6991667,63.03666667,81020021
81021094,-144.1358333,63.01583333,81030789
81021095,-136.5408333,63.03416667,81020021
81021096,-141.1325,63.03666667,81020021
81021097,-143.7966667,63.02083333,81030789
81021098,-149.08,62.99666667,81027459
81021099,-159.1775,63.02666667,81020021
81021100,-145.5225,63.02916667,81030789
81021101,-129.7283333,63.0125,81020021
81021102,-145.7458333,63.01166667,81030789
81021103,-148.3708333,63.0425,81027459
81021104,-146.5275,63.04333333,81027459
81021105,-150.82,63.01333333,81027459
81021106,-152.4625,63.10166667,81030776
81021107,-154.9933333,63.04416667,81030776
81021108,-160.3141667,63.03833333,81020021
81021109,-151.1625,63.0275,81027459
81021110,-131.5633333,63.04166667,81020021
81021111,-136.8933333,63.0475,81020021
81021112,-155.6516667,63.03583333,81030776
81021113,-161.9225,63.025,81020021
81021114,-156.6866667,63.0575,81020021
81021116,-143.395,63.06083333,81020021
81021117,-158.1683333,63.095,81020021
81021119,-130.4466667,63.02416667,81020021
81021120,-149.7691667,63.0475,81027459
81021121,-157.6741667,63.0425,81020021
81021122,-130.89,63.04833333,81020021
81021123,-154.1583333,63.0575,81030776
81021124,-159.0608333,63.05333333,81020021
81021125,-132.8341667,63.05333333,81020021
81021126,-142.8416667,63.0625,81020021
81021127,-140.3775,63.05,81020021
81021128,-137.5383333,63.0875,81020021
81021129,-152.7341667,63.06333333,81030776
81021132,-140.8175,63.10833333,81020021
81021133,-136.4358333,63.01916667,81020021
81021134,-155.2508333,63.02916667,81030776
81021135,-145.305,63.04333333,81030789
81021136,-157.4375,63.05333333,81020021
81021137,-129.8008333,63.00666667,81020021
81021138,-133.94,63.03666667,81020021
81021139,-153.335,63.08333333,81030776
81021140,-154.3758333,63.06916667,81030776
81021142,-143.1883333,63.09833333,81020021
81021143,-141.38,63.0525,81020021
81021144,-145.9491667,63.0575,81020021
81021145,-151.8416667,63.09083333,81030776
81021146,-132.34,63.06,81020021
81021147,-145.195,63.08083333,81030789
81021148,-131.5641667,63.05,81020021
81021149,-142.1841667,63.06166667,81020021
81021150,-157.7675,63.04333333,81020021
81021151,-158.25,63.06166667,81020021
81021152,-135.9741667,63.06416667,81020021
81021153,-143.5875,63.08666667,81020021
81021154,-131.1625,63.01833333,81020021
81021155,-151.595,63.05916667,81020021
81021156,-153.725,63.06333333,81030776
81021157,-138.445,63.07083333,81020021
81021158,-142.9391667,63.05916667,81020021
81021159,-145.9491667,63.0625,81020021
81021160,-132.1616667,63.04916667,81020021
81021161,-134.8758333,63.01166667,81020021
81021162,-136.795,63.05416667,81020021
81021163,-144.5283333,62.99916667,81030789
81021164,-150.19,63.04,81027459
81021165,-154.1408333,63.0675,81030776
81021166,-161.5908333,63.06416667,81020021
81021167,-164.365,63.04583333,81020021
81021168,-153.5775,63.08333333,81030776
81021169,-135.7975,63.04583333,81020021
81021170,-138.9025,63.07333333,81020021
81021171,-156.8241667,63.075,81020021
81021173,-139.1875,63.0775,81020021
81021174,-160.6933333,63.06583333,81020021
81021175,-130.6058333,63.06833333,81020021
81021176,-139.8108333,63.06916667,81020021
81021177,-149.3941667,63.05333333,81027459
81021178,-152.7925,63.08916667,81030776
81021179,-130.7275,63.08583333,81020021
81021180,-143.6625,63.09833333,81020021
81021181,-155.395,63.0925,81030776
81021182,-148.1308333,63.0625,81027459
81021183,-140.3475,63.0725,81020021
81021185,-151.9358333,63.07416667,81030776
81021186,-140.5025,63.075,81020021
81021187,-152.4366667,63.11166667,81030776
81021188,-160.9666667,63.12583333,81020021
81021189,-136.9541667,63.065,81020021
81021190,-156.8325,63.0775,81020021
81021191,-152.0183333,63.0925,81030776
81021192,-152.2458333,63.07166667,81030776
81021193,-135.965,63.08833333,81020021
81021194,-158.6908333,63.08083333,81020021
81021195,-160.5233333,63.03333333,81020021
81021196,-160.9175,63.10916667,81020021
81021197,-130.0858333,63.07583333,81020021
81021198,-134.5208333,63.07666667,81020021
81021199,-150.3483333,63.08333333,81027459
81021201,-130.3741667,63.06083333,81020021
81021202,-150.4275,63.1075,81027459
81021203,-152.6916667,63.08416667,81030776
81021204,-157.3241667,63.115,81020021
81021205,-143.9008333,63.11583333,81020021
81021206,-155.8308333,63.07083333,81030776
81021207,-159.3341667,63.07833333,81020021
81021208,-136.1716667,63.08833333,81020021
81021210,-161.7425,63.07166667,81020021
81021211,-144.315,63.085,81030789
81021212,-146.7758333,63.0525,81027459
81021213,-151.4358333,63.08833333,81020021
81021214,-160.2466667,63.08833333,81020021
81021215,-161.6975,63.06833333,81020021
81021216,-139.255,63.0825,81020021
81021217,-141.835,63.0825,81020021
81021218,-134.7941667,63.0375,81020021
81021219,-138.1125,63.09583333,81020021
81021220,-147.6783333,63.07916667,81027459
81021221,-153.8183333,63.07666667,81030776
81021223,-139.8533333,63.0825,81020021
81021224,-141.7941667,63.0825,81020021
81021225,-158.2741667,63.08916667,81020021
81021226,-152.9541667,63.05583333,81030776
81021227,-141.1616667,63.09166667,81020021
81021228,-142.2675,63.095,81020021
81021229,-159.6425,63.06,81020021
81021230,-157.9358333,63.08333333,81020021
81021231,-148.1441667,63.0775,81027459
81021232,-140.275,63.10583333,81020021
81021233,-161.9966667,63.08583333,81020021
81021234,-161.9358333,63.0975,81020021
81021235,-148.2283333,63.11666667,81020021
81021236,-153.9625,63.095,81030776
81021237,-137.2166667,63.10333333,81020021
81021238,-143.3125,63.11416667,81020021
81021240,-142.19,63.1075,81020021
81021241,-149.1316667,63.1125,81027459
81021242,-136.5225,63.0925,81020021
81021243,-139.3291667,63.08666667,81020021
81021244,-147.89,63.10166667,81027459
81021245,-135.17,63.10333333,81020021
81021246,-161.1091667,63.23166667,81020021
81021247,-155.1566667,63.195,81030776
81021248,-135.4316667,63.0425,81020021
81021249,-155.6083333,63.0775,81030776
81021250,-130.68,63.10083333,81020021
81021251,-133.5866667,63.05166667,81020021
81021252,-154.965,63.08416667,81030776
81021254,-148.3975,63.08083333,81027459
81021255,-130.5783333,63.08583333,81020021
81021256,-138.8608333,63.1425,81020021
81021257,-131.2041667,63.09083333,81020021
81021258,-131.23,63.0975,81020021
81021259,-135.8433333,63.07583333,81020021
81021260,-142.585,63.1125,81020021
81021261,-148.6741667,63.09916667,81027459
81021262,-142.9541667,63.105,81020021
81021263,-151.46,63.1525,81020021
81021264,-161.4075,63.16,81018767
81021265,-133.49,63.11916667,81020021
81021266,-146.2625,63.10416667,81020021
81021267,-150.1633333,63.065,81027459
81021269,-144.3775,63.095,81030789
81021270,-147.9591667,63.10916667,81027459
81021271,-160.4291667,63.06583333,81020021
81021272,-144.9908333,63.09416667,81030789
81021273,-157.585,63.0825,81020021
81021274,-146.3133333,63.1025,81020021
81021275,-149.855,63.1075,81027459
81021276,-150.7816667,63.14833333,81020021
81021277,-150.7975,63.14166667,81020021
81021278,-141.1291667,63.11666667,81020021
81021279,-134.4058333,63.09916667,81020021
81021280,-156.2758333,63.09166667,81020021
81021281,-145.6808333,63.14083333,81020021
81021282,-156.99,63.1175,81020021
81021283,-148.9125,63.14083333,81027459
81021284,-158.4891667,63.12916667,81020021
