reachid,Str_Order,iso_pred,isose_pred,assignment_sum,assignment_rescale,assignment_norm
14760,3,0.709246599,6.23455e-4,0,0,0
14805,1,0.709692645,6.52132e-4,0,0,0
14806,1,0.709394333,6.42725e-4,0,0,0
14807,2,0.709112593,6.62359e-4,0,0,0
14808,1,0.709595239,6.2877e-4,0,0,0
14809,2,0.7093841,6.54849e-4,0,0,0
14810,1,0.708418789,7.05748e-4,0,0,0
14811,1,0.70938461,6.46526e-4,0,0,0
14812,4,0.709527851,6.60083e-4,0,0,0
15324,2,0.709288024,3.57713e-4,0,0,0
15325,2,0.709483495,3.96099e-4,0,0,0
15326,1,0.707991327,6.62239e-4,0,0,0
15327,1,0.70804352,6.53663e-4,0,0,0
15328,3,0.70688421,4.00214e-4,0,0,0
15329,1,0.70939582,6.71303e-4,0,0,0
15330,1,0.70936186,6.17154e-4,0,0,0
15331,3,0.709457015,6.33972e-4,0,0,0
15562,3,0.708014401,6.41826e-4,0,0,0
15563,2,0.710448989,6.96925e-4,0,0,0
15564,1,0.709292732,6.36393e-4,0,0,0
15565,3,0.709093743,7.27e-5,0,0,0
15566,1,0.709199384,6.04737e-4,0,0,0
15567,1,0.710153751,6.3985e-4,0,0,0
15568,1,0.710024599,3.38495e-4,0,0,0
15569,1,0.709686771,5.95241e-4,0,0,0
15695,1,0.710485868,6.32993e-4,0,0,0
15696,7,0.709608415,6.61e-5,0,0,0
15697,1,0.708174385,6.65894e-4,0,0,0
15698,1,0.70803612,6.63948e-4,0,0,0
15699,3,0.707843928,6.32819e-4,0,0,0
15700,3,0.707924284,6.12615e-4,34.60943654818491,0.0018352913766652317,0.6291787438281484
15701,1,0.710262317,6.13538e-4,0,0,0
15702,1,0.71125959,0.00079131099999999995,0,0,0
15889,1,0.710362028,6.10882e-4,0,0,0
15890,2,0.707734918,6.76709e-4,0,0,0
15891,3,0.71050252,9.67266e-4,0,0,0
15895,1,0.710037208,6.09439e-4,0,0,0
15896,1,0.710816337,6.21896e-4,0,0,0
16337,2,0.71025684,6.71255e-4,0,0,0
16338,1,0.708444572,7.18343e-4,0,0,0
16339,2,0.707256663,7.65589e-4,0,0,0
16340,2,0.708447442,6.82188e-4,0,0,0
16341,3,0.708308803,6.52585e-4,0,0,0
16345,1,0.712460034,6.8952e-4,0,0,0
16349,1,0.70800889,7.4439e-4,0,0,0
16350,2,0.712016083,6.42741e-4,0,0,0
16505,1,0.712560546,8.27672e-4,0,0,0
16506,2,0.711946341,6.88855e-4,0,0,0
16507,1,0.708544727,7.34229e-4,0,0,0
16508,1,0.712682754,7.98104e-4,0,0,0
16509,4,0.712099298,5.1979e-4,0.6590700463287221,3.494958870426612e-5,0.01198149710604325
16510,2,0.711688829,7.04126e-4,0,0,0
16511,2,0.712817302,6.65491e-4,0,0,0
16512,2,0.707669118,7.71885e-4,0,0,0
14761,1,0.707780822,6.77023e-4,0,0,0
14762,4,0.709725811,6.6753e-4,0,0,0
14763,3,0.708127505,6.23923e-4,0,0,0
14764,1,0.708048445,7.06694e-4,0,0,0
14765,1,0.708085575,6.95021e-4,0,0,0
14766,1,0.709672888,6.40791e-4,0,0,0
14767,1,0.708377517,6.9559e-4,0,0,0
14768,2,0.708097858,6.82866e-4,0,0,0
14775,1,0.709396309,6.52208e-4,0,0,0
14776,1,0.709480327,6.14585e-4,0,0,0
14777,1,0.708487321,7.20658e-4,0,0,0
14778,1,0.709692664,6.61632e-4,0,0,0
14782,1,0.708352809,6.91185e-4,0,0,0
14783,1,0.709384214,6.6004e-4,0,0,0
14784,4,0.709719343,6.68831e-4,0,0,0
14785,3,0.709260034,6.20857e-4,0,0,0
14794,1,0.709759132,4.07983e-4,0,0,0
14795,1,0.709384738,7.71823e-4,0,0,0
14796,2,0.708350132,6.84379e-4,0,0,0
14797,1,0.709668417,6.43327e-4,0,0,0
14798,1,0.709692252,6.62046e-4,0,0,0
14802,2,0.708337559,6.20811e-4,0,0,0
14803,2,0.708363219,6.88728e-4,0,0,0
14804,1,0.709436404,7.43818e-4,0,0,0
14813,1,0.708474178,7.17434e-4,0,0,0
14814,2,0.708388248,6.94564e-4,0,0,0
14815,2,0.708258402,6.41769e-4,0,0,0
14817,1,0.708364316,6.9052e-4,0,0,0
14818,1,0.709033648,6.717e-4,0,0,0
14830,3,0.70925484,6.19125e-4,0,0,0
14895,1,0.708471702,7.17063e-4,0,0,0
14896,1,0.709660432,6.68361e-4,0,0,0
14897,1,0.708958818,6.68739e-4,0,0,0
14898,2,0.709406526,6.64797e-4,0,0,0
14899,2,0.709402413,6.30295e-4,0,0,0
14900,1,0.709383807,6.40511e-4,0,0,0
14964,1,0.709662359,6.54968e-4,0,0,0
14965,3,0.708139603,6.26138e-4,0,0,0
14966,1,0.707145286,7.61539e-4,0,0,0
14968,2,0.708466971,7.14486e-4,0,0,0
14969,3,0.708425062,6.92618e-4,0,0,0
14995,1,0.709632362,6.44138e-4,0,0,0
14996,3,0.709275004,6.18873e-4,0,0,0
15255,2,0.709495097,6.48222e-4,0,0,0
15256,2,0.70810059,6.63781e-4,0,0,0
15257,3,0.708313605,6.71515e-4,0,0,0
14820,2,0.709390062,6.42767e-4,0,0,0
14825,1,0.708079538,6.53752e-4,0,0,0
14826,1,0.708468602,7.15514e-4,0,0,0
14905,2,0.708126669,6.7346e-4,0,0,0
14906,4,0.709539483,1.23354e-4,15.155349004917763,8.03667557556244e-4,0.27551513113816994
14992,5,0.708479009,4.88003e-4,0,0,0
14993,1,0.707494658,9.77338e-4,0,0,0
14994,3,0.709382962,6.08031e-4,0,0,0
15082,3,0.708017416,6.53451e-4,0,0,0
15083,3,0.709358806,6.05585e-4,0,0,0
15084,2,0.708268973,9.22509e-4,0,0,0
15136,1,0.709531705,6.37294e-4,0,0,0
15137,1,0.709368695,5.9386e-4,0,0,0
15719,7,0.709650329,1.13531e-4,0,0,0
15864,1,0.711690203,7.45837e-4,0,0,0
15865,2,0.710981013,4.13883e-4,0,0,0
15241,1,0.709356357,5.93049e-4,0,0,0
15242,1,0.709352436,6.04234e-4,0,0,0
15243,3,0.709646436,9.34e-5,31.100875438305387,0.001649237150081685,0.5653952127474015
14828,2,0.709403832,6.35232e-4,0,0,0
14832,1,0.709550541,9.82895e-4,0,0,0
14833,4,0.709512587,6.61505e-4,0,0,0
14834,1,0.709594328,6.27179e-4,0,0,0
14835,1,0.709730624,4.92182e-4,0,0,0
14836,4,0.709495733,6.62088e-4,0,0,0
14837,7,0.710009111,2.85708e-4,15.112130402558712,8.013757338187885e-4,0.2747294429370801
14872,1,0.709664302,6.44195e-4,0,0,0
14873,1,0.708441824,7.09982e-4,0,0,0
14919,2,0.709674448,3.69007e-4,0,0,0
14920,1,0.709368202,6.69515e-4,0,0,0
14921,4,0.709074375,6.07172e-4,0,0,0
14970,1,0.708356658,6.84692e-4,0,0,0
14971,1,0.709635932,6.43935e-4,0,0,0
14972,1,0.709347882,6.05909e-4,0,0,0
14985,1,0.708368782,6.89111e-4,0,0,0
14986,1,0.709406771,6.11603e-4,0,0,0
14987,3,0.709620238,6.34739e-4,0,0,0
15150,1,0.709494885,6.14907e-4,0,0,0
15151,2,0.709638001,1.59655e-4,0,0,0
15152,1,0.709920709,9.66692e-4,0,0,0
15360,1,0.707398625,7.01005e-4,0,0,0
15370,1,0.70935805,6.17149e-4,0,0,0
15371,4,0.709319132,2.9086e-4,0,0,0
15429,3,0.709394333,6.46287e-4,0,0,0
15430,2,0.70700864,7.03842e-4,0,0,0
15431,1,0.709429794,6.68559e-4,0,0,0
14838,2,0.708127533,6.40354e-4,0,0,0
14839,7,0.71003429,2.89823e-4,14.626098912130946,7.756021445282511e-4,0.26589368271941477
14840,1,0.709454003,6.13717e-4,0,0,0
14841,1,0.708361914,6.54692e-4,0,0,0
14842,7,0.710018326,2.87454e-4,3.486184348175148,1.8486761732637057e-4,0.06337673500937786
14844,3,0.708422321,5.93306e-4,0,0,0
14845,2,0.709359213,8.13829e-4,0,0,0
14846,2,0.709660799,6.41246e-4,0,0,0
14847,1,0.709582222,6.27305e-4,0,0,0
14848,3,0.708449485,5.78136e-4,0,0,0
14849,3,0.709472199,9.71481e-4,0,0,0
14850,1,0.709421716,6.19761e-4,0,0,0
14851,1,0.708432656,7.07896e-4,0,0,0
14854,2,0.709664895,6.39326e-4,0,0,0
14855,7,0.710024294,2.88361e-4,14.995897033575519,7.952120362538598e-4,0.27261639018668526
14856,1,0.709690212,6.57894e-4,0,0,0
14857,2,0.709395152,6.61093e-4,0,0,0
14858,1,0.708103117,6.96295e-4,0,0,0
14860,2,0.709188624,6.18271e-4,0,0,0
14861,2,0.709613276,6.32197e-4,0,0,0
14862,1,0.70810377,7.00199e-4,0,0,0
14863,3,0.709431597,5.9214e-4,0,0,0
14864,1,0.709355899,6.77877e-4,0,0,0
14865,1,0.709445064,8.37923e-4,0,0,0
14866,2,0.709574954,6.27679e-4,0,0,0
14867,1,0.707944033,9.43823e-4,0,0,0
14868,3,0.709203549,6.15224e-4,0,0,0
14869,1,0.709385661,6.43967e-4,0,0,0
14870,1,0.708179673,6.82769e-4,0,0,0
14874,2,0.709490195,8.21917e-4,0,0,0
14875,2,0.708135752,6.48328e-4,0,0,0
14876,1,0.709390379,6.39004e-4,0,0,0
14877,1,0.709644875,5.43102e-4,0,0,0
14879,5,0.708142632,5.71586e-4,0,0,0
14881,1,0.708375268,6.92714e-4,0,0,0
14882,2,0.709403588,6.36437e-4,0,0,0
14883,1,0.707405579,9.75982e-4,0,0,0
14884,3,0.709107064,6.11215e-4,0,0,0
14885,3,0.709644815,6.37433e-4,0,0,0
14886,2,0.709411814,6.31841e-4,0,0,0
14887,2,0.709663405,6.71463e-4,0,0,0
14888,2,0.7091336,6.4633e-4,0,0,0
14890,1,0.708396248,6.96474e-4,0,0,0
14891,2,0.709597984,6.27167e-4,0,0,0
14892,2,0.708213252,6.74928e-4,0,0,0
14893,2,0.708367785,6.85703e-4,0,0,0
14901,1,0.709665911,4.65746e-4,0,0,0
14902,1,0.709393613,7.27202e-4,0,0,0
14903,2,0.709676537,6.69221e-4,0,0,0
14910,7,0.710029905,2.93466e-4,0,0,0
14911,2,0.709414631,6.19493e-4,0,0,0
14912,7,0.710032064,2.93399e-4,0,0,0
14913,2,0.709684554,6.63162e-4,0,0,0
14914,2,0.709665482,4.57339e-4,0,0,0
14915,1,0.709590197,6.08465e-4,0,0,0
14916,1,0.709378117,6.43362e-4,0,0,0
14917,1,0.708188112,6.84362e-4,0,0,0
14918,3,0.709026136,5.36113e-4,0,0,0
14922,7,0.710038431,2.94673e-4,0,0,0
14923,2,0.709483449,6.67124e-4,0,0,0
14924,3,0.708389202,6.87821e-4,0,0,0
14925,2,0.708367937,6.4286e-4,0,0,0
14926,2,0.708353603,9.18825e-4,0,0,0
14928,1,0.708456192,7.13367e-4,0,0,0
14933,2,0.709462209,7.10273e-4,0,0,0
14934,3,0.708399639,6.90145e-4,0,0,0
14935,3,0.708393533,6.887e-4,0,0,0
14936,1,0.709660939,6.57998e-4,0,0,0
14937,1,0.709593139,5.83206e-4,0,0,0
14938,3,0.708382509,6.86497e-4,0,0,0
14939,1,0.708344087,6.83618e-4,0,0,0
14940,1,0.709660671,6.67715e-4,0,0,0
14941,2,0.708367204,6.09198e-4,0,0,0
14942,1,0.708355934,6.56415e-4,0,0,0
14946,1,0.708396123,6.55107e-4,0,0,0
14947,3,0.709040572,5.21459e-4,0,0,0
14948,1,0.709504761,6.19689e-4,0,0,0
14949,1,0.708117115,6.97736e-4,0,0,0
14950,1,0.709476294,8.14488e-4,0,0,0
14951,3,0.708414165,6.9228e-4,0,0,0
14953,2,0.709596825,6.71597e-4,0,0,0
14954,3,0.709237426,6.27626e-4,0,0,0
14955,3,0.708357539,5.26602e-4,0,0,0
14956,1,0.708449553,7.10304e-4,0,0,0
14957,3,0.708207166,5.7394e-4,0,0,0
14958,1,0.708450492,7.13189e-4,0,0,0
14959,3,0.709594365,7.9418e-4,0,0,0
14960,1,0.709649398,6.70989e-4,0,0,0
14973,3,0.708202572,5.83523e-4,0,0,0
14974,3,0.709602392,7.85719e-4,0,0,0
14975,1,0.708855857,6.70481e-4,0,0,0
14976,1,0.70831489,6.50927e-4,0,0,0
15013,2,0.708164176,7.19369e-4,0,0,0
15014,3,0.708088004,6.35721e-4,0,0,0
15121,1,0.709325991,5.85807e-4,0,0,0
15122,1,0.709507687,7.12609e-4,0,0,0
15123,1,0.709420269,6.09223e-4,0,0,0
15160,5,0.708606554,2.73212e-4,41.085315084433944,0.0021786984129907806,0.7469063213039662
15161,4,0.708598396,3.68014e-4,12.576596803467467,6.669198335275956e-4,0.22863496686581455
15163,2,0.708391043,6.17667e-4,0,0,0
15164,2,0.709118667,8.94556e-4,0,0,0
15165,2,0.70840598,6.04437e-4,0,0,0
15531,1,0.709219364,1.00834e-4,0,0,0
15532,4,0.709675112,8.85e-5,31.94810887503345,0.0016941647876144322,0.5807974071375822
15533,1,0.709776296,6.15379e-4,0,0,0
15684,1,0.708226581,6.60075e-4,0,0,0
15685,5,0.709674034,3.30891e-4,31.962801727518254,0.001694943929610183,0.58106451436011
15686,4,0.708195991,1.04652e-4,0,0,0
15396,7,0.709856679,2.30689e-4,0,0,0
14977,1,0.709418358,6.11692e-4,0,0,0
14978,3,0.709600312,8.00615e-4,0,0,0
14979,3,0.709409904,6.10515e-4,0,0,0
14980,2,0.709620845,6.38696e-4,0,0,0
14981,1,0.709241886,4.68077e-4,0,0,0
14982,2,0.709717051,1.85149e-4,0,0,0
14983,1,0.708121968,6.4443e-4,0,0,0
14984,1,0.708372683,6.64636e-4,0,0,0
14988,1,0.708359449,6.86308e-4,0,0,0
14989,4,0.709509536,7.61977e-4,26.711142668286385,0.0014164555881090103,0.4855925107838336
14990,1,0.708385974,6.93561e-4,0,0,0
14997,3,0.708502434,5.50789e-4,0,0,0
14998,1,0.708145819,7.32779e-4,0,0,0
14999,1,0.708147811,7.309e-4,0,0,0
15000,3,0.709381917,9.10684e-4,0,0,0
15001,4,0.709066005,6.05036e-4,13.85051190900291,7.344738199826392e-4,0.25179397740701703
15002,4,0.709159582,4.61297e-4,0,0,0
15003,4,0.709054353,6.02444e-4,17.917650884981036,9.501486715486115e-4,0.3257321181888734
15008,1,0.709388426,6.41308e-4,0,0,0
15009,3,0.708358699,5.17744e-4,0,0,0
15010,3,0.708473317,6.88894e-4,0,0,0
15011,1,0.709625743,6.51715e-4,0,0,0
15012,1,0.709629359,6.60883e-4,0,0,0
15022,1,0.708375003,6.55254e-4,0,0,0
15023,3,0.709592662,6.33488e-4,0,0,0
15024,1,0.709383268,6.21641e-4,0,0,0
15025,3,0.708540507,6.84024e-4,0,0,0
15026,1,0.709510063,7.84485e-4,0,0,0
15028,7,0.710023817,2.91154e-4,0,0,0
15029,2,0.709415886,6.01677e-4,0,0,0
15030,3,0.708392843,4.99268e-4,0,0,0
15031,2,0.70930922,6.62623e-4,0,0,0
15032,1,0.708346464,6.77928e-4,0,0,0
15033,2,0.709544175,7.68667e-4,0,0,0
15035,1,0.708483384,7.06805e-4,0,0,0
15037,1,0.708368658,6.42231e-4,0,0,0
15038,1,0.709562058,5.16271e-4,0,0,0
15039,1,0.708142608,6.73773e-4,0,0,0
15040,1,0.709409913,6.08581e-4,0,0,0
15041,1,0.708648919,6.8231e-4,0,0,0
15042,1,0.708158207,7.26699e-4,0,0,0
15043,1,0.708351795,6.5133e-4,0,0,0
15045,1,0.710889408,7.96e-5,0,0,0
15046,3,0.708511239,5.44222e-4,0,0,0
15047,3,0.709361196,8.1293e-4,0,0,0
15048,1,0.70969741,9.15381e-4,0,0,0
15050,3,0.708597982,6.81468e-4,0,0,0
15051,1,0.708294692,6.55398e-4,0,0,0
15055,2,0.70879317,6.68135e-4,0,0,0
15056,2,0.708352479,6.7835e-4,0,0,0
15057,1,0.707838524,6.62934e-4,0,0,0
15058,5,0.708491097,4.43977e-4,36.928547820542526,0.0019582706951455924,0.671338792146421
15059,1,0.708208019,6.85381e-4,0,0,0
15060,1,0.708357941,6.81457e-4,0,0,0
15061,2,0.70808009,7.01781e-4,0,0,0
15062,4,0.709037013,5.97751e-4,27.674241334667105,0.0014675274012783876,0.503101065372763
15063,1,0.7083425,6.77461e-4,0,0,0
15064,1,0.709558203,7.8452e-4,0,0,0
15065,1,0.709603869,6.4929e-4,0,0,0
15067,5,0.708501147,4.0189e-4,37.7676995831982,0.0020027697724874383,0.6865940665619348
15070,1,0.709450166,6.11688e-4,0,0,0
15071,1,0.708226127,6.74902e-4,0,0,0
15072,2,0.708358594,6.79491e-4,0,0,0
15073,1,0.709432326,6.33627e-4,0,0,0
15074,2,0.709510827,6.1395e-4,0,0,0
15075,2,0.709509201,6.13715e-4,0,0,0
15077,3,0.708635491,6.78771e-4,0,0,0
15078,1,0.709356384,6.13719e-4,0,0,0
15079,2,0.708421392,6.32733e-4,0,0,0
15081,1,0.709556514,6.31849e-4,0,0,0
15085,1,0.709243128,6.71272e-4,0,0,0
15086,3,0.708693457,6.77917e-4,0,0,0
15087,1,0.708286233,6.56593e-4,0,0,0
15088,2,0.708362008,6.79644e-4,0,0,0
15089,3,0.70953021,5.97818e-4,0,0,0
15090,1,0.709392897,6.01263e-4,0,0,0
15091,2,0.709524384,6.39269e-4,0,0,0
15093,7,0.71000286,2.84916e-4,0,0,0
15094,1,0.709389095,6.08396e-4,0,0,0
15095,1,0.709558248,6.3627e-4,0,0,0
15096,2,0.70947148,6.62405e-4,0,0,0
15097,1,0.708343556,6.77728e-4,0,0,0
15098,1,0.709438718,6.63749e-4,0,0,0
15099,2,0.70804354,6.88988e-4,0,0,0
15100,3,0.70850911,5.36371e-4,0,0,0
15102,4,0.709182591,4.44958e-4,0,0,0
15103,1,0.707355571,7.5467e-4,0,0,0
15104,1,0.709576661,6.91204e-4,0,0,0
15106,2,0.709600098,6.59202e-4,0,0,0
15107,1,0.709600233,6.58526e-4,0,0,0
15108,2,0.709584206,8.69e-5,0,0,0
15109,4,0.709212611,4.22928e-4,0,0,0
15110,4,0.709006694,5.88873e-4,32.047799803717176,0.0016994512620558827,0.5826097282712406
15111,3,0.708712027,6.75834e-4,0,0,0
15112,3,0.707937535,6.67744e-4,0,0,0
15113,1,0.709415687,6.32557e-4,0,0,0
15114,1,0.70835832,6.21801e-4,0,0,0
15115,3,0.708431152,4.8369e-4,0,0,0
15116,2,0.709420232,5.92768e-4,0,0,0
15117,2,0.709404314,5.88857e-4,0,0,0
15118,2,0.708204369,6.94926e-4,0,0,0
15119,3,0.709569898,6.33045e-4,0,0,0
15120,1,0.708324011,6.69985e-4,0,0,0
15124,1,0.709413656,6.10458e-4,0,0,0
15126,1,0.708189608,6.96576e-4,0,0,0
15127,3,0.709547406,6.33286e-4,0,0,0
15129,3,0.709515377,5.94846e-4,0,0,0
15130,5,0.708526711,3.64397e-4,37.731998996594776,0.0020008766189065085,0.6859450513662728
15131,1,0.70747288,7.44208e-4,0,0,0
15132,1,0.708330517,6.71834e-4,0,0,0
15133,1,0.709401123,6.21186e-4,0,0,0
15134,1,0.708281486,6.49639e-4,0,0,0
15135,3,0.709505014,5.91932e-4,0,0,0
15139,2,0.708420006,6.22014e-4,0,0,0
15154,1,0.709585023,6.7e-5,0,0,0
15155,1,0.709383773,9.50847e-4,0,0,0
15156,1,0.709089804,6.59491e-4,0,0,0
15157,7,0.70998113,2.77329e-4,0,0,0
15158,1,0.709775942,8.31613e-4,0,0,0
15166,3,0.70948555,5.85611e-4,0,0,0
15167,2,0.709483738,5.88844e-4,0,0,0
15168,2,0.708383847,9.76705e-4,0,0,0
15169,2,0.708326389,6.7004e-4,0,0,0
15170,2,0.708311164,6.43413e-4,0,0,0
15171,4,0.70860319,3.60848e-4,12.577194865029838,6.669515479193224e-4,0.2286458392653701
15175,1,0.707960695,6.52797e-4,0,0,0
15176,1,0.709484885,5.8801e-4,0,0,0
15177,2,0.70832983,6.70626e-4,0,0,0
15178,1,0.708272585,6.55999e-4,0,0,0
15179,1,0.70941395,6.16615e-4,0,0,0
15180,1,0.709408082,6.10519e-4,0,0,0
15181,1,0.707084597,7.84168e-4,0,0,0
15182,1,0.709798888,8.16944e-4,0,0,0
15183,2,0.709519945,6.61906e-4,0,0,0
15268,1,0.709628107,6.75253e-4,0,0,0
15269,1,0.707972704,6.757e-4,0,0,0
15270,7,0.709934102,2.62176e-4,0,0,0
15358,1,0.710076797,6.83002e-4,0,0,0
15359,1,0.709307721,5.9525e-4,0,0,0
15408,3,0.710042676,6.71188e-4,0,0,0
15525,1,0.709235914,6.07543e-4,0,0,0
15526,7,0.709720384,1.77991e-4,0,0,0
15184,1,0.70935819,5.93925e-4,0,0,0
15186,1,0.709042623,6.57216e-4,0,0,0
15187,1,0.708318446,6.68705e-4,0,0,0
15188,1,0.709427675,6.17044e-4,0,0,0
15192,1,0.709383531,6.075e-4,0,0,0
15194,2,0.709515943,1.38637e-4,0,0,0
15196,3,0.708195412,6.76477e-4,0,0,0
15197,1,0.709516318,6.46106e-4,0,0,0
15199,1,0.709877478,8.55078e-4,0,0,0
15200,1,0.709645701,9.98522e-4,0,0,0
15204,1,0.709523495,6.50063e-4,0,0,0
15206,2,0.706966997,6.55537e-4,0,0,0
15207,2,0.709822672,8.15921e-4,0,0,0
15209,2,0.707153479,6.17084e-4,0,0,0
15210,3,0.709456908,5.7809e-4,0,0,0
15211,3,0.708167407,6.78266e-4,0,0,0
15212,2,0.70832731,6.36173e-4,0,0,0
15213,1,0.709411445,6.02058e-4,0,0,0
15214,1,0.708169118,6.45811e-4,0,0,0
15215,1,0.708244269,6.66335e-4,0,0,0
15216,1,0.70952211,6.5092e-4,0,0,0
15217,1,0.708112817,6.41772e-4,0,0,0
15218,3,0.708067057,6.70989e-4,0,0,0
15219,2,0.709705243,9.74114e-4,0,0,0
15229,1,0.709284896,5.9674e-4,0,0,0
15234,3,0.709057159,8.16269e-4,0,0,0
15235,4,0.709496306,2.17871e-4,0,0,0
15236,2,0.709863583,7.98136e-4,0,0,0
15237,1,0.706875942,7.46524e-4,0,0,0
15238,3,0.708149031,6.79441e-4,0,0,0
15240,1,0.707814403,6.89827e-4,0,0,0
15244,2,0.709501704,6.49231e-4,0,0,0
15245,2,0.708217964,6.17745e-4,0,0,0
15246,1,0.707909659,6.62724e-4,0,0,0
15247,1,0.709296419,5.97229e-4,0,0,0
15248,4,0.70923213,3.90371e-4,0,0,0
15249,1,0.709805768,6.99355e-4,0,0,0
15250,4,0.708668499,2.6976e-4,15.157083919675934,8.037595577276564e-4,0.2755466708451708
15251,3,0.707886574,6.70066e-4,0,0,0
15253,3,0.708510709,6.63127e-4,0,0,0
15258,1,0.707793651,6.75169e-4,0,0,0
15259,1,0.709494968,6.46867e-4,0,0,0
15260,2,0.707118528,5.82596e-4,0,0,0
15261,2,0.707630179,6.81712e-4,0,0,0
15262,2,0.707861217,6.70682e-4,0,0,0
15263,2,0.708147851,6.62933e-4,0,0,0
15264,1,0.709355744,6.06307e-4,0,0,0
15267,1,0.706817263,7.34171e-4,0,0,0
15271,2,0.707168368,5.69129e-4,0,0,0
15272,1,0.70948792,6.51931e-4,0,0,0
15273,2,0.709349443,6.0443e-4,0,0,0
15274,1,0.709697448,6.88798e-4,0,0,0
15275,2,0.707681812,6.95153e-4,0,0,0
15276,1,0.709332165,6.02007e-4,0,0,0
15277,4,0.708676355,2.34773e-4,16.47415151208454,8.736018619058076e-4,0.2994901676476887
15278,2,0.708209204,6.21641e-4,0,0,0
15279,2,0.709483201,1.6922e-4,0,0,0
15280,1,0.709364906,6.09371e-4,0,0,0
15281,1,0.707881497,6.70663e-4,0,0,0
15282,1,0.709397318,5.99008e-4,0,0,0
15283,1,0.708294661,6.64289e-4,0,0,0
15284,1,0.707995867,6.82674e-4,0,0,0
15285,3,0.709428458,5.51864e-4,0,0,0
15286,3,0.708444778,6.6518e-4,0,0,0
15287,3,0.709435157,5.70559e-4,46.589631555865246,0.0024705848336318607,0.8469714846967912
15288,1,0.706986086,6.90571e-4,0,0,0
15289,3,0.70949047,6.49706e-4,0,0,0
15290,1,0.709603893,6.58725e-4,0,0,0
15291,1,0.7095083,6.80129e-4,0,0,0
15292,2,0.707228815,5.32736e-4,0,0,0
15293,1,0.709345482,6.10815e-4,0,0,0
15294,4,0.708697183,1.44943e-4,0,0,0
15295,1,0.71013499,9.01454e-4,0,0,0
15296,2,0.709531685,2.84862e-4,0,0,0
15297,3,0.709433023,7.34104e-4,0,0,0
15299,2,0.709638531,8.66817e-4,0,0,0
15300,1,0.709220539,6.4651e-4,0,0,0
15301,1,0.709242162,5.92105e-4,0,0,0
15302,1,0.709367396,6.14881e-4,0,0,0
15303,4,0.709136247,5.76464e-4,36.17811409882935,0.0019184762149233705,0.6576963583640502
15304,2,0.708161878,6.13311e-4,0,0,0
15305,3,0.709657597,1.19659e-4,31.3880960185766,0.0016644680670438448,0.5706167101747011
15384,2,0.709466194,3.54513e-4,0,0,0
15389,2,0.709297736,6.09879e-4,0,0,0
15427,1,0.708238058,6.5874e-4,0,0,0
15428,2,0.709368534,6.6292e-4,0,0,0
15432,1,0.709325645,5.91308e-4,0,0,0
15433,1,0.70943444,6.72716e-4,0,0,0
15551,4,0.709668381,7.39e-5,32.03866833344666,0.0016989670325995487,0.5824437236329938
15552,3,0.709297865,4.69323e-4,0,0,0
15553,1,0.709190135,6.0717e-4,0,0,0
15617,2,0.710094582,6.2524e-4,0,0,0
15618,1,0.707932232,6.61568e-4,0,0,0
15656,4,0.709258432,2.23248e-4,38.125226351708065,0.0020217289310469717,0.6930936882123131
15306,2,0.708202009,6.06526e-4,0,0,0
15307,2,0.708275875,5.95853e-4,0,0,0
15308,1,0.710087015,8.6535e-4,0,0,0
15309,2,0.710102721,8.35078e-4,0,0,0
15310,3,0.70944288,6.47692e-4,0,0,0
15311,1,0.709414214,5.89641e-4,0,0,0
15312,2,0.709504481,6.75829e-4,0,0,0
15313,1,0.709941752,7.31601e-4,0,0,0
15314,1,0.707538539,6.68909e-4,0,0,0
15315,2,0.709424336,5.7239e-4,0,0,0
15316,2,0.708659708,9.88587e-4,0,0,0
15317,1,0.709322235,6.00473e-4,0,0,0
15318,4,0.70870345,1.14246e-4,0,0,0
15319,1,0.709353558,5.97678e-4,0,0,0
15320,1,0.70949521,6.77519e-4,0,0,0
15321,4,0.709243744,3.73644e-4,0,0,0
15322,3,0.709435084,5.43586e-4,0,0,0
15323,1,0.70945796,6.18554e-4,0,0,0
15332,1,0.708303866,6.416e-4,0,0,0
15333,2,0.70929047,3.54489e-4,0,0,0
15334,7,0.709894048,2.46059e-4,0,0,0
15335,2,0.709277147,3.00428e-4,0,0,0
15337,4,0.709474341,2.38596e-4,0,0,0
15338,2,0.709418634,5.69353e-4,0,0,0
15339,2,0.709504986,3.16778e-4,0,0,0
15340,4,0.709694746,1.39743e-4,30.36653609590108,0.0016102961329176443,0.5520453651024024
15341,4,0.709252259,3.58211e-4,0,0,0
15342,1,0.709119083,3.43936e-4,0,0,0
15343,2,0.709280864,2.25016e-4,0,0,0
15344,1,0.709898996,7.20333e-4,0,0,0
15345,2,0.709564557,7.99156e-4,0,0,0
15347,1,0.710269977,9.47976e-4,0,0,0
15348,1,0.709346935,6.09218e-4,0,0,0
15349,1,0.709290231,4.31571e-4,0,0,0
15350,2,0.710102627,8.30425e-4,0,0,0
15351,1,0.709334892,5.9486e-4,0,0,0
15353,1,0.707321506,7.19586e-4,0,0,0
15354,3,0.709430418,5.41683e-4,0,0,0
15355,2,0.709646054,6.62531e-4,0,0,0
15356,1,0.709185739,4.95916e-4,0,0,0
15386,1,0.709367042,5.63817e-4,0,0,0
15387,2,0.70926831,3.64967e-4,0,0,0
15412,3,0.70940127,4.39609e-4,0,0,0
