reachid,Str_Order,avg_individuals,n_years
13805,3,27.75339141481743,6
13808,3,80.55296361045205,6
13834,4,41.98440983419739,6
13836,3,83.01529152620054,6
13838,3,58.7301375589478,6
13840,3,61.25955126250289,6
13851,7,58.23035857899769,6
13853,3,60.46663842016183,6
13855,3,82.73047995811999,6
13866,4,39.466174329209856,6
13869,3,56.68564417212103,6
13878,4,61.24544621755571,6
13882,3,63.16589260477682,6
13884,3,83.85783124718478,6
13887,3,61.83923413978541,6
13890,4,41.38752781981792,6
13912,3,61.771933788343844,6
13913,7,58.4118625001907,6
14083,3,64.38822800853569,6
14134,3,41.904712755910886,6
14505,3,44.65371732667902,6
15021,3,62.598718783376064,6
14351,7,39.311255900304076,6
14437,3,41.70388322202583,6
14544,5,63.23366132432855,6
13906,4,38.51571240018556,6
13908,3,59.99866253568149,6
13909,3,62.09222628352853,6
13910,4,39.969348344379,6
13911,3,58.430931433536514,6
14026,4,36.93863206933937,6
14029,3,56.3509046384337,6
14432,3,44.609348996238026,6
14434,7,35.516828751810586,6
14436,4,51.72490464236158,6
14579,4,44.66266217973166,6
14584,4,62.76008951774723,6
14585,3,50.397119010951485,6
14716,7,28.350091507789244,6
14717,3,33.245399233210776,6
14719,3,58.172538894203214,6
14789,4,63.008499808307654,6
15143,3,59.56886118186504,6
15450,3,56.53196974337708,6
15451,3,38.50100208171718,6
15454,3,83.868240818345825,6
13923,3,83.12658052586458,6
13924,4,37.83017768372784,6
13927,4,39.968439603584265,6
13937,4,40.316252088628616,6
13945,4,55.25462227295315,6
13952,7,56.694251879960795,6
13970,3,82.86433627425444,6
13973,3,83.64204740881675,6
14157,7,49.39462075089308,6
14159,3,86.71409520683306,6
14420,7,37.57188008127583,6
14679,7,28.626010883093738,6
13980,4,53.49717405138579,6
13981,4,61.48246984703681,6
13982,4,53.22737211784687,6
13997,4,55.92934477190433,6
14002,4,52.46361225331675,6
14004,3,42.31991408761796,6
14005,7,55.204530251027514,6
14016,3,60.21184640616343,6
14030,4,39.697619098933856,6
14152,3,63.21817018352961,6
14309,3,54.68730970559011,6
14347,4,50.10143614732076,6
15016,3,85.29244642976906,6
14032,4,53.24675013853359,6
14033,3,41.53439368065541,6
14034,3,41.990156954656214,6
14035,4,35.517314933277895,6
14041,4,61.2960201249422,6
14045,4,38.09528505970944,6
14046,3,53.91940456944386,6
14050,4,38.50924659439066,6
14053,3,54.91468868162156,6
14055,3,42.30819560180755,6
14058,3,51.98873274604223,6
14061,3,62.335084821182924,6
14063,4,34.88240642923805,6
14070,3,59.20060583927958,6
14074,4,37.56949275356919,6
14087,4,35.201526016488366,6
14100,7,54.45041873728565,6
14105,7,0,6
13542,1,0,6
13543,1,0,6
13544,1,0,6
13545,2,0,6
13546,1,0,6
13547,2,0,6
13548,1,0,6
13549,1,0,6
13551,1,0,6
13555,1,0,6
13556,1,0,6
13562,2,0,6
13566,1,0,6
13567,1,0,6
13569,1,0,6
13571,1,0,6
13574,1,0,6
13575,2,0,6
13576,1,0,6
13578,1,0,6
13581,2,0,6
13582,1,0,6
13588,2,0,6
13589,1,0,6
13591,1,0,6
13592,1,0,6
13593,1,0,6
13597,2,0,6
13598,1,0,6
13599,2,0,6
13600,1,0,6
13601,1,0,6
13602,1,0,6
13603,2,0,6
13604,2,0,6
13606,2,0,6
13607,1,0,6
13608,2,0,6
13609,1,0,6
13610,1,0,6
13615,2,0,6
13616,1,0,6
13617,2,0,6
13618,2,0,6
13619,1,0,6
13620,1,0,6
13622,1,0,6
13623,1,0,6
13624,2,0,6
13625,2,0,6
13626,1,0,6
13628,2,0,6
13636,1,0,6
13637,1,0,6
13640,1,0,6
13652,1,0,6
13653,1,0,6
13657,1,0,6
13658,2,0,6
13659,1,0,6
13660,2,0,6
13661,2,0,6
13665,2,0,6
13666,1,0,6
13667,1,0,6
13668,1,0,6
13670,1,0,6
13671,2,0,6
13672,2,0,6
13673,1,0,6
13674,1,0,6
13679,2,0,6
13684,1,0,6
13685,2,0,6
13686,1,0,6
13687,1,0,6
13688,1,0,6
13691,2,0,6
13698,1,0,6
13699,1,0,6
13701,1,0,6
13728,1,0,6
13729,1,0,6
13730,1,0,6
13731,1,0,6
13732,1,0,6
13733,1,0,6
13735,1,0,6
13736,1,0,6
13737,1,0,6
13741,1,0,6
13743,1,0,6
13744,2,0,6
13745,1,0,6
13746,2,0,6
13747,1,0,6
13750,1,0,6
13751,2,0,6
13754,1,0,6
13755,2,0,6
13756,1,0,6
13757,1,0,6
13758,1,0,6
13760,1,0,6
13764,1,0,6
13765,1,0,6
13766,1,0,6
13767,1,0,6
13768,1,0,6
13774,1,0,6
13775,2,0,6
13776,1,0,6
13778,1,0,6
13779,2,0,6
13780,1,0,6
13781,1,0,6
13783,1,0,6
13784,2,0,6
13786,1,0,6
13787,2,0,6
13788,1,0,6
13789,1,0,6
13790,1,0,6
13792,1,0,6
13793,1,0,6
13794,1,0,6
13795,1,0,6
13797,1,0,6
13798,1,0,6
13806,1,0,6
13807,1,0,6
13812,1,0,6
13813,2,0,6
13814,1,0,6
13823,1,0,6
13824,2,0,6
13825,1,0,6
13826,1,0,6
13827,1,0,6
13831,2,0,6
13832,1,0,6
13833,2,0,6
13835,2,0,6
13837,1,0,6
13839,2,0,6
13841,2,0,6
13848,1,0,6
13849,1,0,6
13850,2,0,6
13852,1,0,6
13854,1,0,6
13856,1,0,6
13860,1,0,6
13864,1,0,6
13865,1,0,6
13867,2,0,6
13868,1,0,6
13879,1,0,6
13880,1,0,6
13881,2,0,6
13883,1,0,6
13885,1,0,6
13886,1,0,6
13888,2,0,6
13889,2,0,6
13891,1,0,6
13892,1,0,6
13893,1,0,6
13894,2,0,6
13895,1,0,6
13896,1,0,6
13897,2,0,6
13898,1,0,6
13998,2,0,6
13920,2,0,6
14084,2,0,6
14085,1,0,6
14135,1,0,6
15019,1,0,6
15020,1,0,6
14236,1,0,6
14237,2,0,6
14238,1,0,6
14371,2,0,6
14372,1,0,6
14373,1,0,6
13999,1,0,6
14000,1,0,6
14349,1,0,6
14350,1,0,6
14352,1,0,6
14438,1,0,6
14259,2,0,6
14260,1,0,6
14261,2,0,6
14442,2,0,6
14443,2,0,6
14444,2,0,6
14545,1,0,6
13907,1,0,6
13921,2,0,6
13922,2,0,6
14019,1,0,6
14020,1,0,6
14021,2,0,6
14022,1,0,6
14027,1,0,6
14028,1,0,6
14433,1,0,6
14435,2,0,6
14440,2,0,6
14441,1,0,6
14445,1,0,6
14578,1,0,6
14580,1,0,6
14581,1,0,6
14582,2,0,6
14583,1,0,6
14715,1,0,6
14718,1,0,6
14720,1,0,6
14724,1,0,6
14725,1,0,6
14786,1,0,6
14787,2,0,6
14788,2,0,6
14790,1,0,6
14791,2,0,6
14792,1,0,6
14793,1,0,6
15140,1,0,6
15141,1,0,6
15142,2,0,6
15144,1,0,6
15145,1,0,6
15146,1,0,6
15153,1,0,6
15452,2,0,6
15453,1,0,6
15455,2,0,6
15456,1,0,6
15528,2,0,6
13925,1,0,6
13926,2,0,6
13928,1,0,6
13929,2,0,6
13930,1,0,6
13931,1,0,6
13932,1,0,6
13933,2,0,6
13934,1,0,6
13935,1,0,6
13936,1,0,6
13938,2,0,6
13946,2,0,6
13947,1,0,6
13948,1,0,6
13949,1,0,6
13950,2,0,6
13951,1,0,6
13953,1,0,6
13954,1,0,6
13955,1,0,6
13956,1,0,6
13957,2,0,6
13958,1,0,6
13959,1,0,6
13960,2,0,6
13961,1,0,6
13962,1,0,6
13969,2,0,6
13971,1,0,6
13972,1,0,6
13974,1,0,6
13975,1,0,6
13976,1,0,6
14158,1,0,6
14418,1,0,6
14419,2,0,6
15437,2,0,6
14680,1,0,6
14681,1,0,6
14721,2,0,6
14722,2,0,6
14723,2,0,6
13977,1,0,6
13978,2,0,6
13979,1,0,6
13983,2,0,6
13984,1,0,6
13985,1,0,6
13986,2,0,6
13993,2,0,6
13994,2,0,6
13995,2,0,6
13996,1,0,6
14001,1,0,6
14003,2,0,6
14006,2,0,6
14007,2,0,6
14008,2,0,6
14009,2,0,6
14010,1,0,6
14011,1,0,6
14012,2,0,6
14013,2,0,6
14014,1,0,6
14015,1,0,6
14017,2,0,6
14018,1,0,6
14031,1,0,6
14153,1,0,6
14154,1,0,6
14308,1,0,6
14310,2,0,6
14348,2,0,6
14439,2,0,6
15017,2,0,6
15018,2,0,6
15172,1,0,6
15173,1,0,6
15174,1,0,6
14036,1,0,6
14037,1,0,6
14038,2,0,6
14039,1,0,6
14040,1,0,6
14042,2,0,6
14043,1,0,6
14044,2,0,6
14047,2,0,6
14048,2,0,6
14049,1,0,6
14051,1,0,6
14052,1,0,6
14054,1,0,6
14056,1,0,6
14057,1,0,6
14059,2,0,6
14060,1,0,6
14062,1,0,6
14064,2,0,6
14065,1,0,6
14066,2,0,6
14067,1,0,6
14068,2,0,6
14069,1,0,6
14071,1,0,6
14072,2,0,6
14073,1,0,6
14075,1,0,6
14082,2,0,6
14086,1,0,6
14088,1,0,6
14092,2,0,6
14093,2,0,6
14094,2,0,6
14095,2,0,6
14096,1,0,6
14097,1,0,6
14098,1,0,6
14099,2,0,6
14101,1,0,6
14102,1,0,6
14103,2,0,6
14104,2,0,6
14109,3,62.71553890228276,6
14111,3,76.55545875341998,6
14113,3,64.3206821826321,6
14120,3,57.325183594584296,6
14133,3,48.45336135299685,6
14773,3,41.7259578588113,6
14904,3,48.45177838414871,6
15372,4,86.30408881270591,6
14141,4,60.95836147976634,6
14150,3,63.62542657305711,6
14163,3,54.41695875361147,6
14171,3,54.576216702969035,6
14175,3,53.90300074939354,6
14183,4,48.14932883859803,6
14188,4,73.91302853182887,6
14189,3,80.44386381318591,6
14192,3,87.56447482408593,6
14193,4,61.44312956239788,6
14195,3,87.5625838601816,6
14199,4,40.00813195414391,6
14203,4,38.640709125344394,6
14205,4,38.87907192555886,6
14226,4,50.00057207779247,6
14227,3,61.43459620236652,6
14228,3,82.3461401400684,6
14229,7,44.66106791991743,6
14233,4,73.91781560176517,6
14235,4,39.439144777685094,6
14251,4,48.85733753135857,6
14258,3,61.42201892981658,6
14267,4,76.1980108719705,6
14273,3,38.1903359959241,6
14277,4,60.92826700474486,6
14280,4,74.99431821367159,6
14283,3,61.788211609235645,6
14284,3,44.62257896452408,6
14288,3,43.41287893289718,6
14290,4,52.907770183878505,6
14293,4,60.04332311204184,6
14299,7,42.91909834726587,6
14312,3,52.452401976182735,6
14316,4,60.004988049281934,6
14317,4,74.21850137216612,6
14318,3,53.4117417274398,6
14321,4,40.037839831923115,6
14324,7,41.90431040414242,6
14328,3,53.737812158979644,6
14334,3,44.07447026758189,6
14340,4,73.404263689305,6
14345,4,60.243036331640106,6
14346,3,41.70086339617427,6
14364,3,39.65147704151562,6
14384,4,41.038834865156396,6
14387,4,71.76206908020988,6
14388,3,40.07651859134824,6
14390,3,40.19857334875927,6
14394,4,71.02200576034146,6
14399,4,59.715593739275995,6
14402,3,43.95766801235615,6
14408,4,50.7649885673136,6
14431,4,41.070139912128575,6
14447,7,32.7165632462438,6
14451,4,59.16531368807127,6
14463,7,31.467410875227795,6
14465,3,83.68023138664293,6
14466,3,59.18990020765619,6
14468,3,82.3437415423431,6
14469,4,69.38121150570245,6
14475,3,60.011121602018825,6
15470,3,82.33876066282252,6
15574,3,37.842928315736096,6
16888,4,0.8335996624133605,6
15631,3,42.334045302554735,6
14482,3,41.520485085209494,6
14501,4,41.05104730950374,6
14508,3,49.86508115599261,6
14929,3,50.37142739076975,6
14930,3,77.66908640327418,6
14931,3,48.149175256180214,6
14629,3,58.89997165731895,6
14630,4,45.26975536494459,6
14633,3,32.02714501955178,6
14634,3,60.51484061926996,6
14781,3,82.1741954946664,6
14514,3,60.007732933691244,6
14516,3,49.32921026470511,6
14524,3,41.38549648139818,6
14525,3,82.11805471042524,6
14541,3,37.2085229675703,6
14550,7,31.447856942181048,6
14558,3,79.57775783548293,6
14563,4,66.78764266805014,6
14589,3,59.159337890610615,6
14593,3,32.03165304801026,6
14595,4,45.250861039342084,6
14597,4,44.64695197890302,6
14599,3,83.64368626066499,6
14944,3,55.524540732085086,6
14945,3,54.16148929509697,6
15201,3,71.75648436096914,6
15232,3,52.2207735734939,6
14106,1,0,6
14107,1,0,6
14108,1,0,6
14110,1,0,6
14112,1,0,6
14114,1,0,6
14115,2,0,6
14116,1,0,6
14117,1,0,6
14118,1,0,6
14119,1,0,6
14121,1,0,6
14122,1,0,6
14123,1,0,6
14124,1,0,6
14131,1,0,6
14132,1,0,6
14506,1,0,6
14507,1,0,6
14772,2,0,6
14774,1,0,6
14908,1,0,6
14909,1,0,6
14961,2,0,6
14962,1,0,6
14963,2,0,6
15147,2,0,6
15148,1,0,6
15149,1,0,6
15406,1,0,6
15407,2,0,6
14136,2,0,6
14137,2,0,6
14138,2,0,6
14139,1,0,6
14140,1,0,6
14142,2,0,6
14146,2,0,6
14147,1,0,6
14148,1,0,6
14149,1,0,6
14151,2,0,6
14215,1,0,6
14216,1,0,6
14217,1,0,6
14218,1,0,6
14219,2,0,6
14220,1,0,6
14296,1,0,6
14297,1,0,6
14298,1,0,6
14341,2,0,6
14342,1,0,6
14343,1,0,6
15052,1,0,6
15053,2,0,6
15054,1,0,6
14155,1,0,6
14156,2,0,6
14160,2,0,6
14161,1,0,6
14162,2,0,6
14164,1,0,6
14165,1,0,6
14166,1,0,6
14167,1,0,6
14168,2,0,6
14169,1,0,6
14170,2,0,6
14172,1,0,6
14173,2,0,6
14174,1,0,6
14176,2,0,6
14177,1,0,6
14178,1,0,6
14179,1,0,6
14180,1,0,6
14181,2,0,6
14182,1,0,6
14184,1,0,6
14185,1,0,6
14186,1,0,6
14187,1,0,6
14190,1,0,6
14191,2,0,6
14194,1,0,6
14196,1,0,6
14197,1,0,6
14198,2,0,6
14200,2,0,6
14201,2,0,6
14202,2,0,6
14204,1,0,6
14206,1,0,6
14207,2,0,6
14208,1,0,6
14209,2,0,6
14210,1,0,6
14211,1,0,6
14212,1,0,6
14213,2,0,6
14214,1,0,6
14221,1,0,6
14222,2,0,6
14223,1,0,6
14224,1,0,6
14225,1,0,6
14230,1,0,6
14231,1,0,6
14232,1,0,6
14234,2,0,6
14239,1,0,6
14240,1,0,6
14241,2,0,6
14242,2,0,6
14243,1,0,6
14244,1,0,6
14245,1,0,6
14246,1,0,6
14247,1,0,6
14248,1,0,6
14249,1,0,6
14250,1,0,6
14252,1,0,6
14253,1,0,6
14254,1,0,6
14255,2,0,6
14256,1,0,6
14257,1,0,6
14262,1,0,6
14263,2,0,6
14264,2,0,6
14265,1,0,6
14266,1,0,6
14268,1,0,6
14269,1,0,6
14270,2,0,6
14271,2,0,6
14272,1,0,6
14274,1,0,6
14275,1,0,6
14276,2,0,6
14278,1,0,6
14279,2,0,6
14281,1,0,6
14282,1,0,6
14285,1,0,6
14286,1,0,6
14287,1,0,6
14289,1,0,6
14291,2,0,6
14292,2,0,6
14294,2,0,6
14295,1,0,6
14300,1,0,6
14301,1,0,6
14302,1,0,6
14303,2,0,6
14304,1,0,6
14305,1,0,6
14306,1,0,6
14307,2,0,6
14311,1,0,6
14313,2,0,6
14314,1,0,6
14315,1,0,6
14319,1,0,6
14320,1,0,6
14322,2,0,6
14323,2,0,6
14325,2,0,6
14326,1,0,6
14327,1,0,6
14329,1,0,6
14330,1,0,6
14331,2,0,6
14332,1,0,6
14333,2,0,6
14335,1,0,6
14336,1,0,6
14337,1,0,6
14338,2,0,6
14339,1,0,6
14344,2,0,6
14353,1,0,6
14354,1,0,6
14355,1,0,6
14356,1,0,6
14357,2,0,6
14358,1,0,6
14359,2,0,6
14360,1,0,6
14361,1,0,6
14362,1,0,6
14363,2,0,6
14365,1,0,6
14366,1,0,6
14367,1,0,6
14368,1,0,6
14369,2,0,6
14370,1,0,6
14374,2,0,6
14375,1,0,6
14376,1,0,6
14377,2,0,6
14378,1,0,6
14379,2,0,6
14380,1,0,6
14381,1,0,6
14382,1,0,6
14383,1,0,6
14385,2,0,6
14386,2,0,6
14389,2,0,6
14391,1,0,6
14392,2,0,6
14393,1,0,6
14395,1,0,6
14396,2,0,6
14397,1,0,6
14398,1,0,6
14400,2,0,6
14401,1,0,6
14403,1,0,6
14404,1,0,6
14405,1,0,6
14406,1,0,6
14407,2,0,6
14409,1,0,6
14410,1,0,6
14411,2,0,6
14412,1,0,6
14413,2,0,6
14414,1,0,6
14421,2,0,6
14422,1,0,6
14423,2,0,6
14424,1,0,6
14425,1,0,6
14426,1,0,6
14427,1,0,6
14428,2,0,6
14429,2,0,6
14430,2,0,6
14446,1,0,6
14448,1,0,6
14449,1,0,6
14450,2,0,6
14452,2,0,6
14453,2,0,6
14454,2,0,6
14455,1,0,6
14456,1,0,6
14457,2,0,6
14458,1,0,6
14459,2,0,6
14464,1,0,6
14467,1,0,6
14470,1,0,6
14471,1,0,6
14638,2,0,6
14639,1,0,6
14640,2,0,6
16878,1,0,6
16879,2,0,6
16880,1,0,6
15457,2,0,6
15458,1,0,6
15459,2,0,6
15469,1,0,6
16871,2,0,6
15573,1,0,6
15575,1,0,6
16887,2,0,6
16889,1,0,6
15630,1,0,6
15632,1,0,6
14476,1,0,6
14477,2,0,6
14478,1,0,6
14479,1,0,6
14480,1,0,6
14481,1,0,6
14483,2,0,6
14484,1,0,6
14485,1,0,6
14486,1,0,6
14487,2,0,6
14488,1,0,6
14489,1,0,6
14490,2,0,6
14491,1,0,6
14492,1,0,6
14493,2,0,6
14494,1,0,6
14495,1,0,6
14496,1,0,6
14497,1,0,6
14498,2,0,6
14499,1,0,6
14500,1,0,6
14502,1,0,6
14503,2,0,6
14504,2,0,6
14509,2,0,6
14510,2,0,6
14511,1,0,6
14569,1,0,6
14570,2,0,6
14571,1,0,6
14572,2,0,6
14573,1,0,6
14574,1,0,6
14614,1,0,6
14615,1,0,6
14616,2,0,6
14686,1,0,6
14687,2,0,6
14688,1,0,6
14689,2,0,6
14690,1,0,6
14691,1,0,6
14631,1,0,6
14632,1,0,6
14695,1,0,6
14696,1,0,6
14697,2,0,6
14737,1,0,6
14738,1,0,6
14739,2,0,6
14779,1,0,6
14780,2,0,6
14821,1,0,6
14822,1,0,6
14823,1,0,6
14512,1,0,6
14513,2,0,6
14515,2,0,6
14517,2,0,6
14518,2,0,6
14519,1,0,6
14520,2,0,6
14521,1,0,6
14522,1,0,6
14523,1,0,6
14526,1,0,6
14527,2,0,6
14528,1,0,6
14529,2,0,6
14530,1,0,6
14531,1,0,6
14532,1,0,6
14533,1,0,6
14534,1,0,6
14535,2,0,6
14536,1,0,6
14537,2,0,6
14538,2,0,6
14539,1,0,6
14540,2,0,6
14542,1,0,6
14543,2,0,6
14551,2,0,6
14552,1,0,6
14553,2,0,6
14554,1,0,6
14555,1,0,6
14556,1,0,6
14557,1,0,6
14559,1,0,6
14560,2,0,6
14561,1,0,6
14562,1,0,6
14564,1,0,6
14565,1,0,6
14566,1,0,6
14567,2,0,6
14568,2,0,6
14575,2,0,6
14576,1,0,6
14577,1,0,6
14590,1,0,6
14591,1,0,6
14592,1,0,6
14594,2,0,6
14596,1,0,6
14598,2,0,6
14600,2,0,6
14799,2,0,6
14800,1,0,6
14801,1,0,6
15138,1,0,6
15717,1,0,6
15718,1,0,6
14943,1,0,6
15202,1,0,6
15203,2,0,6
15231,1,0,6
15233,1,0,6
15402,1,0,6
15403,7,0,6
14601,3,32.031272002819236,6
14611,5,63.392471743746775,6
14618,3,82.70855093664278,6
14619,7,30.014046294866013,6
14621,3,86.94824130363929,6
14622,7,0,6
14626,4,45.259334244083036,6
14651,3,45.25099335262223,6
14653,3,73.66617513510603,6
14654,3,70.16445820344182,6
14655,4,45.255498705606904,6
14657,5,60.955811120625356,6
14660,3,45.245214788798734,6
14668,3,50.56841810411046,6
14670,4,45.28421002973528,6
14673,7,28.620096160744385,6
14698,3,45.266684216138565,6
14700,3,87.83126684778713,6
14703,3,71.44124872472156,6
14704,3,59.00038473534647,6
14713,3,50.21608224424521,6
14732,7,0,6
14741,7,28.818864421447557,6
14747,3,58.054648977955544,6
14756,3,83.43140182626291,6
14759,3,77.06746600204082,6
14760,3,86.70494333564669,6
14812,4,67.20103491764928,6
15328,3,38.76439603473151,6
15331,3,76.87200903611084,6
15562,3,61.16067998098415,6
15565,3,82.73072817648999,6
15696,7,0,6
15699,3,63.48050800774338,6
15700,3,63.39098102824637,6
15891,3,12.326725232359191,6
16341,3,52.9056922230005,6
16509,4,0.3077734300609432,6
14762,4,45.54907737128709,6
14763,3,58.0500337863887,6
14784,4,46.50036029303773,6
14785,3,87.56329192894908,6
14830,3,87.83092558178404,6
14965,3,57.01818854482897,6
14969,3,48.152705982198235,6
14996,3,88.07995907647145,6
15257,3,52.33394749185659,6
14906,4,64.32111527438786,6
14907,3,76.8606183996987,6
14992,5,50.17931380330335,6
14994,3,81.89824583806652,6
15082,3,61.20533435954295,6
15083,3,82.5620216095342,6
15719,7,0,6
15866,3,14.56331315871598,6
15243,3,55.20737927684442,6
14833,4,69.08840749835959,6
14836,4,71.4735731855969,6
14837,7,28.30544060480119,6
14871,3,87.01267279946637,6
14921,4,82.56018454860319,6
14987,3,57.039467894833805,6
15371,4,86.54847310249629,6
15429,3,79.53554221610813,6
14839,7,27.735390051163417,6
14842,7,28.037159599712275,6
14843,3,61.114239951232776,6
14844,3,48.3224720301394,6
14848,3,48.333855488837756,6
14849,3,74.19368111013551,6
14852,3,62.5968287947298,6
14855,7,0,6
14863,3,78.07156923287405,6
14868,3,86.1702695598632,6
14878,3,62.46996421984474,6
14879,5,57.00571435853026,6
14880,3,73.65457160599065,6
14884,3,83.13193710465802,6
14885,3,55.217094036826616,6
14889,3,83.58861793923147,6
14910,7,0,6
14912,7,0,6
14918,3,82.1595118044335,6
14922,7,0,6
14924,3,48.46809948932779,6
14934,3,48.39206079352685,6
14935,3,47.978221357657624,6
14938,3,48.95534117668995,6
14947,3,83.27175736352731,6
14951,3,48.81708976141998,6
14954,3,86.56651610560276,6
14955,3,50.82542861095087,6
14957,3,53.907206117173914,6
14959,3,58.14132335642317,6
14973,3,53.92229636808586,6
14974,3,58.157808923653405,6
15014,3,60.24922940152991,6
15160,5,50.443239460949165,6
15161,4,50.16510225607319,6
15532,4,51.978264730045396,6
15685,5,51.98445492057833,6
15686,4,52.446729926207865,6
15396,7,0,6
14978,3,58.4120423961799,6
14979,3,79.58050943299978,6
14989,4,69.36928979764471,6
14997,3,49.079571494413536,6
15000,3,81.90708343845228,6
15001,4,82.1265485080878,6
15002,4,83.63114986020383,6
15003,4,82.69933955230394,6
15009,3,50.521253656155224,6
15010,3,49.99240606057146,6
15023,3,58.15029042847115,6
15025,3,49.67703013420585,6
15028,7,0,6
15030,3,48.2293786460766,6
15046,3,49.0717865646314,6
15047,3,82.96103928016346,6
15050,3,50.164282023912406,6
15058,5,50.369962420216126,6
15062,4,83.39343171650623,6
15067,5,49.32633979499963,6
15077,3,52.97300297218464,6
15086,3,56.49030370949654,6
15089,3,66.78254784536024,6
15093,7,0,6
15100,3,49.11588399996485,6
15102,4,83.86533973406874,6
15404,2,0,6
14602,1,0,6
14603,1,0,6
14604,2,0,6
14605,2,0,6
14606,1,0,6
14607,1,0,6
14608,2,0,6
14609,1,0,6
14610,1,0,6
14612,1,0,6
14613,1,0,6
14617,1,0,6
14620,2,0,6
14623,2,0,6
14624,1,0,6
14625,1,0,6
14627,1,0,6
14628,1,0,6
14635,2,0,6
14647,1,0,6
14648,2,0,6
14649,1,0,6
14650,1,0,6
14652,1,0,6
14656,1,0,6
14658,1,0,6
14659,1,0,6
14661,2,0,6
14662,2,0,6
14663,1,0,6
14664,2,0,6
14665,1,0,6
14666,1,0,6
14667,1,0,6
14669,1,0,6
14671,1,0,6
14672,1,0,6
14674,2,0,6
14675,1,0,6
14676,1,0,6
14677,1,0,6
14678,2,0,6
14682,1,0,6
14683,1,0,6
14684,1,0,6
14685,1,0,6
14692,1,0,6
14693,2,0,6
14694,1,0,6
14699,1,0,6
14701,1,0,6
14702,1,0,6
14705,2,0,6
14706,2,0,6
14707,1,0,6
14708,1,0,6
14709,1,0,6
14710,1,0,6
14711,1,0,6
14712,1,0,6
14714,1,0,6
14726,2,0,6
14727,2,0,6
14728,2,0,6
14729,1,0,6
14730,1,0,6
14731,1,0,6
14733,1,0,6
14734,1,0,6
14735,1,0,6
14736,2,0,6
14740,1,0,6
14742,1,0,6
14743,1,0,6
14744,2,0,6
14745,1,0,6
14746,1,0,6
14748,1,0,6
14749,1,0,6
14750,1,0,6
14751,1,0,6
14752,1,0,6
14753,2,0,6
14754,1,0,6
14755,2,0,6
14757,2,0,6
14758,1,0,6
14805,1,0,6
14806,1,0,6
14807,2,0,6
14808,1,0,6
14809,2,0,6
14810,1,0,6
14811,1,0,6
15324,2,0,6
15325,2,0,6
15326,1,0,6
15327,1,0,6
15329,1,0,6
15330,1,0,6
15563,2,0,6
15564,1,0,6
15566,1,0,6
15567,1,0,6
15568,1,0,6
15569,1,0,6
15695,1,0,6
15697,1,0,6
15698,1,0,6
15701,1,0,6
15702,1,0,6
15887,1,0,6
15888,1,0,6
15889,1,0,6
15890,2,0,6
15895,1,0,6
15896,1,0,6
15897,1,0,6
16337,2,0,6
16338,1,0,6
16339,2,0,6
16340,2,0,6
16345,1,0,6
16349,1,0,6
16350,2,0,6
16505,1,0,6
16506,2,0,6
16507,1,0,6
16508,1,0,6
16510,2,0,6
16511,2,0,6
16512,2,0,6
14761,1,0,6
14764,1,0,6
14765,1,0,6
14766,1,0,6
14767,1,0,6
14768,2,0,6
14775,1,0,6
14776,1,0,6
14777,1,0,6
14778,1,0,6
14782,1,0,6
14783,1,0,6
14794,1,0,6
14795,1,0,6
14796,2,0,6
14797,1,0,6
14798,1,0,6
14802,2,0,6
14803,2,0,6
14804,1,0,6
14813,1,0,6
14814,2,0,6
14815,2,0,6
14816,1,0,6
14817,1,0,6
14818,1,0,6
14819,2,0,6
14829,1,0,6
14831,1,0,6
14895,1,0,6
14896,1,0,6
14897,1,0,6
14898,2,0,6
14899,2,0,6
14900,1,0,6
14964,1,0,6
14966,1,0,6
14967,1,0,6
14968,2,0,6
14991,2,0,6
14995,1,0,6
15255,2,0,6
15256,2,0,6
14820,2,0,6
14824,2,0,6
14825,1,0,6
14826,1,0,6
14905,2,0,6
14993,1,0,6
15084,2,0,6
15136,1,0,6
15137,1,0,6
15864,1,0,6
15865,2,0,6
15241,1,0,6
15242,1,0,6
14827,1,0,6
14828,2,0,6
14832,1,0,6
14834,1,0,6
14835,1,0,6
14872,1,0,6
14873,1,0,6
14919,2,0,6
14920,1,0,6
14970,1,0,6
14971,1,0,6
14972,1,0,6
14985,1,0,6
14986,1,0,6
15150,1,0,6
15151,2,0,6
15152,1,0,6
15360,1,0,6
15370,1,0,6
15430,2,0,6
15431,1,0,6
14838,2,0,6
14840,1,0,6
14841,1,0,6
14845,2,0,6
14846,2,0,6
14847,1,0,6
14850,1,0,6
14851,1,0,6
14853,1,0,6
14854,2,0,6
14856,1,0,6
14857,2,0,6
14858,1,0,6
14859,2,0,6
14860,2,0,6
14861,2,0,6
14862,1,0,6
14864,1,0,6
14865,1,0,6
14866,2,0,6
14867,1,0,6
14869,1,0,6
14870,1,0,6
14874,2,0,6
14875,2,0,6
14876,1,0,6
14877,1,0,6
14881,1,0,6
14882,2,0,6
14883,1,0,6
14886,2,0,6
14887,2,0,6
14888,2,0,6
14890,1,0,6
14891,2,0,6
14892,2,0,6
14893,2,0,6
14894,1,0,6
14901,1,0,6
14902,1,0,6
14903,2,0,6
14911,2,0,6
14913,2,0,6
14914,2,0,6
14915,1,0,6
14916,1,0,6
14917,1,0,6
14923,2,0,6
14925,2,0,6
14926,2,0,6
14927,1,0,6
14928,1,0,6
