number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
28313,2017,KLYUTF17_0301,middle,Coleen_R,7.12e-5,1,KLYUTF17,301,NA
28314,2017,KLYUTF17_0301,upper,Kandik_R,6.61e-7,1,KLYUTF17,301,NA
28315,2017,KLYUTF17_0301,upper,Chandindu_R,7.7e-7,1,KLYUTF17,301,NA
28316,2017,KLYUTF17_0301,upper,Klondike_R,1.09e-6,1,KLYUTF17,301,NA
28317,2017,KLYUTF17_0301,upper,Porcupine_R,8.61975e-4,1,KLYUTF17,301,NA
28318,2017,KLYUTF17_0301,upper,Stewart_R,0.81625648,1,KLYUTF17,301,NA
28319,2017,KLYUTF17_0301,upper,Mayo_R,0.001482957,1,KLYUTF17,301,NA
28320,2017,KLYUTF17_0301,upper,Pelly_R,0.002734104,1,KLYUTF17,301,NA
28321,2017,KLYUTF17_0301,upper,Blind_CK,0.007170256,1,KLYUTF17,301,NA
28322,2017,KLYUTF17_0301,upper,Tincup_Creek,0.008847465,1,KLYUTF17,301,NA
28323,2017,KLYUTF17_0301,upper,Yukon_R_Mainstem,0.009172644,1,KLYUTF17,301,NA
28324,2017,KLYUTF17_0301,upper,Tatchun_CK,0.002217479,1,KLYUTF17,301,NA
28325,2017,KLYUTF17_0301,upper,Nordenskiold_R,2.98438e-4,1,KLYUTF17,301,NA
28326,2017,KLYUTF17_0301,upper,Little_Salmon_R,0.001406774,1,KLYUTF17,301,NA
28327,2017,KLYUTF17_0301,upper,Big_Salmon_R,1.15304e-4,1,KLYUTF17,301,NA
28328,2017,KLYUTF17_0301,upper,Nisutlin_R,2.19259e-4,1,KLYUTF17,301,NA
28329,2017,KLYUTF17_0301,upper,Teslin_R,0.09658137,1,KLYUTF17,301,NA
28330,2017,KLYUTF17_0301,upper,Morley_R,9.46964e-4,1,KLYUTF17,301,NA
28331,2017,KLYUTF17_0301,upper,Takhini_R,5.84e-7,1,KLYUTF17,301,NA
28332,2017,KLYUTF17_0301,upper,Whitehorse,0.00809457,1,KLYUTF17,301,NA
28333,2017,KLYUTF17_0302,lower,Andreafsky_R,2.71e-5,1,KLYUTF17,302,NA
28334,2017,KLYUTF17_0302,lower,Anvik_R,3.55629e-4,1,KLYUTF17,302,NA
28335,2017,KLYUTF17_0302,lower,Nulato_R,4.98e-5,1,KLYUTF17,302,NA
28336,2017,KLYUTF17_0302,lower,Gisasa_R,0.040446049,1,KLYUTF17,302,NA
28337,2017,KLYUTF17_0302,lower,Kateel_R,0.003350965,1,KLYUTF17,302,NA
28338,2017,KLYUTF17_0302,lower,Tozitna_R,0.02001849,1,KLYUTF17,302,NA
28339,2017,KLYUTF17_0302,middle,S_Fk_Koyukuk_R,6.27e-6,1,KLYUTF17,302,NA
28340,2017,KLYUTF17_0302,middle,Henshaw_Creek,1.64e-5,1,KLYUTF17,302,NA
28341,2017,KLYUTF17_0302,middle,Kantishna_R,0.672433741,1,KLYUTF17,302,NA
28342,2017,KLYUTF17_0302,middle,Chatanika_R,5.62e-5,1,KLYUTF17,302,NA
28343,2017,KLYUTF17_0302,middle,Chena_R,3.39772e-4,1,KLYUTF17,302,NA
28344,2017,KLYUTF17_0302,middle,Salcha_R,0.246431934,1,KLYUTF17,302,NA
28345,2017,KLYUTF17_0302,middle,Goodpaster_R,2.62e-5,1,KLYUTF17,302,NA
28346,2017,KLYUTF17_0302,middle,Beaver_Ck,0.013838324,1,KLYUTF17,302,NA
28347,2017,KLYUTF17_0302,middle,Chandalar_R,2.25e-5,1,KLYUTF17,302,NA
28348,2017,KLYUTF17_0302,middle,Sheenjek_R,4.96e-5,1,KLYUTF17,302,NA
28349,2017,KLYUTF17_0302,middle,Coleen_R,2.48e-6,1,KLYUTF17,302,NA
28350,2017,KLYUTF17_0302,upper,Kandik_R,5.98e-7,1,KLYUTF17,302,NA
28351,2017,KLYUTF17_0302,upper,Chandindu_R,4.92e-7,1,KLYUTF17,302,NA
28352,2017,KLYUTF17_0302,upper,Klondike_R,6.17e-7,1,KLYUTF17,302,NA
28353,2017,KLYUTF17_0302,upper,Porcupine_R,5.28e-5,1,KLYUTF17,302,NA
28354,2017,KLYUTF17_0302,upper,Stewart_R,0.001973952,1,KLYUTF17,302,NA
28355,2017,KLYUTF17_0302,upper,Mayo_R,1.09e-5,1,KLYUTF17,302,NA
28356,2017,KLYUTF17_0302,upper,Pelly_R,1.23e-5,1,KLYUTF17,302,NA
28357,2017,KLYUTF17_0302,upper,Blind_CK,1.85e-6,1,KLYUTF17,302,NA
28358,2017,KLYUTF17_0302,upper,Tincup_Creek,7.1e-8,1,KLYUTF17,302,NA
28359,2017,KLYUTF17_0302,upper,Yukon_R_Mainstem,1.26e-5,1,KLYUTF17,302,NA
28360,2017,KLYUTF17_0302,upper,Tatchun_CK,5.31e-6,1,KLYUTF17,302,NA
28361,2017,KLYUTF17_0302,upper,Nordenskiold_R,9.89e-7,1,KLYUTF17,302,NA
28362,2017,KLYUTF17_0302,upper,Little_Salmon_R,7.03e-7,1,KLYUTF17,302,NA
28363,2017,KLYUTF17_0302,upper,Big_Salmon_R,1.41e-7,1,KLYUTF17,302,NA
28364,2017,KLYUTF17_0302,upper,Nisutlin_R,1.19e-6,1,KLYUTF17,302,NA
28365,2017,KLYUTF17_0302,upper,Teslin_R,3.5845e-4,1,KLYUTF17,302,NA
28366,2017,KLYUTF17_0302,upper,Morley_R,9.47e-5,1,KLYUTF17,302,NA
28367,2017,KLYUTF17_0302,upper,Takhini_R,5.9e-8,1,KLYUTF17,302,NA
28368,2017,KLYUTF17_0302,upper,Whitehorse,9.51e-7,1,KLYUTF17,302,NA
28369,2017,KLYUTF17_0303,lower,Andreafsky_R,2.38e-6,0,KLYUTF17,303,NA
28370,2017,KLYUTF17_0303,lower,Anvik_R,2.49e-6,0,KLYUTF17,303,NA
28371,2017,KLYUTF17_0303,lower,Nulato_R,6.63e-6,0,KLYUTF17,303,NA
28372,2017,KLYUTF17_0303,lower,Gisasa_R,0.01064704,0,KLYUTF17,303,NA
28373,2017,KLYUTF17_0303,lower,Kateel_R,3.65348e-4,0,KLYUTF17,303,NA
28374,2017,KLYUTF17_0303,lower,Tozitna_R,0.006320235,0,KLYUTF17,303,NA
28375,2017,KLYUTF17_0303,middle,S_Fk_Koyukuk_R,2.37471e-4,0,KLYUTF17,303,NA
28376,2017,KLYUTF17_0303,middle,Henshaw_Creek,6.28e-5,0,KLYUTF17,303,NA
28377,2017,KLYUTF17_0303,middle,Kantishna_R,0.001818939,0,KLYUTF17,303,NA
28378,2017,KLYUTF17_0303,middle,Chatanika_R,4.7725e-4,0,KLYUTF17,303,NA
28379,2017,KLYUTF17_0303,middle,Chena_R,7.12032e-4,0,KLYUTF17,303,NA
28380,2017,KLYUTF17_0303,middle,Salcha_R,0.084175925,0,KLYUTF17,303,NA
28381,2017,KLYUTF17_0303,middle,Goodpaster_R,7.45e-5,0,KLYUTF17,303,NA
28382,2017,KLYUTF17_0303,middle,Beaver_Ck,0.07162716,0,KLYUTF17,303,NA
28383,2017,KLYUTF17_0303,middle,Chandalar_R,3.24562e-4,0,KLYUTF17,303,NA
28384,2017,KLYUTF17_0303,middle,Sheenjek_R,8.27507e-4,0,KLYUTF17,303,NA
28385,2017,KLYUTF17_0303,middle,Coleen_R,1.90002e-4,0,KLYUTF17,303,NA
28386,2017,KLYUTF17_0303,upper,Kandik_R,4.62349e-4,0,KLYUTF17,303,NA
28387,2017,KLYUTF17_0303,upper,Chandindu_R,3.58525e-4,0,KLYUTF17,303,NA
28388,2017,KLYUTF17_0303,upper,Klondike_R,5.13923e-4,0,KLYUTF17,303,NA
28389,2017,KLYUTF17_0303,upper,Porcupine_R,0.003121172,0,KLYUTF17,303,NA
28390,2017,KLYUTF17_0303,upper,Stewart_R,0.637705087,0,KLYUTF17,303,NA
28391,2017,KLYUTF17_0303,upper,Mayo_R,0.003039978,0,KLYUTF17,303,NA
28392,2017,KLYUTF17_0303,upper,Pelly_R,0.001089127,0,KLYUTF17,303,NA
28393,2017,KLYUTF17_0303,upper,Blind_CK,0.002092506,0,KLYUTF17,303,NA
28394,2017,KLYUTF17_0303,upper,Tincup_Creek,1.04e-5,0,KLYUTF17,303,NA
28395,2017,KLYUTF17_0303,upper,Yukon_R_Mainstem,0.001797127,0,KLYUTF17,303,NA
28396,2017,KLYUTF17_0303,upper,Tatchun_CK,0.001462016,0,KLYUTF17,303,NA
28397,2017,KLYUTF17_0303,upper,Nordenskiold_R,0.006529589,0,KLYUTF17,303,NA
28398,2017,KLYUTF17_0303,upper,Little_Salmon_R,0.001947632,0,KLYUTF17,303,NA
28399,2017,KLYUTF17_0303,upper,Big_Salmon_R,4.55328e-4,0,KLYUTF17,303,NA
28400,2017,KLYUTF17_0303,upper,Nisutlin_R,0.001086482,0,KLYUTF17,303,NA
28401,2017,KLYUTF17_0303,upper,Teslin_R,0.156850367,0,KLYUTF17,303,NA
28402,2017,KLYUTF17_0303,upper,Morley_R,0.002442884,0,KLYUTF17,303,NA
28403,2017,KLYUTF17_0303,upper,Takhini_R,2.09e-6,0,KLYUTF17,303,NA
28404,2017,KLYUTF17_0303,upper,Whitehorse,0.001161177,0,KLYUTF17,303,NA
28405,2017,KLYUTF17_0304,lower,Andreafsky_R,1.94e-7,0,KLYUTF17,304,NA
28406,2017,KLYUTF17_0304,lower,Anvik_R,1.86e-7,0,KLYUTF17,304,NA
28407,2017,KLYUTF17_0304,lower,Nulato_R,9.11e-7,0,KLYUTF17,304,NA
28408,2017,KLYUTF17_0304,lower,Gisasa_R,1.67683e-4,0,KLYUTF17,304,NA
28409,2017,KLYUTF17_0304,lower,Kateel_R,3.49e-5,0,KLYUTF17,304,NA
28410,2017,KLYUTF17_0304,lower,Tozitna_R,4.14463e-4,0,KLYUTF17,304,NA
28411,2017,KLYUTF17_0304,middle,S_Fk_Koyukuk_R,1.43776e-4,0,KLYUTF17,304,NA
28412,2017,KLYUTF17_0304,middle,Henshaw_Creek,7.23e-5,0,KLYUTF17,304,NA
28413,2017,KLYUTF17_0304,middle,Kantishna_R,0.00771765,0,KLYUTF17,304,NA
28414,2017,KLYUTF17_0304,middle,Chatanika_R,3.3964e-4,0,KLYUTF17,304,NA
28415,2017,KLYUTF17_0304,middle,Chena_R,0.004863375,0,KLYUTF17,304,NA
28416,2017,KLYUTF17_0304,middle,Salcha_R,0.984630216,0,KLYUTF17,304,NA
28417,2017,KLYUTF17_0304,middle,Goodpaster_R,9.75e-5,0,KLYUTF17,304,NA
28418,2017,KLYUTF17_0304,middle,Beaver_Ck,0.001192444,0,KLYUTF17,304,NA
28419,2017,KLYUTF17_0304,middle,Chandalar_R,6.21e-7,0,KLYUTF17,304,NA
28420,2017,KLYUTF17_0304,middle,Sheenjek_R,4.89e-6,0,KLYUTF17,304,NA
28421,2017,KLYUTF17_0304,middle,Coleen_R,2.84e-8,0,KLYUTF17,304,NA
28422,2017,KLYUTF17_0304,upper,Kandik_R,1.05e-8,0,KLYUTF17,304,NA
28423,2017,KLYUTF17_0304,upper,Chandindu_R,1.76e-8,0,KLYUTF17,304,NA
28424,2017,KLYUTF17_0304,upper,Klondike_R,2.65e-8,0,KLYUTF17,304,NA
28425,2017,KLYUTF17_0304,upper,Porcupine_R,8.11e-7,0,KLYUTF17,304,NA
28426,2017,KLYUTF17_0304,upper,Stewart_R,2.36824e-4,0,KLYUTF17,304,NA
28427,2017,KLYUTF17_0304,upper,Mayo_R,8.77e-6,0,KLYUTF17,304,NA
28428,2017,KLYUTF17_0304,upper,Pelly_R,8.82e-7,0,KLYUTF17,304,NA
28429,2017,KLYUTF17_0304,upper,Blind_CK,2.6e-6,0,KLYUTF17,304,NA
28430,2017,KLYUTF17_0304,upper,Tincup_Creek,2.76e-8,0,KLYUTF17,304,NA
28431,2017,KLYUTF17_0304,upper,Yukon_R_Mainstem,2.76e-6,0,KLYUTF17,304,NA
28432,2017,KLYUTF17_0304,upper,Tatchun_CK,1.17e-6,0,KLYUTF17,304,NA
28433,2017,KLYUTF17_0304,upper,Nordenskiold_R,5.85e-7,0,KLYUTF17,304,NA
28434,2017,KLYUTF17_0304,upper,Little_Salmon_R,5.02e-7,0,KLYUTF17,304,NA
28435,2017,KLYUTF17_0304,upper,Big_Salmon_R,3.13e-7,0,KLYUTF17,304,NA
28436,2017,KLYUTF17_0304,upper,Nisutlin_R,3.41e-7,0,KLYUTF17,304,NA
28437,2017,KLYUTF17_0304,upper,Teslin_R,6.22e-5,0,KLYUTF17,304,NA
28438,2017,KLYUTF17_0304,upper,Morley_R,5.82e-7,0,KLYUTF17,304,NA
28439,2017,KLYUTF17_0304,upper,Takhini_R,2.51e-10,0,KLYUTF17,304,NA
28440,2017,KLYUTF17_0304,upper,Whitehorse,7.6e-7,0,KLYUTF17,304,NA
28441,2017,KLYUTF17_0304qc,lower,Andreafsky_R,3.35e-7,1,KLYUTF17,304,qc
28442,2017,KLYUTF17_0304qc,lower,Anvik_R,2.96e-7,1,KLYUTF17,304,qc
28443,2017,KLYUTF17_0304qc,lower,Nulato_R,1.42e-6,1,KLYUTF17,304,qc
28444,2017,KLYUTF17_0304qc,lower,Gisasa_R,2.71734e-4,1,KLYUTF17,304,qc
28445,2017,KLYUTF17_0304qc,lower,Kateel_R,5.16e-5,1,KLYUTF17,304,qc
28446,2017,KLYUTF17_0304qc,lower,Tozitna_R,6.82008e-4,1,KLYUTF17,304,qc
28447,2017,KLYUTF17_0304qc,middle,S_Fk_Koyukuk_R,1.45166e-4,1,KLYUTF17,304,qc
28448,2017,KLYUTF17_0304qc,middle,Henshaw_Creek,7.34e-5,1,KLYUTF17,304,qc
28449,2017,KLYUTF17_0304qc,middle,Kantishna_R,0.012691181,1,KLYUTF17,304,qc
28450,2017,KLYUTF17_0304qc,middle,Chatanika_R,3.38633e-4,1,KLYUTF17,304,qc
28451,2017,KLYUTF17_0304qc,middle,Chena_R,0.004854,1,KLYUTF17,304,qc
28452,2017,KLYUTF17_0304qc,middle,Salcha_R,0.979098922,1,KLYUTF17,304,qc
28453,2017,KLYUTF17_0304qc,middle,Goodpaster_R,9.73e-5,1,KLYUTF17,304,qc
28454,2017,KLYUTF17_0304qc,middle,Beaver_Ck,0.001303276,1,KLYUTF17,304,qc
28455,2017,KLYUTF17_0304qc,middle,Chandalar_R,6.52e-7,1,KLYUTF17,304,qc
28456,2017,KLYUTF17_0304qc,middle,Sheenjek_R,5.59e-6,1,KLYUTF17,304,qc
28457,2017,KLYUTF17_0304qc,middle,Coleen_R,3.2e-8,1,KLYUTF17,304,qc
28458,2017,KLYUTF17_0304qc,upper,Kandik_R,1.36e-8,1,KLYUTF17,304,qc
28459,2017,KLYUTF17_0304qc,upper,Chandindu_R,1.87e-8,1,KLYUTF17,304,qc
28460,2017,KLYUTF17_0304qc,upper,Klondike_R,2.83e-8,1,KLYUTF17,304,qc
28461,2017,KLYUTF17_0304qc,upper,Porcupine_R,8.69e-7,1,KLYUTF17,304,qc
28462,2017,KLYUTF17_0304qc,upper,Stewart_R,2.93601e-4,1,KLYUTF17,304,qc
28463,2017,KLYUTF17_0304qc,upper,Mayo_R,1.23e-5,1,KLYUTF17,304,qc
28464,2017,KLYUTF17_0304qc,upper,Pelly_R,9.2e-7,1,KLYUTF17,304,qc
28465,2017,KLYUTF17_0304qc,upper,Blind_CK,3.22e-6,1,KLYUTF17,304,qc
28466,2017,KLYUTF17_0304qc,upper,Tincup_Creek,2.75e-8,1,KLYUTF17,304,qc
28467,2017,KLYUTF17_0304qc,upper,Yukon_R_Mainstem,2.79e-6,1,KLYUTF17,304,qc
28468,2017,KLYUTF17_0304qc,upper,Tatchun_CK,1.23e-6,1,KLYUTF17,304,qc
28469,2017,KLYUTF17_0304qc,upper,Nordenskiold_R,5.89e-7,1,KLYUTF17,304,qc
28470,2017,KLYUTF17_0304qc,upper,Little_Salmon_R,5.34e-7,1,KLYUTF17,304,qc
28471,2017,KLYUTF17_0304qc,upper,Big_Salmon_R,3.74e-7,1,KLYUTF17,304,qc
28472,2017,KLYUTF17_0304qc,upper,Nisutlin_R,6.21e-7,1,KLYUTF17,304,qc
28473,2017,KLYUTF17_0304qc,upper,Teslin_R,6.56e-5,1,KLYUTF17,304,qc
28474,2017,KLYUTF17_0304qc,upper,Morley_R,9.47e-7,1,KLYUTF17,304,qc
28475,2017,KLYUTF17_0304qc,upper,Takhini_R,2.91e-10,1,KLYUTF17,304,qc
28476,2017,KLYUTF17_0304qc,upper,Whitehorse,8.17e-7,1,KLYUTF17,304,qc
28477,2017,KLYUTF17_0305,lower,Andreafsky_R,2.71643e-4,0,KLYUTF17,305,NA
28478,2017,KLYUTF17_0305,lower,Anvik_R,7.94629e-4,0,KLYUTF17,305,NA
28479,2017,KLYUTF17_0305,lower,Nulato_R,5.65573e-4,0,KLYUTF17,305,NA
28480,2017,KLYUTF17_0305,lower,Gisasa_R,0.332203963,0,KLYUTF17,305,NA
28481,2017,KLYUTF17_0305,lower,Kateel_R,0.00707584,0,KLYUTF17,305,NA
28482,2017,KLYUTF17_0305,lower,Tozitna_R,0.163428591,0,KLYUTF17,305,NA
28483,2017,KLYUTF17_0305,middle,S_Fk_Koyukuk_R,0.001797295,0,KLYUTF17,305,NA
28484,2017,KLYUTF17_0305,middle,Henshaw_Creek,0.001101489,0,KLYUTF17,305,NA
28485,2017,KLYUTF17_0305,middle,Kantishna_R,0.113906693,0,KLYUTF17,305,NA
28486,2017,KLYUTF17_0305,middle,Chatanika_R,2.58372e-4,0,KLYUTF17,305,NA
28487,2017,KLYUTF17_0305,middle,Chena_R,0.001143138,0,KLYUTF17,305,NA
28488,2017,KLYUTF17_0305,middle,Salcha_R,0.112718927,0,KLYUTF17,305,NA
28489,2017,KLYUTF17_0305,middle,Goodpaster_R,3.55903e-4,0,KLYUTF17,305,NA
28490,2017,KLYUTF17_0305,middle,Beaver_Ck,0.194225581,0,KLYUTF17,305,NA
28491,2017,KLYUTF17_0305,middle,Chandalar_R,4.69e-5,0,KLYUTF17,305,NA
28492,2017,KLYUTF17_0305,middle,Sheenjek_R,3.55e-5,0,KLYUTF17,305,NA
28493,2017,KLYUTF17_0305,middle,Coleen_R,9.26e-6,0,KLYUTF17,305,NA
28494,2017,KLYUTF17_0305,upper,Kandik_R,7.57e-6,0,KLYUTF17,305,NA
28495,2017,KLYUTF17_0305,upper,Chandindu_R,7.81e-7,0,KLYUTF17,305,NA
28496,2017,KLYUTF17_0305,upper,Klondike_R,5.31e-6,0,KLYUTF17,305,NA
28497,2017,KLYUTF17_0305,upper,Porcupine_R,1.05804e-4,0,KLYUTF17,305,NA
28498,2017,KLYUTF17_0305,upper,Stewart_R,0.06425667,0,KLYUTF17,305,NA
28499,2017,KLYUTF17_0305,upper,Mayo_R,2.24296e-4,0,KLYUTF17,305,NA
28500,2017,KLYUTF17_0305,upper,Pelly_R,7.98e-5,0,KLYUTF17,305,NA
28501,2017,KLYUTF17_0305,upper,Blind_CK,2.5921e-4,0,KLYUTF17,305,NA
28502,2017,KLYUTF17_0305,upper,Tincup_Creek,3.19e-6,0,KLYUTF17,305,NA
28503,2017,KLYUTF17_0305,upper,Yukon_R_Mainstem,8.64e-5,0,KLYUTF17,305,NA
28504,2017,KLYUTF17_0305,upper,Tatchun_CK,6.18e-5,0,KLYUTF17,305,NA
28505,2017,KLYUTF17_0305,upper,Nordenskiold_R,1.45e-6,0,KLYUTF17,305,NA
28506,2017,KLYUTF17_0305,upper,Little_Salmon_R,3.53e-5,0,KLYUTF17,305,NA
28507,2017,KLYUTF17_0305,upper,Big_Salmon_R,2.03e-5,0,KLYUTF17,305,NA
28508,2017,KLYUTF17_0305,upper,Nisutlin_R,5.58e-5,0,KLYUTF17,305,NA
28509,2017,KLYUTF17_0305,upper,Teslin_R,0.004097982,0,KLYUTF17,305,NA
28510,2017,KLYUTF17_0305,upper,Morley_R,5.88068e-4,0,KLYUTF17,305,NA
28511,2017,KLYUTF17_0305,upper,Takhini_R,5.81e-8,0,KLYUTF17,305,NA
28512,2017,KLYUTF17_0305,upper,Whitehorse,1.70756e-4,0,KLYUTF17,305,NA
28513,2017,KLYUTF17_0306,lower,Andreafsky_R,3.89e-8,2,KLYUTF17,306,NA
28514,2017,KLYUTF17_0306,lower,Anvik_R,5.4e-7,2,KLYUTF17,306,NA
28515,2017,KLYUTF17_0306,lower,Nulato_R,1.58e-8,2,KLYUTF17,306,NA
28516,2017,KLYUTF17_0306,lower,Gisasa_R,2.32781e-4,2,KLYUTF17,306,NA
28517,2017,KLYUTF17_0306,lower,Kateel_R,6.36e-6,2,KLYUTF17,306,NA
28518,2017,KLYUTF17_0306,lower,Tozitna_R,9.16949e-4,2,KLYUTF17,306,NA
28519,2017,KLYUTF17_0306,middle,S_Fk_Koyukuk_R,3.31616e-4,2,KLYUTF17,306,NA
28520,2017,KLYUTF17_0306,middle,Henshaw_Creek,8.96e-5,2,KLYUTF17,306,NA
28521,2017,KLYUTF17_0306,middle,Kantishna_R,8.53e-5,2,KLYUTF17,306,NA
28522,2017,KLYUTF17_0306,middle,Chatanika_R,5.46723e-4,2,KLYUTF17,306,NA
28523,2017,KLYUTF17_0306,middle,Chena_R,0.00503429,2,KLYUTF17,306,NA
28524,2017,KLYUTF17_0306,middle,Salcha_R,0.393863265,2,KLYUTF17,306,NA
28525,2017,KLYUTF17_0306,middle,Goodpaster_R,7.86e-5,2,KLYUTF17,306,NA
28526,2017,KLYUTF17_0306,middle,Beaver_Ck,0.038183798,2,KLYUTF17,306,NA
28527,2017,KLYUTF17_0306,middle,Chandalar_R,1.2157e-4,2,KLYUTF17,306,NA
28528,2017,KLYUTF17_0306,middle,Sheenjek_R,0.001158571,2,KLYUTF17,306,NA
28529,2017,KLYUTF17_0306,middle,Coleen_R,8.49918e-4,2,KLYUTF17,306,NA
28530,2017,KLYUTF17_0306,upper,Kandik_R,5.36784e-4,2,KLYUTF17,306,NA
28531,2017,KLYUTF17_0306,upper,Chandindu_R,9.32479e-4,2,KLYUTF17,306,NA
28532,2017,KLYUTF17_0306,upper,Klondike_R,0.004106569,2,KLYUTF17,306,NA
28533,2017,KLYUTF17_0306,upper,Porcupine_R,0.003758634,2,KLYUTF17,306,NA
28534,2017,KLYUTF17_0306,upper,Stewart_R,0.526818015,2,KLYUTF17,306,NA
28535,2017,KLYUTF17_0306,upper,Mayo_R,5.62789e-4,2,KLYUTF17,306,NA
28536,2017,KLYUTF17_0306,upper,Pelly_R,0.001135511,2,KLYUTF17,306,NA
28537,2017,KLYUTF17_0306,upper,Blind_CK,6.29187e-4,2,KLYUTF17,306,NA
28538,2017,KLYUTF17_0306,upper,Tincup_Creek,1.06e-5,2,KLYUTF17,306,NA
28539,2017,KLYUTF17_0306,upper,Yukon_R_Mainstem,8.11034e-4,2,KLYUTF17,306,NA
28540,2017,KLYUTF17_0306,upper,Tatchun_CK,2.75631e-4,2,KLYUTF17,306,NA
28541,2017,KLYUTF17_0306,upper,Nordenskiold_R,8.9e-6,2,KLYUTF17,306,NA
28542,2017,KLYUTF17_0306,upper,Little_Salmon_R,6.08e-5,2,KLYUTF17,306,NA
28543,2017,KLYUTF17_0306,upper,Big_Salmon_R,6.43e-6,2,KLYUTF17,306,NA
28544,2017,KLYUTF17_0306,upper,Nisutlin_R,2.71e-5,2,KLYUTF17,306,NA
28545,2017,KLYUTF17_0306,upper,Teslin_R,0.018242892,2,KLYUTF17,306,NA
28546,2017,KLYUTF17_0306,upper,Morley_R,1.63423e-4,2,KLYUTF17,306,NA
28547,2017,KLYUTF17_0306,upper,Takhini_R,8.07e-6,2,KLYUTF17,306,NA
28548,2017,KLYUTF17_0306,upper,Whitehorse,4.05237e-4,2,KLYUTF17,306,NA
28549,2017,KLYUTF17_0306qc,lower,Andreafsky_R,5.15e-8,1,KLYUTF17,306,qc
28550,2017,KLYUTF17_0306qc,lower,Anvik_R,6.81e-7,1,KLYUTF17,306,qc
28551,2017,KLYUTF17_0306qc,lower,Nulato_R,1.2e-8,1,KLYUTF17,306,qc
28552,2017,KLYUTF17_0306qc,lower,Gisasa_R,2.92554e-4,1,KLYUTF17,306,qc
28553,2017,KLYUTF17_0306qc,lower,Kateel_R,7.14e-6,1,KLYUTF17,306,qc
28554,2017,KLYUTF17_0306qc,lower,Tozitna_R,0.001208678,1,KLYUTF17,306,qc
28555,2017,KLYUTF17_0306qc,middle,S_Fk_Koyukuk_R,4.17024e-4,1,KLYUTF17,306,qc
28556,2017,KLYUTF17_0306qc,middle,Henshaw_Creek,1.12167e-4,1,KLYUTF17,306,qc
28557,2017,KLYUTF17_0306qc,middle,Kantishna_R,1.16188e-4,1,KLYUTF17,306,qc
28558,2017,KLYUTF17_0306qc,middle,Chatanika_R,6.19209e-4,1,KLYUTF17,306,qc
28559,2017,KLYUTF17_0306qc,middle,Chena_R,0.005480587,1,KLYUTF17,306,qc
28560,2017,KLYUTF17_0306qc,middle,Salcha_R,0.41661474,1,KLYUTF17,306,qc
28561,2017,KLYUTF17_0306qc,middle,Goodpaster_R,7.64e-5,1,KLYUTF17,306,qc
28562,2017,KLYUTF17_0306qc,middle,Beaver_Ck,0.050604988,1,KLYUTF17,306,qc
28563,2017,KLYUTF17_0306qc,middle,Chandalar_R,1.45001e-4,1,KLYUTF17,306,qc
28564,2017,KLYUTF17_0306qc,middle,Sheenjek_R,0.001591035,1,KLYUTF17,306,qc
28565,2017,KLYUTF17_0306qc,middle,Coleen_R,9.14815e-4,1,KLYUTF17,306,qc
28566,2017,KLYUTF17_0306qc,upper,Kandik_R,5.37068e-4,1,KLYUTF17,306,qc
28567,2017,KLYUTF17_0306qc,upper,Chandindu_R,0.001150111,1,KLYUTF17,306,qc
28568,2017,KLYUTF17_0306qc,upper,Klondike_R,0.004598421,1,KLYUTF17,306,qc
28569,2017,KLYUTF17_0306qc,upper,Porcupine_R,0.004742596,1,KLYUTF17,306,qc
28570,2017,KLYUTF17_0306qc,upper,Stewart_R,0.483767259,1,KLYUTF17,306,qc
28571,2017,KLYUTF17_0306qc,upper,Mayo_R,5.2061e-4,1,KLYUTF17,306,qc
28572,2017,KLYUTF17_0306qc,upper,Pelly_R,9.9998e-4,1,KLYUTF17,306,qc
28573,2017,KLYUTF17_0306qc,upper,Blind_CK,7.52973e-4,1,KLYUTF17,306,qc
28574,2017,KLYUTF17_0306qc,upper,Tincup_Creek,1.93e-5,1,KLYUTF17,306,qc
28575,2017,KLYUTF17_0306qc,upper,Yukon_R_Mainstem,9.50888e-4,1,KLYUTF17,306,qc
28576,2017,KLYUTF17_0306qc,upper,Tatchun_CK,3.46362e-4,1,KLYUTF17,306,qc
28577,2017,KLYUTF17_0306qc,upper,Nordenskiold_R,6.89e-6,1,KLYUTF17,306,qc
28578,2017,KLYUTF17_0306qc,upper,Little_Salmon_R,7.14e-5,1,KLYUTF17,306,qc
28579,2017,KLYUTF17_0306qc,upper,Big_Salmon_R,9.31e-6,1,KLYUTF17,306,qc
28580,2017,KLYUTF17_0306qc,upper,Nisutlin_R,3.07e-5,1,KLYUTF17,306,qc
28581,2017,KLYUTF17_0306qc,upper,Teslin_R,0.022691991,1,KLYUTF17,306,qc
28582,2017,KLYUTF17_0306qc,upper,Morley_R,1.46548e-4,1,KLYUTF17,306,qc
28583,2017,KLYUTF17_0306qc,upper,Takhini_R,6.19e-6,1,KLYUTF17,306,qc
28584,2017,KLYUTF17_0306qc,upper,Whitehorse,4.50159e-4,1,KLYUTF17,306,qc
28585,2017,KLYUTF17_0307,lower,Andreafsky_R,2.68e-7,0,KLYUTF17,307,NA
28586,2017,KLYUTF17_0307,lower,Anvik_R,3.8e-7,0,KLYUTF17,307,NA
