"basin","reachid","stream_order","observed_cv","n_years"
"Yukon",10880,4,0.485765201241679,4
"Yukon",10902,4,0.226362797199663,4
"Yukon",10911,4,0.486047611713119,4
"Yukon",10922,5,0.386062946315702,4
"Yukon",10926,4,0.425487393658527,4
"Yukon",10941,4,1.31016781433089,4
"Yukon",10948,4,0.455493612051743,4
"Yukon",10956,4,0.480689709312275,4
"Yukon",10985,4,0.38581858813183,4
"Yukon",10987,4,0.413440163305202,4
"Yukon",11017,4,0.265423771027559,4
"Yukon",11021,5,0.411498977146736,4
"Yukon",11025,4,0.51769884957772,4
"Yukon",11029,4,0.334363099800903,4
"Yukon",11030,4,0.328306650529211,4
"Yukon",11048,4,0.433771951971037,4
"Yukon",11071,4,0.276041925742361,4
"Yukon",11083,4,0.28991998724219,4
"Yukon",11093,5,0.402302714430486,4
"Yukon",11097,4,0.548382244757213,4
"Yukon",11100,6,0.285617736210805,4
"Yukon",11109,4,0.38995943808211,4
"Yukon",11117,4,0.511251206743707,4
"Yukon",11124,4,0.429775272253967,4
"Yukon",11146,4,0.409951748034632,4
"Yukon",11151,4,0.442125230055472,4
"Yukon",11176,4,0.384905628277486,4
"Yukon",11180,4,0.35327295804562,4
"Yukon",11189,5,0.389125826399452,4
"Yukon",11192,5,0.43399317988473,4
"Yukon",11193,4,0.492388342944996,4
"Yukon",11196,4,0.385170561771554,4
"Yukon",11198,5,0.491482265479895,4
"Yukon",11202,4,0.301383944527882,4
"Yukon",11208,4,0.42414862153883,4
"Yukon",11212,4,0.363201451612706,4
"Yukon",11216,5,0.359131779464472,4
"Yukon",11226,4,0.327749448901263,4
"Yukon",11238,5,0.452821148924658,4
"Yukon",11245,4,0.517302065131061,4
"Yukon",11268,4,0.433379428659408,4
"Yukon",11273,5,0.311094715334771,4
"Yukon",11276,4,0.38011229684257,4
"Yukon",11277,4,0.435920761997318,4
"Yukon",11278,4,0.403850680675196,4
"Yukon",11283,4,0.398144066237769,4
"Yukon",11287,4,0.283481494773611,4
"Yukon",11290,6,0.338685536204496,4
"Yukon",11295,5,0.360634768966715,4
"Yukon",11296,4,0.41305436197803,4
"Yukon",11305,4,1.25892645547439,4
"Yukon",11306,4,0.306415811964596,4
"Yukon",11308,4,0.413494644098538,4
"Yukon",11314,4,0.432545831028209,4
"Yukon",11327,5,0.382688707268482,4
"Yukon",11328,6,0.278109578122036,4
"Yukon",11336,4,0.550090706534392,4
"Yukon",11337,4,0.389278302536247,4
"Yukon",11341,4,0.280898384341492,4
"Yukon",11352,4,0.389917470438327,4
"Yukon",11356,4,0.437825603038198,4
"Yukon",11358,5,0.381646605679101,4
"Yukon",11367,4,0.392713688864324,4
"Yukon",11373,4,0.399791655673804,4
"Yukon",11374,4,0.22140991006341,4
"Yukon",11380,4,0.289459480255065,4
"Yukon",11397,4,0.276036520377189,4
"Yukon",11404,4,0.383570462873078,4
"Yukon",11409,4,0.404869717143729,4
"Yukon",11425,4,1.47946456522566,4
"Yukon",11431,4,0.288158489847307,4
"Yukon",11432,4,1.33612328781146,4
"Yukon",11437,4,0.283070521989578,4
"Yukon",11449,4,0.374727815510979,4
"Yukon",11462,4,0.436647297880165,4
"Yukon",11469,5,0.415971917885648,4
"Yukon",11480,4,1.13369147207432,4
"Yukon",11483,4,0.368645050630112,4
"Yukon",11486,4,0.374190046316776,4
"Yukon",11491,4,0.345067269942531,4
"Yukon",11493,4,0.43765466570749,4
"Yukon",11500,5,0.49408320896355,4
"Yukon",11513,4,0.437741299873121,4
"Yukon",11515,6,0.387983769376057,4
"Yukon",11522,5,0.378783280499594,4
"Yukon",11524,5,0.486059734984791,4
"Yukon",11529,4,0.342142730270964,4
"Yukon",11530,6,0.35564168017665,4
"Yukon",11541,4,0.416887951918496,4
"Yukon",11551,5,0.393098922054371,4
"Yukon",11558,4,0.442762546935875,4
"Yukon",11559,5,0.382450560026783,4
"Yukon",11585,5,0.383795038246946,4
"Yukon",11588,4,0.263071213015553,4
"Yukon",11600,5,0.399591125711924,4
"Yukon",11602,4,0.398640403420292,4
"Yukon",11611,4,0.429921658203501,4
"Yukon",11614,4,0.335755060054089,4
"Yukon",11621,4,0.382759097874302,4
"Yukon",11631,4,0.442856785968494,4
"Yukon",11643,4,0.381859155102692,4
"Yukon",11649,4,0.446915554392327,4
"Yukon",11671,4,0.310251133472548,4
"Yukon",11688,4,0.400244095437092,4
"Yukon",11693,4,0.335273123132742,4
"Yukon",11695,4,0.426255785447426,4
"Yukon",11701,4,0.416394190186881,4
"Yukon",11718,4,0.520021283654509,4
"Yukon",11729,4,0.381923196867044,4
"Yukon",11731,4,0.326218519176006,4
"Yukon",11738,4,0.38447317845587,4
"Yukon",11741,4,0.391293100791434,4
"Yukon",11763,5,1.22149149141786,4
"Yukon",11764,4,0.397050188922303,4
"Yukon",11765,4,0.399158552416684,4
"Yukon",11766,5,0.266539376789714,4
"Yukon",11774,5,0.380697512628434,4
"Yukon",11779,5,0.389117596995001,4
"Yukon",11785,4,0.396212769576711,4
"Yukon",11786,5,0.37265457485827,4
"Yukon",11804,5,0.411974370351618,4
"Yukon",11836,4,0.332167576443206,4
"Yukon",11848,4,0.305822286970314,4
"Yukon",11854,5,0.27961202134992,4
"Yukon",11875,4,0.42614218371735,4
"Yukon",11881,4,0.503899015835598,4
"Yukon",11893,7,0.38321122581446,4
"Yukon",11894,5,0.285856993181332,4
"Yukon",11895,5,0.263161823199058,4
"Yukon",11902,4,0.307816887461654,4
"Yukon",11908,5,0.342350369544514,4
"Yukon",11914,4,0.314297127772155,4
"Yukon",11917,6,0.3761978189943,4
"Yukon",11928,4,0.377344302075785,4
"Yukon",11929,4,0.410075751500705,4
"Yukon",11930,4,0.279715872057826,4
"Yukon",11939,6,0.443807623250564,4
"Yukon",11947,4,0.315158384235128,4
"Yukon",11953,4,0.307638121415287,4
"Yukon",11964,4,0.328177647895269,4
"Yukon",11974,4,0.384789894811776,4
"Yukon",11976,4,0.410939817692205,4
"Yukon",11990,5,0.459184618158567,4
"Yukon",11997,5,0.276826916264207,4
"Yukon",11998,4,0.438015197402412,4
"Yukon",12002,7,0.226186052719741,4
"Yukon",12006,4,0.413021736817744,4
"Yukon",12007,4,1.17907914823026,4
"Yukon",12010,4,0.357318487884393,4
"Yukon",12020,4,0.387375233138731,4
"Yukon",12039,4,0.30309829465873,4
"Yukon",12041,4,0.382441138951489,4
"Yukon",12043,4,0.389350774538414,4
"Yukon",12058,4,0.390127134146553,4
"Yukon",12066,4,0.441095938854661,4
"Yukon",12070,5,0.364173751813245,4
"Yukon",12086,4,0.37095072381121,4
"Yukon",12092,5,0.308487483827448,4
"Yukon",12103,7,0.421661870920224,4
"Yukon",12108,4,0.386125347376385,4
"Yukon",12146,4,0.328569096785373,4
"Yukon",12147,4,0.46044608073852,4
"Yukon",12155,4,0.384063372314032,4
"Yukon",12167,4,0.273508228472015,4
"Yukon",12183,4,0.298829847721751,4
"Yukon",12187,5,0.376451457851792,4
"Yukon",12188,5,0.348462471094587,4
"Yukon",12190,4,0.396525584925852,4
"Yukon",12204,4,0.399411383646469,4
"Yukon",12205,4,0.383697403745691,4
"Yukon",12218,6,0.388928330812239,4
"Yukon",12226,4,0.505025302878696,4
"Yukon",12229,4,0.505835577537948,4
"Yukon",12233,7,0.376124334724788,4
"Yukon",12235,4,0.280647195790993,4
"Yukon",12240,4,0.262910531580452,4
"Yukon",12249,4,0.373896542700747,4
"Yukon",12257,4,0.436252295779113,4
"Yukon",12266,5,0.252419989037112,4
"Yukon",12267,8,0.308653911000269,4
"Yukon",12289,5,0.352551141037939,4
"Yukon",12306,4,0.380393393626934,4
"Yukon",12324,4,0.287056380049696,4
"Yukon",12326,5,0.27522448476325,4
"Yukon",12327,4,0.41684929037787,4
"Yukon",12331,4,0.378592110532699,4
"Yukon",12339,4,0.501254677150032,4
"Yukon",12340,4,0.384092005689059,4
"Yukon",12366,5,0.345601505048962,4
"Yukon",12369,4,1.22310818226201,4
"Yukon",12375,4,0.303323005299402,4
"Yukon",12380,7,0.243982852312693,4
"Yukon",12392,4,0.249767694341521,4
"Yukon",12397,4,0.327921071918976,4
"Yukon",12403,4,0.468715959040881,4
"Yukon",12413,4,0.328435119849146,4
"Yukon",12423,4,0.27707366647376,4
"Yukon",12430,5,0.274155322679002,4
"Yukon",12441,6,0.36372784934886,4
"Yukon",12443,6,0.3969195002613,4
"Yukon",12444,4,0.390570057039074,4
"Yukon",12449,5,0.372472694741239,4
"Yukon",12457,5,0.353334207052391,4
"Yukon",12463,4,0.372597361174812,4
"Yukon",12470,5,0.433814346312212,4
"Yukon",12472,5,0.39540157573601,4
"Yukon",12478,4,0.413077202641026,4
"Yukon",12505,6,0.35083697151553,4
"Yukon",12514,4,0.368796068328952,4
"Yukon",12518,4,0.314775304176488,4
"Yukon",12534,4,0.352789492485869,4
"Yukon",12537,4,0.441215330490664,4
"Yukon",12539,4,0.381336135012225,4
"Yukon",12540,6,0.463546638498475,4
"Yukon",12550,4,0.400219299004669,4
"Yukon",12551,4,0.294062125101357,4
"Yukon",12563,4,0.322389046909528,4
"Yukon",12571,4,0.40800293960545,4
"Yukon",12573,4,0.394942948584116,4
"Yukon",12575,5,0.39985905907387,4
"Yukon",12593,4,0.371128620727152,4
"Yukon",12594,4,0.406751160201388,4
"Yukon",12609,4,0.355221153890294,4
"Yukon",12628,4,0.414805773638724,4
"Yukon",12632,4,1.31870183359032,4
"Yukon",12634,4,0.390250461956328,4
"Yukon",12651,4,0.411468846701123,4
"Yukon",12656,4,0.385841003208584,4
"Yukon",12657,5,1.21536078498377,4
"Yukon",12659,5,0.368901850568992,4
"Yukon",12661,4,0.352426484216977,4
"Yukon",12671,4,0.475941651401949,4
"Yukon",12680,5,0.404528699800752,4
"Yukon",12682,4,0.265308936698759,4
"Yukon",12690,4,0.384423459685338,4
"Yukon",12706,5,0.257344287300341,4
"Yukon",12717,4,0.270429343732499,4
"Yukon",12718,4,0.450674538976036,4
"Yukon",12731,6,0.260975230480727,4
"Yukon",12733,6,0.378050543610637,4
"Yukon",12750,4,0.356727081158136,4
"Yukon",12762,4,0.433741501694911,4
"Yukon",12773,4,0.499004933620824,4
"Yukon",12774,4,0.475750813748728,4
"Yukon",12778,4,0.383898447232527,4
"Yukon",12786,4,0.28687257424832,4
"Yukon",12789,4,0.505005165179208,4
"Yukon",12793,5,0.237574106483912,4
"Yukon",12804,5,0.780459569288026,4
"Yukon",12809,4,0.270859902473486,4
"Yukon",12838,4,0.240076745122495,4
"Yukon",12847,6,0.382005984480891,4
"Yukon",12858,4,0.259011877873928,4
"Yukon",12872,4,0.399285954095504,4
"Yukon",12876,5,0.398467426357859,4
"Yukon",12894,4,0.24074559656191,4
"Yukon",12908,4,0.492560417471415,4
"Yukon",12927,4,0.505331104590157,4
"Yukon",12967,4,1.15392642507135,4
"Yukon",12983,4,0.246865858610276,4
"Yukon",12985,4,0.408165186210445,4
"Yukon",12994,4,0.396105455362066,4
"Yukon",12995,4,0.41976594456436,4
"Yukon",13003,5,0.499406912364779,4
"Yukon",13008,5,0.698569656605257,4
"Yukon",13040,4,0.38833388157778,4
"Yukon",13050,4,0.545254102487984,4
"Yukon",13054,4,0.354833720601897,4
"Yukon",13088,4,1.11354080783834,4
"Yukon",13095,4,0.427642616842702,4
"Yukon",13100,4,0.274836388404737,4
"Yukon",13103,5,0.400361974401401,4
"Yukon",13105,5,0.26074565888375,4
"Yukon",13106,4,0.399095646230799,4
"Yukon",13107,5,0.403154684781289,4
"Yukon",13124,4,0.262542094377698,4
"Yukon",13134,4,0.501022928582342,4
"Yukon",13138,5,0.417534575027556,4
"Yukon",13151,4,0.38846683072894,4
"Yukon",13153,4,0.306105978389369,4
"Yukon",13163,4,0.39675245556665,4
"Yukon",13165,4,0.50109271745433,4
"Yukon",13169,4,0.723930872344092,4
"Yukon",13186,4,0.341407815495744,4
"Yukon",13189,5,0.302888069534368,4
"Yukon",13209,4,0.276932780522513,4
"Yukon",13220,5,0.353791278596767,4
"Yukon",13227,4,0.401839384848063,4
"Yukon",13234,4,0.275764780862756,4
"Yukon",13257,4,0.31569884837615,4
"Yukon",13271,4,0.379975116856402,4
"Yukon",13279,5,0.36800243995834,4
"Yukon",13287,4,0.368093700135131,4
"Yukon",13288,4,0.409897823305789,4
"Yukon",13290,4,0.507346139409145,4
"Yukon",13293,4,0.398356834798119,4
"Yukon",13301,8,0.231317536050934,4
"Yukon",13311,4,0.407084755602221,4
"Yukon",13317,4,0.396478285052582,4
"Yukon",13324,4,0.394070610859348,4
"Yukon",13326,6,0.489800536534466,4
"Yukon",13344,5,0.367965066027558,4
"Yukon",13351,4,0.486326228229844,4
"Yukon",13361,4,0.48797965773567,4
"Yukon",13371,4,0.50105769510773,4
"Yukon",13394,5,0.383889611077379,4
"Yukon",13404,4,0.424884626671209,4
"Yukon",13427,4,0.397332965713839,4
"Yukon",13428,4,0.403325838735509,4
"Yukon",13437,4,0.361147052694256,4
"Yukon",13443,4,0.492628931126187,4
"Yukon",13458,4,0.402341122967995,4
"Yukon",13468,5,0.442486460216521,4
"Yukon",13475,5,1.08189226691836,4
"Yukon",13486,5,1.00311316058547,4
"Yukon",13487,4,1.20487388337078,4
"Yukon",13488,4,0.440679314477864,4
"Yukon",13493,4,0.362022165340381,4
"Yukon",13499,4,0.428582981445506,4
"Yukon",13501,4,0.502906134015765,4
"Yukon",13511,4,0.246527745849855,4
"Yukon",13522,5,0.297830801885559,4
"Yukon",13542,4,0.371892957782765,4
"Yukon",13548,4,0.42873720436269,4
"Yukon",13570,4,0.307258355888906,4
"Yukon",13580,4,0.41464454728915,4
"Yukon",13581,4,0.881449977518332,4
"Yukon",13589,4,0.257130324353347,4
"Yukon",13603,4,0.419094308474533,4
"Yukon",13618,4,0.402140464670793,4
"Yukon",13650,5,0.399631404452358,4
"Yukon",13654,4,0.41198225959056,4
"Yukon",13658,4,0.962327656573552,4
"Yukon",13661,5,0.421142983640719,4
"Yukon",13673,4,0.404598510614043,4
"Yukon",13683,4,0.879947010762795,4
"Yukon",13691,4,0.323839706934732,4
"Yukon",13695,4,0.487494086380419,4
"Yukon",13696,4,0.428002743703784,4
"Yukon",13706,4,0.388068807409947,4
"Yukon",13711,4,0.389313120426151,4
"Yukon",13714,4,0.388653697945549,4
"Yukon",13719,4,0.484930011104702,4
"Yukon",13740,4,0.51637493642252,4
"Yukon",13752,4,0.418031369916152,4
"Yukon",13765,4,0.393167697966364,4
"Yukon",13772,4,0.489754722472123,4
"Yukon",13780,4,0.394673902121302,4
"Yukon",13790,5,0.242527502162628,4
"Yukon",13797,4,0.921842490147991,4
"Yukon",13806,4,0.254541882307776,4
"Yukon",13809,4,1.01609963303738,4
"Yukon",13817,5,0.487787660983376,4
"Yukon",13821,6,0.373258081618018,4
"Yukon",13830,5,0.280012641203301,4
"Yukon",13833,6,0.416481900326661,4
"Yukon",13835,4,0.332531136422766,4
"Yukon",13850,4,0.485801748791142,4
"Yukon",13852,5,0.3676448921486,4
"Yukon",13858,4,0.365710612847771,4
"Yukon",13868,5,0.381868063602949,4
"Yukon",13870,4,1.15737955625517,4
"Yukon",13880,4,0.409698622538989,4
"Yukon",13881,5,0.489757979516721,4
"Yukon",13888,4,0.361993079158534,4
"Yukon",13890,4,0.478040797374947,4
"Yukon",13902,4,0.374329973612864,4
"Yukon",13910,4,0.306542010306905,4
"Yukon",13917,4,0.405551682160259,4
"Yukon",13919,4,1.20006173318113,4
"Yukon",13922,5,0.411566399675231,4
"Yukon",13938,4,0.407497525509521,4
"Yukon",13944,4,0.348945509797421,4
"Yukon",13959,4,0.429267548558831,4
"Yukon",13962,4,0.355531443286347,4
"Yukon",13963,4,0.388342082124089,4
"Yukon",13975,5,0.349504680428953,4
"Yukon",13995,4,0.38601481831618,4
"Yukon",13996,5,0.40129206324743,4
"Yukon",14001,4,0.441821851825445,4
"Yukon",14007,4,0.383070085764344,4
"Yukon",14016,4,0.461190511358239,4
"Yukon",14017,5,0.405589491541264,4
"Yukon",14020,5,0.374470863350323,4
"Yukon",14021,4,0.483138523381215,4
"Yukon",14024,4,1.20442929332876,4
"Yukon",14027,4,0.361672967245581,4
"Yukon",14034,4,0.504288299594115,4
"Yukon",14045,6,0.48914843603836,4
"Yukon",14050,4,0.469906068086257,4
"Yukon",14082,4,0.427648329582333,4
"Yukon",14092,4,0.510204319504378,4
"Yukon",14096,4,0.3727033523152,4
"Yukon",14098,4,0.380483767083173,4
"Yukon",14104,4,0.376032300340254,4
"Yukon",14107,4,0.335881903530367,4
"Yukon",14114,4,0.408015643152821,4
"Yukon",14124,5,0.232189206600774,4
"Yukon",14131,4,0.339422504567596,4
"Yukon",14163,4,0.379698101607565,4
"Yukon",14174,4,0.486430753424768,4
"Yukon",14191,4,0.238694777718137,4
"Yukon",14196,4,0.376278406927244,4
"Yukon",14207,4,0.403438017569348,4
"Yukon",14217,4,0.364776554632685,4
"Yukon",14219,5,0.487107517334915,4
"Yukon",14235,4,0.442987334583348,4
"Yukon",14246,4,0.218718555374187,4
"Yukon",14255,4,0.881589620777532,4
"Yukon",14257,4,0.478007245928758,4
"Yukon",14264,5,0.379351754889138,4
"Yukon",14265,4,0.484436472667865,4
"Yukon",14268,4,0.391785481313983,4
"Yukon",14280,4,0.834022573024394,4
"Yukon",14291,4,0.326509036501077,4
"Yukon",14300,4,0.393021728081717,4
"Yukon",14303,4,0.806816031544079,4
"Yukon",14358,4,0.310717420119492,4
"Yukon",14361,4,0.747025884294663,4
"Yukon",14363,5,0.500113578860994,4
"Yukon",14365,4,0.415154258473163,4
"Yukon",14376,4,0.214156227890504,4
"Yukon",14396,4,0.439050649375639,4
"Yukon",14403,5,0.402523358943111,4
"Yukon",14406,4,0.356437149984482,4
"Yukon",14418,5,0.482615703125516,4
"Yukon",14421,5,0.504980565992285,4
"Yukon",14426,4,1.31141615977309,4
"Yukon",14438,6,0.23602637681271,4
"Yukon",14440,4,0.407228834064853,4
"Yukon",14443,4,0.753663094228824,4
"Yukon",14459,5,0.241024874096078,4
"Yukon",14469,4,0.399586756038994,4
"Yukon",14477,4,0.369764667220648,4
"Yukon",14483,4,0.503274576620237,4
"Yukon",14487,4,0.551022940083143,4
"Yukon",14497,4,0.260275491118317,4
"Yukon",14504,4,0.377511379625145,4
"Yukon",14507,4,0.526327167086367,4
"Yukon",14515,5,0.262064541262485,4
"Yukon",14520,4,1.02621709390393,4
"Yukon",14525,4,0.270991703764136,4
"Yukon",14527,4,0.483844269225913,4
"Yukon",14536,4,0.260269940739644,4
"Yukon",14549,4,1.03969713773523,4
"Yukon",14554,5,0.823898826381978,4
"Yukon",14558,4,0.469891653584516,4
"Yukon",14572,4,0.395100279454423,4
"Yukon",14577,4,0.375313755754452,4
"Yukon",14578,4,0.486020092243387,4
"Yukon",14580,4,0.397304263564022,4
"Yukon",14585,4,0.295443226103213,4
"Yukon",14599,4,0.324462727413659,4
"Yukon",14602,4,0.273424160084558,4
"Yukon",14610,4,0.502643697689102,4
"Yukon",14611,4,0.774207802070657,4
"Yukon",14618,4,0.276203282792166,4
"Yukon",14626,5,0.853810410293376,4
"Yukon",14634,4,0.474674880174307,4
"Yukon",14638,5,0.388250159159192,4
"Yukon",14639,4,0.346731445203521,4
"Yukon",14652,4,0.376301875666928,4
"Yukon",14661,4,0.24984269765884,4
"Yukon",14666,4,0.474958699781768,4
"Yukon",14668,4,0.295375858161108,4
"Yukon",14682,5,0.28574035848822,4
"Yukon",14690,4,0.416329283879564,4
"Yukon",14700,4,0.292262870744381,4
"Yukon",14708,4,0.52713260914991,4
"Yukon",14715,4,0.471921382135049,4
"Yukon",14717,4,1.18350683005536,4
"Yukon",14722,4,0.492521117953957,4
"Yukon",14729,4,0.327774326897933,4
"Yukon",14738,5,0.239356742760125,4
"Yukon",14741,4,0.277448278551958,4
"Yukon",14752,4,0.743311839020906,4
"Yukon",14756,5,0.277323324894426,4
"Yukon",14765,4,0.415540232716445,4
"Yukon",14770,4,0.306415021057404,4
"Yukon",14771,4,0.488239390375647,4
"Yukon",14773,4,0.352463215020022,4
"Yukon",14789,4,0.558598971042152,4
"Yukon",14802,4,1.15619954970948,4
"Yukon",14808,4,0.321571786981014,4
"Yukon",14817,4,0.504262674394685,4
"Yukon",14820,4,0.388269855537547,4
"Yukon",14822,4,0.681323467054356,4
"Yukon",14829,4,0.415194118089271,4
"Yukon",14830,4,0.501073939258251,4
"Yukon",14832,4,0.402321604854868,4
"Yukon",14845,4,0.264155934023772,4
"Yukon",14847,4,0.26798628405361,4
"Yukon",14854,4,0.516716110989729,4
"Yukon",14857,4,0.672728290643083,4
"Yukon",14862,4,0.268349940775962,4
"Yukon",14888,4,0.478678262126965,4
"Yukon",14891,4,0.33386472135347,4
"Yukon",14897,6,0.252938260249886,4
"Yukon",14912,5,0.389367341329902,4
"Yukon",14932,5,0.407830518214517,4
"Yukon",14935,4,0.262902114308143,4
"Yukon",14936,6,0.215287567205049,4
"Yukon",14939,4,0.504111337760062,4
"Yukon",14943,4,0.234181635912658,4
"Yukon",14958,4,0.424733716648577,4
"Yukon",14961,4,0.248044519011964,4
"Yukon",14967,5,0.347697950712508,4
"Yukon",14968,6,0.226675597452291,4
"Yukon",14980,4,0.296288158406794,4
"Yukon",14988,4,0.272120911528174,4
"Yukon",14994,4,0.358612269729341,4
"Yukon",15000,4,0.264160754984767,4
"Yukon",15002,5,0.474667497340155,4
"Yukon",15003,4,0.477655325446358,4
"Yukon",15014,7,0.480823613626315,4
"Yukon",15016,4,0.482633423895943,4
"Yukon",15024,4,0.390072548178684,4
"Yukon",15028,4,0.32671963693287,4
"Yukon",15030,5,0.220373527591384,4
"Yukon",15039,4,1.15470873048324,4
"Yukon",15052,5,0.256963024531809,4
"Yukon",15061,4,0.420202770564493,4
"Yukon",15079,4,0.479720829887624,4
"Yukon",15081,4,0.481215487891406,4
"Yukon",15085,4,0.281115871335796,4
"Yukon",15088,4,0.403021544290569,4
"Yukon",15091,4,0.810806822232523,4
"Yukon",15093,6,0.28367917086268,4
"Yukon",15110,4,0.296280853876199,4
"Yukon",15117,4,0.733395316056397,4
"Yukon",15121,4,0.479707631042969,4
"Yukon",15124,4,0.391835320683561,4
"Yukon",15126,4,0.329345912787824,4
"Yukon",15134,5,0.48010414719604,4
"Yukon",15145,4,0.473681729906971,4
"Yukon",15148,4,0.441799370861244,4
"Yukon",15152,4,0.385264513860869,4
"Yukon",15153,4,0.299971531404921,4
"Yukon",15154,5,0.474335404272752,4
"Yukon",15164,4,0.472091281638841,4
"Yukon",15169,4,0.486024430747952,4
"Yukon",15170,4,0.485605995120751,4
"Yukon",15171,4,0.353209614550548,4
"Yukon",15173,4,0.304714512717055,4
"Yukon",15178,5,0.509532612597027,4
"Yukon",15182,4,0.450479752035902,4
"Yukon",15186,4,0.466018506470504,4
"Yukon",15188,4,0.453690004267943,4
"Yukon",15189,4,0.277527970128044,4
"Yukon",15202,4,0.269593385281886,4
"Yukon",15203,4,0.480452596108774,4
"Yukon",15219,5,0.480631494612606,4
"Yukon",15223,4,0.480581653628062,4
"Yukon",15226,4,0.460293418862061,4
"Yukon",15229,4,0.281315632025783,4
"Yukon",15239,4,0.494208786230766,4
"Yukon",15243,4,0.480583918384068,4
"Yukon",15253,5,0.484270855406493,4
"Yukon",15264,4,0.487736750980959,4
"Yukon",15265,4,0.288232979834222,4
"Yukon",15270,4,0.277922187589281,4
"Yukon",15291,4,0.487546115950191,4
"Yukon",15293,5,0.480744511003304,4
"Yukon",15299,4,0.478592553862003,4
"Yukon",15339,4,0.480303545007963,4
"Yukon",15343,4,0.480753604277828,4
"Yukon",15344,4,0.299915883872411,4
"Yukon",15347,4,0.487965679247478,4
"Yukon",15360,4,0.483009506319436,4
"Yukon",15361,6,0.479995767544894,4
"Yukon",15375,4,0.480392793711132,4
"Yukon",15419,4,0.483627561569232,4
"Yukon",15424,4,0.381988970877682,4
"Yukon",15428,6,0.467774884090798,4
"Yukon",15436,4,0.316303320968617,4
"Yukon",15445,4,0.305004598100095,4
"Yukon",15448,6,0.482318690069471,4
"Yukon",15452,4,0.482487627839589,4
"Yukon",15453,4,0.280585076546453,4
"Yukon",15469,4,0.237463935382341,4
"Yukon",15476,5,0.53943897551181,4
"Yukon",15481,4,0.280950467104938,4
"Yukon",15485,4,0.283164183607889,4
"Yukon",15489,4,0.456206361408619,4
"Yukon",15495,4,0.489996601046762,4
"Yukon",15499,4,0.320376637248348,4
"Yukon",15505,4,0.256766917994774,4
"Yukon",15509,4,0.28674393597421,4
"Yukon",15525,4,0.486973542214564,4
"Yukon",15531,5,0.334169558859025,4
"Yukon",15540,4,0.292930555816448,4
"Yukon",15544,4,0.27036678429501,4
"Yukon",15547,4,0.485393698049524,4
"Yukon",15557,4,0.270425640351989,4
"Yukon",15559,4,0.497219581954679,4
"Yukon",15563,5,0.481648935675669,4
"Yukon",15579,4,0.523245264020257,4
"Yukon",15591,4,0.484435435243313,4
"Yukon",15592,4,0.300059217504037,4
"Yukon",15594,4,0.323356198650885,4
"Yukon",15606,4,0.358686961191402,4
"Yukon",15615,5,0.48243267389343,4
"Yukon",15617,4,0.371218611955447,4
"Yukon",15618,6,0.479505679910485,4
"Yukon",15621,4,0.277507154153758,4
"Yukon",15622,4,0.341835044102529,4
"Yukon",15635,4,0.262163507408069,4
"Yukon",15638,4,0.478314875314814,4
"Yukon",15643,4,0.358107771923829,4
"Yukon",15649,4,0.347548252776952,4
"Yukon",15655,4,0.276614317055177,4
"Yukon",15666,4,0.482335115429847,4
"Yukon",15686,4,0.359454319064314,4
"Yukon",15687,4,0.358250633282784,4
"Yukon",15700,5,0.481303473228709,4
"Yukon",15706,4,0.508374939435044,4
"Yukon",15711,5,0.276100023482924,4
"Yukon",15716,4,0.403053823911482,4
"Yukon",15717,4,0.48576340431955,4
"Yukon",15719,4,0.484425440897556,4
"Yukon",15736,4,0.554359578016808,4
"Yukon",15738,4,0.480486581687265,4
"Yukon",15743,5,0.271497039893478,4
"Yukon",15745,4,0.464656262293153,4
"Yukon",15751,4,0.528354950696448,4
"Yukon",15752,5,0.288735573030102,4
"Yukon",15761,4,0.480501555602901,4
"Yukon",15770,5,0.266485318384782,4
"Yukon",15774,4,0.357877624815077,4
"Yukon",15779,4,0.274932887591892,4
"Yukon",15785,4,0.25953324645244,4
"Yukon",15790,5,0.272784544438331,4
"Yukon",15793,4,0.354344899595503,4
"Yukon",15801,4,0.386136434231417,4
"Yukon",15811,4,0.287201846553998,4
"Yukon",15814,4,0.271425304703657,4
"Yukon",15815,4,0.477475645880915,4
"Yukon",15817,4,0.272830746656998,4
"Yukon",15818,4,0.380793988056815,4
"Yukon",15823,4,0.341164331995115,4
"Yukon",15828,4,0.482612254193201,4
"Yukon",15835,4,0.371474525086724,4
"Yukon",15838,4,0.500491167026065,4
"Yukon",15839,4,0.382431841388348,4
"Yukon",15846,4,0.271981904057133,4
"Yukon",15850,4,0.489488121875054,4
"Yukon",15858,4,0.364237999542988,4
"Yukon",15869,4,0.279119879387315,4
"Yukon",15882,4,0.469605567702801,4
"Yukon",15892,4,0.374416903394899,4
"Yukon",15912,5,0.458532687190974,4
"Yukon",15913,5,0.693179407268164,4
"Yukon",15919,4,0.359104232317048,4
"Yukon",15928,4,0.470889004889627,4
"Yukon",15929,4,0.452484849630519,4
"Yukon",15936,4,0.34813913949003,4
"Yukon",15938,4,0.490646139867198,4
"Yukon",15947,4,0.316225601499411,4
"Yukon",15949,4,0.507168832885425,4
"Yukon",15951,4,0.478516975471196,4
"Yukon",15953,4,0.394852260492402,4
"Yukon",15964,4,0.467030622269903,4
"Yukon",15971,5,0.373095335390209,4
"Yukon",15972,4,0.27221743876987,4
"Yukon",15977,5,0.474859804754985,4
