basin,reachid,stream_order,n_upstream_reaches,n_unit_reaches,is_outlet,in_domain,nested,mean_production,sd_production,cv,n_years,prod_2017,prod_2018,prod_2019,prod_2020,prod_2021,prod_2022
Kusko,9831,2,8,9,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9846,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9854,2,10,11,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9861,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,9872,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9881,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9887,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9910,2,8,9,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,9911,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,9921,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9928,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,9948,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,9968,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9979,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,9994,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,9997,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10001,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10003,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10019,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10034,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10049,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10055,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10062,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10067,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10072,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10074,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10077,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10085,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10100,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10107,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10117,2,8,9,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10126,2,8,9,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10136,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10174,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10189,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10196,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10199,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10211,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10215,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10229,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10232,2,8,9,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10234,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10240,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10241,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10248,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10249,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10266,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10268,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10277,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10284,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10312,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10319,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10336,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10341,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10354,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10380,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10392,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10393,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10409,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10435,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10439,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10449,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10453,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10457,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10463,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10471,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10484,2,14,15,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10498,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10510,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10512,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10520,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10526,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10531,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10548,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10553,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10561,2,8,9,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10565,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10572,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10581,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10589,2,8,9,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10590,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10592,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10597,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10601,2,12,13,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10602,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10624,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10635,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10675,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10676,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10681,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10688,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10690,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10709,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10716,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10741,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10743,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10748,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10751,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10767,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10769,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10773,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10786,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10807,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10810,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10812,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10823,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10829,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10831,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10842,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10845,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10848,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10849,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10851,2,12,13,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10858,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10860,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10863,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10866,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10902,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10907,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10909,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10915,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10930,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10931,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10932,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10947,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10962,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10971,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10983,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10993,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,10994,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10995,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10997,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,10998,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11007,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11018,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11044,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11045,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11053,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11072,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11076,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11085,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11092,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11101,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11107,2,10,11,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11109,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11111,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11122,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11151,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11166,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11168,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11176,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11178,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11187,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11199,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11211,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11234,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11237,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11241,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11249,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11250,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11262,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11285,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11286,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11291,2,12,13,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11294,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11302,2,12,13,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11306,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11323,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11324,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11338,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11341,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11342,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11345,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11347,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11357,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11365,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11366,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11367,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11385,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11393,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11396,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11428,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11442,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11450,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11466,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11477,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11484,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11486,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11497,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11501,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11507,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11515,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11525,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11548,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11554,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11555,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11558,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11562,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11570,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11572,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11581,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11588,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11618,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11621,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11622,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11635,2,10,11,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11644,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11646,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11648,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11650,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11656,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11672,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11683,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11703,2,6,7,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11710,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11726,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11727,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11729,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11732,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11734,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11736,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11743,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11751,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11755,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11756,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11765,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11776,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11780,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11784,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11790,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11810,2,14,15,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11811,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11836,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11851,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11857,2,6,7,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11868,2,12,13,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11869,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11882,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11892,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11895,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11898,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11904,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11915,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11948,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11949,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11950,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11953,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11958,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,11962,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,11981,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12012,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12014,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12021,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12025,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12049,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12062,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12075,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12077,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12079,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12081,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12098,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12103,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12106,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12110,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12113,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12119,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12132,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12153,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12154,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12157,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12161,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12163,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12174,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12185,2,4,5,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12186,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12209,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12221,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12229,2,4,5,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12253,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12259,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12266,2,6,7,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12273,2,8,9,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12275,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12287,2,2,3,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12299,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12311,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12313,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12328,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12333,2,2,3,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12373,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12378,2,4,5,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12382,2,2,3,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12384,2,14,15,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12392,2,8,9,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12396,2,10,11,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
