focal_reach,stream_order,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021
14611,4,0,0,0,0,0
14618,4,44.89222843160192,49.877436172954305,72.03175900700647,52.483620064234,42.48037441864574
14634,4,110.7890009855928,87.3247435842049,126.46884235681087,98.8415384741837,90.16625535985654
14639,4,0,0,0,0,0
14661,4,111.67516141859319,109.9785197985872,153.07289940931582,118.11992712888113,100.94883473108828
14666,4,22.372298847100335,21.35186753498744,29.351043455408337,23.31758819859241,19.99921425193913
14668,4,0,0,0,0,0
14700,4,20.357518092179788,22.241532878004502,31.6178604787494,23.77479015325951,19.238217373169157
14708,4,45.823739600084615,48.42021101417868,78.32415395987262,48.391733717055565,44.31921795498842
14715,4,0,0,0,0,0
14717,4,96.9181352518294,67.03178374049097,86.0560154110286,82.79822557683016,73.05048112760954
14722,4,101.5945038423446,63.35616368598834,84.94778506493653,77.7965577806651,73.60989099689115
14741,4,102.56271698450696,65.2228360195655,87.47324543565377,80.36340854080896,74.94997911048699
14752,4,212.8411213274191,187.9492903649354,268.9888964542825,207.00081740392142,178.92106723077137
14765,4,83.89027302324106,81.32895334131366,112.2172961695476,88.60653274988371,75.48451711494994
14770,4,0,0,0,0,0
14771,4,0,0,0,0,0
14789,4,116.64553524412321,121.06019841075249,174.0311194910974,128.74272402526617,108.3193048140151
14817,4,0,0,0,0,0
14830,4,45.890244409016404,49.47812545425607,76.58660140058649,50.249869506304776,44.0472089539406
14832,4,126.65525962090214,105.16780691797311,146.4495536650371,119.19588714197582,103.69845501800866
14845,4,95.6519498429164,74.68307491019526,94.72509869954268,91.76889407830872,76.31881992271546
14847,4,0,0,0,0,0
14854,4,0,0,0,0,0
14858,4,0,0,0,0,0
14862,4,0,0,0,0,0
14888,4,110.16786497885734,119.15500772912486,173.6405693540976,104.77267419527,106.67356135408632
14935,4,10.177445309620731,11.107733162848644,15.778188053679058,11.884793654499102,9.618434524169022
14939,4,0,0,0,0,0
14943,4,0,0,0,0,0
14958,4,228.5806483599505,235.0994433614473,340.3396349739576,247.69387470330918,211.16859679239263
14961,4,0,0,0,0,0
14980,4,128.57033053367383,137.71862999665748,195.39506586182068,146.0529877585053,119.86623532703987
14988,4,91.89000779595828,105.79809790398524,155.58415434057727,105.31778381797362,81.56394510403771
14994,4,144.97525217636883,162.52003651610005,242.80590433307697,163.52251329566434,132.83648044050557
15000,4,39.2210152688297,40.32201196204112,56.39493314177115,44.042392350323446,36.407221037032514
15003,4,90.87569757701004,102.8272435935996,147.8906598349902,108.22686396211137,86.57856128843311
15016,4,60.18381481810215,62.64746529881402,89.4497726121802,66.05648404414025,55.610097415005185
15024,4,0,0,0,0,0
15061,4,98.03038418131156,111.2624663896788,160.17165686404294,116.93196098978164,93.44116983947973
15079,4,54.550177358488206,61.07607925499611,91.64002035058274,62.52903083237773,51.870432787296856
15081,4,0,0,0,0,0
15085,4,52.23686236213994,58.35430385848701,87.89996902940281,59.6179387380724,49.708893481723614
15091,4,102.53643918197415,111.51885721381406,164.93675222249433,113.77256863497894,95.25475492008498
15110,4,165.4632808228659,187.74657933033023,273.58992105103255,195.56841164389346,157.5454077627605
15117,4,38.240604891289074,38.86723372372064,54.73718495807464,40.61647663846054,34.96970989755969
15121,4,0,0,0,0,0
15126,4,137.62640000175256,152.13869637366867,219.42633723429614,157.55062748072476,118.29890887517703
15145,4,16.71595070305633,17.767446776906464,28.461546541064937,17.73792813569071,16.17543995908048
15148,4,0,0,0,0,0
15152,4,0,0,0,0,0
15153,4,0,0,0,0,0
15164,4,0,0,0,0,0
15169,4,0,0,0,0,0
15170,4,0,0,0,0,0
15171,4,91.91264032784562,105.85633411495124,155.46340476410555,105.4117930287296,81.34118808762022
15173,4,122.15745322076197,138.0309037835916,201.86369266477547,137.86297568360746,102.49568671157245
15182,4,0,0,0,0,0
15186,4,0,0,0,0,0
15188,4,0,0,0,0,0
15189,4,0,0,0,0,0
15202,4,0,0,0,0,0
15203,4,0,0,0,0,0
15223,4,0,0,0,0,0
15226,4,0,0,0,0,0
15229,4,283.67011118533617,305.80154797634407,446.5223321335285,323.590773057897,270.96446344378757
15239,4,0,0,0,0,0
15243,4,107.52817385238642,99.21022819611716,130.91106833562424,124.01010962243376,94.32888297196256
15264,4,0,0,0,0,0
15265,4,45.295232860209495,46.669304289926906,65.38672755397079,50.671850861736864,41.92117321504068
15270,4,0,0,0,0,0
15291,4,0,0,0,0,0
15299,4,106.88130847924587,97.63337698760344,126.17589241527904,123.30894359500188,92.48482538419744
15339,4,17.93025415723119,15.740141708944698,20.898108041923933,16.92783688027053,15.359387725768608
15343,4,40.76795487165195,47.98272214449031,55.91178928940855,32.22319346262877,42.1024815305928
15344,4,0,0,0,0,0
15347,4,0,0,0,0,0
15360,4,113.76058850221186,130.83191614494166,190.60687951816945,142.02210165423392,124.37548912788806
15375,4,121.90943555884932,135.8978366457645,191.0459014848063,148.55071145883363,119.93176658140446
15419,4,136.41922636819447,140.72853065195912,197.84908319784216,149.77155833469786,125.7668765943591
15424,4,170.12869572039318,181.56182245761624,273.97861122842806,185.95144617405035,139.62358087446353
15436,4,33.466361469227174,35.080030245632045,50.81989801347419,35.995176896623505,31.24638068817589
15445,4,257.2909753412042,254.29786653418176,352.5311858070344,265.13382817462474,215.51911040719216
15452,4,44.26279257367553,41.00396461553346,56.13486004269281,45.260302315984305,39.16401422855794
15453,4,232.32516776699094,253.98449371947518,358.4385788755291,226.7287245868289,198.14774150787042
15469,4,106.33087527106396,108.94202425859004,167.43150522238295,112.90641129956084,80.98995535803667
15481,4,0,0,0,0,0
15485,4,58.22528870324855,60.501496091714,84.93356159367116,65.57257513395523,54.06579953564395
15489,4,0,0,0,0,0
15495,4,65.02597394406101,73.66796245198684,104.06231284901634,79.43835632437879,63.472988754173954
15499,4,123.1040551175315,138.41859808327405,194.9501073838269,150.43606026680678,120.86708025632876
15505,4,38.88405056540395,39.627516672087495,55.33932107439499,43.32326026170231,35.94397600059192
15509,4,169.70497697737287,171.80346554996243,260.43363724135395,185.91854677054846,181.51462516045336
15525,4,0,0,0,0,0
15540,4,0,0,0,0,0
15544,4,188.2675411241675,219.76670978077004,309.13356482340146,233.57080150604307,192.51686407221496
15547,4,0,0,0,0,0
15557,4,0,0,0,0,0
15559,4,144.65640674970538,138.0282964797023,196.42887846900805,155.19036567989207,133.2588362787998
15591,4,65.03106294078245,73.50023966040058,103.71713427150956,79.46155775119936,63.59869146229909
15592,4,83.39009025444484,108.83753417969096,155.86635874032086,115.41532981617976,95.74786632768988
15594,4,243.42746404921277,262.1334045503254,377.48512557135666,280.3041892583866,232.01576594489148
15606,4,0,0,0,0,0
15621,4,47.917875399763304,49.66101620972776,79.69858113125098,48.39801920323654,47.55640438844055
15622,4,0,0,0,0,0
15635,4,0,0,0,0,0
15638,4,0,0,0,0,0
15643,4,0,0,0,0,0
15649,4,102.71172620819804,99.12577794886236,137.35969009281823,111.74402292261504,94.04275420920096
15655,4,99.24673583918572,108.2469843664374,158.3957333102613,89.85648505827686,88.37425708131565
15666,4,0,0,0,0,0
15686,4,99.26797774165388,107.950563270801,158.06053357773428,88.89683883049106,88.6286278896304
15687,4,61.88497278476944,50.0651740718208,56.62698259297812,43.89951816871589,49.685020827713856
15706,4,141.78129524448826,207.3332492520363,292.3921936275985,214.93101763501653,169.8375937193878
15716,4,0,0,0,0,0
15717,4,0,0,0,0,0
15719,4,0,0,0,0,0
15736,4,0,0,0,0,0
15738,4,43.35742764847396,32.44511189446919,40.28986991187451,33.479702224713186,34.132267164173044
15745,4,0,0,0,0,0
15751,4,52.95304758076039,56.64032357503219,79.97883015985461,61.0620028070894,49.760563461589335
15761,4,211.31749221780257,197.23091089864636,281.26858437408987,194.35076735096686,181.2641182749258
15774,4,0,0,0,0,0
15779,4,146.6265345641931,189.84156946686664,266.55580946527454,196.2403940875278,165.97903702271506
15785,4,56.09907160430866,58.0821771322759,93.4476277570904,56.73281366267206,55.66541525709424
15793,4,121.21030646384828,154.53315946526766,220.0200643573846,164.88206045705027,134.6947882451115
15811,4,67.24942992866966,43.795815926656374,49.800516980394754,37.836963843317854,49.70242739653891
15814,4,29.282686266004387,23.980200460207755,31.127103862402095,25.6359280323474,24.237939638047415
15815,4,0,0,0,0,0
15817,4,0,0,0,0,0
15818,4,0,0,0,0,0
15823,4,0,0,0,0,0
15835,4,112.60972737429849,121.52971266351862,191.2832694782021,114.52266014008876,102.75950582349694
15838,4,0,0,0,0,0
15846,4,170.77547549589434,177.89262453783,265.0576905219492,183.6940845763985,141.94765236090086
15850,4,58.13201871255368,65.08275404981856,68.29063484617046,52.48438220114642,52.48275379363811
15858,4,13.450494494263522,12.194244289289882,11.816187466058524,8.773763330410382,11.182682975077254
15869,4,191.46618423191612,178.9890377915612,256.801063753255,194.82831971857024,165.56603384929952
15882,4,24.45990922032182,34.410437028000985,27.129618131062585,17.010189996042755,23.75158133598296
15892,4,0,0,0,0,0
15919,4,123.34362139848294,144.270692862622,209.55498136601926,122.24801445848503,116.95264416986377
15928,4,30.68151138275639,37.13355454326344,31.086456681088016,19.437379982324828,28.317862218285615
15936,4,111.826577452481,120.81995202839596,189.4811121783056,113.76416706341448,101.59699283982398
15938,4,0,0,0,0,0
15947,4,0,0,0,0,0
15951,4,8.03269615268242,8.25158289329656,11.548584674188488,8.978964680067183,7.433172606644401
15953,4,0,0,0,0,0
15964,4,0,0,0,0,0
15972,4,0,0,0,0,0
15981,4,0,0,0,0,0
15997,4,1.0739227486505698,1.1289032955784344,1.7103395498431233,1.020618294875972,1.0726945842021072
16033,4,0,0,0,0,0
16039,4,112.64884611311253,109.23369667831989,135.84489033341734,115.58125305398839,106.02030160913439
16066,4,1.5896830813012002,12.4930228398999,5.807645182377157,4.323842151523766,7.59007580390138
16076,4,72.74749044728131,74.12046782039127,87.95673703268463,72.32593298476489,65.44765303817361
16092,4,0.091588120511349,0.5035241621811514,0.1532750759472102,0.10755094374252956,0.4321816458352212
16094,4,5.976792861605545,25.167625518019115,13.670814663390775,10.385647480190764,13.826259245941436
16105,4,14.659438552482555,16.866900232816032,14.51721321695208,10.952457659774373,13.829900276762304
16120,4,105.54099061549988,114.43686538959714,176.71990361049248,105.21488836149804,94.79182259353064
16122,4,0,0,0,0,0
16124,4,10.011859651774303,13.59749783588072,10.684925701752187,8.09569089877135,10.348341218682885
16126,4,0,0,0,0,0
16127,4,86.90805067639228,96.77155192419904,148.0076221517312,95.13044198491114,78.73923343857184
16156,4,0,0,0,0,0
16173,4,37.69212859025811,34.242967437514885,35.2578423146248,27.6283326796822,31.844653644876633
16182,4,0,0,0,0,0
16191,4,0,0,0,0,0
16198,4,0,0,0,0,0
16213,4,0,0,0,0,0
16225,4,95.55910927335132,106.49098433556136,153.8569527637789,97.36903552601916,80.57649183711423
16227,4,0,0,0,0,0
16228,4,199.33505954486816,224.65463423081792,330.5689983303321,210.7709338611952,174.01825360059786
16231,4,84.23946561480672,98.16417718997019,144.40171148475494,96.93533878930351,80.73264867982334
16239,4,102.74755741106975,114.85443199636443,169.3808802061298,102.1194237222445,90.3353896663043
16245,4,0.00761887169629314,2.9691827401950173,0.07808339925025931,0.04932946595714786,0.6060147478800229
16262,4,0.00149496809001729,3.319912081074733,0.05573815603363448,0.03099267135657517,0.2132526284272191
16301,4,0,0,0,0,0
16303,4,93.78795105679876,98.0679974218813,159.6952861372743,97.86824771362257,91.49095304042126
16312,4,84.093667455587,95.66868702225872,144.10483875491155,95.98035039101757,78.03685010018462
16317,4,20.250711603638685,31.74309386664814,24.07485571600093,15.418213555707922,20.570397983703874
16320,4,0,0,0,0,0
16322,4,0,0,0,0,0
16323,4,59.84369058282286,62.86772344786164,101.80106294677113,62.6957366937912,58.26875355027084
16363,4,39.46499359964872,43.179348554518775,66.87457618688792,43.47184924843963,37.8634126451437
16395,4,18.62422535537861,16.32005174084453,17.721289470772078,14.083473068700677,15.553710562329812
16396,4,82.15417003662864,95.04059144276408,139.24440859434776,97.65700292931795,77.80255061272746
16404,4,161.16781119794717,185.91439579604707,273.12252847110517,190.76247210292132,152.42777286472136
16413,4,0,0,0,0,0
16420,4,0,0,0,0,0
16421,4,133.9160586494424,149.97762550928783,224.7923438575068,153.78949888791146,128.0003555728708
16432,4,16.024195706049984,14.124343677475055,15.279842273799746,12.132420234632862,13.416892458839932
16439,4,0.00391353534403652,2.753720767934683,0.04643736229359063,0.02882365954528195,0.8041147231973245
16444,4,81.58645345635263,93.61476374286372,139.46997275336784,94.90272919926248,76.51896535296251
16449,4,0,0,0,0,0
16463,4,72.48163120107199,80.37132448653293,115.06762893019774,85.20221891772769,68.68576998645625
16466,4,0,0,0,0,0
16484,4,0.034723755165270646,14.489397462878788,0.41864515012087855,0.25703028790565274,1.4174115991954825
16490,4,0,0,0,0,0
16491,4,0.3941153222130771,3.982913495403725,0.6661633114307511,0.46758029254170425,4.971204641449803
16497,4,0,0,0,0,0
16503,4,45.24542841995579,52.98111830836821,63.790387311269164,48.56610841685243,44.96638979593885
16506,4,0,0,0,0,0
16511,4,0,0,0,0,0
16512,4,0,0,0,0,0
16547,4,0,0,0,0,0
16552,4,0.5870117556195694,4.680641637382948,1.2835530725213071,0.89797129065934,2.258313749919757
16560,4,0,0,0,0,0
16597,4,0,0,0,0,0
16600,4,0.7547394754836053,4.425057577745513,1.2407579596627651,0.8714300361077798,4.436781674992506
16617,4,0,0,0,0,0
16645,4,0,0,0,0,0
16664,4,0,0,0,0,0
16667,4,0.02383765684910565,3.7318403012372214,0.16689755096639,0.10956312659256393,1.1911388519699797
16673,4,0,0,0,0,0
16680,4,8.797285255883695e-13,5.749993968213437,1.602423318395382e-7,4.1596299969966846e-8,9.935551895411886e-6
16687,4,1.879412714725414,8.997035399715003,2.0838464197375393,1.5551443827111406,17.435216784047476
16702,4,0,0,0,0,0
16711,4,0,0,0,0,0
16725,4,0,0,0,0,0
16738,4,0,0,0,0,0
16748,4,5.761067441588941,8.653912416540123,6.087395208184492,4.72654053249382,22.578352877820926
16757,4,0,0,0,0,0
16763,4,0,0,0,0,0
16765,4,6.419664883803383,13.865773936975716,6.836582675177613,5.181153927799661,25.201093471051273
16780,4,39.21794149684701,46.641312048919445,52.74042274517824,39.26003715620315,36.1047848731977
16797,4,0.40099527250191747,10.229592335839016,0.7421571300979573,0.5183640366905791,20.07502798371629
16800,4,0,0,0,0,0
16831,4,0,0,0,0,0
16837,4,0,0,0,0,0
16866,4,12.281855189450503,20.163328743550696,13.15621183572195,10.235048283774985,14.70119729410432
16869,4,0,0,0,0,0
16870,4,31.49442598057764,35.742467068820396,42.66863508020163,31.496209996602445,28.705398290686844
16898,4,6.409175379786732,12.46353415548515,6.964153144364674,5.429467088961455,19.404461868945145
16906,4,42.604998919897994,47.907473259937504,46.586146595784015,36.50126166701635,40.84864640979438
16923,4,0,0,0,0,0
16927,4,35.12809606586004,39.93795858557295,45.52438609432211,34.470022021160304,32.377009537202845
16948,4,14.522232519775756,19.56896531436361,15.91308513530821,12.439485042094269,15.334750386618534
16974,4,68.32416366583182,78.27627691824236,89.51909905638405,67.42126904687908,63.01094744997259
16980,4,0,0,0,0,0
16992,4,0,0,0,0,0
17038,4,0,0,0,0,0
17052,4,0,0,0,0,0
17056,4,0,0,0,0,0
17074,4,0,0,0,0,0
17075,4,0,0,0,0,0
17077,4,0,0,0,0,0
17112,4,0,0,0,0,0
17124,4,0,0,0,0,0
17164,4,0,0,0,0,0
17167,4,0,0,0,0,0
17179,4,0,0,0,0,0
17194,4,0,0,0,0,0
17239,4,0,0,0,0,0
17247,4,0,0,0,0,0
17249,4,0,0,0,0,0
17262,4,0,0,0,0,0
17279,4,0,0,0,0,0
17290,4,0,0,0,0,0
17302,4,0,0,0,0,0
17314,4,0,0,0,0,0
17325,4,0,0,0,0,0
17348,4,0,0,0,0,0
17357,4,0,0,0,0,0
17358,4,0,0,0,0,0
17384,4,0,0,0,0,0
17385,4,0,0,0,0,0
17397,4,0,0,0,0,0
17406,4,0,0,0,0,0
17408,4,0,0,0,0,0
17432,4,0,0,0,0,0
17438,4,0,0,0,0,0
17447,4,0,0,0,0,0
17459,4,0,0,0,0,0
17469,4,0,0,0,0,0
17491,4,0,0,0,0,0
17501,4,0,0,0,0,0
17540,4,0,0,0,0,0
17546,4,0,0,0,0,0
17574,4,0,0,0,0,0
17615,4,0,0,0,0,0
17620,4,0,0,0,0,0
17627,4,0,0,0,0,0
17643,4,0,0,0,0,0
17655,4,0,0,0,0,0
17683,4,0,0,0,0,0
17685,4,0,0,0,0,0
17688,4,0,0,0,0,0
17712,4,0,0,0,0,0
17732,4,0,0,0,0,0
17749,4,0,0,0,0,0
17757,4,0,0,0,0,0
17821,4,0,0,0,0,0
17847,4,0,0,0,0,0
17852,4,0,0,0,0,0
17862,4,0,0,0,0,0
17870,4,0,0,0,0,0
17895,4,0,0,0,0,0
17911,4,0,0,0,0,0
17931,4,0,0,0,0,0
17932,4,0,0,0,0,0
17952,4,0,0,0,0,0
17957,4,0,0,0,0,0
17964,4,0,0,0,0,0
17975,4,0,0,0,0,0
17996,4,0,0,0,0,0
18008,4,0,0,0,0,0
18056,4,0,0,0,0,0
18089,4,0,0,0,0,0
18098,4,0,0,0,0,0
18178,4,0,0,0,0,0
18183,4,0,0,0,0,0
18199,4,0,0,0,0,0
18227,4,0,0,0,0,0
18255,4,0,0,0,0,0
18267,4,0,0,0,0,0
18279,4,0,0,0,0,0
18295,4,0,0,0,0,0
18296,4,0,0,0,0,0
18322,4,0,0,0,0,0
18326,4,0,0,0,0,0
18345,4,0,0,0,0,0
18353,4,0,0,0,0,0
18400,4,0,0,0,0,0
18407,4,0,0,0,0,0
18423,4,0,0,0,0,0
18450,4,0,0,0,0,0
18472,4,0,0,0,0,0
18483,4,0,0,0,0,0
18526,4,0,0,0,0,0
18531,4,0,0,0,0,0
18532,4,0,0,0,0,0
18551,4,0,0,0,0,0
18555,4,0,0,0,0,0
18591,4,0,0,0,0,0
18676,4,0,0,0,0,0
18690,4,0,0,0,0,0
18694,4,0,0,0,0,0
18710,4,0,0,0,0,0
18734,4,0,0,0,0,0
18735,4,0,0,0,0,0
18736,4,0,0,0,0,0
18750,4,0,0,0,0,0
18751,4,0,0,0,0,0
18756,4,0,0,0,0,0
18759,4,0,0,0,0,0
18781,4,0,0,0,0,0
18792,4,0,0,0,0,0
18793,4,0,0,0,0,0
18817,4,0,0,0,0,0
18840,4,0,0,0,0,0
18873,4,0,0,0,0,0
18898,4,0,0,0,0,0
18911,4,0,0,0,0,0
18920,4,0,0,0,0,0
18975,4,0,0,0,0,0
18982,4,0,0,0,0,0
19014,4,0,0,0,0,0
19016,4,0,0,0,0,0
19025,4,0,0,0,0,0
19040,4,0,0,0,0,0
19071,4,0,0,0,0,0
19080,4,0,0,0,0,0
19092,4,0,0,0,0,0
19096,4,0,0,0,0,0
19129,4,0,0,0,0,0
19152,4,0,0,0,0,0
19153,4,0,0,0,0,0
19170,4,0,0,0,0,0
19207,4,0,0,0,0,0
19219,4,0,0,0,0,0
19249,4,0,0,0,0,0
19258,4,0,0,0,0,0
19269,4,0,0,0,0,0
19275,4,0,0,0,0,0
19301,4,0,0,0,0,0
19307,4,0,0,0,0,0
19309,4,0,0,0,0,0
19357,4,0,0,0,0,0
19373,4,0,0,0,0,0
19377,4,0,0,0,0,0
19381,4,0,0,0,0,0
19383,4,0,0,0,0,0
19398,4,0,0,0,0,0
19424,4,0,0,0,0,0
19442,4,0,0,0,0,0
19449,4,0,0,0,0,0
19457,4,0,0,0,0,0
19497,4,0,0,0,0,0
19514,4,0,0,0,0,0
19518,4,0,0,0,0,0
19539,4,0,0,0,0,0
19545,4,0,0,0,0,0
19546,4,0,0,0,0,0
19554,4,0,0,0,0,0
19558,4,0,0,0,0,0
19569,4,0,0,0,0,0
19583,4,0,0,0,0,0
19588,4,0,0,0,0,0
19592,4,0,0,0,0,0
19595,4,0,0,0,0,0
19611,4,0,0,0,0,0
19639,4,0,0,0,0,0
19660,4,0,0,0,0,0
19663,4,0,0,0,0,0
19692,4,0,0,0,0,0
19705,4,0,0,0,0,0
19709,4,0,0,0,0,0
19729,4,0,0,0,0,0
19745,4,0,0,0,0,0
19757,4,0,0,0,0,0
19772,4,0,0,0,0,0
19775,4,0,0,0,0,0
19795,4,0,0,0,0,0
19797,4,0,0,0,0,0
19801,4,0,0,0,0,0
19849,4,0,0,0,0,0
19858,4,0,0,0,0,0
19873,4,0,0,0,0,0
19886,4,0,0,0,0,0
19902,4,0,0,0,0,0
19967,4,0,0,0,0,0
19977,4,0,0,0,0,0
19993,4,0,0,0,0,0
20007,4,0,0,0,0,0
20010,4,0,0,0,0,0
20023,4,0,0,0,0,0
20027,4,0,0,0,0,0
20046,4,0,0,0,0,0
20056,4,0,0,0,0,0
20077,4,0,0,0,0,0
20090,4,0,0,0,0,0
20109,4,0,0,0,0,0
20114,4,0,0,0,0,0
20164,4,0,0,0,0,0
20205,4,0,0,0,0,0
20247,4,0,0,0,0,0
20249,4,0,0,0,0,0
20254,4,0,0,0,0,0
20258,4,0,0,0,0,0
20264,4,0,0,0,0,0
20269,4,0,0,0,0,0
20273,4,0,0,0,0,0
20317,4,0,0,0,0,0
20320,4,0,0,0,0,0
20324,4,0,0,0,0,0
20338,4,0,0,0,0,0
20357,4,0,0,0,0,0
20360,4,0,0,0,0,0
20362,4,0,0,0,0,0
20368,4,0,0,0,0,0
20419,4,0,0,0,0,0
20425,4,0,0,0,0,0
20448,4,0,0,0,0,0
20465,4,0,0,0,0,0
20469,4,0,0,0,0,0
20470,4,0,0,0,0,0
20503,4,0,0,0,0,0
20531,4,0,0,0,0,0
20542,4,0,0,0,0,0
20567,4,0,0,0,0,0
20595,4,0,0,0,0,0
20614,4,0,0,0,0,0
20630,4,0,0,0,0,0
20635,4,0,0,0,0,0
20646,4,0,0,0,0,0
20683,4,0,0,0,0,0
20715,4,0,0,0,0,0
20720,4,0,0,0,0,0
20740,4,0,0,0,0,0
20747,4,0,0,0,0,0
20752,4,0,0,0,0,0
20758,4,0,0,0,0,0
20786,4,0,0,0,0,0
20802,4,0,0,0,0,0
20804,4,0,0,0,0,0
20807,4,0,0,0,0,0
20811,4,0,0,0,0,0
20821,4,0,0,0,0,0
20853,4,0,0,0,0,0
20861,4,0,0,0,0,0
20866,4,0,0,0,0,0
20918,4,0,0,0,0,0
20932,4,0,0,0,0,0
20952,4,0,0,0,0,0
20974,4,0,0,0,0,0
20976,4,0,0,0,0,0
1165,5,46.87409267064664,109.20464181504796,60.55797280705784,50.511594847038275,54.09943719392167
1360,5,78.32571257995026,150.8349560605734,96.72607483640306,70.87944489335018,76.35417538861884
1471,5,0,0,0,0,0
1512,5,0,0,0,0,0
1516,5,83.02925023977296,124.81391752006058,99.29137791932007,66.47944533671779,71.4280538448999
1578,5,74.03016931954855,121.03282801366566,89.59138369904242,62.94747150609599,65.82296188097325
1661,5,0,0,0,0,0
1749,5,0,0,0,0,0
1847,5,0.4834830718996877,6.101155452228845,6.718089264567823,3.9628264045629833,0.3269298748300449
2090,5,189.81991161738245,315.66277791616693,192.04098561545842,136.50036918552968,181.42574514287972
2142,5,107.58939169178164,231.21966632798478,131.4780312558485,104.6038714861782,117.19344064533786
2167,5,45.48420842605594,89.20067135466348,51.630563078140085,40.01415705502478,46.8196019556714
2212,5,2.260324406757838,2.649756685610154,3.2168468448500587,1.8900172225055392,1.8893670654823649
2252,5,0,0,0,0,0
2284,5,184.07570202636663,264.0454265593653,257.7453741975521,170.2850441363293,151.61613187326313
2397,5,0,0,0,0,0
2478,5,81.82797427537098,124.35172636379143,75.7601982034656,48.122844376524185,76.95375498872524
2589,5,67.9711395220355,78.064972009785,101.07908971903753,59.872948062400795,65.114798037547
2636,5,34.084100423395896,36.047961058318016,55.75359480330542,34.10900088330251,33.63106584696738
2802,5,62.78187328500291,121.16559506241433,68.65032397406462,46.962397253263056,67.4999364377476
2881,5,0,0,0,0,0
2900,5,115.72254181645984,138.88216125135386,178.48839897332124,111.44668010555098,87.0125027671151
2983,5,0,0,0,0,0
3054,5,110.475931458335,177.89117422997714,169.4734163328768,120.51846517531965,113.6141559868978
3085,5,0,0,0,0,0
3086,5,0,0,0,0,0
3099,5,0,0,0,0,0
3154,5,393.86961956960073,535.7648937422888,526.2549634155007,334.77278338079594,354.1428189041125
3288,5,0,0,0,0,0
3326,5,112.81327823968729,124.77285337125855,177.89073277157095,107.31703838632382,108.85237803197512
3376,5,0,0,0,0,0
3394,5,93.77977482193099,105.6519436727506,138.13306742726877,81.32455289327504,85.7180842678714
3690,5,60.93639544874435,71.89442811601877,52.15387772023552,30.378798377189497,51.14547800397916
3707,5,44.2338737927151,47.403619511105546,67.65649484899568,39.90300276586859,44.47587659181399
3716,5,134.67739384568412,200.09062161941267,176.22558145674276,117.93909661034084,128.09682643310114
3781,5,0,0,0,0,0
3928,5,63.2585593232846,67.10756263938177,103.32679074640224,63.332190185319845,62.30095937547675
3954,5,29.18418889688722,31.366703043730418,44.7233573155488,26.399997879496475,29.208472561141967
4128,5,134.00417320781548,143.36707505712423,147.3538068409951,87.86318701872037,115.07975306638522
4196,5,220.41021159733117,273.4032202195737,344.66444308329324,211.72130764016157,197.3030612011937
4224,5,0,0,0,0,0
4298,5,287.36173651575405,300.47179269440323,422.0605531208777,241.7954281708245,253.928640848035
4324,5,0,0,0,0,0
4536,5,0,0,0,0,0
4657,5,88.17487874299408,96.54761047073929,142.6174990565272,91.31878107181484,73.30621077211279
4721,5,128.3224302618452,142.2631868285835,185.5419347919161,109.57705085969661,118.75526676570004
4774,5,406.99179823940824,454.68182971167926,586.7543588271736,360.0417100299719,382.3916904515766
4864,5,0,0,0,0,0
5025,5,77.793636536289,93.3118506544815,109.69670662969726,65.96506087627517,69.12762968310471
5079,5,148.9879371031319,196.2299074000391,238.30224422170528,138.0350884086571,154.16922355761847
5134,5,0,0,0,0,0
5202,5,224.8582243388392,386.6412062040944,321.52112384277706,225.33398695182504,218.04255727970016
5277,5,82.57264331549588,76.80975873261323,168.04655042400992,103.66361466493208,95.86935617844152
5285,5,0,0,0,0,0
5356,5,200.38520789744157,262.2939372144046,302.25210737467296,176.35920724771807,194.97482319490598
5440,5,161.43118920191367,217.24984621095572,189.2995657339491,117.90483331266864,142.1270927179175
5542,5,100.86981487220643,113.21430561318643,139.50210494249853,81.580403670096,82.08108844652253
5570,5,0,0,0,0,0
5696,5,472.9861253401924,491.9187850211094,631.4075557157677,356.3302022307654,453.8915858510669
5745,5,34.322954089417195,35.484776067901095,56.36705190132831,33.96571551773308,34.29360045590962
5810,5,135.9240701826279,157.8728281318326,195.20455870789374,116.77469654324793,122.78479876208951
5890,5,240.74333554488635,266.2758368036954,311.9803778574298,180.26731407602716,201.61649944200525
5897,5,83.23635209730702,84.23341837714788,133.33337576193142,78.7577000080349,85.07140271749256
5938,5,213.4748285373299,175.86422679027925,357.08722778591243,220.37736932502747,233.35437947006875
5957,5,0,0,0,0,0
6097,5,110.22448024172212,117.2387379342651,193.24180107178577,111.64348023715527,106.2553024479258
6135,5,0,0,0,0,0
6142,5,0,0,0,0,0
6164,5,144.21816693139192,160.89029867409585,218.52044004657142,131.27561095015167,130.36658411121005
6191,5,308.2577356728889,339.3895378162202,499.3324191464038,296.04306637675205,307.24899554208747
6192,5,409.4653549350023,417.2894893694727,630.4918066504757,360.42531050327557,393.040858299133
6221,5,6.432092629854166,6.695933827278162,10.535174157645695,6.368190191110658,6.4076046168053775
6265,5,127.3304501758024,146.96497071872707,171.15721929436816,99.1183031344429,101.41650239685517
6296,5,190.86365276266798,197.86251682826233,208.56842009841031,114.2910019556644,194.52105665983225
6326,5,0,0,0,0,0
