focal_reach,stream_order,n_years_with_individuals,mean_individuals,sd_individuals,cv
15178,5,5,117.6038744346693,27.470977442372526,0.2335890511637273
15210,3,5,44.55593933369777,8.32258502751482,0.18678957624893855
15211,3,5,45.756520830874244,11.784165581129301,0.25754068200871444
15219,5,5,19.371662423159783,5.126822398397969,0.26465577844618016
15229,4,5,326.10984555937864,70.2852826386372,0.2155264049697007
15238,3,5,54.90663042693192,14.137115605317849,0.2574755634318353
15243,4,5,111.19769259570482,15.767820250363263,0.14179988705064478
15257,3,5,66.23526999342786,17.006156559724253,0.25675378935439797
15265,4,5,49.98885775617695,9.161031023125634,0.18326145933977933
15277,3,5,113.19776033207793,30.14090744594708,0.26626770138848554
15285,3,5,41.46951356292809,7.906572590276097,0.19065988266966852
15287,3,5,133.91415212609246,25.382809071470202,0.1895453816380061
15293,5,5,176.42097252720964,34.5987208137951,0.19611455666620867
15299,4,5,109.29686937226553,15.04789399718235,0.13767909441147091
15305,3,5,112.06257374490941,15.420760890712716,0.13760848404049103
15331,3,5,64.65974421164658,12.070478868370197,0.1866768731540396
15339,4,5,17.371145702827793,2.216750578192597,0.12761107506177555
15340,3,5,108.61424786984551,13.967233101865919,0.12859485174176333
15341,3,5,105.73995667791988,23.858097395338415,0.22562991460275822
15343,4,5,43.797628259754475,8.807495279892594,0.20109525629235447
15354,3,5,55.987867519713355,10.670768292306022,0.19059072554511636
15360,4,5,140.31939498948898,29.922069201453976,0.2132425756517506
15361,6,5,794.7397855526058,131.88601918673263,0.16594868104536684
15367,3,5,144.49231046011604,38.816623144435894,0.26864144549166424
15369,3,5,43.797628259754475,8.807495279892594,0.20109525629235447
15375,4,5,143.46713034593165,29.00656830442836,0.20218267581213184
15408,3,5,17.371145702827793,2.216750578192597,0.12761107506177555
15411,3,5,71.34986506478916,13.61156901927358,0.19077217604985813
15412,3,5,65.94262969355442,13.061463514663094,0.19807313683669775
15419,4,5,150.10705502941053,28.049828301055975,0.18686548940394682
15424,4,5,190.24883129099027,50.1805328907571,0.2637626341788389
15428,6,5,1458.1448300262234,285.87701333281154,0.19605529399138652
15436,4,5,37.32156946262656,7.758209140721245,0.2078746754873274
15440,3,5,115.32015428192689,31.707527851867834,0.2749521802958347
15445,4,5,268.9545932528475,50.51201717560465,0.18780871731801096
15447,3,5,140.31939498948898,29.922069201453976,0.2132425756517506
15448,6,5,698.6303439058763,133.84399560346375,0.1915805644157592
15452,4,5,45.16518675528881,6.604675155775267,0.1462337616704721
15453,4,5,253.9249412913389,61.72597593922251,0.24308748729177282
15461,3,5,47.69053250512433,9.724641742105796,0.20391136838450874
15465,3,5,77.69076617040331,14.90951362299772,0.19190843851759534
15469,4,5,115.32015428192689,31.707527851867834,0.2749521802958347
15470,3,5,66.83639707291701,13.630692161184191,0.20394115718585806
15475,3,5,46.766714122383576,12.12280027441954,0.25921855965111096
15476,5,5,369.00803708166706,69.28252731291337,0.18775343719025855
15485,4,5,64.65974421164658,12.070478868370197,0.1866768731540396
15487,3,5,114.10138602153295,31.298839855661974,0.2743072713398532
15495,4,5,77.13351886472338,16.398818778504044,0.21260301643004592
15499,4,5,145.5551802215536,30.117137655860617,0.2069121663002202
15503,3,5,49.3449967328039,12.195857828941982,0.24715490194438167
15505,4,5,42.623624914836135,7.578872095760123,0.17780918706241058
15509,4,5,193.8750503399382,37.80700613468867,0.19500707320719357
15520,3,5,67.52109271515022,14.041666594979734,0.20795970607609998
15523,3,5,147.10833621755464,33.66752835980985,0.2288621381049394
15524,3,5,155.33971256783698,39.89208200253563,0.2568054320630645
15531,5,5,242.87979287066392,42.543836686558784,0.1751641673591752
15534,3,5,72.41628885900722,13.187880794441538,0.18211207729959797
15544,4,5,228.6510962613194,48.77775576553506,0.21332832670869084
15551,3,5,109.29686937226553,15.04789399718235,0.13767909441147091
15552,3,5,77.0617372172382,16.239953202743525,0.2107395159930388
15559,4,5,153.5125567314215,25.362534448306718,0.16521472241961183
15562,3,5,31.163570113549795,8.096986094852552,0.25982215982795936
15563,5,5,424.6249746691752,88.12947343924608,0.20754660864662436
15570,3,5,162.92769980866905,42.58982825035285,0.2614032377574064
15571,3,5,111.85143586366526,27.515775134415428,0.24600287803148246
15578,3,5,77.27932592953118,16.412764019798356,0.2123823392916844
15582,3,5,116.67952793731946,16.32883488002056,0.13994601425532377
15586,3,5,77.13351886472338,16.398818778504044,0.21260301643004592
15591,4,5,77.0617372172382,16.239953202743525,0.2107395159930388
15592,4,5,111.85143586366526,27.515775134415428,0.24600287803148246
15594,4,5,279.0731898748346,58.00517151603153,0.20784931559368736
15612,3,5,44.89227895991071,11.575556084729072,0.2578518255904577
15615,5,5,120.46355393635027,20.69962905624812,0.17183312611867033
15618,6,5,479.06790515954293,110.51130130515043,0.23067982662780778
15621,4,5,54.64637926648383,14.027198353702463,0.2566903524440043
15625,3,5,108.82403913109539,28.84168982448921,0.2650305029548199
15628,3,5,108.56090826206213,28.81369211205108,0.26541498752475307
15636,3,5,18.3763690731691,2.095444899547314,0.1140293216360583
15646,3,5,54.64637926648383,14.027198353702463,0.2566903524440043
15647,3,5,155.41652683338035,32.682772935277164,0.21029148959374094
15649,4,5,108.99679427633893,17.121357149912356,0.1570812909093884
15655,4,5,108.82403913109539,28.84168982448921,0.2650305029548199
15668,3,5,45.16518675528881,6.604675155775267,0.1462337616704721
15670,3,5,155.87658604765898,33.076111368378676,0.2121942249765832
15680,3,5,176.76582036783813,46.3231832125686,0.2620596171599978
15683,3,5,38.38694766191105,4.875946787167582,0.12702095592783158
15685,3,5,122.34898661787173,17.77470517012283,0.14527872818136156
15686,4,5,108.56090826206213,28.81369211205108,0.26541498752475307
15687,4,5,52.43233368919962,6.944558636384087,0.13244801723968613
15689,3,5,108.99679427633893,17.121357149912356,0.1570812909093884
15700,5,5,165.20305014415857,35.62143038000307,0.21562211078378574
15706,4,5,205.25506989570547,56.95203862359039,0.27746958285867895
15711,5,5,211.33555582274994,34.6391785856448,0.16390606138560593
15714,3,5,114.03152555829335,30.86265230159971,0.2706501745942406
15715,3,5,64.00542108268826,16.483971234848088,0.25754023574897716
15731,3,5,205.25506989570547,56.95203862359039,0.27746958285867895
15738,4,5,36.74087576874078,4.802806398471246,0.13072106469921124
15743,5,5,199.99450958087905,34.71313198925745,0.1735704248181835
15744,3,5,110.73733585660722,29.430768222228714,0.2657709614789573
15749,3,5,112.61888830290881,30.207409387850443,0.26822684758352583
15751,4,5,60.078953516865184,11.895832893634497,0.19800333057224664
15752,5,5,508.75414360468585,132.75292585233188,0.26093728674470335
15761,4,5,213.0863746232863,39.58224785290034,0.18575682242882716
15769,3,5,36.757280587876764,6.19851383638262,0.16863363494923522
15770,5,5,236.27356728892275,48.486047395879574,0.20521147563065872
15779,4,5,193.04866892131542,45.583856344086215,0.23612624007610075
15785,4,5,64.00542108268826,16.483971234848088,0.25754023574897716
15790,5,5,242.72569973643093,42.25682888803823,0.17409293261456757
15793,4,5,159.06807579773246,38.06829598956831,0.23932078010408034
15799,3,5,36.74087576874078,4.802806398471246,0.13072106469921124
15811,4,5,49.67703081511551,10.995237365403817,0.22133443132551783
15814,4,5,26.85277165180181,3.191556085361349,0.118853879470844
15819,3,5,16.28284855347731,2.5164661688121948,0.15454704749893325
15835,4,5,128.54097509592097,35.709786023100165,0.2778085820218222
15841,3,5,128.1610198711854,36.70714350895808,0.2864142587648914
15846,4,5,187.87350549859457,46.032625870450666,0.2450192524394826
15850,4,5,59.29450872066545,7.220860071230331,0.12177957498977812
15858,4,5,11.483474511019914,1.7261278510764486,0.15031407518865483
15869,4,5,197.5301278689204,35.08058703924036,0.1775961339047965
15877,3,5,15.1129709799092,5.480564656201844,0.3626397922346022
15882,4,5,25.35234714228222,6.288047531011614,0.24802624765753992
15904,3,5,15.675053101322856,1.9230714514712381,0.12268356853661602
15913,5,5,96.08894436425807,15.680772307412306,0.1631901818794987
15915,3,5,9.782830337900078,4.654118111197407,0.47574351700312034
15918,3,5,49.67703081511551,10.995237365403817,0.22133443132551783
15919,4,5,143.2739908510946,38.491192886922285,0.26865443377595577
15928,4,5,29.331352961543658,6.416687836234183,0.21876549113322877
15932,3,5,100.46748632037749,12.892926638466617,0.12832934425524278
15933,3,5,25.35234714228222,6.288047531011614,0.24802624765753992
15936,4,5,127.4977603124842,35.32554438163915,0.27706796021404445
15941,3,5,60.078953516865184,11.895832893634497,0.19800333057224664
15951,4,5,8.84900020137581,1.607208341308123,0.18162598087162887
15971,5,5,289.56956862565016,71.54821320588097,0.24708471109537442
15973,3,5,2.4057764382237097,1.2280885513155149,0.5104749268482597
15977,5,5,358.6043512231927,90.29522559007813,0.2517962352717774
15980,3,5,156.8106905979176,32.96467153271468,0.21021954183749025
15984,3,5,14.531720668028512,5.474566492889944,0.3767321584246133
15995,3,5,127.4977603124842,35.32554438163915,0.27706796021404445
15996,5,5,220.10661515955383,41.49241773948883,0.1885105438989703
15997,4,5,1.2012956946300413,0.28712921382337736,0.23901626810691562
16008,3,5,1.816986663125911,1.1537015481647106,0.6349532286494075
16017,3,5,14.16518198775747,2.1272933769890976,0.15017762417931882
16022,5,5,438.14126567256704,95.41064577566384,0.21776229095701383
16025,5,5,1169.1167559106705,208.2975658808357,0.1781666072509453
16037,3,5,1.2012956946300413,0.28712921382337736,0.23901626810691562
16039,4,5,115.8657975575945,11.73150078697993,0.10125076626817714
16042,3,5,107.66343366580153,14.021919298304766,0.13023845534994044
16049,3,5,1.5143773540256646,1.0896874918205142,0.7195614018684321
16055,3,5,1.2065638998080417,0.8791161526125418,0.7286113505902214
16056,3,5,6.3608538118006805,4.072284682042473,0.6402103872419698
16060,5,5,144.47528654572466,38.77305112060045,0.2683715121639801
16065,3,5,0.25762398964349226,0.19488188404983486,0.7564586058911603
16066,4,5,6.3608538118006805,4.072284682042473,0.6402103872419698
16069,3,5,8.044282089849512,2.5327469018861106,0.31485058251276365
16076,4,5,74.51965626465915,8.230563878539455,0.11044822656331534
16091,5,5,101.89341338400104,18.715268132840748,0.18367495514464094
16092,4,5,0.25762398964349226,0.19488188404983486,0.7564586058911603
16094,4,5,13.805427953829527,7.108103018095815,0.5148774121213735
16105,4,5,14.16518198775747,2.1272933769890976,0.15017762417931882
16113,5,5,188.13112948823806,45.95118200961048,0.24425081662247364
16120,4,5,119.34089411412364,32.82163355217522,0.2750241968255111
16124,4,5,10.547663061372289,1.978592628683631,0.1875858772859027
16127,4,5,101.1113800351611,27.18506373388948,0.2688625526071939
16131,3,5,119.34089411412364,32.82163355217522,0.2750241968255111
16140,5,5,134.87202462595826,29.96002548312295,0.22213669266262848
16170,3,5,115.2917117751874,31.198228235423866,0.27060252428430176
16171,5,5,33.33318493339132,3.817507847969088,0.1145257453074915
16173,4,5,33.33318493339132,3.817507847969088,0.1145257453074915
16183,6,5,1299.3202388287548,308.5511642434731,0.23747122150703215
16195,5,5,227.86957591356224,60.34081188144263,0.2648041610624303
16197,3,5,111.73629197982191,27.999006036175544,0.2505811275823596
16208,3,5,101.1113800351611,27.18506373388948,0.2688625526071939
16210,3,5,0.9591634410087627,1.5214380048407632,1.5862135062619256
16225,4,5,106.770514747165,27.91693501622087,0.261466708129382
16228,4,5,227.86957591356224,60.34081188144263,0.2648041610624303
16231,4,5,100.89466835173174,25.494594967392665,0.2526852546708934
16232,3,5,106.47666048834897,28.836261657476815,0.2708223710738202
16236,3,5,98.04943974239207,26.19942692186749,0.2672062888957035
16239,4,5,115.88753660042255,31.135740369817903,0.26867203569244197
16240,3,5,0.6708678113098402,1.1809893126219815,1.760390486340597
16245,4,5,0.7420458449957481,1.2687324678196372,1.709776392356064
16254,3,5,99.5768787447919,26.05115576725464,0.2616185212434887
16255,3,5,99.03677341321703,26.115185194090035,0.26369180147992194
16257,5,5,45.23775932415445,11.58551557316737,0.25610277224719546
16262,4,5,0.7242781009964359,1.4533124745153314,2.0065669147195204
16266,3,5,100.92933829324633,26.379572828459555,0.26136674701873813
16272,3,5,0.7242781009964359,1.4533124745153314,2.0065669147195204
16276,3,5,99.39112267297608,25.93693787442552,0.2609582946332654
16279,3,5,1.0722639696640002,1.1380385250112979,1.061341756515337
16284,5,5,99.50546430098095,25.371797122215547,0.2549789330711703
16285,3,5,33.33318493339132,3.817507847969088,0.1145257453074915
16297,3,5,27.72782240175412,6.161098444021243,0.22219914549191136
16303,4,5,108.18208707399964,28.931232589469253,0.2674308970363963
16309,3,5,0.7420458449957481,1.2687324678196372,1.709776392356064
16312,4,5,99.5768787447919,26.05115576725464,0.2616185212434887
16315,3,5,99.06950495872377,25.612132395182172,0.2585269039736616
16317,4,5,22.41145454513991,6.058261193194508,0.2703198572405148
16323,4,5,69.09539344430354,18.386207024192004,0.26609888311892704
16325,3,5,0.7274020096629833,1.1818431246610115,1.6247454763131295
16332,3,5,22.41145454513991,6.058261193194508,0.2703198572405148
16346,3,5,97.21857690096184,24.881560807946848,0.25593422163846424
16349,6,5,559.2248549859473,130.95341149520786,0.2341695121875414
16363,4,5,46.17083604692775,11.820109870924307,0.2560081402665185
16366,5,5,27.72782240175412,6.161098444021243,0.22219914549191136
16381,3,5,98.3631348076249,24.77663861083647,0.2518894772853034
16383,3,5,16.460550039605142,1.786305357469049,0.10852039288912482
16395,4,5,16.460550039605142,1.786305357469049,0.10852039288912482
16396,4,5,98.37974472315717,24.332505239916884,0.24733246979232468
16398,3,5,1.150000821120969,2.571474343236538,2.236063049702852
16404,4,5,192.6789960865484,47.785223991607126,0.24800432305627515
16407,5,5,84.36171470439731,18.34635152224819,0.21747248247067572
16409,3,5,14.195538870159515,1.531952772458597,0.10791790198813231
16421,4,5,158.09517649540385,38.804876027274105,0.24545262472572807
16422,3,5,5.5781333785292535,0.5937677699590571,0.10644560279690042
16432,4,5,14.195538870159515,1.531952772458597,0.10791790198813231
16439,4,5,0.7274020096629833,1.1818431246610115,1.6247454763131295
16444,4,5,97.21857690096184,24.881560807946848,0.25593422163846424
16446,6,5,140.68794527759093,28.821813281823935,0.20486341757963492
16450,3,5,5.270623811077781,4.691373947458478,0.8900984239471166
16463,4,5,84.36171470439731,18.34635152224819,0.21747248247067572
16468,6,5,166.0466203162557,24.128837744735584,0.14531363359747593
16480,3,5,64.12432942205716,16.700161845542322,0.2604340972616532
16484,4,5,3.3234416510532143,6.264341675484124,1.8848959401766312
16486,3,5,0.9736448584174996,1.7740823386207918,1.822104151511951
16491,4,5,2.096395412607812,2.203397299836021,1.0510408897981245
16494,3,5,46.17083604692775,11.820109870924307,0.2560081402665185
16495,3,5,2.003684178204505,1.8177120512846678,0.9071849102055164
16496,3,5,73.37643992207234,14.881470438044943,0.20280992718983704
16503,4,5,51.10988645047689,7.792654178246248,0.15246862631551664
16531,5,5,14.195538870159515,1.531952772458597,0.10791790198813231
16552,4,5,1.9414983012205842,1.6552758525794382,0.8525765134786865
16573,5,5,53.94533416113779,8.781085867028345,0.1627774858303545
16586,3,5,1.8637823299461271,1.6731403916751626,0.8977123373218829
16591,3,5,1.9414983012205842,1.6552758525794382,0.8525765134786865
16599,3,5,1.0446554975230522,1.5755431889666158,1.508194034016318
16600,4,5,2.3457533447984336,1.9119280009258766,0.8150592666383537
16603,5,5,102.36929606467683,25.25944089627679,0.24674821325642307
16624,3,5,0.15940903984190483,0.08029096990510501,0.5036789004233023
16626,5,5,116.01747383058397,31.118919699802166,0.268226144496509
16629,6,5,149.2089320022297,31.845601660433644,0.2134295932093245
16632,6,5,980.7562024926754,177.52951825141326,0.1810128937244617
16634,3,5,3.796717168154933,2.330122946685713,0.6137204441325473
16636,3,5,1.050779826858682,2.3478449174507925,2.2343833193578724
16660,6,5,34.02142728337779,5.448825625890426,0.160158642978292
16667,4,5,1.0446554975230522,1.5755431889666158,1.508194034016318
16669,6,5,140.68794527759093,28.821813281823935,0.20486341757963492
16670,3,5,0.8200562016434663,1.8197672016502822,2.2190762023423583
16679,3,5,0.7014906735205346,1.5026306221928492,2.142053599446555
16680,4,5,1.150000821120969,2.571474343236538,2.236063049702852
16687,4,5,6.390131140187314,6.911179936358554,1.0815396092412535
16707,5,5,339.90922899637997,66.65900987523563,0.19610826711605864
16724,3,5,0.2500191053288215,0.5514064992593991,2.205457453078225
16726,5,5,210.18420162367664,47.912003519664346,0.22795244908772058
16741,3,5,2.486218936167339,5.39091820861504,2.168319985900146
16748,4,5,9.56145369532566,7.418754929934988,0.7759024063006047
16765,4,5,11.50085377896153,8.378572770781737,0.7285174589480157
16774,3,5,3.0476778803348714,6.027343943554972,1.9776840533070714
16780,4,5,42.79289966406911,6.777828121637016,0.1583867458116654
16786,3,5,2.8437748693733123,4.832844938137111,1.6994470941372843
16796,3,5,3.0340216098014556,4.10118524424844,1.3517323775807975
16797,4,5,6.393227351769152,8.721594231220871,1.3641927232272457
16798,5,5,34.02142728337779,5.448825625890426,0.160158642978292
16806,3,5,3.5494524823958393,4.181594358190998,1.1780956017668591
16808,3,5,3.9039122040199756,3.075475223790995,0.7877931323927023
16829,3,5,8.302028219312986,3.176983579497981,0.38267559391178324
16843,3,5,14.107528269320492,3.7503116098706286,0.2658376108326783
16844,5,5,110.09760197691342,14.827233814638456,0.1346735400989715
16849,6,5,1389.278550024643,301.8946449883393,0.21730317867715174
16854,5,5,110.09760197691342,14.827233814638456,0.1346735400989715
16859,3,5,6.2668233947743195,1.2541232919258858,0.20012105223384058
16866,4,5,14.107528269320492,3.7503116098706286,0.2658376108326783
16870,4,5,34.02142728337779,5.448825625890426,0.160158642978292
16878,5,5,3.0476778803348714,6.027343943554972,1.9776840533070714
16888,3,5,15.555703679632076,2.6010426777811384,0.1672082942275909
16892,8,5,2344.233479813185,480.19091601522484,0.20483920230227745
16898,4,5,10.134158327508631,5.861379316559642,0.5783785024010569
16906,4,5,42.88970537048605,4.579870760210388,0.10678251857057432
16920,3,5,25.050966349480376,2.9611868967118906,0.11820649372966459
16927,4,5,37.48749446082365,5.276963104384026,0.14076595889593857
16932,3,5,29.965290585446155,3.699053756912581,0.12344461490752821
16940,3,5,32.69836168891041,4.233326127566789,0.12946600101382186
16948,4,5,15.555703679632076,2.6010426777811384,0.1672082942275909
16949,3,5,35.71546849772043,4.846001739225683,0.13568355513900043
16960,6,5,136.81395807411477,21.029678531397167,0.15371003680783055
16962,3,5,37.59488272974155,5.81244125990456,0.1546072453979568
16963,3,5,32.87401240749365,5.2185504043228335,0.15874394459780825
16974,4,5,73.31035122746198,10.641957029244146,0.14516308885528406
16975,3,5,34.02142728337779,5.448825625890426,0.160158642978292
16988,3,5,42.79289966406911,6.777828121637016,0.1583867458116654
16999,5,5,53.19911731000005,11.347150795947911,0.21329584718156483
17025,5,5,58.563874414634356,8.258755297186736,0.14102132722152994
17137,7,5,912.0652244180555,178.20820205448436,0.19538975643785822
