reachid,down_reachid,strahler,n_upstream,is_outlet,component
13820,13846,1,0,0,0
13821,13819,1,0,0,0
13822,13769,1,0,0,0
13823,13911,1,0,0,0
13824,13863,2,6,0,0
13825,13894,1,0,0,0
13826,13842,1,0,0,0
13827,13847,1,0,0,0
13828,13843,1,0,0,0
13829,13805,3,28,0,0
13830,13775,1,0,0,0
13831,13782,2,2,0,0
13832,13836,1,0,0,0
13833,13817,2,2,0,0
13834,13800,4,70,0,0
13835,13829,2,10,0,0
13836,13819,3,22,0,0
13837,13876,1,0,0,0
13838,13911,3,88,0,0
13839,13851,2,8,0,0
13840,13796,3,14,0,0
13841,13846,2,2,0,0
13842,13924,2,2,0,0
13843,13855,2,2,0,0
13844,13833,1,0,0,0
13845,13835,1,0,0,0
13846,13867,2,4,0,0
13847,13804,2,2,0,0
13848,13801,1,0,0,0
13849,13813,1,0,0,0
13850,13855,2,14,0,0
13851,13804,7,3206,0,0
13852,13850,1,0,0,0
13853,13882,3,36,0,0
13854,14003,1,0,0,0
13855,13970,3,18,0,0
13856,13922,1,0,0,0
13857,13831,1,0,0,0
13858,13922,2,2,0,0
13859,13770,4,62,0,0
13860,13929,1,0,0,0
13861,13833,1,0,0,0
13862,13870,1,0,0,0
13863,13884,3,10,0,0
13864,14005,1,0,0,0
13865,13841,1,0,0,0
13866,13910,4,178,0,0
13867,13978,2,6,0,0
13868,13884,1,0,0,0
13869,13799,3,8,0,0
13870,13929,2,2,0,0
13871,13869,2,2,0,0
13872,13801,4,104,0,0
13873,13791,3,24,0,0
13874,13960,1,0,0,0
13875,13914,1,0,0,0
13876,13835,2,8,0,0
13877,13839,1,0,0,0
13878,13872,4,102,0,0
13879,13926,1,0,0,0
13880,13872,1,0,0,0
13881,13873,2,18,0,0
13882,13939,3,38,0,0
13883,13969,1,0,0,0
13884,13939,3,12,0,0
13885,13897,1,0,0,0
13886,13847,1,0,0,0
13887,13909,3,16,0,0
13888,13881,2,16,0,0
13889,13873,2,4,0,0
13890,13834,4,68,0,0
13891,13894,1,0,0,0
13892,13859,1,0,0,0
13893,13938,1,0,0,0
13894,13915,2,2,0,0
13895,13890,1,0,0,0
13896,13871,1,0,0,0
13897,13863,2,2,0,0
13898,13882,1,0,0,0
13899,13950,1,0,0,0
13900,13876,2,6,0,0
13901,13878,1,0,0,0
13902,14021,1,0,0,0
13903,13960,1,0,0,0
13904,13890,4,66,0,0
13905,13938,1,0,0,0
13906,13904,4,64,0,0
13907,13920,1,0,0,0
13908,13997,3,20,0,0
13909,13908,3,18,0,0
13910,13927,4,180,0,0
13911,14029,3,90,0,0
13912,13840,3,12,0,0
13913,13851,7,3196,0,0
13914,13888,2,14,0,0
13915,13912,2,4,0,0
13916,13878,4,100,0,0
13917,14002,2,4,0,0
13918,13946,1,0,0,0
13919,13889,1,0,0,0
13920,13887,2,8,0,0
13921,13900,2,4,0,0
13922,13988,2,4,0,0
13923,13836,3,20,0,0
13924,13906,4,62,0,0
13925,13995,1,0,0,0
13926,13923,2,4,0,0
13927,13937,4,182,0,0
13928,13900,1,0,0,0
13929,13946,2,4,0,0
13930,14009,1,0,0,0
13931,13970,1,0,0,0
13932,13921,1,0,0,0
13933,13889,2,2,0,0
13934,13995,1,0,0,0
13935,13909,1,0,0,0
13936,13994,1,0,0,0
13937,14030,4,184,0,0
13938,13926,2,2,0,0
13939,13980,4,52,0,0
13940,13920,2,6,0,0
13941,14012,1,0,0,0
13942,13924,4,58,0,0
13943,13921,2,2,0,0
13944,13943,1,0,0,0
13945,13859,4,60,0,0
13946,14016,2,6,0,0
13947,13897,1,0,0,0
13948,13980,1,0,0,0
13949,13957,1,0,0,0
13950,13965,2,2,0,0
13951,13913,1,0,0,0
13952,13913,7,3194,0,0
13953,13910,1,0,0,0
13954,14091,1,0,0,0
13955,14111,1,0,0,0
13956,13933,1,0,0,0
13957,14012,2,2,0,0
13958,13998,1,0,0,0
13959,13940,1,0,0,0
13960,14004,2,2,0,0
13961,14007,1,0,0,0
13962,13981,1,0,0,0
13963,14034,1,0,0,0
13964,13988,1,0,0,0
13965,13942,4,56,0,0
13966,13978,1,0,0,0
13967,14017,1,0,0,0
13968,14041,1,0,0,0
13969,14029,2,2,0,0
13970,14091,3,20,0,0
13971,14048,1,0,0,0
13972,14076,1,0,0,0
13973,13923,3,14,0,0
13974,13989,1,0,0,0
13975,14009,1,0,0,0
13976,13969,1,0,0,0
13977,14026,1,0,0,0
13978,14113,2,8,0,0
13979,13945,1,0,0,0
13980,13982,4,54,0,0
13981,13916,4,94,0,0
13982,14032,4,56,0,0
13983,13973,2,8,0,0
13984,14008,1,0,0,0
13985,14136,1,0,0,0
13986,13869,2,4,0,0
13987,13982,1,0,0,0
13988,14058,2,6,0,0
13989,13945,4,58,0,0
13990,14045,1,0,0,0
13991,13912,2,6,0,0
13992,13952,2,2,0,0
13993,13914,2,12,0,0
13994,13993,2,10,0,0
13995,14033,2,2,0,0
13996,13992,1,0,0,0
13997,14002,4,50,0,0
13998,14006,2,2,0,0
13999,13986,1,0,0,0
14000,14003,1,0,0,0
14001,14070,1,0,0,0
14002,13989,4,56,0,0
14003,14038,2,2,0,0
14004,14034,3,6,0,0
14005,13952,7,3190,0,0
14006,13940,2,4,0,0
14007,14004,2,2,0,0
14008,14016,2,6,0,0
14009,14021,2,2,0,0
14010,13933,1,0,0,0
14011,14030,1,0,0,0
14012,14046,2,4,0,0
14013,14008,2,4,0,0
14014,13993,1,0,0,0
14015,13937,1,0,0,0
14016,14070,3,14,0,0
14017,14013,2,2,0,0
14018,14007,1,0,0,0
14019,14103,1,0,0,0
14020,13943,1,0,0,0
14021,14042,2,4,0,0
14022,13998,1,0,0,0
14023,14077,1,0,0,0
14024,14006,1,0,0,0
14025,14042,1,0,0,0
14026,13965,4,52,0,0
14027,14072,1,0,0,0
14028,13915,1,0,0,0
14029,14053,3,94,0,0
14030,14127,4,186,0,0
14031,14038,1,0,0,0
14032,14183,4,58,0,0
14033,14050,3,12,0,0
14034,14033,3,8,0,0
14035,14026,4,50,0,0
14036,14032,1,0,0,0
14037,14035,1,0,0,0
14038,14064,2,4,0,0
14039,14142,1,0,0,0
14040,13957,1,0,0,0
14041,13981,4,92,0,0
14042,14092,2,6,0,0
14043,13992,1,0,0,0
14044,13994,2,8,0,0
14045,14074,4,28,0,0
14046,14077,3,8,0,0
14047,13983,2,6,0,0
14048,14044,2,6,0,0
14049,14017,1,0,0,0
14050,14045,4,26,0,0
14051,14099,1,0,0,0
14052,14084,1,0,0,0
14053,14058,3,96,0,0
14054,14082,1,0,0,0
14055,14050,3,12,0,0
14056,14078,1,0,0,0
14057,14064,1,0,0,0
14058,14133,3,104,0,0
14059,14046,2,2,0,0
14060,14059,1,0,0,0
14061,13997,3,28,0,0
14062,14044,1,0,0,0
14063,14035,4,48,0,0
14064,14083,2,6,0,0
14065,14094,1,0,0,0
14066,13916,2,4,0,0
14067,14146,1,0,0,0
14068,13986,2,2,0,0
14069,14053,1,0,0,0
14070,14120,3,16,0,0
14071,14104,1,0,0,0
14072,14048,2,4,0,0
14073,14068,1,0,0,0
14074,14087,4,30,0,0
14075,14066,1,0,0,0
14076,14041,4,90,0,0
14077,14171,3,10,0,0
14078,14082,2,4,0,0
14079,14092,1,0,0,0
14080,14072,2,2,0,0
14081,14066,2,2,0,0
14082,14093,2,6,0,0
14083,14111,3,10,0,0
14084,14103,2,2,0,0
14085,14125,1,0,0,0
14086,14061,1,0,0,0
14087,14063,4,44,0,0
14088,14080,1,0,0,0
14089,13834,1,0,0,0
14090,14145,1,0,0,0
14091,14159,3,22,0,0
14092,14099,2,8,0,0
14093,14055,2,8,0,0
14094,14078,2,2,0,0
14095,14055,2,2,0,0
14096,13991,1,0,0,0
14097,13983,1,0,0,0
14098,13942,1,0,0,0
14099,14156,2,10,0,0
14100,14005,7,3188,0,0
14101,14094,1,0,0,0
14102,14205,1,0,0,0
14103,14138,2,4,0,0
14104,13991,2,4,0,0
14105,14100,7,3186,0,0
14106,14047,1,0,0,0
14107,14084,1,0,0,0
14108,14081,1,0,0,0
14109,14061,3,26,0,0
14110,14100,1,0,0,0
14111,14189,3,12,0,0
14112,14080,1,0,0,0
14113,14188,3,20,0,0
14114,14162,1,0,0,0
14115,14063,2,2,0,0
14116,13904,1,0,0,0
14117,14133,1,0,0,0
14118,14095,1,0,0,0
14119,14168,1,0,0,0
14120,14163,3,18,0,0
14121,14142,1,0,0,0
14122,14125,1,0,0,0
14123,14127,1,0,0,0
14124,14176,1,0,0,0
14125,14151,2,2,0,0
14126,14115,1,0,0,0
14127,14199,4,188,0,0
14128,14083,2,2,0,0
14129,14081,1,0,0,0
14130,14013,1,0,0,0
14131,14150,1,0,0,0
14132,14095,1,0,0,0
14133,14284,3,106,0,0
14134,14087,3,12,0,0
14135,14105,1,0,0,0
14136,14137,2,8,0,0
14137,14113,2,10,0,0
14138,14136,2,6,0,0
14139,14151,1,0,0,0
14140,14163,1,0,0,0
14141,14076,4,88,0,0
14142,14181,2,2,0,0
14143,14109,3,24,0,0
14144,14104,2,2,0,0
14145,14141,4,86,0,0
14146,14192,2,2,0,0
14147,14128,1,0,0,0
14148,14146,1,0,0,0
14149,14156,1,0,0,0
14150,14143,3,10,0,0
14151,14201,2,4,0,0
14152,14150,3,8,0,0
14153,14068,1,0,0,0
14154,14175,1,0,0,0
14155,14093,1,0,0,0
14156,14219,2,12,0,0
14157,14105,7,3184,0,0
14158,14200,1,0,0,0
14159,14188,3,24,0,0
14160,14047,2,4,0,0
14161,14181,1,0,0,0
14162,13973,2,4,0,0
14163,14290,3,20,0,0
14164,14160,1,0,0,0
14165,14159,1,0,0,0
14166,14195,1,0,0,0
14167,14059,1,0,0,0
14168,14152,2,4,0,0
14169,14109,1,0,0,0
14170,14134,2,6,0,0
14171,14175,3,12,0,0
14172,14277,1,0,0,0
14173,14170,2,4,0,0
14174,14200,1,0,0,0
14175,14157,3,14,0,0
14176,14199,2,2,0,0
14177,14141,1,0,0,0
14178,14191,1,0,0,0
14179,14120,1,0,0,0
14180,14271,1,0,0,0
14181,14222,2,4,0,0
14182,14189,1,0,0,0
14183,14226,4,70,0,0
14184,14191,1,0,0,0
14185,14128,1,0,0,0
14186,14137,1,0,0,0
14187,14228,1,0,0,0
14188,14233,4,46,0,0
14189,14228,3,14,0,0
14190,14219,1,0,0,0
14191,14202,2,2,0,0
14192,14195,3,8,0,0
14193,14145,4,84,0,0
14194,14176,1,0,0,0
14195,14183,3,10,0,0
14196,14201,1,0,0,0
14197,14170,1,0,0,0
14198,14192,2,4,0,0
14199,14203,4,192,0,0
14200,14284,2,2,0,0
14201,14226,2,6,0,0
14202,14134,2,4,0,0
14203,14205,4,194,0,0
14204,14138,1,0,0,0
14205,14235,4,196,0,0
14206,14213,1,0,0,0
14207,14143,2,12,0,0
14208,14198,1,0,0,0
14209,14160,2,2,0,0
14210,14291,1,0,0,0
14211,14209,1,0,0,0
14212,14255,1,0,0,0
14213,14162,2,2,0,0
14214,14144,1,0,0,0
14215,14115,1,0,0,0
14216,14241,1,0,0,0
14217,14202,1,0,0,0
14218,14222,1,0,0,0
14219,14325,2,14,0,0
14220,14310,1,0,0,0
14221,14233,1,0,0,0
14222,14273,2,6,0,0
14223,14171,1,0,0,0
14224,14263,1,0,0,0
14225,14270,1,0,0,0
14226,14251,4,78,0,0
14227,14193,3,22,0,0
14228,14465,3,16,0,0
14229,14157,7,3168,0,0
14230,14294,1,0,0,0
14231,14259,1,0,0,0
14232,14279,1,0,0,0
14233,14267,4,48,0,0
14234,14198,2,2,0,0
14235,14321,4,226,0,0
14236,14207,1,0,0,0
14237,14152,2,2,0,0
14238,14242,1,0,0,0
14239,14261,1,0,0,0
14240,14241,1,0,0,0
14241,14309,2,2,0,0
14242,14173,2,2,0,0
14243,14213,1,0,0,0
14244,14234,1,0,0,0
14245,14276,1,0,0,0
14246,14144,1,0,0,0
14247,14303,1,0,0,0
14248,14229,1,0,0,0
14249,14209,1,0,0,0
14250,14203,1,0,0,0
14251,14347,4,80,0,0
14252,14251,1,0,0,0
14253,14303,1,0,0,0
14254,14234,1,0,0,0
14255,14377,2,2,0,0
14256,14259,1,0,0,0
14257,14313,1,0,0,0
14258,14227,3,20,0,0
14259,14312,2,2,0,0
14260,14307,1,0,0,0
14261,14283,2,6,0,0
14262,14264,1,0,0,0
14263,14288,2,2,0,0
14264,14267,2,2,0,0
14265,14280,1,0,0,0
14266,14255,1,0,0,0
14267,14280,4,52,0,0
14268,14421,1,0,0,0
14269,14276,1,0,0,0
14270,14294,2,4,0,0
14271,14168,2,2,0,0
14272,14173,1,0,0,0
14273,14235,3,28,0,0
14274,14263,1,0,0,0
14275,14271,1,0,0,0
14276,14334,2,2,0,0
14277,14193,4,60,0,0
14278,14325,1,0,0,0
14279,14270,2,2,0,0
14280,14317,4,54,0,0
14281,14468,1,0,0,0
14282,14313,1,0,0,0
14283,14258,3,14,0,0
14284,14288,3,110,0,0
14285,14344,1,0,0,0
14286,14462,1,0,0,0
14287,14323,1,0,0,0
14288,14334,3,114,0,0
14289,14321,1,0,0,0
14290,14299,4,52,0,0
14291,14261,2,4,0,0
14292,14207,2,10,0,0
14293,14277,4,58,0,0
14294,14419,2,6,0,0
14295,14242,1,0,0,0
14296,14293,1,0,0,0
14297,14348,1,0,0,0
14298,14369,1,0,0,0
14299,14229,7,3166,0,0
14300,14264,1,0,0,0
14301,14317,1,0,0,0
14302,14363,1,0,0,0
14303,14389,2,2,0,0
14304,14307,1,0,0,0
14305,14407,1,0,0,0
14306,14359,1,0,0,0
14307,14322,2,2,0,0
14308,14292,1,0,0,0
14309,14312,3,6,0,0
14310,14345,2,2,0,0
14311,14379,1,0,0,0
14312,14328,3,10,0,0
14313,14390,2,2,0,0
14314,14440,1,0,0,0
14315,14400,1,0,0,0
14316,14293,4,56,0,0
14317,14340,4,56,0,0
14318,14290,3,30,0,0
14319,14322,1,0,0,0
14320,14279,1,0,0,0
14321,14384,4,228,0,0
14322,14341,2,4,0,0
14323,14626,2,2,0,0
14324,14299,7,3112,0,0
14325,14884,2,16,0,0
14326,14324,1,0,0,0
14327,14323,1,0,0,0
14328,14318,3,18,0,0
14329,14371,1,0,0,0
14330,14423,1,0,0,0
14331,14318,2,10,0,0
14332,14386,1,0,0,0
14333,14291,2,2,0,0
14334,14346,3,118,0,0
14335,14340,1,0,0,0
14336,14379,1,0,0,0
14337,14364,1,0,0,0
14338,14292,2,8,0,0
14339,14316,1,0,0,0
14340,14387,4,58,0,0
14341,14385,2,6,0,0
14342,14357,1,0,0,0
14343,14237,1,0,0,0
14344,14346,2,2,0,0
14345,14316,4,54,0,0
14346,14437,3,122,0,0
14347,14408,4,84,0,0
14348,14369,2,2,0,0
14349,14363,1,0,0,0
14350,14344,1,0,0,0
14351,14324,7,3110,0,0
14352,14389,1,0,0,0
14353,14348,1,0,0,0
14354,14333,1,0,0,0
14355,14341,1,0,0,0
14356,14421,1,0,0,0
14357,14347,2,2,0,0
14358,14482,1,0,0,0
14359,14402,2,10,0,0
14360,14310,1,0,0,0
14361,14442,1,0,0,0
14362,14386,1,0,0,0
14363,14411,2,2,0,0
14364,14273,3,20,0,0
14365,14237,1,0,0,0
14366,14333,1,0,0,0
14367,14430,1,0,0,0
14368,14374,1,0,0,0
14369,14407,2,4,0,0
14370,14387,1,0,0,0
14371,14402,2,6,0,0
14372,14227,1,0,0,0
14373,14420,1,0,0,0
14374,14283,2,6,0,0
14375,14377,1,0,0,0
14376,14331,1,0,0,0
14377,14575,2,4,0,0
14378,14351,1,0,0,0
14379,14384,2,2,0,0
14380,14450,1,0,0,0
14381,14439,1,0,0,0
14382,14338,1,0,0,0
14383,14419,1,0,0,0
14384,14431,4,232,0,0
14385,14359,2,8,0,0
14386,14428,2,2,0,0
14387,14394,4,60,0,0
14388,14364,3,18,0,0
14389,14605,2,4,0,0
14390,14388,3,16,0,0
14391,14357,1,0,0,0
14392,14258,2,4,0,0
14393,14423,1,0,0,0
14394,14469,4,62,0,0
14395,14408,1,0,0,0
14396,14374,2,4,0,0
14397,14392,1,0,0,0
14398,14399,1,0,0,0
14399,14345,4,50,0,0
14400,14309,2,2,0,0
14401,14428,1,0,0,0
14402,14432,3,18,0,0
14403,14432,1,0,0,0
14404,14436,1,0,0,0
14405,14439,1,0,0,0
14406,14385,1,0,0,0
14407,14429,2,6,0,0
14408,14436,4,86,0,0
14409,14493,1,0,0,0
14410,14440,1,0,0,0
14411,14447,2,4,0,0
14412,14396,1,0,0,0
14413,14392,2,2,0,0
14414,14477,1,0,0,0
14415,14465,1,0,0,0
14416,14388,1,0,0,0
14417,14429,1,0,0,0
14418,14394,1,0,0,0
14419,14509,2,8,0,0
14420,14351,7,3108,0,0
14421,14525,2,2,0,0
14422,14475,1,0,0,0
14423,14508,2,2,0,0
14424,14462,1,0,0,0
14425,14442,1,0,0,0
14426,14431,1,0,0,0
14427,14413,1,0,0,0
14428,14474,2,4,0,0
14429,14430,2,8,0,0
14430,14435,2,10,0,0
14431,14501,4,234,0,0
14432,14505,3,20,0,0
14433,14437,1,0,0,0
14434,14420,7,3106,0,0
14435,14503,2,12,0,0
14436,14544,4,88,0,0
14437,14482,3,124,0,0
14438,14452,1,0,0,0
14439,14454,2,2,0,0
14440,14498,2,2,0,0
14441,14469,1,0,0,0
14442,14529,2,2,0,0
14443,14331,2,8,0,0
14444,14443,2,6,0,0
14445,14457,1,0,0,0
14446,14543,1,0,0,0
14447,14434,7,3104,0,0
14448,14504,1,0,0,0
14449,14509,1,0,0,0
14450,14390,2,12,0,0
14451,14399,4,48,0,0
14452,14328,2,6,0,0
14453,14338,2,6,0,0
14454,14371,2,4,0,0
14455,14514,1,0,0,0
14456,14501,1,0,0,0
14457,14459,2,6,0,0
14458,14435,1,0,0,0
14459,14466,2,8,0,0
14460,14505,1,0,0,0
14461,14411,1,0,0,0
14462,14510,2,2,0,0
14463,14447,7,3098,0,0
14464,14599,1,0,0,0
14465,14468,3,18,0,0
14466,14451,3,30,0,0
14467,14546,1,0,0,0
14468,14525,3,20,0,0
14469,14563,4,64,0,0
14470,14510,1,0,0,0
14471,14515,1,0,0,0
14472,14457,2,4,0,0
14473,14444,1,0,0,0
14474,14518,2,6,0,0
14475,14451,3,16,0,0
14476,14477,1,0,0,0
14477,14582,2,2,0,0
14478,14498,1,0,0,0
14479,14400,1,0,0,0
14480,14443,1,0,0,0
14481,14487,1,0,0,0
14482,14524,3,126,0,0
14483,14396,2,2,0,0
14484,14474,1,0,0,0
14485,14560,1,0,0,0
14486,14513,1,0,0,0
14487,14472,2,2,0,0
14488,14483,1,0,0,0
14489,14594,1,0,0,0
14490,14450,2,10,0,0
14491,14608,1,0,0,0
14492,14454,1,0,0,0
14493,14508,2,4,0,0
14494,14503,1,0,0,0
14495,14434,1,0,0,0
14496,14529,1,0,0,0
14497,14463,1,0,0,0
14498,14621,2,4,0,0
14499,14524,1,0,0,0
14500,14570,1,0,0,0
14501,14544,4,236,0,0
14502,14785,1,0,0,0
14503,14513,2,14,0,0
14504,14490,2,8,0,0
14505,14597,3,22,0,0
14506,14560,1,0,0,0
14507,14520,1,0,0,0
14508,14516,3,8,0,0
14509,14520,2,10,0,0
14510,14567,2,4,0,0
14511,14543,1,0,0,0
14512,14567,1,0,0,0
14513,14645,2,16,0,0
14514,14475,3,14,0,0
14515,14517,2,10,0,0
14516,14585,3,10,0,0
14517,14541,2,12,0,0
14518,14515,2,8,0,0
14519,14413,1,0,0,0
14520,14586,2,12,0,0
14521,14472,1,0,0,0
14522,14584,1,0,0,0
14523,14608,1,0,0,0
14524,14541,3,128,0,0
14525,14599,3,24,0,0
14526,14616,1,0,0,0
14527,14444,2,4,0,0
14528,14487,1,0,0,0
14529,14579,2,4,0,0
14530,14553,1,0,0,0
14531,14575,1,0,0,0
14532,14582,1,0,0,0
14533,14453,1,0,0,0
14534,14537,1,0,0,0
14535,14453,2,4,0,0
14536,14619,1,0,0,0
14537,14538,2,2,0,0
14538,14452,2,4,0,0
14539,14540,1,0,0,0
14540,14493,2,2,0,0
14541,14547,3,142,0,0
14542,14517,1,0,0,0
14543,14558,2,2,0,0
14544,14611,5,326,0,0
14545,14527,1,0,0,0
14546,14535,2,2,0,0
14547,14593,3,144,0,0
14548,14600,1,0,0,0
14549,14516,1,0,0,0
14550,14463,7,3096,0,0
14551,14527,2,2,0,0
14552,14553,1,0,0,0
14553,14598,2,2,0,0
14554,14598,1,0,0,0
14555,14538,1,0,0,0
14556,14563,1,0,0,0
14557,14807,1,0,0,0
14558,14653,3,6,0,0
14559,14540,1,0,0,0
14560,14668,2,2,0,0
14561,14660,1,0,0,0
14562,14518,1,0,0,0
14563,14584,4,66,0,0
14564,14611,1,0,0,0
14565,14483,1,0,0,0
14566,14546,1,0,0,0
14567,14593,2,6,0,0
14568,14504,2,6,0,0
14569,14595,1,0,0,0
14570,14568,2,4,0,0
14571,14655,1,0,0,0
14572,14550,2,2,0,0
14573,14594,1,0,0,0
14574,14601,1,0,0,0
14575,14621,2,6,0,0
14576,14635,1,0,0,0
14577,14635,1,0,0,0
14578,14535,1,0,0,0
14579,14595,4,46,0,0
14580,14722,1,0,0,0
14581,14547,1,0,0,0
14582,14620,2,4,0,0
14583,14645,1,0,0,0
14584,14906,4,68,0,0
14585,14586,3,12,0,0
14586,14618,3,26,0,0
14587,14644,1,0,0,0
14588,14537,1,0,0,0
14589,14466,3,20,0,0
14590,14634,1,0,0,0
14591,14640,1,0,0,0
14592,14572,1,0,0,0
14593,14601,3,152,0,0
14594,14657,2,2,0,0
14595,14630,4,48,0,0
14596,14605,1,0,0,0
14597,14579,4,40,0,0
14598,14633,2,4,0,0
14599,14921,3,26,0,0
14600,14616,2,2,0,0
14601,14633,3,154,0,0
14602,14638,1,0,0,0
14603,14700,1,0,0,0
14604,14558,2,2,0,0
14605,14860,2,6,0,0
14606,14459,1,0,0,0
14607,14589,1,0,0,0
14608,14640,2,2,0,0
14609,14585,1,0,0,0
14610,14551,1,0,0,0
14611,14657,5,328,0,0
14612,14572,1,0,0,0
14613,14623,1,0,0,0
14614,14600,1,0,0,0
14615,14637,1,0,0,0
14616,14744,2,4,0,0
14617,14661,1,0,0,0
14618,14756,3,28,0,0
14619,14550,7,3092,0,0
14620,14654,2,6,0,0
14621,14700,3,12,0,0
14622,14619,7,3090,0,0
14623,14673,2,2,0,0
14624,14568,1,0,0,0
14625,14618,1,0,0,0
14626,14655,4,54,0,0
14627,14662,1,0,0,0
14628,14623,1,0,0,0
14629,14589,3,18,0,0
14630,14626,4,50,0,0
14631,14620,1,0,0,0
14632,14722,1,0,0,0
14633,14717,3,160,0,0
14634,14514,3,12,0,0
14635,14689,2,2,0,0
14636,14604,1,0,0,0
14637,14648,2,2,0,0
14638,14668,2,2,0,0
14639,14630,1,0,0,0
14640,14687,2,4,0,0
14641,14717,1,0,0,0
14642,14634,3,10,0,0
14643,14728,1,0,0,0
14644,14597,3,16,0,0
14645,14654,2,18,0,0
14646,14651,1,0,0,0
14647,14638,1,0,0,0
14648,14642,2,4,0,0
14649,14693,1,0,0,0
14650,14551,1,0,0,0
14651,14644,3,14,0,0
14652,14622,1,0,0,0
14653,14719,3,8,0,0
14654,14918,3,26,0,0
14655,14670,4,56,0,0
14656,14490,1,0,0,0
14657,14879,5,332,0,0
14658,14637,1,0,0,0
14659,14842,1,0,0,0
14660,14651,3,12,0,0
14661,14662,2,2,0,0
14662,14703,2,4,0,0
14663,14604,1,0,0,0
14664,14570,2,2,0,0
14665,14670,1,0,0,0
14666,14687,1,0,0,0
14667,14653,1,0,0,0
14668,14844,3,6,0,0
14669,14726,1,0,0,0
14670,14762,4,58,0,0
14671,14857,1,0,0,0
14672,14753,1,0,0,0
14673,14622,7,3088,0,0
14674,14629,2,2,0,0
14675,14678,1,0,0,0
14676,14802,1,0,0,0
14677,14727,1,0,0,0
14678,14679,2,2,0,0
14679,14673,7,3084,0,0
14680,14891,1,0,0,0
14681,14857,1,0,0,0
14682,14830,1,0,0,0
14683,14705,1,0,0,0
14684,14693,1,0,0,0
14685,15075,1,0,0,0
14686,15116,1,0,0,0
14687,14703,2,6,0,0
14688,14697,1,0,0,0
14689,14698,2,4,0,0
14690,14744,1,0,0,0
14691,14674,1,0,0,0
14692,14757,1,0,0,0
14693,14802,2,2,0,0
14694,14755,1,0,0,0
14695,14728,1,0,0,0
14696,14664,1,0,0,0
14697,14713,2,4,0,0
14698,14660,3,10,0,0
14699,14674,1,0,0,0
14700,14760,3,14,0,0
14701,14755,1,0,0,0
14702,14706,1,0,0,0
14703,14759,3,12,0,0
14704,14629,3,14,0,0
14705,14697,2,2,0,0
14706,14642,2,4,0,0
14707,14898,1,0,0,0
14708,14849,1,0,0,0
14709,14753,1,0,0,0
14710,14678,1,0,0,0
14711,14861,1,0,0,0
14712,14759,1,0,0,0
14713,14762,3,8,0,0
14714,14705,1,0,0,0
14715,14796,1,0,0,0
14716,14679,7,3080,0,0
14717,14773,3,162,0,0
14718,14727,1,0,0,0
14719,14978,3,14,0,0
14720,14815,1,0,0,0
14721,14726,2,6,0,0
14722,14773,2,2,0,0
14723,14698,2,4,0,0
14724,14689,1,0,0,0
14725,14760,1,0,0,0
14726,14863,2,8,0,0
14727,14736,2,2,0,0
14728,14884,2,2,0,0
14729,14741,1,0,0,0
14730,14757,1,0,0,0
14731,14906,1,0,0,0
14732,14716,7,3078,0,0
14733,14819,1,0,0,0
14734,14756,1,0,0,0
14735,14664,1,0,0,0
14736,14721,2,4,0,0
14737,14721,1,0,0,0
14738,14747,1,0,0,0
14739,14706,2,2,0,0
14740,14661,1,0,0,0
14741,14732,7,3076,0,0
14742,14739,1,0,0,0
14743,14716,1,0,0,0
14744,14845,2,6,0,0
14745,14736,1,0,0,0
14746,14791,1,0,0,0
14747,14704,3,12,0,0
14748,14996,1,0,0,0
14749,14772,1,0,0,0
14750,14799,1,0,0,0
14751,14796,1,0,0,0
14752,14723,1,0,0,0
14753,14854,2,2,0,0
14754,14780,1,0,0,0
14755,14844,2,2,0,0
14756,14781,3,30,0,0
14757,14898,2,2,0,0
14758,14780,1,0,0,0
14759,14979,3,14,0,0
14760,14785,3,16,0,0
14761,14944,1,0,0,0
14762,14784,4,68,0,0
14763,14747,3,10,0,0
14764,14648,1,0,0,0
14765,14768,1,0,0,0
14766,14854,1,0,0,0
14767,14814,1,0,0,0
14768,14763,2,2,0,0
14769,14739,1,0,0,0
14770,14723,2,2,0,0
14771,14845,1,0,0,0
14772,14788,2,2,0,0
14773,15243,3,166,0,0
14774,14768,1,0,0,0
14775,14899,1,0,0,0
14776,14979,1,0,0,0
14777,14784,1,0,0,0
14778,14787,1,0,0,0
14779,14781,1,0,0,0
14780,14803,2,2,0,0
14781,14789,3,32,0,0
14782,14803,1,0,0,0
14783,14809,1,0,0,0
14784,14789,4,70,0,0
14785,14830,3,18,0,0
14786,14772,1,0,0,0
14787,14713,2,2,0,0
14788,14719,2,4,0,0
14789,14812,4,104,0,0
14790,14807,1,0,0,0
14791,14799,2,2,0,0
14792,14874,1,0,0,0
14793,14814,1,0,0,0
14794,14982,1,0,0,0
14795,14791,1,0,0,0
14796,14893,2,2,0,0
14797,14846,1,0,0,0
14798,14787,1,0,0,0
14799,14933,2,4,0,0
14800,14704,1,0,0,0
14801,14809,1,0,0,0
14802,14941,2,4,0,0
14803,14904,2,4,0,0
14804,15017,1,0,0,0
14805,14770,1,0,0,0
14806,14828,1,0,0,0
14807,14888,2,2,0,0
14808,14866,1,0,0,0
14809,14899,2,2,0,0
14810,14732,1,0,0,0
14811,14820,1,0,0,0
14812,14833,4,106,0,0
14813,14833,1,0,0,0
14814,14931,2,2,0,0
14815,14848,2,2,0,0
