year_2015,year_2016,year_2017,year_2019,year_2021,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
0,0,0,0,0,0,0,NA,0,0,0
2.5773781999287e-4,3.089523884649e-4,2.4786833234186e-4,3.5755432839378e-4,4.9502722649745e-4,1.0043020631965895e-4,2.945950503350865e-4,0.3409093472732309,0.042871439078197064,-6.108405612303996e-5,5.1214568472029976e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.4257677175799e-4,3.4839311890722e-4,3.470156652786e-4,3.7079708129726e-4,4.0502227622519e-4,6.0723123478950814e-5,2.957546728242018e-4,0.2053158548573296,0.025923267195887376,-1.3774536286200161e-6,1.0581634714923002e-4
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.1035056235908e-4,2.6911418939973e-4,5.0322461033199e-4,3.1501732595292e-4,1.251912586439844e-4,2.687351749372724e-4,0.4658536370358152,0.05846684790754702,5.876362704064999e-5,2.083745942315e-5
0,0,0,0,0,0,0,NA,0,0,0
1.1370786176156e-4,7.23080058109343e-5,9.9147332936744e-5,1.5891303484168e-4,1.950107255899e-4,4.894953055951555e-5,1.1467274858338898e-4,0.4268628001352902,0.053458188671921744,2.6839327125809708e-05,-4.13998559506257e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.7435205470106e-4,2.1035056235908e-4,2.6911418939973e-4,5.2971011613894e-4,3.1501732595292e-4,1.394365400607926e-4,2.729967981020871e-4,0.510762547510357,0.06408419063713396,5.876362704064999e-5,3.599850765802001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.30636688220624e-5,1.3146910147442e-4,1.4872099940511e-4,6.62137645173679e-5,6.000330018151e-5,4.466481379874027e-5,8.402260803320177e-5,0.5315809023815452,0.0665211325797222,1.7251897930689982e-5,7.84054326523576e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.4257677175799e-4,3.4839311890722e-4,3.470156652786e-4,3.7079708129726e-4,4.0502227622519e-4,6.0723123478950814e-5,2.957546728242018e-4,0.2053158548573296,0.025923267195887376,-1.3774536286200161e-6,1.0581634714923002e-4
1.4402995823131e-4,1.9063019713791e-4,2.1245857057873e-4,2.2512679935905e-4,2.4001320072604e-4,3.7343044090266084e-5,1.7493362835388436e-4,0.2134697853217934,0.026836790090033823,2.1828373440819983e-5,4.660023890660001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.03220964697499e-5,4.60141855160491e-5,2.83278094104983e-5,5.29710116138943e-5,6.000330018151e-5,1.3894502369001085e-5,3.8588817593450445e-5,0.36006551212285276,0.045041954230750865,-1.76863761055508e-5,1.56920890462992e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.7090983191675e-4,1.5580295175774e-4,4.502535987181e-4,2.4001320072604e-4,1.2880034803408315e-4,2.137048942110972e-4,0.6027019105461126,0.07552473060069878,-1.5106880159009993e-5,3.4460397802879984e-5
0,0,0,0,0,0,0,NA,0,0,0
1.4402995823131e-4,2.0377710728536e-4,2.620322370471e-4,2.1188404645557e-4,1.6500907549915e-4,4.56215414959108e-5,1.7205899433573346e-4,0.26515057624300004,0.03329437365041877,5.8255129761739985e-5,5.9747149054049996e-5
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,2.0377710728536e-4,2.6911418939973e-4,2.2512679935905e-4,1.950107255899e-4,4.298342281479906e-5,1.8127045446626484e-4,0.23712315910146542,0.02979900653534116,6.533708211436999e-5,5.2166624936610004e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,2.0377710728536e-4,2.6911418939973e-4,2.3836955226252e-4,1.950107255899e-4,4.460838495293287e-5,1.837484069731988e-4,0.24276882552478055,0.03050688304669912,6.533708211436999e-5,5.2166624936610004e-5
1.6677153058362e-4,1.7748328699047e-4,2.1245857057873e-4,2.5161230516599e-4,2.2501237568066e-4,3.476173592540043e-5,1.7801663415414507e-4,0.195272403000835,0.024564814929989253,3.4975283588259995e-5,1.0711756406849997e-5
1.6677153058362e-4,2.0377710728536e-4,2.4078637998923e-4,2.5161230516599e-4,2.7001485081679e-4,4.126756582585951e-5,1.957049566111416e-4,0.21086622710254915,0.026529520224853394,3.7009272703869995e-5,3.7005576701739995e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.30636688220624e-5,9.20283710320982e-5,9.20653805841194e-5,6.62137645173679e-5,9.0004950272265e-5,1.8008367898579112e-5,6.856408385441533e-5,0.262650164433276,0.03289126412753211,3.700955202120182e-8,3.89647022100358e-5
6.82247170569373e-5,3.28672753686065e-5,5.66556188209966e-5,1.0594202322778e-4,1.5000825045377e-4,4.593943959890669e-5,7.660622075449951e-5,0.5996828866695973,0.07502739127685985,2.37883434523901e-5,-3.5357441688330794e-5
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-5,1.97203652211639e-5,2.12458570578737e-5,6.62137645173679e-5,6.000330018151e-5,2.4519910060779398e-5,3.447737421226165e-5,0.7111884423048392,0.08892872299054064,1.5254918367098006e-6,4.5593169862889e-6
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.497912928014e-4,2.903600464576e-4,4.6349635162157e-4,3.6001980108906e-4,1.0778603707398975e-4,2.755643513103533e-4,0.3911465200830572,0.04913443381777871,4.05687536562e-5,6.78587139829e-5
1.6677153058362e-4,1.8405674206419e-4,2.1954052293136e-4,2.7809781097294e-4,2.5501402577141e-4,4.670201694499232e-5,1.9169710821141873e-4,0.24362400341212057,0.030620735396200062,3.5483780867169996e-5,1.7285211480570003e-5
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.8539854064863e-4,2.1001155063528e-4,2.8268858449813453e-5,1.4671128540806057e-4,0.19268359875102228,0.024213822218609838,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.497912928014e-4,2.7619614175235e-4,2.2512679935905e-4,2.2501237568066e-4,4.343156211221836e-5,1.964581963619764e-4,0.22107279266778582,0.027806000005289957,2.6404848950950012e-5,9.060028633522e-5
3.79026205871874e-5,1.97203652211639e-5,7.08195235262457e-6,2.64855058069471e-5,1.50008250453775e-5,1.169236019713344e-5,1.964727153507232e-5,0.595113686715299,0.07440640220200556,-1.2638412868539331e-5,-1.8182255366023503e-5
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.8539854064863e-4,2.1001155063528e-4,2.8268858449813453e-5,1.4671128540806057e-4,0.19268359875102228,0.024213822218609838,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.986412935521e-4,2.1001155063528e-4,3.055347705958675e-5,1.492991806602678e-4,0.20464597946529647,0.025711384216239794,-8.533425085289987e-6,2.788694272915998e-5
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.986412935521e-4,2.1001155063528e-4,3.055347705958675e-5,1.492991806602678e-4,0.20464597946529647,0.025711384216239794,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.497912928014e-4,2.903600464576e-4,2.2512679935905e-4,2.2501237568066e-4,4.769044653041456e-5,1.995286612158841e-4,0.2390155190727958,0.030051527462663374,4.05687536562e-5,9.060028633522e-5
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.3007092758024e-4,2.6911418939973e-4,4.502535987181e-4,4.0502227622519e-4,1.1524414132979423e-4,2.752729520119257e-4,0.41865406857990717,0.05257262240549883,3.9043261819489997e-5,4.813834876173998e-5
1.5161048234875e-5,2.62938202948852e-5,2.83278094104983e-5,2.64855058069471e-5,0,1.1954669931977625e-5,1.8037142279863872e-5,0.6627807080794313,0.0828633710094238,2.0339891156131e-6,1.11327720600102e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.4321783772768e-4,2.8327809410498e-4,2.3836955226252e-4,2.2501237568066e-4,4.506088245456867e-5,1.9902162478276477e-4,0.22641199168056905,0.02847564288175605,4.006025637729997e-5,8.40268312615e-5
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.3007092758024e-4,2.6911418939973e-4,4.502535987181e-4,4.0502227622519e-4,1.1524414132979423e-4,2.752729520119257e-4,0.41865406857990717,0.05257262240549883,3.9043261819489997e-5,4.813834876173998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.06441929394998e-5,3.28672753686065e-5,5.66556188209966e-5,1.0594202322778e-4,1.3500742540839e-4,4.1304126194065095e-5,7.207011032655633e-5,0.573110350558814,0.07170185516638748,2.37883434523901e-5,-2.7776917570893303e-5
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,1.3146910147442e-4,1.3455709469986e-4,1.8539854064863e-4,1.8000990054453e-4,3.6410198679821766e-5,1.2773194159565817e-4,0.28505163410950146,0.03574321971258388,3.0879932254399966e-6,3.2922287947732804e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.8539854064863e-4,2.1001155063528e-4,2.8268858449813453e-5,1.4671128540806057e-4,0.19268359875102228,0.024213822218609838,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.30636688220624e-5,5.25876405897704e-5,7.08195235262457e-5,3.97282587104207e-5,6.000330018151e-5,1.1377567033990422e-5,4.7929993143999936e-5,0.23737885794825553,0.029714295987532943,1.8231882936475298e-5,-4.7602823229199947e-7
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-5,1.1832219132698e-4,9.9147332936744e-5,1.0594202322778e-4,1.2000660036302e-4,1.791284491466377e-5,8.952270565726044e-5,0.2000927561689598,0.025089926888570077,-1.9174858390235997e-5,4.251695015260519e-5
1.819325788185e-4,2.8265856817001e-4,3.8950737939435e-4,3.0458331677989e-4,3.300181509983e-4,7.60735997637773e-5,2.607955989874712e-4,0.2916981730486638,0.036690467780197016,1.0684881122434003e-4,1.0072598935150997e-4
1.0612733764412e-4,7.23080058109343e-5,9.9147332936744e-5,1.5891303484168e-4,1.950107255899e-4,4.9608751536581485e-5,1.135191980599933e-4,0.4370075932915238,0.05472527845974297,2.6839327125809708e-05,-3.381933183318571e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.5015729587543e-4,3.418196638335e-4,3.3285176057335e-4,3.7079708129726e-4,4.0502227622519e-4,5.766799937736146e-5,2.930526795303486e-4,0.1967837300439676,0.024854387350085005,-8.967903260149969e-6,9.166236795807e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.79026205871874e-5,3.28672753686065e-5,2.12458570578737e-5,1.32427529034736e-5,3.0001650090755e-5,9.806380979114642e-6,2.417775616450181e-5,0.4055951641001549,0.0507205510491633,-1.16214183107328e-5,-5.035345218580903e-6
0,0,0,0,0,0,0,NA,0,0,0
2.6531834411031e-4,3.3524620875978e-4,2.5495028469448e-4,3.5755432839378e-4,4.9502722649745e-4,9.63870938168336e-5,3.0074724771210563e-4,0.3204920229531126,0.04032465671088716,-8.02959240653e-5,6.992786464946998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.30636688220624e-5,5.25876405897704e-5,7.08195235262457e-5,1.1918477613126e-4,1.3500742540839e-4,3.851786510143174e-5,7.819681659652671e-5,0.4925758717285506,0.06164040618059079,1.8231882936475298e-5,-4.7602823229199947e-7
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.7748328699047e-4,1.4872099940511e-4,1.8539854064863e-4,2.1001155063528e-4,2.940863031491758e-5,1.4791207368471294e-4,0.19882508291787293,0.02498255842920824,-2.8762287585360006e-5,4.103385287659999e-5
9.85468135266872e-5,1.7748328699047e-4,2.3370442763661e-4,1.5891303484168e-4,1.8000990054453e-4,4.858644349606101e-5,1.4954065117267303e-4,0.3249045869136864,0.04074392143398689,5.6221140646140014e-5,7.893647346378279e-5
1.819325788185e-4,2.3664438265396e-4,2.620322370471e-4,4.502535987181e-4,4.0502227622519e-4,1.1482995683745627e-4,2.751191717167177e-4,0.4173826059482811,0.052413555018787264,2.5387854393139984e-5,5.4711803835459985e-5
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.986412935521e-4,2.1001155063528e-4,3.055347705958675e-5,1.492991806602678e-4,0.20464597946529647,0.025711384216239794,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.8539854064863e-4,2.1001155063528e-4,2.8268858449813453e-5,1.4671128540806057e-4,0.19268359875102228,0.024213822218609838,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.1370786176156e-4,8.54549159583769e-5,1.0622928528936e-4,1.7215578774515e-4,1.8000990054453e-4,4.2075592183767375e-5,1.1660555724712404e-4,0.36083693759634367,0.04520664706213419,2.0774369330983102e-5,-2.82529458031831e-5
7.58052411743748e-5,1.1174873625326e-4,1.1331123764199e-4,1.3242752903473e-4,1.3500742540839e-4,2.368908001415777e-5,9.866487492115042e-5,0.24009638722077406,0.030098380168152764,1.562501388729996e-6,3.59434950788852e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,1.5776292176931e-4,2.620322370471e-4,1.5891303484168e-4,1.2000660036302e-4,6.283158002291468e-5,1.4334886459511865e-4,0.43831236613125035,0.054914476022927025,1.0426931527778997e-4,5.92161082426228e-5
0,0,0,0,0,0,0,NA,0,0,0
1.21288385879e-4,1.8405674206419e-4,2.2662247528398e-4,9.2699270324315e-5,9.0004950272265e-5,6.0183855374417885e-5,1.2914261319969464e-4,0.4660263090801402,0.058366288421567256,4.256573321979e-5,6.276835618519e-5
2.6531834411031e-4,3.418196638335e-4,2.620322370471e-4,3.5755432839378e-4,4.650255764067e-4,8.304452143017019e-5,2.9579911187026004e-4,0.28074635148530874,0.03535211815855007,-7.97874267864e-5,7.650131972318996e-5
0,0,0,0,0,0,0,NA,0,0,0
1.1370786176156e-4,1.9720365221163e-4,2.6911418939973e-4,1.3242752903473e-4,1.2000660036302e-4,6.629850139687319e-5,1.4979305569459052e-4,0.44260063385079496,0.05545614815508214,7.19105371881e-5,8.349579045007e-5
2.5015729587543e-4,3.4839311890722e-4,3.2576980822073e-4,3.7079708129726e-4,4.3502392631594e-4,6.734419484965172e-5,2.9958090424437195e-4,0.2247946844927012,0.028361468852801476,-2.2623310686490034e-5,9.823582303179003e-5
6.06441929394998e-5,7.23080058109343e-5,1.4872099940511e-4,1.1918477613126e-4,1.2000660036302e-4,3.664258271741988e-5,9.291785956120733e-5,0.39435457177403543,0.04937562459887049,7.64129935941757e-5,1.166381287143449e-5
1.3644943411387e-4,1.7090983191675e-4,1.4872099940511e-4,1.986412935521e-4,2.4001320072604e-4,4.153671977487032e-5,1.5604524658145672e-4,0.26618381966020255,0.03340951704828409,-2.218883251164e-5,3.4460397802879984e-5
1.2886890999643e-4,1.5118946669559e-4,1.4163904705249e-4,1.8539854064863e-4,2.2501237568066e-4,3.888894641579917e-5,1.451662144149332e-4,0.2678925435407557,0.03361358838020753,-9.550419643100015e-6,2.2320556699160013e-5
1.4402995823131e-4,1.7090983191675e-4,1.5580295175774e-4,1.986412935521e-4,2.2501237568066e-4,3.2898723198431746e-5,1.5454918905616528e-4,0.21286894741632,0.026743848967464144,-1.5106880159009993e-5,2.6879873685439992e-5
1.0612733764412e-4,8.54549159583769e-5,1.0622928528936e-4,1.7215578774515e-4,1.8000990054453e-4,4.30038250835185e-5,1.154968420441759e-4,0.3723376702115383,0.04664326851323094,2.0774369330983102e-5,-2.0672421685743108e-5
0,0,0,0,0,0,0,NA,0,0,0
1.6677153058362e-4,2.1035056235908e-4,2.620322370471e-4,2.5161230516599e-4,2.7001485081679e-4,4.317127484539506e-5,2.0065879346966252e-4,0.21514768477825066,0.02706903704156729,5.168167468801998e-5,4.357903177546e-5
0,0,0,0,0,0,0,NA,0,0,0
6.06441929394998e-5,5.25876405897704e-5,7.08195235262457e-5,1.1918477613126e-4,1.3500742540839e-4,3.7010523636515346e-5,7.92090137052802e-5,0.4672514137623729,0.058475734607288735,1.8231882936475298e-5,-8.056552349729403e-6
1.4402995823131e-4,1.7090983191675e-4,1.5580295175774e-4,1.986412935521e-4,2.2501237568066e-4,3.2898723198431746e-5,1.5454918905616528e-4,0.21286894741632,0.026743848967464144,-1.5106880159009993e-5,2.6879873685439992e-5
1.6677153058362e-4,1.9720365221163e-4,2.3370442763661e-4,2.7809781097294e-4,2.5501402577141e-4,4.4588310582688786e-5,1.9589662629314978e-4,0.22761142663051556,0.02862283787682095,3.6500775424980024e-5,3.0432121628009987e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.4321783772768e-4,2.6911418939973e-4,2.2512679935905e-4,2.2501237568066e-4,4.0640383268354815e-5,1.9371709865027582e-4,0.20979244244063508,0.026393557766398377,2.5896351672049985e-5,8.40268312615e-5
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.8265856817001e-4,4.1783518880485e-4,1.7215578774515e-4,2.1001155063528e-4,1.0621561302125921e-4,2.246779524737882e-4,0.47274604317773783,0.059289848605631794,1.3517662063484e-4,1.2346756170382998e-4
4.54831447046249e-5,2.62938202948852e-5,4.9573666468372e-5,5.29710116138943e-5,4.50024751361325e-5,1.0346097312560039e-5,3.8278369255078156e-5,0.27028573875799283,0.0338192109178473,2.32798461734868e-5,-1.91893244097397e-5
1.3644943411387e-4,1.5118946669559e-4,1.3455709469986e-4,1.986412935521e-4,1.950107255899e-4,3.141760907838991e-5,1.4121093728828497e-4,0.22248707983752158,0.027934444549817448,-1.6632371995729995e-5,1.4740032581719994e-5
6.82247170569373e-5,7.88814608846556e-5,1.5580295175774e-4,1.3242752903473e-4,1.3500742540839e-4,3.826564112754688e-5,1.0143495421166662e-4,0.3772431448797926,0.04724414869490928,7.69214908730844e-5,1.0656743827718306e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,1.5776292176931e-4,1.9829466587348e-4,2.1188404645557e-4,2.1001155063528e-4,4.814208036603312e-5,1.541070131043934e-4,0.31239383202775634,0.03918407263993589,4.053174410417e-5,5.92161082426228e-5
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.1035056235908e-4,2.6911418939973e-4,2.5161230516599e-4,2.8501567586217e-4,4.2599963043530925e-5,2.0677087910816682e-4,0.20602496457562508,0.02593404509117278,5.876362704064999e-5,2.841798354057999e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.7748328699047e-4,1.4872099940511e-4,1.8539854064863e-4,2.2501237568066e-4,3.4610392078881476e-5,1.5127917148627024e-4,0.22878491294502257,0.028730483393178307,-2.8762287585360006e-5,4.103385287659999e-5
3.79026205871874e-5,4.60141855160491e-5,2.83278094104983e-5,6.62137645173679e-5,6.000330018151e-5,1.555829971710079e-5,4.2336663321618914e-5,0.3674899837738525,0.04597329255213798,-1.76863761055508e-5,8.111564928861697e-6
1.3644943411387e-4,1.7748328699047e-4,1.4872099940511e-4,1.7215578774515e-4,2.4001320072604e-4,4.005526882401994e-5,1.5247966296744333e-4,0.26269253252856634,0.032969986271167304,-2.8762287585360006e-5,4.103385287659999e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,2.3007092758024e-4,2.620322370471e-4,2.3836955226252e-4,2.2501237568066e-4,4.1526357839579456e-5,1.9143698879314156e-4,0.21691919676218382,0.027282406960466975,3.196130946685999e-5,7.846044523149e-5
2.2741572352312e-4,3.418196638335e-4,3.3993371292597e-4,2.7809781097294e-4,2.2501237568066e-4,5.7393222352521226e-5,2.4494541821478517e-4,0.23431025071142528,0.029503108579866096,-1.8859509075299903e-6,1.1440394031038e-4
1.2886890999643e-4,1.6433637684303e-4,1.5580295175774e-4,2.1188404645557e-4,2.1001155063528e-4,3.603194011351708e-5,1.511559626335945e-4,0.23837590979364354,0.029929250191509837,-8.533425085289987e-6,3.54674668466e-5
4.54831447046249e-5,7.23080058109343e-5,3.54097617631229e-5,6.62137645173679e-5,1.0500577531764e-4,2.6980385914526012e-5,5.8566806338036e-5,0.4606770900021519,0.05763588220581477,-3.689824404781139e-5,2.6824861106309392e-5
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.1035056235908e-4,2.6911418939973e-4,3.7079708129726e-4,3.4501897604368e-4,7.99730513548769e-5,2.4412782723175948e-4,0.3275867903373242,0.04116196064099331,5.876362704064999e-5,2.083745942315e-5
1.5161048234875e-4,1.9720365221163e-4,2.903600464576e-4,2.1188404645557e-4,2.7001485081679e-4,5.618245903529307e-5,1.9620925622093884e-4,0.28633949344382387,0.0359641197796713,9.315639424597002e-5,4.5593169862879996e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.6433637684303e-4,1.5580295175774e-4,1.986412935521e-4,2.1001155063528e-4,3.055347705958675e-5,1.492991806602678e-4,0.20464597946529647,0.025711384216239794,-8.533425085289987e-6,2.788694272915998e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.6531834411031e-4,3.4839311890722e-4,3.3285176057335e-4,3.8403983420073e-4,4.2002310127057e-4,5.81581757696787e-5,3.014640558053098e-4,0.1929191047812286,0.02437866914648322,-1.554135833387e-5,8.307477479690999e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.7748328699047e-4,1.4872099940511e-4,1.8539854064863e-4,2.1001155063528e-4,2.940863031491758e-5,1.4791207368471294e-4,0.19882508291787293,0.02498255842920824,-2.8762287585360006e-5,4.103385287659999e-5
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.7748328699047e-4,1.4872099940511e-4,1.8539854064863e-4,2.1001155063528e-4,2.940863031491758e-5,1.4791207368471294e-4,0.19882508291787293,0.02498255842920824,-2.8762287585360006e-5,4.103385287659999e-5
6.82247170569373e-5,1.1832219132698e-4,9.9147332936744e-5,1.3242752903473e-4,1.5000825045377e-4,3.150447645934149e-5,9.99390828780838e-5,0.31523679777784197,0.03949204641974857,-1.9174858390235997e-5,5.0097474270042704e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.06441929394998e-5,3.28672753686065e-5,4.9573666468372e-5,6.62137645173679e-5,9.0004950272265e-5,2.1119417289618542e-05,5.340387780928829e-5,0.3954659877890991,0.04947997686672051,1.67063910997655e-5,-2.7776917570893303e-5
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.1035056235908e-4,2.6911418939973e-4,3.7079708129726e-4,3.4501897604368e-4,7.99730513548769e-5,2.4412782723175948e-4,0.3275867903373242,0.04116196064099331,5.876362704064999e-5,2.083745942315e-5
0,0,0,0,0,0,0,NA,0,0,0
1.1370786176156e-4,9.20283710320982e-5,1.1331123764199e-4,1.5891303484168e-4,2.1001155063528e-4,4.726317164735853e-5,1.2253920459332778e-4,0.38569837142497654,0.04831951823214123,2.1282866609891802e-5,-2.1679490729461793e-5
2.7289886822774e-4,3.418196638335e-4,3.3285176057335e-4,4.1052534000768e-4,4.0502227622519e-4,5.692520595753133e-5,3.0334051913749854e-4,0.18766106855552722,0.023723056523686215,-8.967903260149969e-6,6.892079560575997e-5
7.58052411743748e-6,1.97203652211639e-5,7.08195235262457e-6,0,1.50008250453775e-5,7.64504158666957e-6,9.504784720545504e-6,0.8043361119104654,0.10055033067543866,-1.2638412868539331e-5,1.213984110372642e-5
3.79026205871874e-5,7.88814608846556e-5,4.9573666468372e-5,6.62137645173679e-5,7.50041252268875e-5,1.736209059273589e-5,5.415628804620105e-5,0.3205923304404502,0.0401214280570967,-2.93077944162836e-5,4.09788402974682e-5
2.7289886822774e-4,3.418196638335e-4,2.620322370471e-4,3.5755432839378e-4,4.650255764067e-4,8.143142010791311e-5,2.967936823361222e-4,0.27437046323543746,0.03455600237647379,-7.97874267864e-5,6.892079560575997e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.2886890999643e-4,1.9720365221163e-4,2.7619614175235e-4,1.3242752903473e-4,1.2000660036302e-4,6.63627023165088e-5,1.535109226124448e-4,0.4322995470755442,0.054171765441728914,7.899248954072003e-5,6.83347422152e-5
0,0,0,0,0,0,0,NA,0,0,0
2.8047939234518e-4,3.7468693920211e-4,3.186878558681e-4,3.972825871042e-4,4.0502227622519e-4,5.373370674701019e-5,3.049821262486317e-4,0.17618641265293253,0.02229016094208412,-5.599908333401004e-5,9.420754685693003e-5
0,0,0,0,0,0,0,NA,0,0,0
