tributary_group_id,year,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,mean_str_order,min_str_order,max_str_order,stream_order
3_14947_3,2017,4.3684442582472475e-4,57.88013904407273,2,3,3,3,3
3_1495_4,2017,0.0012987532014606805,172.07960418073435,8,4,4,4,4
3_14974_3,2017,0.0014276890526611521,189.163088721392,5,3,3,3,3
3_14996_3,2017,0,0,1,3,3,3,3
3_15001_4,2017,5.310627543362994e-4,70.36369069854233,1,4,4,4,4
3_15002_4,2017,5.714884749148765e-4,75.71993697232148,1,4,4,4,4
3_15003_4,2017,0.0012108775897807487,160.4364371355901,2,4,4,4,4
3_1502_3,2017,0,0,1,3,3,3,3
3_15047_3,2017,0.001318760674394477,174.73051431457066,11,3,3,3,3
3_15062_4,2017,0.001896752616777866,251.31213471260014,3,4,4,4,4
3_15083_3,2017,3.461348982591538e-4,45.86148947974485,4,3,3,3,3
3_15100_3,2017,0.0013387599576059294,177.3803393429552,6,3,3,3,3
3_15102_4,2017,5.714884749148765e-4,75.71993697232148,1,4,4,4,4
3_15109_4,2017,0.0011451187300326338,151.72365125440382,2,4,4,4,4
3_15110_4,2017,0.0026366269086909168,349.3425188939117,4,4,4,4,4
3_15115_3,2017,0.002664033896502003,352.9738351509293,11,3,3,3,3
3_15143_3,2017,0.0024896839682178235,329.8731670529887,14,3,3,3,3
3_15161_4,2017,6.935304295673701e-4,91.89000779595828,1,4,4,4,4
3_15171_4,2017,6.935304295673701e-4,91.89000779595828,1,4,4,4,4
3_151_4,2017,0,0,3,4,4,4,4
3_15223_4,2017,0.0013872316758528854,183.80264812380392,2,4,4,4,4
3_15235_4,2017,0.0076720499908570815,1016.5159355885997,12,4,4,4,4
3_15248_4,2017,0.0011451187300326338,151.72365125440382,3,4,4,4,4
3_15250_4,2017,0.0013872316758528854,183.80264812380392,3,4,4,4,4
3_15253_3,2017,0.0015403284614156259,204.08735982372477,8,3,3,3,3
3_15277_4,2017,0.0021257154339988076,281.648792143106,4,4,4,4,4
3_15287_3,2017,0.0014833591810445765,196.53915805168222,6,3,3,3,3
3_15294_4,2017,0.00286635586686226,379.780686935782,5,4,4,4,4
3_15305_3,2017,0.01934698725639067,2563.3984235227385,33,3,3,3,3
3_15318_4,2017,0.00286635586686226,379.780686935782,6,4,4,4,4
3_15321_4,2017,0.0011451187300326338,151.72365125440382,4,4,4,4,4
3_15340_4,2017,8.184016817489801e-4,108.43494922501289,1,4,4,4,4
3_15341_4,2017,0.0011451187300326338,151.72365125440382,5,4,4,4,4
3_15354_3,2017,7.022587811324466e-4,93.04647946492463,4,3,3,3,3
3_15365_4,2017,0.00286635586686226,379.780686935782,7,4,4,4,4
3_15371_4,2017,0.0017878706996877366,236.88571622582631,8,4,4,4,4
3_15372_4,2017,0.0017878706996877366,236.88571622582631,6,4,4,4,4
3_15376_4,2017,0.0017878706996877366,236.88571622582631,7,4,4,4,4
3_15383_4,2017,8.184016817489801e-4,108.43494922501289,1,4,4,4,4
3_15400_4,2017,0.0017878706996877366,236.88571622582631,9,4,4,4,4
3_15401_3,2017,0,0,1,3,3,3,3
3_15408_3,2017,1.3532675822086092e-4,17.93025415723119,1,3,3,3,3
3_15429_3,2017,0,0,2,3,3,3,3
3_15440_4,2017,0.003679923070788154,487.57508718714723,8,4,4,4,4
3_15442_3,2017,0,0,1,3,3,3,3
3_15447_4,2017,0.002515574215866838,333.3035213054925,10,4,4,4,4
3_15450_3,2017,0,0,1,3,3,3,3
3_15451_3,2017,2.619139185543256e-4,34.702546552773924,1,3,3,3,3
3_15465_3,2017,0.0018205144420006957,241.21088150732416,9,3,3,3,3
3_15487_4,2017,0.00448244446970634,593.9059624582112,9,4,4,4,4
3_15503_3,2017,0.0014292332685174746,189.36769114549128,5,3,3,3,3
3_15504_4,2017,0.005269091261652777,698.1335158039462,10,4,4,4,4
3_15509_3,2017,0,0,4,3,3,3,3
3_1550_3,2017,0,0,4,3,3,3,3
3_15514_4,2017,0.005782085480940226,766.1031978826562,11,4,4,4,4
3_15523_4,2017,0.0033741706150201096,447.06410980770437,11,4,4,4,4
3_15532_4,2017,0.0016577500592046812,219.64525184438344,2,4,4,4,4
3_15541_4,2017,0.006495363472584043,860.6096786634953,12,4,4,4,4
3_15551_4,2017,0.00246504708096274,326.60887803923924,3,4,4,4,4
3_15565_3,2017,0,0,1,3,3,3,3
3_15571_4,2017,0.0042353424724597315,561.1659362310245,12,4,4,4,4
3_15574_3,2017,0.0017533484896370567,232.31166148295148,6,3,3,3,3
3_15584_4,2017,5.037029762533807e-4,66.73862954166793,1,4,4,4,4
3_15599_3,2017,0,0,1,3,3,3,3
3_15600_3,2017,0.0027598633233268085,365.6708508875088,7,3,3,3,3
3_15615_3,2017,3.4417436055697673e-4,45.60172607635719,1,3,3,3,3
3_15625_4,2017,0.0072260168835967835,957.4183330090394,13,4,4,4,4
3_15628_4,2017,0.007975071465162912,1056.6650688482252,14,4,4,4,4
3_15636_3,2017,1.59131120775799e-4,21.084236978310265,1,3,3,3,3
3_15644_4,2017,0.008724286367813965,1155.933046589879,15,4,4,4,4
3_15656_4,2017,0.004864720644287144,644.5560264854694,13,4,4,4,4
3_15664_4,2017,0,0,1,4,4,4,4
3_15668_3,2017,3.340688969755731e-4,44.26279257367553,1,3,3,3,3
3_15677_4,2017,0.008724286367813965,1155.933046589879,16,4,4,4,4
3_15683_3,2017,0,0,1,3,3,3,3
3_15686_4,2017,0.008724286367813965,1155.933046589879,17,4,4,4,4
3_15700_3,2017,0.0015594454162062895,206.62027986566852,6,3,3,3,3
3_15714_4,2017,0.008724286367813965,1155.933046589879,18,4,4,4,4
3_15744_4,2017,0.010280118873862218,1362.0746303112483,20,4,4,4,4
3_15749_4,2017,0.009506145665549479,1259.5262761026436,19,4,4,4,4
3_15750_4,2017,5.037029762533807e-4,66.73862954166793,1,4,4,4,4
3_15768_4,2017,0.011044010119289648,1463.287164765401,21,4,4,4,4
3_15769_4,2017,0.0015536961731410464,205.8585281564961,5,4,4,4,4
3_15771_4,2017,8.454200218485866e-4,112.01477121485033,3,4,4,4,4
3_15772_4,2017,5.037029762533807e-4,66.73862954166793,2,4,4,4,4
3_15773_3,2017,0,0,2,3,3,3,3
3_15775_4,2017,0.0011972978899035002,158.63718122065418,4,4,4,4,4
3_15777_4,2017,0.0019030984718474923,252.15293512590532,6,4,4,4,4
3_15799_4,2017,3.272357478601162e-4,43.35742764847396,1,4,4,4,4
3_15819_3,2017,1.0151623063536653e-4,13.450494494263522,1,3,3,3,3
3_15828_3,2017,0,0,1,3,3,3,3
3_15853_3,2017,5.881619506672819e-4,77.92910581561219,2,3,3,3,3
3_1585_4,2017,1.1450879472617428e-4,15.17195726603919,2,4,4,4,4
3_1587_3,2017,0,0,1,3,3,3,3
3_15902_3,2017,0,0,5,3,3,3,3
3_1590_4,2017,2.1067036802767625e-4,27.912981082194996,3,4,4,4,4
3_1591_4,2017,9.80430189494821e-4,129.90307838730578,7,4,4,4,4
3_1593_3,2017,4.0300700477005505e-4,53.39681610401321,2,3,3,3,3
3_15941_3,2017,1.1432558286937924e-4,15.147682427861273,2,3,3,3,3
3_15957_4,2017,0,0,1,4,4,4,4
3_15984_4,2017,0.0019030984718474923,252.15293512590532,7,4,4,4,4
3_15993_4,2017,0.01795116715134522,2378.4578428846357,30,4,4,4,4
3_15995_4,2017,0.01710716750265786,2266.631265432155,29,4,4,4,4
3_1599_4,2017,0,0,1,4,4,4,4
3_16013_4,2017,0,0,1,4,4,4,4
3_16017_4,2017,1.3696064286159663e-4,18.14673733659011,2,4,4,4,4
3_16036_3,2017,1.5062873334582263e-5,1.995770465338811,8,3,3,3,3
3_16037_3,2017,0,0,1,3,3,3,3
3_1603_3,2017,0,0,21,3,3,3,3
3_16045_3,2017,6.496181258923511e-5,8.607180320823295,1,3,3,3,3
3_16069_4,2017,2.476012550497574e-4,32.80617588907266,3,4,4,4,4
3_16083_3,2017,1.1766819991064044e-4,15.590565815360216,5,3,3,3,3
3_16093_4,2017,0,0,1,4,4,4,4
3_16094_3,2017,0,0,1,3,3,3,3
3_16095_4,2017,0.016284738489264115,2157.6627108735374,28,4,4,4,4
3_16097_4,2017,2.9674883069887237e-4,39.3180330722778,4,4,4,4,4
3_160_4,2017,0,0,14,4,4,4,4
3_16101_4,2017,0,0,1,4,4,4,4
3_16103_3,2017,0,0,3,3,3,3,3
3_16123_4,2017,0.015463218850814163,2048.8146448574726,27,4,4,4,4
3_16131_4,2017,0.014666659025494907,1943.2736542419725,26,4,4,4,4
3_16150_4,2017,3.2660395514240925e-4,43.27371764054867,5,4,4,4,4
3_16159_3,2017,1.4838421548486898e-4,19.6603150148832,3,3,3,3,3
3_1615_4,2017,7.30363327812269e-4,96.77021948181441,6,4,4,4,4
3_16168_4,2017,0.013876954327143483,1838.6409405292025,25,4,4,4,4
3_1616_3,2017,0,0,2,3,3,3,3
3_16170_4,2017,0.013101488075436572,1735.8947640430438,24,4,4,4,4
3_16179_3,2017,0,0,5,3,3,3,3
3_16182_4,2017,0.009609109260723609,1273.1685406088357,18,4,4,4,4
3_16197_3,2017,0,0,2,3,3,3,3
3_161_4,2017,0,0,13,4,4,4,4
3_16201_4,2017,0,0,2,4,4,4,4
3_16205_3,2017,2.0785501573659452e-4,27.539958165035827,1,3,3,3,3
3_16208_4,2017,0.009609109260723609,1273.1685406088357,19,4,4,4,4
3_16210_4,2017,2.8241125879244497e-7,0.03741836214496376,5,4,4,4,4
3_16214_4,2017,0,0,3,4,4,4,4
3_16218_4,2017,0.010963424203703304,1452.6098532938731,21,4,4,4,4
3_16225_4,2017,0.012380265477974373,1640.3356547696926,23,4,4,4,4
3_16227_4,2017,0,0,4,4,4,4,4
3_16228_4,2017,0.01170174487430005,1550.4343888652593,22,4,4,4,4
3_1622_3,2017,0,0,4,3,3,3,3
3_16232_4,2017,0.01026503887879806,1360.076591285228,20,4,4,4,4
3_16236_4,2017,0.008977844490914943,1189.5284836682665,17,4,4,4,4
3_16239_3,2017,1.0602125449440323e-5,1.4047392135490453,9,3,3,3,3
3_16240_4,2017,1.5434766155835514e-8,0.00204504477658358,1,4,4,4,4
3_16247_4,2017,1.5434766155835514e-8,0.00204504477658358,1,4,4,4,4
3_16254_4,2017,0.007709562808145183,1021.4862338280044,15,4,4,4,4
3_16255_4,2017,0.008344251156892217,1105.5799012835914,16,4,4,4,4
3_16259_4,2017,1.3305495703240978e-7,0.01762924958696615,4,4,4,4,4
3_16260_4,2017,0.007709562808145183,1021.4862338280044,14,4,4,4,4
3_16266_3,2017,0,0,4,3,3,3,3
3_16271_4,2017,0.006442165825259539,853.5612031835881,12,4,4,4,4
3_16272_4,2017,3.337536431901698e-4,44.22102270812475,6,4,4,4,4
3_16276_4,2017,0.007076765685691942,937.6431462914397,13,4,4,4,4
3_16279_3,2017,1.1888849999625194e-6,0.15752250695503398,1,3,3,3,3
3_16284_4,2017,0.005816672596114425,770.6858522947771,11,4,4,4,4
3_16285_3,2017,8.239613040580064e-4,109.17157694246963,7,3,3,3,3
3_1628_4,2017,9.834730069771132e-5,13.03062395324396,1,4,4,4,4
3_16303_3,2017,0.0016200447421941587,214.64944816175728,7,3,3,3,3
3_16309_4,2017,7.55523026406308e-8,0.010010377890673008,3,4,4,4,4
3_16315_4,2017,0.005187877969200807,687.3730794072302,10,4,4,4,4
3_1631_4,2017,3.1772291335279904e-4,42.097015127592464,4,4,4,4,4
3_16325_4,2017,4.60152951533367e-8,0.0060968425466364894,2,4,4,4,4
3_16346_4,2017,0.0045721125615179135,605.7866259508775,9,4,4,4,4
3_16381_4,2017,0.00395116941997989,523.5141434696556,8,4,4,4,4
3_1638_4,2017,9.834730069771132e-5,13.03062395324396,1,4,4,4,4
3_16396_4,2017,0.0033311192295090186,441.3599734330269,7,4,4,4,4
3_16398_4,2017,3.337649263088301e-4,44.222517676214764,7,4,4,4,4
3_16404_4,2017,0.002735664810381458,362.4646447163017,6,4,4,4,4
3_16421_4,2017,0.002139993955601093,283.5406391413224,5,4,4,4,4
3_16455_3,2017,0,0,5,3,3,3,3
3_16459_4,2017,0.001568996469327727,207.88575620004656,4,4,4,4,4
3_16463_4,2017,0.0010219487758043604,135.40412499897457,3,4,4,4,4
3_16466_4,2017,0,0,5,4,4,4,4
3_16481_4,2017,6.455420225225635e-4,85.53173581614958,2,4,4,4,4
3_16485_4,2017,0,0,6,4,4,4,4
3_16491_3,2017,6.913075104933871e-5,9.159547991033183,3,3,3,3,3
3_16496_3,2017,0,0,2,3,3,3,3
3_16509_4,2017,2.2070447894883146e-5,2.924246064280437,19,4,4,4,4
3_16513_4,2017,3.097135356561617e-4,41.035804620298805,1,4,4,4,4
3_16526_3,2017,2.9226736158971295e-4,38.72425634119061,1,3,3,3,3
3_16530_4,2017,0,0,7,4,4,4,4
3_16532_4,2017,3.097135356561617e-4,41.035804620298805,1,4,4,4,4
3_16537_3,2017,0,0,1,3,3,3,3
3_1654_3,2017,0,0,3,3,3,3,3
3_16550_4,2017,1.8619614821947716e-5,2.4670244854487846,18,4,4,4,4
3_16576_4,2017,1.514248903267586e-5,2.006319226873421,17,4,4,4,4
3_16586_4,2017,1.1339754871353984e-5,1.5024721614349175,16,4,4,4,4
3_16591_4,2017,6.909343722190467e-6,0.9154604058153482,15,4,4,4,4
3_16595_4,2017,0,0,8,4,4,4,4
3_16600_4,2017,1.2130247730629062e-6,0.1607209303317428,14,4,4,4,4
3_16601_4,2017,0,0,9,4,4,4,4
3_16617_4,2017,1.2130247730629062e-6,0.1607209303317428,13,4,4,4,4
3_16620_4,2017,0,0,10,4,4,4,4
3_16624_4,2017,0,0,11,4,4,4,4
3_16626_4,2017,7.281196385909843e-7,0.09647293963475104,12,4,4,4,4
3_16634_3,2017,0,0,1,3,3,3,3
3_16649_3,2017,3.336681103021254e-6,0.4420968994259041,1,3,3,3,3
3_16675_3,2017,0,0,1,3,3,3,3
3_16691_4,2017,1.1938517065882568e-6,0.15818057571611768,1,4,4,4,4
3_16693_3,2017,0,0,1,3,3,3,3
3_16697_3,2017,0,0,3,3,3,3,3
3_16707_3,2017,0,0,1,3,3,3,3
3_16725_4,2017,0.004228330673228645,560.2369008801026,38,4,4,4,4
3_16726_3,2017,0,0,1,3,3,3,3
3_1672_4,2017,2.0218783779624622e-4,26.78907975665144,2,4,4,4,4
3_16741_4,2017,0.004228330673227325,560.2369008799276,37,4,4,4,4
3_16747_3,2017,0,0,1,3,3,3,3
3_16748_4,2017,0.004228330672433533,560.2369007747533,36,4,4,4,4
3_16755_4,2017,0.004228330665488566,560.2368998545729,35,4,4,4,4
3_16765_4,2017,0.004228330601696048,560.2368914023194,34,4,4,4,4
3_1676_3,2017,0,0,2,3,3,3,3
3_16774_4,2017,0.004228329220796488,560.2367084386514,33,4,4,4,4
3_16782_4,2017,0.004228313282957378,560.2345967387206,32,4,4,4,4
3_16786_4,2017,0.00422824517070156,560.2255721372737,31,4,4,4,4
3_16787_3,2017,0,0,3,3,3,3,3
3_16796_4,2017,0.004227242597277363,560.0927351688614,30,4,4,4,4
3_16806_4,2017,0.004224284238752917,559.7007644978063,29,4,4,4,4
3_16808_3,2017,1.4184675118875604e-5,1.879412714550542,1,3,3,3,3
3_16812_3,2017,1.783255157679323e-4,23.62741753718796,1,3,3,3,3
3_16816_4,2017,0.004211729929166222,558.0373686948077,28,4,4,4,4
3_16819_4,2017,0.004211729929166222,558.0373686948077,27,4,4,4,4
3_16829_4,2017,0.00416327822925415,551.6177122632578,26,4,4,4,4
3_1682_4,2017,4.8626732104175104e-4,64.42847496874785,5,4,4,4,4
3_1683_4,2017,0,0,1,4,4,4,4
3_16843_3,2017,4.835665740743839e-5,6.407063679855957,2,3,3,3,3
3_16857_3,2017,0,0,2,3,3,3,3
3_16859_4,2017,0.004119797163135817,545.8566449268432,25,4,4,4,4
3_16862_4,2017,0.004072850340328444,539.6363786921573,24,4,4,4,4
3_16872_4,2017,0.004072850340328444,539.6363786921573,23,4,4,4,4
3_16888_4,2017,0.0039632452766301,525.1141461723815,22,4,4,4,4
3_16899_4,2017,0.003836557189399495,508.3284813666754,21,4,4,4,4
3_16906_4,2017,0.003693325836130641,489.3508999839654,20,4,4,4,4
3_16913_4,2017,0.003693325836130641,489.3508999839654,19,4,4,4,4
3_16914_4,2017,0.0035258109860221752,467.15585240399406,18,4,4,4,4
3_1691_4,2017,0,0,1,4,4,4,4
3_16920_4,2017,0.0033446100607919574,443.1474546146911,17,4,4,4,4
3_16922_4,2017,0.003153641279693631,417.84485499428735,16,4,4,4,4
3_16925_4,2017,0.0029566895788153734,391.7495424347217,15,4,4,4,4
3_16932_4,2017,0.0027411358481377046,363.1895353348533,14,4,4,4,4
3_16938_3,2017,0,0,1,3,3,3,3
3_16940_4,2017,0.0025073326403976153,332.21154552212244,13,4,4,4,4
3_16942_4,2017,0.0025073326403976153,332.21154552212244,12,4,4,4,4
3_16948_3,2017,0,0,1,3,3,3,3
3_16949_4,2017,0.0022535776795099514,298.59002822435053,11,4,4,4,4
3_16959_4,2017,0.0019884519695575,263.46193215849047,10,4,4,4,4
3_16961_4,2017,0.0011957930300497445,158.43779330947098,5,4,4,4,4
3_16962_4,2017,0.0011957930300497445,158.43779330947098,6,4,4,4,4
3_16963_4,2017,7.402651004116108e-4,98.0821647441368,3,4,4,4,4
3_16965_4,2017,0.001712012451442261,226.83480176629377,9,4,4,4,4
3_16966_4,2017,9.686486682083439e-4,128.34207394293273,4,4,4,4,4
3_16971_4,2017,0.0014577077019497261,193.1404396775309,7,4,4,4,4
3_16975_4,2017,5.025641435481762e-4,66.58773876355916,2,4,4,4,4
3_16976_4,2017,0.001712012451442261,226.83480176629377,8,4,4,4,4
3_16977_4,2017,2.6789451118068564e-4,35.49495115339612,1,4,4,4,4
3_16986_4,2017,2.6789451118068564e-4,35.49495115339612,1,4,4,4,4
3_16988_3,2017,0,0,1,3,3,3,3
3_16994_3,2017,0,0,3,3,3,3,3
3_169_4,2017,0,0,4,4,4,4,4
3_1700_3,2017,0,0,5,3,3,3,3
3_171_4,2017,0,0,12,4,4,4,4
3_1744_4,2017,0,0,1,4,4,4,4
3_175_4,2017,0,0,5,4,4,4,4
3_1770_3,2017,0,0,13,3,3,3,3
3_1775_4,2017,0,0,2,4,4,4,4
3_1783_3,2017,0,0,6,3,3,3,3
3_1787_4,2017,0,0,3,4,4,4,4
3_180_3,2017,0,0,1,3,3,3,3
3_1837_3,2017,0,0,1,3,3,3,3
3_1840_3,2017,0,0,1,3,3,3,3
3_1858_3,2017,0,0,6,3,3,3,3
3_185_4,2017,0,0,11,4,4,4,4
3_1868_4,2017,0,0,1,4,4,4,4
3_1874_4,2017,0,0,1,4,4,4,4
3_1880_3,2017,0,0,1,3,3,3,3
3_1882_4,2017,0,0,4,4,4,4,4
3_1905_3,2017,0,0,1,3,3,3,3
3_1916_4,2017,0,0,5,4,4,4,4
3_1925_4,2017,3.1406805154983295e-4,41.61276055814666,3,4,4,4,4
3_1928_4,2017,0.002551178723858491,338.02097619635464,11,4,4,4,4
3_1937_4,2017,0.002174025896110399,288.0497351310434,10,4,4,4,4
3_1944_3,2017,0,0,1,3,3,3,3
3_1946_4,2017,0,0,6,4,4,4,4
3_1952_4,2017,4.5332430149394283e-4,60.06365665074144,4,4,4,4,4
3_1964_4,2017,0.002551178723858491,338.02097619635464,12,4,4,4,4
3_1971_4,2017,0.0018307384879919957,242.56552670498746,9,4,4,4,4
3_2018_4,2017,0,0,7,4,4,4,4
3_201_4,2017,0,0,6,4,4,4,4
3_2022_3,2017,0,0,4,3,3,3,3
3_2040_4,2017,0.0014924888533689518,197.74880311597263,8,4,4,4,4
3_2045_4,2017,0,0,8,4,4,4,4
3_2048_4,2017,0.0011616556672733307,153.9147292910472,7,4,4,4,4
3_204_3,2017,0,0,3,3,3,3,3
3_205_4,2017,0,0,7,4,4,4,4
3_206_4,2017,0,0,10,4,4,4,4
3_2095_4,2017,0,0,9,4,4,4,4
3_2102_3,2017,0,0,3,3,3,3,3
3_210_4,2017,0,0,9,4,4,4,4
3_2114_3,2017,7.320622792974043e-4,96.99532375778887,3,3,3,3,3
3_2115_4,2017,0,0,10,4,4,4,4
3_211_4,2017,0,0,1,4,4,4,4
3_2124_4,2017,0,0,11,4,4,4,4
3_2125_3,2017,0,0,7,3,3,3,3
3_2130_4,2017,6.059947571785303e-4,80.29188134712653,5,4,4,4,4
3_2147_4,2017,0.0030114669755873747,399.00732839742483,13,4,4,4,4
3_2158_3,2017,5.1726424158789606e-5,6.853544295342988,12,3,3,3,3
3_2185_4,2017,0,0,12,4,4,4,4
3_2201_4,2017,0,0,13,4,4,4,4
3_220_4,2017,0,0,8,4,4,4,4
3_2216_4,2017,8.721776453490134e-4,115.56004929816285,6,4,4,4,4
3_2227_4,2017,0,0,3,4,4,4,4
3_2244_3,2017,0,0,7,3,3,3,3
3_2261_4,2017,0,0,2,4,4,4,4
3_228_4,2017,0,0,1,4,4,4,4
3_229_4,2017,0,0,7,4,4,4,4
3_2303_4,2017,0,0,1,4,4,4,4
3_2309_4,2017,0,0,22,4,4,4,4
3_2315_4,2017,0,0,25,4,4,4,4
3_2319_4,2017,0,0,24,4,4,4,4
3_2322_4,2017,0,0,23,4,4,4,4
3_2354_4,2017,0,0,1,4,4,4,4
3_2366_3,2017,0,0,3,3,3,3,3
3_2390_3,2017,0,0,2,3,3,3,3
3_2395_4,2017,0,0,21,4,4,4,4
3_2400_3,2017,0,0,3,3,3,3,3
3_2403_3,2017,0,0,4,3,3,3,3
3_2406_4,2017,0,0,16,4,4,4,4
3_2424_4,2017,0,0,17,4,4,4,4
3_2426_4,2017,0,0,18,4,4,4,4
3_245_4,2017,0,0,8,4,4,4,4
3_2469_4,2017,0,0,14,4,4,4,4
3_247_4,2017,0,0,9,4,4,4,4
3_2485_4,2017,0,0,19,4,4,4,4
3_248_4,2017,0,0,2,4,4,4,4
3_2505_4,2017,0,0,20,4,4,4,4
3_250_4,2017,0,0,26,4,4,4,4
3_2510_3,2017,0,0,6,3,3,3,3
3_2532_4,2017,0,0,1,4,4,4,4
3_2538_4,2017,0,0,15,4,4,4,4
3_254_4,2017,0,0,10,4,4,4,4
3_2553_4,2017,0,0,15,4,4,4,4
3_259_4,2017,0,0,3,4,4,4,4
3_2605_4,2017,0,0,14,4,4,4,4
3_2638_3,2017,0,0,5,3,3,3,3
3_2660_4,2017,0,0,1,4,4,4,4
3_2663_4,2017,0.00288066712896788,381.67687191972817,8,4,4,4,4
3_2677_3,2017,0,0,2,3,3,3,3
3_270_4,2017,0,0,11,4,4,4,4
3_2719_4,2017,0,0,13,4,4,4,4
3_273_4,2017,0,0,4,4,4,4,4
3_2763_4,2017,0,0,12,4,4,4,4
3_2766_4,2017,0,0,2,4,4,4,4
3_2774_4,2017,0,0,11,4,4,4,4
3_2778_4,2017,0,0,2,4,4,4,4
3_2779_4,2017,0.00288066712896788,381.67687191972817,7,4,4,4,4
3_2783_4,2017,0,0,9,4,4,4,4
3_278_4,2017,0,0,12,4,4,4,4
3_2792_3,2017,0,0,3,3,3,3,3
3_2795_3,2017,0,0,4,3,3,3,3
3_2802_4,2017,0,0,10,4,4,4,4
3_2807_4,2017,0,0,1,4,4,4,4
3_2811_4,2017,0,0,3,4,4,4,4
3_281_4,2017,0,0,6,4,4,4,4
3_284_4,2017,0,0,5,4,4,4,4
3_2854_4,2017,0,0,8,4,4,4,4
3_2865_3,2017,5.140499924198433e-4,68.10956779565956,2,3,3,3,3
3_2881_4,2017,0,0,5,4,4,4,4
3_2883_4,2017,0,0,7,4,4,4,4
3_2891_4,2017,0,0,1,4,4,4,4
3_2897_4,2017,0,0,1,4,4,4,4
3_2908_4,2017,0,0,6,4,4,4,4
3_2910_4,2017,0,0,4,4,4,4,4
3_2930_3,2017,0,0,3,3,3,3,3
3_2931_3,2017,0,0,3,3,3,3,3
3_2935_4,2017,0,0,1,4,4,4,4
3_2951_3,2017,0,0,1,3,3,3,3
3_2971_3,2017,0,0,2,3,3,3,3
3_2979_3,2017,0,0,2,3,3,3,3
3_2981_3,2017,0,0,17,3,3,3,3
3_2991_3,2017,0,0,5,3,3,3,3
3_3047_3,2017,0,0,2,3,3,3,3
3_3057_4,2017,0.00288066712896788,381.67687191972817,6,4,4,4,4
3_3075_3,2017,0,0,2,3,3,3,3
3_307_4,2017,0,0,13,4,4,4,4
3_3080_4,2017,0,0,2,4,4,4,4
3_3081_3,2017,0,0,3,3,3,3,3
3_3088_4,2017,0.0023806173193887566,315.4222723497326,5,4,4,4,4
3_308_4,2017,0,0,14,4,4,4,4
3_3094_4,2017,0,0,6,4,4,4,4
3_3109_3,2017,0,0,9,3,3,3,3
3_3118_4,2017,0,0,5,4,4,4,4
3_312_4,2017,0,0,27,4,4,4,4
3_3130_4,2017,0,0,1,4,4,4,4
3_3133_4,2017,0,0,1,4,4,4,4
3_3138_3,2017,0,0,2,3,3,3,3
3_3141_4,2017,0,0,5,4,4,4,4
3_3142_4,2017,0,0,7,4,4,4,4
3_3144_3,2017,0,0,1,3,3,3,3
3_3145_4,2017,0,0,3,4,4,4,4
3_3161_4,2017,0.0014047265749174954,186.12065227026847,3,4,4,4,4
3_3166_4,2017,0,0,4,4,4,4,4
3_3176_4,2017,0,0,4,4,4,4,4
3_3191_4,2017,0,0,2,4,4,4,4
3_3192_4,2017,0.0018868769633417419,250.00365013492743,4,4,4,4,4
3_3196_4,2017,4.522853892005718e-4,59.92600492751896,1,4,4,4,4
3_3203_4,2017,0,0,3,4,4,4,4
3_3211_3,2017,0,0,7,3,3,3,3
3_3221_4,2017,3.7614288273114674e-4,49.83742739034602,1,4,4,4,4
3_3239_4,2017,0,0,8,4,4,4,4
3_323_3,2017,0,0,5,3,3,3,3
3_3254_4,2017,3.7614288273114674e-4,49.83742739034602,1,4,4,4,4
3_3268_3,2017,0,0,1,3,3,3,3
3_3291_4,2017,2.036214007465784e-4,26.979021113318648,9,4,4,4,4
3_3297_3,2017,0.0015567769306162867,206.26671619893548,8,3,3,3,3
3_3304_4,2017,9.27589178366594e-4,122.90185577686023,2,4,4,4,4
3_3327_4,2017,4.056564625109741e-4,53.74785865685402,10,4,4,4,4
3_3334_4,2017,4.522853892005718e-4,59.92600492751896,1,4,4,4,4
3_3398_3,2017,0,0,4,3,3,3,3
3_347_3,2017,0,0,1,3,3,3,3
3_3482_4,2017,6.070912404005646e-4,80.43716098811322,11,4,4,4,4
3_3585_4,2017,8.687545124566856e-4,115.10649788246101,12,4,4,4,4
3_360_4,2017,0,0,1,4,4,4,4
3_3618_3,2017,0,0,1,3,3,3,3
3_362_4,2017,0,0,28,4,4,4,4
3_3657_3,2017,0,0,11,3,3,3,3
3_367_4,2017,0,0,1,4,4,4,4
3_3686_4,2017,8.413582917920968e-4,111.47660822928566,2,4,4,4,4
3_3690_3,2017,0,0,2,3,3,3,3
3_3716_4,2017,0.001128632269368263,149.53926116221737,13,4,4,4,4
3_377_3,2017,0,0,1,3,3,3,3
3_3786_3,2017,0,0,1,3,3,3,3
3_3798_4,2017,0.001346954821646291,178.46612604884697,14,4,4,4,4
3_3807_3,2017,0,0,7,3,3,3,3
3_3828_3,2017,0,0,1,3,3,3,3
3_3867_3,2017,0,0,23,3,3,3,3
3_3874_4,2017,0.0016579287344012205,219.66892559322415,15,4,4,4,4
3_3880_4,2017,0,0,1,4,4,4,4
3_3893_4,2017,0.001968752824871632,260.8518742841918,16,4,4,4,4
3_3932_3,2017,0,0,5,3,3,3,3
3_3943_3,2017,0,0,3,3,3,3,3
3_3946_4,2017,0,0,1,4,4,4,4
3_3969_4,2017,0.0014678919399452959,194.48981047499194,3,4,4,4,4
3_3977_4,2017,0.002271189582959643,300.9235349838209,17,4,4,4,4
