"","Individual","tribs"
"1964","148","SMS.Yukon.Canada.Tahkini"
"1965","148","White"
"1966","148","Kluane.Donjek.Tincup"
"1967","148","Andreafsky"
"1968","148","Anvik"
"1969","148","Nordenskiold"
"1970","148","Nenana"
"1971","148","Innoko"
"1972","148","Kantishna"
"1973","148","Nowitna"
"1974","148","Koyokuk.mouth"
"1975","148","Hogatza"
"1976","148","Henshaw"
"1977","149","Teslin"
"1978","149","Swift"
"1979","149",NA
"1980","149","Nisutlin"
"1981","149","Big.Salmon"
"1982","149","Kantishna"
"1983","149","White"
"1984","149","Tanana.mouth"
"1985","149","Upper.Yukon.Canada"
"1986","149","Fortymile"
"1987","149","Tozitna"
"1988","149","Koyokuk.mouth"
"1989","149","Kandik"
"1990","149","Miner"
"1991","149","Black.Salmon.Fork"
"1992","149","Alatna"
"1993","149","Porcupine.mouth"
"1994","149","Chandlar.Teedriinjik"
"1995","149","Fishing.Branch"
"1996","149","John"
"1997","149","Middle.Fork.Koyokuk"
"1998","149","North.Fork.Koyokuk"
"1999","149","Porcupine.Canada"
"2000","150","SMS.Yukon.Canada.Tahkini"
"2001","150","Kluane.Donjek.Tincup"
"2002","150","White"
"2003","150","Innoko"
"2004","150","Andreafsky"
"2005","150","Anvik"
"2006","150","Upper.Yukon.Canada"
"2007","150","Nenana"
"2008","150","Kantishna"
"2009","150","Nowitna"
"2010","150","Tanana.mouth"
"2011","150","Koyokuk.mouth"
"2012","150","Hogatza"
"2013","150","Henshaw"
"2014","151","SMS.Yukon.Canada.Tahkini"
"2015","151","White"
"2016","151","Kluane.Donjek.Tincup"
"2017","151","Andreafsky"
"2018","151","Anvik"
"2019","151","Nordenskiold"
"2020","151","Innoko"
"2021","151","Nenana"
"2022","151","Kantishna"
"2023","151","Nowitna"
"2024","151","Koyokuk.mouth"
"2025","151","Hogatza"
"2026","152","SMS.Yukon.Canada.Tahkini"
"2027","152","White"
"2028","152","Andreafsky"
"2029","152","Anvik"
"2030","152","Nordenskiold"
"2031","152","Kantishna"
"2032","152","Nowitna"
"2033","152","Koyokuk.mouth"
"2034","152","Hogatza"
"2035","153","SMS.Yukon.Canada.Tahkini"
"2036","153","White"
"2037","153","Kluane.Donjek.Tincup"
"2038","153","Andreafsky"
"2039","153","Anvik"
"2040","153","Nordenskiold"
"2041","153","Nenana"
"2042","153","Innoko"
"2043","153","Kantishna"
"2044","153","Nowitna"
"2045","153","Koyokuk.mouth"
"2046","153","Hogatza"
"2047","153","Henshaw"
"2048","154","SMS.Yukon.Canada.Tahkini"
"2049","154","White"
"2050","154","Kluane.Donjek.Tincup"
"2051","154","Nordenskiold"
"2052","155","SMS.Yukon.Canada.Tahkini"
"2053","155","White"
"2054","155","Kluane.Donjek.Tincup"
"2055","155","Nordenskiold"
"2056","156","Tanana.mouth"
"2057","156","Upper.Yukon.Canada"
"2058","156","Charly"
"2059","156","Nation"
"2060","156","Black.Salmon.Fork"
"2061","156",NA
"2062","156","Chandlar.Teedriinjik"
"2063","156","Alatna"
"2064","157","Swift"
"2065","157","Nisutlin"
"2066","157","Big.Salmon"
"2067","157","Pelly.ab.Macm"
"2068","157","White"
"2069","157","Upper.Yukon.Canada"
"2070","157","Fortymile"
"2071","157","Miner"
"2072","157","Fishing.Branch"
"2073","157","Porcupine.Canada"
"2074","158","SMS.Yukon.Canada.Tahkini"
"2075","158","Nisutlin"
"2076","158","Teslin"
"2077","158","Nisling"
"2078","158","Upper.Yukon.Canada"
"2079","158","Innoko"
"2080","158","White"
"2081","158","Kantishna"
"2082","158","Tanana.mouth"
"2083","158","Nowitna"
"2084","158","Fortymile"
"2085","158","Koyokuk.mouth"
"2086","158",NA
"2087","158","Black.Salmon.Fork"
"2088","158","South.Fork.Koyokuk"
"2089","158","Sheenjek"
"2090","158","Whitestone"
"2091","158","Colleen"
"2092","158","Chandlar.Teedriinjik"
"2093","158","Porcupine.Canada"
"2094","159","Teslin"
"2095","159","Nisutlin"
"2096","159","Nisling"
"2097","159","Big.Salmon"
"2098","159","Upper.Yukon.Canada"
"2099","159","White"
"2100","159","Kantishna"
"2101","159","Innoko"
"2102","159","Nenana"
"2103","159","Nowitna"
"2104","159","Koyokuk.mouth"
"2105","159",NA
"2106","159","Kanuti"
"2107","159","Black.Salmon.Fork"
"2108","159","Kandik"
"2109","159","South.Fork.Koyokuk"
"2110","159","Fishing.Branch"
"2111","159","Porcupine.mouth"
"2112","159","Whitestone"
"2113","159","Chandlar.Teedriinjik"
"2114","159","Sheenjek"
"2115","159","Porcupine.Canada"
"2116","160","Teslin"
"2117","160","Nisutlin"
"2118","160","Nisling"
"2119","160","Innoko"
"2120","160","Upper.Yukon.Canada"
"2121","160","White"
"2122","160","Kantishna"
"2123","160","Nenana"
"2124","160","Tanana.mouth"
"2125","160","Nowitna"
"2126","160","Fortymile"
"2127","160","Koyokuk.mouth"
"2128","160",NA
"2129","160","Black.Salmon.Fork"
"2130","160","Kanuti"
"2131","160","South.Fork.Koyokuk"
"2132","160","Fishing.Branch"
"2133","160","Sheenjek"
"2134","160","Whitestone"
"2135","160","Chandlar.Teedriinjik"
"2136","160","Colleen"
"2137","160","Porcupine.mouth"
"2138","160","Porcupine.Canada"
"2139","161","SMS.Yukon.Canada.Tahkini"
"2140","161","White"
"2141","161","Kluane.Donjek.Tincup"
"2142","161","Andreafsky"
"2143","161","Anvik"
"2144","161","Nordenskiold"
"2145","161","Innoko"
"2146","161","Nenana"
"2147","161","Kantishna"
"2148","161","Nowitna"
"2149","161","Koyokuk.mouth"
"2150","161","Hogatza"
"2151","162","SMS.Yukon.Canada.Tahkini"
"2152","162","White"
"2153","162","Andreafsky"
"2154","162","Anvik"
"2155","162","Nordenskiold"
"2156","162","Kantishna"
"2157","162","Nowitna"
"2158","162","Koyokuk.mouth"
"2159","162","Hogatza"
"2160","163","SMS.Yukon.Canada.Tahkini"
"2161","163","Kluane.Donjek.Tincup"
"2162","163","White"
"2163","163","Andreafsky"
"2164","163","Innoko"
"2165","163","Anvik"
"2166","163","Upper.Yukon.Canada"
"2167","163","Nordenskiold"
"2168","163","Nenana"
"2169","163","Kantishna"
"2170","163","Nowitna"
"2171","163","Koyokuk.mouth"
"2172","163","Hogatza"
"2173","163","Henshaw"
"2174","164","SMS.Yukon.Canada.Tahkini"
"2175","164","Kluane.Donjek.Tincup"
"2176","164","White"
"2177","164","Andreafsky"
"2178","164","Anvik"
"2179","164","Nordenskiold"
"2180","164","Nenana"
"2181","164","Innoko"
"2182","164","Kantishna"
"2183","164","Nowitna"
"2184","164","Koyokuk.mouth"
"2185","164","Hogatza"
"2186","164","Henshaw"
"2187","165","SMS.Yukon.Canada.Tahkini"
"2188","165","Nisutlin"
"2189","165","Kluane.Donjek.Tincup"
"2190","165","Innoko"
"2191","165","Teslin"
"2192","165","Nisling"
"2193","165","Upper.Yukon.Canada"
"2194","165","White"
"2195","165","Nenana"
"2196","165","Kantishna"
"2197","165","Tanana.mouth"
"2198","165","Nowitna"
"2199","165","Fortymile"
"2200","165",NA
"2201","165","Black.Salmon.Fork"
"2202","165","South.Fork.Koyokuk"
"2203","165","Henshaw"
"2204","165","Sheenjek"
"2205","165","Colleen"
"2206","165","Porcupine.Canada"
"2207","166","SMS.Yukon.Canada.Tahkini"
"2208","166","White"
"2209","166","Kluane.Donjek.Tincup"
"2210","166","Andreafsky"
"2211","166","Anvik"
"2212","166","Nordenskiold"
"2213","166","Innoko"
"2214","166","Nenana"
"2215","166","Kantishna"
"2216","166","Nowitna"
"2217","166","Koyokuk.mouth"
"2218","166","Hogatza"
"2219","167","SMS.Yukon.Canada.Tahkini"
"2220","167","White"
"2221","167","Kluane.Donjek.Tincup"
"2222","167","Andreafsky"
"2223","167","Anvik"
"2224","167","Nordenskiold"
"2225","167","Innoko"
"2226","167","Nenana"
"2227","167","Kantishna"
"2228","167","Nowitna"
"2229","167","Koyokuk.mouth"
"2230","167","Hogatza"
"2231","168","SMS.Yukon.Canada.Tahkini"
"2232","168","White"
"2233","168","Andreafsky"
"2234","168","Anvik"
"2235","168","Nordenskiold"
"2236","168","Kantishna"
"2237","168","Nowitna"
"2238","168","Koyokuk.mouth"
"2239","168","Hogatza"
"2240","169","SMS.Yukon.Canada.Tahkini"
"2241","169","Kluane.Donjek.Tincup"
"2242","169","White"
"2243","169","Andreafsky"
"2244","169","Innoko"
"2245","169","Anvik"
"2246","169","Upper.Yukon.Canada"
"2247","169","Nordenskiold"
"2248","169","Nenana"
"2249","169","Kantishna"
"2250","169","Nowitna"
"2251","169","Koyokuk.mouth"
"2252","169","Hogatza"
"2253","169","Henshaw"
"2254","170","SMS.Yukon.Canada.Tahkini"
"2255","170","Kluane.Donjek.Tincup"
"2256","170","White"
"2257","170","Innoko"
"2258","170","Andreafsky"
"2259","170","Anvik"
"2260","170","Upper.Yukon.Canada"
"2261","170","Nordenskiold"
"2262","170","Nenana"
"2263","170","Kantishna"
"2264","170","Nowitna"
"2265","170","Tanana.mouth"
"2266","170","Koyokuk.mouth"
"2267","170","Hogatza"
"2268","170","Henshaw"
"2269","171","SMS.Yukon.Canada.Tahkini"
"2270","171","Kluane.Donjek.Tincup"
"2271","171","White"
"2272","171","Andreafsky"
"2273","171","Anvik"
"2274","171","Nordenskiold"
"2275","171","Nenana"
"2276","171","Innoko"
"2277","171","Kantishna"
"2278","171","Nowitna"
"2279","171","Koyokuk.mouth"
"2280","171","Hogatza"
"2281","171","Henshaw"
"2282","172","SMS.Yukon.Canada.Tahkini"
"2283","172","White"
"2284","172","Andreafsky"
"2285","172","Anvik"
"2286","172","Nordenskiold"
"2287","172","Kantishna"
"2288","172","Nowitna"
"2289","172","Koyokuk.mouth"
"2290","172","Hogatza"
"2291","173","Swift"
"2292","173",NA
"2293","173","Nisutlin"
"2294","173","Big.Salmon"
"2295","173","Pelly.ab.Macm"
"2296","173","Pelly"
"2297","173","Tanana.mouth"
"2298","173","Upper.Yukon.Canada"
"2299","173","Fortymile"
"2300","173","Koyokuk.mouth"
"2301","173","Miner"
"2302","173","Black.Salmon.Fork"
"2303","173","Alatna"
"2304","173","Chandlar.Teedriinjik"
"2305","173","Porcupine.Canada"
"2306","173","John"
"2307","173","Fishing.Branch"
"2308","173","North.Fork.Koyokuk"
"2309","173","Middle.Fork.Koyokuk"
"2310","174","SMS.Yukon.Canada.Tahkini"
"2311","174","Kluane.Donjek.Tincup"
"2312","174","White"
"2313","174","Andreafsky"
"2314","174","Anvik"
"2315","174","Upper.Yukon.Canada"
"2316","174","Nordenskiold"
"2317","174","Innoko"
"2318","174","Nenana"
"2319","174","Kantishna"
"2320","174","Nowitna"
"2321","174","Koyokuk.mouth"
"2322","174","Hogatza"
"2323","174","Henshaw"
"2324","175","SMS.Yukon.Canada.Tahkini"
"2325","175","Kluane.Donjek.Tincup"
"2326","175","White"
"2327","175","Andreafsky"
"2328","175","Anvik"
"2329","175","Upper.Yukon.Canada"
"2330","175","Nordenskiold"
"2331","175","Innoko"
"2332","175","Nenana"
"2333","175","Kantishna"
"2334","175","Nowitna"
"2335","175","Koyokuk.mouth"
"2336","175","Hogatza"
"2337","175","Henshaw"
"2338","176","SMS.Yukon.Canada.Tahkini"
"2339","176","White"
"2340","176","Kluane.Donjek.Tincup"
"2341","176","Andreafsky"
"2342","176","Anvik"
"2343","176","Nordenskiold"
"2344","176","Nenana"
"2345","176","Innoko"
"2346","176","Kantishna"
"2347","176","Nowitna"
"2348","176","Koyokuk.mouth"
"2349","176","Hogatza"
"2350","176","Henshaw"
"2351","177","SMS.Yukon.Canada.Tahkini"
"2352","177","White"
"2353","177","Kluane.Donjek.Tincup"
"2354","177","Andreafsky"
"2355","177","Anvik"
"2356","177","Nordenskiold"
"2357","177","Nenana"
"2358","177","Innoko"
"2359","177","Kantishna"
"2360","177","Nowitna"
"2361","177","Koyokuk.mouth"
"2362","177","Hogatza"
"2363","177","Henshaw"
"2364","178","SMS.Yukon.Canada.Tahkini"
"2365","178","Kluane.Donjek.Tincup"
"2366","178","White"
"2367","178","Andreafsky"
"2368","178","Innoko"
"2369","178","Anvik"
"2370","178","Upper.Yukon.Canada"
"2371","178","Nordenskiold"
"2372","178","Nenana"
"2373","178","Kantishna"
"2374","178","Nowitna"
"2375","178","Koyokuk.mouth"
"2376","178","Hogatza"
"2377","178","Henshaw"
"2378","179","SMS.Yukon.Canada.Tahkini"
"2379","179","White"
"2380","179","Nordenskiold"
"2381","180","Andreafsky"
"2382","180","Anvik"
"2383","180","Nowitna"
"2384","180","Kantishna"
"2385","180","Koyokuk.mouth"
"2386","181","Teslin"
"2387","181","Nisutlin"
"2388","181","Nisling"
"2389","181","Upper.Yukon.Canada"
"2390","181","White"
"2391","181","Fishing.Branch"
"2392","181","Whitestone"
"2393","181","Porcupine.Canada"
"2394","182","SMS.Yukon.Canada.Tahkini"
"2395","182","Kluane.Donjek.Tincup"
"2396","182","White"
"2397","182","Andreafsky"
"2398","182","Anvik"
"2399","182","Upper.Yukon.Canada"
"2400","182","Nordenskiold"
"2401","182","Innoko"
"2402","182","Nenana"
"2403","182","Kantishna"
"2404","182","Nowitna"
"2405","182","Koyokuk.mouth"
"2406","182","Hogatza"
"2407","182","Henshaw"
"2408","183","SMS.Yukon.Canada.Tahkini"
"2409","183","White"
"2410","183","Nordenskiold"
"2411","183","Kantishna"
"2412","184","SMS.Yukon.Canada.Tahkini"
"2413","184","Kluane.Donjek.Tincup"
"2414","184","White"
"2415","184","Innoko"
"2416","184","Andreafsky"
"2417","184","Anvik"
"2418","184","Upper.Yukon.Canada"
"2419","184","Nordenskiold"
"2420","184","Nenana"
"2421","184","Kantishna"
"2422","184","Nowitna"
"2423","184","Tanana.mouth"
"2424","184","Koyokuk.mouth"
"2425","184","Hogatza"
"2426","184","Henshaw"
"2427","185","SMS.Yukon.Canada.Tahkini"
"2428","185","White"
"2429","185","Andreafsky"
"2430","185","Anvik"
"2431","185","Nordenskiold"
"2432","185","Kantishna"
"2433","185","Nowitna"
"2434","185","Koyokuk.mouth"
"2435","185","Hogatza"
"2436","186","SMS.Yukon.Canada.Tahkini"
"2437","186","Kluane.Donjek.Tincup"
"2438","186","White"
"2439","186","Andreafsky"
"2440","186","Anvik"
"2441","186","Nordenskiold"
"2442","186","Innoko"
"2443","186","Nenana"
"2444","186","Kantishna"
"2445","186","Nowitna"
"2446","186","Koyokuk.mouth"
"2447","186","Hogatza"
"2448","186","Henshaw"
"2449","187","SMS.Yukon.Canada.Tahkini"
"2450","187","White"
"2451","187","Andreafsky"
"2452","187","Anvik"
"2453","187","Nordenskiold"
"2454","187","Kantishna"
"2455","187","Nowitna"
"2456","187","Koyokuk.mouth"
"2457","187","Hogatza"
"2458","188","SMS.Yukon.Canada.Tahkini"
"2459","188","Kluane.Donjek.Tincup"
"2460","188","White"
"2461","188","Innoko"
"2462","188","Andreafsky"
"2463","188","Anvik"
"2464","188","Upper.Yukon.Canada"
"2465","188","Nordenskiold"
"2466","188","Nenana"
"2467","188","Kantishna"
"2468","188","Nowitna"
"2469","188","Tanana.mouth"
"2470","188","Koyokuk.mouth"
"2471","188","Hogatza"
"2472","188","Henshaw"
"2473","189","SMS.Yukon.Canada.Tahkini"
"2474","189","White"
"2475","189","Kluane.Donjek.Tincup"
"2476","189","Andreafsky"
"2477","189","Anvik"
"2478","189","Nordenskiold"
"2479","189","Nenana"
"2480","189","Innoko"
"2481","189","Kantishna"
"2482","189","Nowitna"
"2483","189","Koyokuk.mouth"
"2484","189","Hogatza"
"2485","189","Henshaw"
"2486","190","SMS.Yukon.Canada.Tahkini"
"2487","190","Nisutlin"
"2488","190","Teslin"
"2489","190","Kluane.Donjek.Tincup"
"2490","190","Innoko"
"2491","190","Nisling"
"2492","190","Upper.Yukon.Canada"
"2493","190","White"
"2494","190","Kantishna"
"2495","190","Tanana.mouth"
"2496","190","Nowitna"
"2497","190","Fortymile"
"2498","190",NA
"2499","190","Black.Salmon.Fork"
"2500","190","South.Fork.Koyokuk"
"2501","190","Sheenjek"
"2502","190","Colleen"
"2503","190","Porcupine.Canada"
"2504","191","SMS.Yukon.Canada.Tahkini"
"2505","191","Kluane.Donjek.Tincup"
"2506","191","White"
"2507","191","Innoko"
"2508","191","Andreafsky"
"2509","191","Anvik"
"2510","191","Upper.Yukon.Canada"
"2511","191","Nordenskiold"
"2512","191","Nenana"
"2513","191","Kantishna"
"2514","191","Nowitna"
"2515","191","Tanana.mouth"
"2516","191","Koyokuk.mouth"
"2517","191","Hogatza"
"2518","191","Henshaw"
"2519","192","SMS.Yukon.Canada.Tahkini"
"2520","192","Kluane.Donjek.Tincup"
"2521","192","White"
"2522","192","Andreafsky"
"2523","192","Innoko"
"2524","192","Anvik"
"2525","192","Upper.Yukon.Canada"
"2526","192","Nordenskiold"
"2527","192","Nenana"
"2528","192","Kantishna"
"2529","192","Nowitna"
"2530","192","Koyokuk.mouth"
"2531","192","Hogatza"
"2532","192","Henshaw"
"2533","193","SMS.Yukon.Canada.Tahkini"
"2534","193","White"
"2535","193","Andreafsky"
"2536","193","Anvik"
"2537","193","Nordenskiold"
"2538","193","Kantishna"
"2539","193","Nowitna"
"2540","193","Koyokuk.mouth"
"2541","193","Hogatza"
"2542","194","SMS.Yukon.Canada.Tahkini"
"2543","194","White"
"2544","194","Kluane.Donjek.Tincup"
"2545","194","Andreafsky"
"2546","194","Anvik"
"2547","194","Nordenskiold"
"2548","194","Nenana"
"2549","194","Innoko"
"2550","194","Kantishna"
"2551","194","Nowitna"
"2552","194","Koyokuk.mouth"
"2553","194","Hogatza"
"2554","194","Henshaw"
"2555","195","Teslin"
"2556","195","Swift"
"2557","195",NA
"2558","195","Nisutlin"
"2559","195","Big.Salmon"
"2560","195","Kantishna"
"2561","195","White"
"2562","195","Tanana.mouth"
"2563","195","Upper.Yukon.Canada"
"2564","195","Nenana"
"2565","195","Fortymile"
"2566","195","Tozitna"
"2567","195","Koyokuk.mouth"
"2568","195","Kandik"
"2569","195","Kanuti"
"2570","195","Black.Salmon.Fork"
"2571","195","Alatna"
"2572","195","Porcupine.mouth"
"2573","195","Chandlar.Teedriinjik"
"2574","195","Fishing.Branch"
"2575","195","Middle.Fork.Koyokuk"
"2576","195","Porcupine.Canada"
"2577","196","SMS.Yukon.Canada.Tahkini"
"2578","196","Nisutlin"
"2579","196","Teslin"
"2580","196","Kluane.Donjek.Tincup"
"2581","196","Innoko"
"2582","196","Nisling"
"2583","196","Upper.Yukon.Canada"
"2584","196","White"
"2585","196","Kantishna"
"2586","196","Tanana.mouth"
"2587","196","Nowitna"
"2588","196","Fortymile"
"2589","196",NA
"2590","196","Black.Salmon.Fork"
"2591","196","South.Fork.Koyokuk"
"2592","196","Henshaw"
"2593","196","Sheenjek"
"2594","196","Colleen"
"2595","196","Porcupine.Canada"
"2596","197","SMS.Yukon.Canada.Tahkini"
"2597","197","Kluane.Donjek.Tincup"
"2598","197","White"
"2599","197","Innoko"
"2600","197","Andreafsky"
"2601","197","Anvik"
"2602","197","Upper.Yukon.Canada"
"2603","197","Nordenskiold"
"2604","197","Nenana"
"2605","197","Kantishna"
"2606","197","Nowitna"
"2607","197","Tanana.mouth"
"2608","197","Koyokuk.mouth"
"2609","197","Hogatza"
"2610","197","Henshaw"
"2611","198","SMS.Yukon.Canada.Tahkini"
"2612","198","White"
"2613","198","Andreafsky"
"2614","198","Anvik"
"2615","198","Nordenskiold"
"2616","198","Kantishna"
"2617","198","Nowitna"
"2618","198","Koyokuk.mouth"
"2619","198","Hogatza"
"2620","199","SMS.Yukon.Canada.Tahkini"
"2621","199","Andreafsky"
"2622","199","White"
"2623","199","Nordenskiold"
"2624","199","Anvik"
"2625","199","Nowitna"
"2626","199","Kantishna"
"2627","199","Koyokuk.mouth"
"2628","200","SMS.Yukon.Canada.Tahkini"
"2629","200","Nisutlin"
"2630","200","Teslin"
"2631","200","Nisling"
"2632","200","Upper.Yukon.Canada"
"2633","200","White"
"2634","200","Fortymile"
"2635","200","Whitestone"
"2636","200","Porcupine.Canada"
"2637","201","Kantishna"
"2638","201","Goodpaster"
"2639","201","Salcha"
"2640","201","Chena"
"2641","202","SMS.Yukon.Canada.Tahkini"
"2642","202","Kluane.Donjek.Tincup"
"2643","202","White"
"2644","202","Upper.Yukon.Canada"
"2645","202","Nordenskiold"
"2646","203","Kantishna"
"2647","203","Goodpaster"
"2648","203","Salcha"
"2649","203","Chena"
"2650","204","Innoko"
"2651","204","Kantishna"
"2652","204","Tanana.mouth"
"2653","204","Nowitna"
"2654","204","Koyokuk.mouth"
"2655","204",NA
"2656","204","Black.Salmon.Fork"
"2657","204","South.Fork.Koyokuk"
"2658","204","Sheenjek"
"2659","204","Colleen"
"2660","204","Chandlar.Teedriinjik"
"2661","204","Porcupine.Canada"
"2662","205","SMS.Yukon.Canada.Tahkini"
"2663","205","Nisutlin"
"2664","205","Teslin"
"2665","205","Kluane.Donjek.Tincup"
"2666","205","Nisling"
"2667","205","Upper.Yukon.Canada"
"2668","205","White"
"2669","205","Fortymile"
"2670","205","Porcupine.Canada"
"2671","206","Chena"
"2672","206","Birch.Cr"
"2673","207","Tanana.mouth"
"2674","207","Kantishna"
"2675","207","Salcha"
"2676","207","Charly"
"2677","208","SMS.Yukon.Canada.Tahkini"
"2678","208","Nisutlin"
"2679","208","Kluane.Donjek.Tincup"
"2680","208","Teslin"
"2681","208","Nisling"
"2682","208","Upper.Yukon.Canada"
"2683","208","White"
"2684","208","Fortymile"
"2685","208","Porcupine.Canada"
"2686","209","Stewart"
"2687","209","Macmillan"
"2688","209","Fortymile"
"2689","209","Upper.Yukon.Canada"
"2690","209","Klondike"
"2691","210","Chena"
"2692","210","Birch.Cr"
"2693","211",NA
"2694","211","Tanana.mouth"
"2695","211","Upper.Yukon.Canada"
"2696","211","Koyokuk.mouth"
"2697","211","Black.Salmon.Fork"
"2698","211","Alatna"
"2699","211","Chandlar.Teedriinjik"
"2700","211","John"
"2701","211","North.Fork.Koyokuk"
"2702","211","Middle.Fork.Koyokuk"
"2703","212","Tanana.mouth"
"2704","212","Upper.Yukon.Canada"
"2705","212",NA
"2706","212","Charly"
"2707","212","Nation"
"2708","212","Black.Salmon.Fork"
"2709","212","Alatna"
"2710","212","Chandlar.Teedriinjik"
"2711","212","John"
"2712","212","North.Fork.Koyokuk"
"2713","213",NA
"2714","213","Tanana.mouth"
"2715","213","Tozitna"
"2716","213","Upper.Yukon.Canada"
"2717","213","Koyokuk.mouth"
"2718","213","Kandik"
"2719","213","Black.Salmon.Fork"
"2720","213","Alatna"
"2721","213","Porcupine.mouth"
"2722","213","Chandlar.Teedriinjik"
"2723","213","John"
"2724","213","Middle.Fork.Koyokuk"
"2725","213","North.Fork.Koyokuk"
"2726","214","SMS.Yukon.Canada.Tahkini"
"2727","214","White"
"2728","214","Kluane.Donjek.Tincup"
"2729","214","Nordenskiold"
"2730","215","SMS.Yukon.Canada.Tahkini"
"2731","215","Kluane.Donjek.Tincup"
"2732","215","White"
"2733","215","Andreafsky"
"2734","215","Innoko"
"2735","215","Anvik"
"2736","215","Upper.Yukon.Canada"
"2737","215","Nordenskiold"
"2738","215","Nenana"
"2739","215","Kantishna"
"2740","215","Nowitna"
"2741","215","Koyokuk.mouth"
"2742","215","Hogatza"
"2743","215","Henshaw"
"2744","216","SMS.Yukon.Canada.Tahkini"
"2745","216","White"
"2746","216","Kluane.Donjek.Tincup"
"2747","216","Andreafsky"
"2748","216","Anvik"
"2749","216","Nordenskiold"
"2750","216","Innoko"
"2751","216","Nenana"
"2752","216","Kantishna"
"2753","216","Nowitna"
"2754","216","Koyokuk.mouth"
"2755","216","Hogatza"
"2756","217","Kantishna"
"2757","217","Goodpaster"
"2758","217","Chena"
"2759","218","Pelly.ab.Macm"
"2760","218","Pelly"
"2761","218","Macmillan"
"2762","218","Upper.Yukon.Canada"
"2763","218","Miner"
"2764","218","Porcupine.Canada"
"2765","219","Swift"
"2766","219","Nisutlin"
"2767","219","Big.Salmon"
"2768","219","Pelly.ab.Macm"
"2769","219","Pelly"
"2770","219","Upper.Yukon.Canada"
"2771","219","Fortymile"
"2772","219","Miner"
"2773","219","Porcupine.Canada"
"2774","219","Fishing.Branch"
"2775","220","Teslin"
"2776","220","Nisutlin"
"2777","220","Nisling"
"2778","220","Innoko"
"2779","220","Upper.Yukon.Canada"
"2780","220","White"
"2781","220","Kantishna"
"2782","220","Nenana"
"2783","220","Tanana.mouth"
"2784","220","Nowitna"
"2785","220","Fortymile"
"2786","220","Koyokuk.mouth"
"2787","220",NA
"2788","220","Black.Salmon.Fork"
"2789","220","Kanuti"
"2790","220","South.Fork.Koyokuk"
"2791","220","Fishing.Branch"
"2792","220","Sheenjek"
"2793","220","Whitestone"
"2794","220","Chandlar.Teedriinjik"
"2795","220","Colleen"
"2796","220","Porcupine.mouth"
"2797","220","Porcupine.Canada"
"2798","221","Pelly.ab.Macm"
"2799","221","Macmillan"
"2800","221","Tanana.mouth"
"2801","221","Pelly"
"2802","221","Klondike"
"2803","221","Salcha"
"2804","221","Charly"
"2805","222","Teslin"
"2806","222","Swift"
"2807","222",NA
"2808","222","Nisutlin"
"2809","222","Big.Salmon"
"2810","222","Kantishna"
"2811","222","White"
"2812","222","Tanana.mouth"
"2813","222","Upper.Yukon.Canada"
"2814","222","Nenana"
"2815","222","Fortymile"
"2816","222","Tozitna"
"2817","222","Koyokuk.mouth"
"2818","222","Kandik"
"2819","222","Kanuti"
"2820","222","Miner"
"2821","222","Black.Salmon.Fork"
"2822","222","Alatna"
"2823","222","Porcupine.mouth"
"2824","222","Chandlar.Teedriinjik"
"2825","222","Fishing.Branch"
"2826","222","Middle.Fork.Koyokuk"
"2827","222","North.Fork.Koyokuk"
"2828","222","Porcupine.Canada"
"2829","223","SMS.Yukon.Canada.Tahkini"
"2830","223","Nisutlin"
"2831","223","Teslin"
"2832","223","Kluane.Donjek.Tincup"
"2833","223","Innoko"
"2834","223","Nisling"
"2835","223","Upper.Yukon.Canada"
"2836","223","White"
"2837","223","Kantishna"
"2838","223","Tanana.mouth"
"2839","223","Nowitna"
"2840","223","Fortymile"
"2841","223","Koyokuk.mouth"
"2842","223",NA
"2843","223","Black.Salmon.Fork"
"2844","223","South.Fork.Koyokuk"
"2845","223","Sheenjek"
"2846","223","Colleen"
"2847","223","Porcupine.Canada"
"2848","224","Stewart"
"2849","224","Kantishna"
"2850","224","Macmillan"
"2851","224","Fortymile"
"2852","224","Goodpaster"
"2853","224","Upper.Yukon.Canada"
"2854","224","Salcha"
"2855","224","Klondike"
"2856","224","Chena"
"2857","225","SMS.Yukon.Canada.Tahkini"
"2858","225","Nisutlin"
"2859","225","Teslin"
"2860","225","Kluane.Donjek.Tincup"
"2861","225","Nisling"
"2862","225","Upper.Yukon.Canada"
"2863","225","White"
"2864","225","Fortymile"
"2865","225","Porcupine.Canada"
"2866","226","Stewart"
"2867","226","Fortymile"
"2868","226","McQuesten"
"2869","226","Klondike"
"2870","226","Chena"
"2871","227","Teslin"
"2872","227","Nisutlin"
"2873","227","Nisling"
"2874","227","Innoko"
"2875","227","Upper.Yukon.Canada"
"2876","227","White"
"2877","227","Kantishna"
"2878","227","Nenana"
"2879","227","Tanana.mouth"
"2880","227","Nowitna"
"2881","227","Fortymile"
"2882","227","Koyokuk.mouth"
"2883","227",NA
"2884","227","Black.Salmon.Fork"
"2885","227","Kanuti"
"2886","227","South.Fork.Koyokuk"
"2887","227","Fishing.Branch"
"2888","227","Sheenjek"
"2889","227","Whitestone"
"2890","227","Chandlar.Teedriinjik"
"2891","227","Colleen"
"2892","227","Porcupine.mouth"
"2893","227","Porcupine.Canada"
"2894","228","Kantishna"
"2895","228","Stewart"
"2896","228","Goodpaster"
"2897","228","Fortymile"
"2898","228","McQuesten"
