original_reachid,upstream_reachid,reachbase
17217,19207,7
17217,19407,7
17217,19478,7
17217,18346,7
17217,18351,7
17217,18593,7
17217,18742,7
17217,18767,7
17217,18862,7
17217,18952,7
17217,19070,7
17217,19278,7
17217,19409,7
17217,19507,7
17217,19569,7
17217,18277,7
17217,18356,7
17217,18743,7
17217,18835,7
17217,18874,7
17217,19112,7
17217,19240,7
17217,19481,7
17217,19499,7
17217,19514,7
17217,19519,7
17217,19633,7
17217,18671,7
17217,18736,7
17217,18780,7
17217,18873,7
17217,19471,7
17217,19498,7
17217,19523,7
17217,19587,7
17217,19643,7
17217,19716,7
17217,18594,7
17217,18599,7
17217,18665,7
17217,18673,7
17217,18755,7
17217,19125,7
17217,19518,7
17217,19554,7
17217,19645,7
17217,19662,7
17217,18565,7
17217,18589,7
17217,19509,7
17217,19527,7
17217,19579,7
17217,19597,7
17217,19686,7
17217,19694,7
17217,19670,7
17217,19706,7
17217,19682,7
17217,19741,7
17257,17257,7
17257,17312,7
17257,17579,7
17257,17626,7
17257,17857,7
17257,17941,7
17257,17994,7
17257,18042,7
17257,18510,7
17257,18558,7
17257,18581,7
17257,18794,7
17257,18877,7
17257,18791,7
17257,18839,7
17257,18769,7
17257,19093,7
17257,19106,7
17257,19156,7
17257,19014,7
17257,19268,7
17257,18960,7
17257,19001,7
17257,19275,7
17257,19347,7
17257,19261,7
17257,19334,7
17257,19374,7
17257,19401,7
17257,19212,7
17257,19298,7
17257,19382,7
17257,19447,7
17257,19187,7
17257,19247,7
17257,19497,7
17257,19513,7
17257,19462,7
17257,19553,7
17257,19619,7
17257,19622,7
17257,19387,7
17257,19420,7
17257,19627,7
17257,19632,7
17257,19666,7
17257,19676,7
17257,19379,7
17257,19415,7
17257,19589,7
17257,19598,7
17257,19735,7
17257,19767,7
17257,19416,7
17257,19628,7
17257,19745,7
17257,19805,7
17257,19646,7
17257,19742,7
17257,19780,7
17257,19807,7
17257,19811,7
17257,19865,7
17257,19615,7
17257,19647,7
17257,19795,7
17257,19797,7
17257,19901,7
17257,19911,7
17257,19650,7
17257,19703,7
17257,19792,7
17257,19821,7
17257,19839,7
17257,19861,7
17257,19881,7
17257,19944,7
17257,19949,7
17257,19953,7
17257,19611,7
17257,19681,7
17257,19834,7
17257,19879,7
17257,19982,7
17257,20017,7
17257,19479,7
17257,19517,7
17257,19545,7
17257,19684,7
17257,19856,7
17257,19888,7
17257,20030,7
17257,20031,7
17257,20046,7
17257,20114,7
17257,19413,7
17257,19578,7
17257,19709,7
17257,19714,7
17257,19924,7
17257,19945,7
17257,20004,7
17257,20047,7
17257,20091,7
17257,20108,7
17257,20109,7
17257,20153,7
17257,19365,7
17257,19432,7
17257,19704,7
17257,19727,7
17257,19730,7
17257,19778,7
17257,19967,7
17257,20056,7
17257,20096,7
17257,20100,7
17257,20123,7
17257,20161,7
17257,19736,7
17257,19738,7
17257,19783,7
17257,19817,7
17257,20034,7
17257,20039,7
17257,20105,7
17257,20126,7
17257,20129,7
17257,20239,7
17257,20268,7
17257,20278,7
17257,19697,7
17257,19754,7
17257,19846,7
17257,19874,7
17257,19973,7
17257,20043,7
17257,20127,7
17257,20130,7
17257,20163,7
17257,20213,7
17257,20273,7
17257,20280,7
17257,20319,7
17257,20321,7
17257,19798,7
17257,19849,7
17257,19902,7
17257,19962,7
17257,20221,7
17257,20222,7
17257,20237,7
17257,20326,7
17257,20335,7
17257,20362,7
17257,19848,7
17257,19947,7
17257,20101,7
17257,20212,7
17257,20253,7
17257,20315,7
17257,20328,7
17257,20332,7
17257,20342,7
17257,20379,7
17257,20395,7
17257,20430,7
17257,19987,7
17257,20000,7
17257,20138,7
17257,20164,7
17257,20204,7
17257,20329,7
17257,20352,7
17257,20412,7
17257,20454,7
17257,20501,7
17257,20517,7
17257,20576,7
17257,20120,7
17257,20170,7
17257,20218,7
17257,20311,7
17257,20341,7
17257,20377,7
17257,20433,7
17257,20444,7
17257,20546,7
17257,20567,7
17257,20624,7
17257,20630,7
17257,20277,7
17257,20291,7
17257,20325,7
17257,20435,7
17257,20468,7
17257,20549,7
17257,20605,7
17257,20613,7
17257,20629,7
17257,20642,7
17257,20649,7
17257,20652,7
17257,20271,7
17257,20327,7
17257,20346,7
17257,20387,7
17257,20481,7
17257,20527,7
17257,20597,7
17257,20628,7
17257,20636,7
17257,20680,7
17257,20436,7
17257,20450,7
17257,20612,7
17257,20633,7
17257,20643,7
17257,20675,7
17257,20448,7
17257,20516,7
17257,20715,7
17257,20745,7
17257,20415,7
17257,20475,7
17257,20531,7
17257,20595,7
17257,20694,7
17257,20758,7
17257,20779,7
17257,20797,7
17257,20556,7
17257,20610,7
17257,20618,7
17257,20725,7
17257,20755,7
17257,20784,7
17257,20798,7
17257,20799,7
17257,20820,7
17257,20846,7
17257,20672,7
17257,20682,7
17257,20687,7
17257,20746,7
17257,20811,7
17257,20831,7
17257,20849,7
17257,20853,7
17257,20749,7
17257,20790,7
17257,20814,7
17257,20842,7
17257,20847,7
17257,20864,7
17257,20873,7
17257,20919,7
17257,20844,7
17257,20855,7
17257,20872,7
17257,20902,7
17257,20912,7
17257,20949,7
17257,20900,7
17257,20903,7
17257,20914,7
17257,20957,7
17257,20917,7
17257,20929,7
17257,20961,7
17257,20968,7
17257,20942,7
17257,20959,7
17257,20975,7
17257,20978,7
17257,20970,7
17257,20982,7
17257,20984,7
17257,20989,7
17257,20981,7
17257,20987,7
17257,20986,7
17257,20988,7
17642,17642,7
17642,17561,7
17642,17665,7
17642,17635,7
17642,17669,7
17642,17641,7
17642,18111,7
17642,17538,7
17642,17675,7
17642,17672,7
17642,17706,7
17642,17762,7
17642,17771,7
17642,17739,7
17642,17934,7
17642,17733,7
17642,17825,7
17642,17935,7
17642,18039,7
17642,17731,7
17642,17807,7
17642,18044,7
17642,18072,7
17642,17548,7
17642,17748,7
17642,17862,7
17642,17898,7
17642,18068,7
17642,18218,7
17642,17597,7
17642,17768,7
17642,17865,7
17642,17899,7
17642,17909,7
17642,18117,7
17642,18197,7
17642,18288,7
17642,17770,7
17642,17814,7
17642,18163,7
17642,18295,7
17642,18345,7
17642,18360,7
17642,17793,7
17642,17837,7
17642,18309,7
17642,18316,7
17642,18344,7
17642,18384,7
17642,18385,7
17642,18408,7
17642,17406,7
17642,17788,7
17642,17891,7
17642,18267,7
17642,18366,7
17642,18395,7
17642,18413,7
17642,18473,7
17642,17327,7
17642,17393,7
17642,17728,7
17642,17795,7
17642,17882,7
17642,17940,7
17642,18294,7
17642,18396,7
17642,18475,7
17642,18535,7
17642,17331,7
17642,17388,7
17642,17631,7
17642,17725,7
17642,17996,7
17642,18095,7
17642,18549,7
17642,18564,7
17642,17540,7
17642,17757,7
17642,17972,7
17642,18090,7
17642,18191,7
17642,18237,7
17642,18551,7
17642,18583,7
17642,17323,7
17642,17509,7
17642,17781,7
17642,17802,7
17642,18264,7
17642,18338,7
17642,18548,7
17642,18585,7
17642,18621,7
17642,18676,7
17642,17236,7
17642,17311,7
17642,17747,7
17642,17800,7
17642,18421,7
17642,18428,7
17642,18642,7
17642,18672,7
17642,18674,7
17642,18726,7
17642,17607,7
17642,17646,7
17642,18347,7
17642,18486,7
17642,18615,7
17642,18666,7
17642,18700,7
17642,18738,7
17642,18454,7
17642,18557,7
17642,18788,7
17642,18826,7
17642,18578,7
17642,18605,7
17642,18792,7
17642,18850,7
17642,18611,7
17642,18688,7
17642,18778,7
17642,18808,7
17642,18890,7
17642,18920,7
17642,18735,7
17642,18745,7
17642,18929,7
17642,18948,7
17642,18977,7
17642,18999,7
17642,18662,7
17642,18772,7
17642,18798,7
17642,18854,7
17642,18927,7
17642,19027,7
17642,18781,7
17642,18978,7
17642,19047,7
17642,19059,7
17642,18719,7
17642,18779,7
17642,18970,7
17642,19072,7
17642,19078,7
17642,19144,7
17642,18696,7
17642,18716,7
17642,19076,7
17642,19086,7
17642,19153,7
17642,19169,7
17642,19115,7
17642,19158,7
17642,19182,7
17642,19193,7
17642,19213,7
17642,19222,7
17642,19007,7
17642,19111,7
17642,19210,7
17642,19234,7
17642,19242,7
17642,19302,7
17642,19330,7
17642,19367,7
17642,19137,7
17642,19225,7
17642,19238,7
17642,19260,7
17642,19346,7
17642,19419,7
17642,19258,7
17642,19269,7
17642,19301,7
17642,19338,7
17642,19522,7
17642,19539,7
17642,19159,7
17642,19203,7
17642,19282,7
17642,19310,7
17642,19327,7
17642,19342,7
17642,19398,7
17642,19524,7
17642,19581,7
17642,19594,7
17642,19665,7
17642,19720,7
17642,19385,7
17642,19422,7
17642,19426,7
17642,19541,7
17642,19588,7
17642,19660,7
17642,19707,7
17642,19743,7
17642,19384,7
17642,19394,7
17642,19448,7
17642,19590,7
17642,19631,7
17642,19679,7
17642,19710,7
17642,19717,7
17642,19734,7
17642,19740,7
17642,19325,7
17642,19396,7
17642,19463,7
17642,19636,7
17642,19675,7
17642,19688,7
17642,19771,7
17642,19782,7
17642,19343,7
17642,19425,7
17642,19460,7
17642,19480,7
17642,19699,7
17642,19769,7
17642,19796,7
17642,19831,7
17642,19434,7
17642,19502,7
17642,19651,7
17642,19698,7
17642,19749,7
17642,19801,7
17642,19802,7
17642,19875,7
17642,19466,7
17642,19641,7
17642,19753,7
17642,19777,7
17642,19820,7
17642,19852,7
17642,19873,7
17642,19886,7
17642,19733,7
17642,19803,7
17642,19857,7
17642,19903,7
17642,19904,7
17642,19922,7
17642,19907,7
17642,19980,7
17642,19963,7
17642,19983,7
17642,19938,7
17642,19994,7
17642,19927,7
17642,19959,7
17942,17942,7
17942,18000,7
17942,18093,7
17942,17884,7
17942,18118,7
17942,18135,7
17942,18137,7
17942,17991,7
17942,18184,7
17942,18189,7
17942,18300,7
17942,18201,7
17942,18229,7
17942,18483,7
17942,18765,7
17942,18215,7
17942,18268,7
17942,18445,7
17942,18620,7
17942,18847,7
17942,18868,7
17942,18303,7
17942,18487,7
17942,18644,7
17942,18654,7
17942,18845,7
17942,18912,7
17942,18325,7
17942,18485,7
17942,18645,7
17942,18711,7
17942,18751,7
17942,18817,7
17942,18945,7
17942,19018,7
17942,18595,7
17942,18677,7
17942,18678,7
17942,18749,7
17942,18771,7
17942,18813,7
17942,19096,7
17942,19113,7
17942,18693,7
17942,18784,7
17942,18790,7
17942,18841,7
17942,19123,7
17942,19149,7
17942,19180,7
17942,19295,7
17942,18694,7
17942,18733,7
17942,18827,7
17942,18885,7
17942,19029,7
17942,19039,7
17942,19172,7
17942,19175,7
17942,18679,7
17942,18698,7
17942,18783,7
17942,19016,7
17942,19280,7
17942,19376,7
17942,19442,7
17942,19457,7
17942,18793,7
17942,18886,7
17942,19055,7
17942,19063,7
17942,19292,7
17942,19314,7
17942,19437,7
17942,19441,7
17942,19491,7
17942,19625,7
17942,18795,7
17942,18824,7
17942,18895,7
17942,18906,7
17942,19051,7
17942,19150,7
17942,18953,7
17942,18991,7
17942,19028,7
17942,19048,7
17942,19025,7
17942,19075,7
17942,19015,7
17942,19026,7
17942,19080,7
17942,19128,7
17942,19066,7
17942,19116,7
17942,19152,7
17942,19276,7
17942,19199,7
17942,19277,7
17942,19305,7
17942,19388,7
17942,19318,7
17942,19357,7
17942,19323,7
17942,19349,7
17942,19362,7
17942,19380,7
17942,19312,7
17942,19341,7
17942,19364,7
17942,19391,7
17942,19435,7
17942,19486,7
17942,19313,7
17942,19392,7
17942,19436,7
17942,19454,7
17942,19461,7
17942,19489,7
17942,19412,7
17942,19452,7
17942,19487,7
17942,19488,7
17942,19531,7
17942,19577,7
17942,19475,7
17942,19505,7
17942,19533,7
17942,19543,7
17942,19368,7
17942,19468,7
17942,19544,7
17942,19546,7
17942,19563,7
17942,19618,7
17942,19451,7
17942,19494,7
17942,19562,7
17942,19574,7
17942,19584,7
17942,19606,7
17942,19642,7
17942,19658,7
17942,19411,7
17942,19542,7
17942,19624,7
17942,19639,7
17942,19649,7
17942,19772,7
17942,19550,7
17942,19571,7
17942,19648,7
17942,19667,7
17942,19680,7
17942,19702,7
17942,19726,7
17942,19729,7
17942,19804,7
17942,19895,7
17942,19566,7
17942,19592,7
17942,19653,7
17942,19673,7
17942,19685,7
17942,19724,7
17942,19759,7
17942,19788,7
17942,19790,7
17942,19860,7
17942,19453,7
17942,19573,7
17942,19593,7
17942,19614,7
17942,19757,7
17942,19775,7
17942,19828,7
17942,19851,7
17942,19885,7
17942,19966,7
17942,19564,7
17942,19572,7
17942,19765,7
17942,19774,7
17942,19779,7
17942,19799,7
17942,19844,7
17942,19889,7
17942,19910,7
17942,19919,7
17942,19977,7
17942,20027,7
17942,19565,7
17942,19586,7
17942,19800,7
17942,19818,7
17942,19876,7
17942,19916,7
17942,19929,7
17942,19935,7
17942,19940,7
17942,19979,7
17942,19984,7
17942,20011,7
17942,20058,7
17942,20064,7
17942,19583,7
17942,19623,7
17942,19896,7
17942,19909,7
17942,19934,7
17942,19972,7
17942,19975,7
17942,20019,7
17942,20060,7
17942,20063,7
17942,20071,7
17942,20077,7
17942,19536,7
17942,19591,7
17942,19626,7
17942,19669,7
17942,19867,7
17942,19978,7
17942,19989,7
17942,20021,7
17942,20023,7
17942,20026,7
17942,20074,7
17942,20076,7
17942,20078,7
17942,20079,7
17942,20116,7
17942,20167,7
17942,19713,7
17942,19725,7
17942,20008,7
17942,20025,7
17942,20036,7
17942,20041,7
17942,20084,7
17942,20215,7
17942,19768,7
17942,19773,7
17942,20022,7
17942,20042,7
17942,20080,7
17942,20099,7
17942,20106,7
17942,20117,7
17942,20235,7
17942,20282,7
17942,19880,7
17942,19890,7
17942,20009,7
17942,20107,7
17942,20151,7
17942,20226,7
17942,20236,7
17942,20243,7
17942,20334,7
17942,20338,7
17942,19906,7
17942,19925,7
17942,20140,7
17942,20173,7
17942,20238,7
17942,20254,7
17942,20262,7
17942,20349,7
17942,20354,7
17942,20357,7
17942,20358,7
17942,20380,7
17942,19942,7
17942,19999,7
17942,20182,7
17942,20246,7
17942,20259,7
17942,20297,7
17942,20308,7
17942,20353,7
17942,20359,7
17942,20374,7
17942,20398,7
17942,20416,7
17942,20423,7
17942,20447,7
17942,20007,7
17942,20016,7
17942,20252,7
17942,20317,7
17942,20360,7
17942,20376,7
17942,20446,7
17942,20449,7
17942,20465,7
17942,20469,7
17942,20013,7
17942,20020,7
17942,20082,7
17942,20083,7
17942,20219,7
17942,20250,7
17942,20364,7
17942,20367,7
17942,20388,7
17942,20397,7
17942,20442,7
17942,20451,7
17942,20485,7
17942,20496,7
17942,20502,7
17942,20508,7
17942,20525,7
17942,20530,7
17942,20010,7
17942,20054,7
17942,20206,7
17942,20211,7
17942,20429,7
17942,20483,7
17942,20537,7
17942,20539,7
17942,20562,7
17942,20572,7
17942,19969,7
17942,20029,7
17942,20065,7
17942,20085,7
17942,20166,7
17942,20217,7
17942,20491,7
17942,20503,7
17942,20574,7
17942,20582,7
17942,20606,7
17942,20664,7
17942,20015,7
17942,20073,7
17942,20089,7
17942,20147,7
17942,20155,7
17942,20210,7
17942,20242,7
17942,20363,7
17942,20498,7
17942,20519,7
17942,20526,7
17942,20568,7
17942,20666,7
17942,20678,7
17942,20148,7
17942,20160,7
17942,20162,7
17942,20192,7
17942,20247,7
17942,20249,7
17942,20476,7
17942,20557,7
17942,20669,7
17942,20702,7
17942,20178,7
17942,20188,7
17942,20199,7
17942,20220,7
17942,20256,7
17942,20265,7
17942,20309,7
17942,20453,7
17942,20542,7
17942,20587,7
17942,20704,7
17942,20763,7
17942,20174,7
17942,20205,7
17942,20207,7
17942,20275,7
17942,20320,7
17942,20345,7
17942,20406,7
17942,20461,7
17942,20495,7
17942,20536,7
17942,20616,7
17942,20700,7
17942,20171,7
17942,20258,7
17942,20264,7
17942,20281,7
17942,20337,7
17942,20348,7
17942,20588,7
17942,20631,7
17942,20683,7
17942,20726,7
17942,20257,7
17942,20293,7
17942,20299,7
17942,20314,7
17942,20604,7
17942,20617,7
17942,20637,7
17942,20699,7
17942,20740,7
17942,20782,7
17942,20635,7
17942,20646,7
17942,20707,7
17942,20727,7
17942,20742,7
17942,20773,7
17942,20777,7
17942,20788,7
17942,20634,7
17942,20660,7
17942,20679,7
17942,20722,7
17942,20735,7
17942,20739,7
17942,20748,7
17942,20821,7
17942,20825,7
17942,20835,7
17942,20627,7
17942,20667,7
17942,20803,7
17942,20807,7
17942,20829,7
17942,20839,7
17942,20858,7
17942,20860,7
17942,20787,7
17942,20792,7
17942,20817,7
17942,20866,7
17942,20886,7
17942,20889,7
17942,20892,7
17942,20930,7
17942,20898,7
17942,20908,7
17942,20932,7
17942,20940,7
17942,20863,7
17942,20924,7
17942,20947,7
17942,20969,7
17942,20904,7
17942,20956,7
17942,20962,7
17942,20963,7
17942,20974,7
17942,20976,7
17942,20977,7
17942,20979,7
17942,20983,7
17942,20985,7
12267,12267,8
12267,12229,8
12267,12482,8
12267,12118,8
12267,12384,8
12267,12523,8
12267,12591,8
12267,12438,8
12267,12715,8
12267,12772,8
12267,13003,8
12267,12789,8
12267,12881,8
12267,12927,8
12267,13152,8
12267,12755,8
12267,12774,8
12267,12855,8
12267,13109,8
12267,13128,8
12267,13239,8
12267,13516,8
12267,13800,8
12267,12404,8
12267,12689,8
12267,12863,8
12267,12870,8
12267,13272,8
12267,13290,8
12267,13392,8
12267,14123,8
12267,12549,8
12267,12673,8
12267,12734,8
12267,12911,8
12267,13261,8
12267,13282,8
12267,13349,8
12267,13393,8
12267,14101,8
12267,14190,8
12267,12292,8
12267,12536,8
12267,12883,8
12267,13027,8
12267,13065,8
12267,13134,8
12267,13216,8
12267,13367,8
12267,14189,8
12267,14311,8
12267,12452,8
12267,12544,8
12267,12705,8
12267,12991,8
12267,13006,8
12267,13029,8
12267,13356,8
12267,13425,8
12267,14363,8
12267,14370,8
12267,12517,8
12267,12630,8
12267,12769,8
12267,12976,8
12267,13052,8
12267,13061,8
12267,13337,8
12267,13443,8
12267,14021,8
12267,14336,8
12267,14387,8
12267,14483,8
12267,12490,8
12267,12497,8
12267,12623,8
12267,12763,8
12267,12896,8
12267,12943,8
12267,13336,8
12267,13362,8
12267,13573,8
12267,13622,8
12267,13846,8
12267,13847,8
12267,14034,8
12267,14257,8
12267,14544,8
12267,14563,8
12267,14605,8
12267,14764,8
12267,12687,8
12267,12790,8
12267,12822,8
12267,12914,8
12267,13165,8
12267,13371,8
12267,13608,8
12267,13688,8
12267,13751,8
12267,13826,8
12267,13899,8
12267,14035,8
12267,14133,8
12267,14148,8
12267,14321,8
12267,14537,8
12267,14722,8
12267,14830,8
12267,12643,8
12267,12827,8
12267,13072,8
12267,13149,8
12267,13278,8
12267,13390,8
12267,13647,8
12267,13911,8
12267,14199,8
12267,14201,8
12267,14260,8
12267,14484,8
12267,14744,8
12267,14853,8
12267,14911,8
12267,14945,8
12267,12307,8
12267,12447,8
12267,13175,8
12267,13648,8
12267,14041,8
12267,14174,8
12267,14232,8
12267,14245,8
12267,14855,8
12267,14859,8
12267,11746,8
12267,12180,8
12267,13574,8
12267,13727,8
12267,13837,8
12267,13954,8
12267,14045,8
12267,14090,8
12267,14223,8
12267,14239,8
12267,11368,8
12267,11816,8
12267,13680,8
12267,13811,8
12267,13921,8
12267,13961,8
12267,14076,8
12267,14134,8
12267,14219,8
12267,14319,8
12267,13559,8
12267,13635,8
12267,13817,8
12267,13881,8
12267,13882,8
12267,14053,8
12267,14192,8
12267,14248,8
12267,14352,8
12267,15008,8
12267,13513,8
12267,13685,8
12267,13695,8
12267,13772,8
12267,13875,8
12267,13941,8
12267,13980,8
12267,14132,8
12267,14238,8
12267,14282,8
12267,15014,8
12267,15141,8
12267,13351,8
12267,13361,8
12267,13616,8
12267,13642,8
12267,13662,8
12267,13698,8
12267,13785,8
12267,13890,8
12267,14265,8
12267,14506,8
12267,14952,8
12267,15054,8
12267,15113,8
12267,15212,8
12267,13210,8
12267,13273,8
12267,13345,8
12267,13514,8
12267,13520,8
12267,13614,8
12267,13620,8
12267,13632,8
12267,13763,8
12267,13968,8
12267,14178,8
12267,14252,8
12267,14527,8
12267,14733,8
12267,15081,8
12267,15146,8
12267,15253,8
12267,15442,8
12267,12504,8
12267,13168,8
12267,13181,8
12267,13196,8
12267,13388,8
12267,13433,8
12267,13529,8
12267,13600,8
12267,14429,8
12267,14616,8
12267,14750,8
12267,14833,8
12267,15033,8
12267,15065,8
12267,15134,8
12267,15170,8
12267,15250,8
12267,15291,8
12267,15476,8
12267,15478,8
12267,12304,8
12267,12481,8
12267,12653,8
12267,13104,8
12267,13531,8
12267,13572,8
12267,13594,8
12267,13719,8
12267,14362,8
12267,14437,8
12267,14698,8
12267,14817,8
12267,15115,8
12267,15138,8
12267,15174,8
12267,15190,8
12267,15268,8
12267,15354,8
12267,15374,8
12267,15397,8
12267,15407,8
12267,15502,8
12267,15510,8
12267,15525,8
12267,12455,8
12267,12555,8
12267,13420,8
12267,13510,8
12267,13556,8
12267,13569,8
12267,13667,8
12267,13983,8
12267,14672,8
12267,14687,8
12267,14902,8
12267,15066,8
12267,15079,8
12267,15121,8
12267,15345,8
12267,15400,8
12267,15419,8
12267,15461,8
12267,15486,8
12267,15537,8
12267,15559,8
12267,15613,8
12267,13391,8
12267,13406,8
12267,13432,8
12267,13465,8
12267,13955,8
12267,14145,8
12267,14578,8
12267,14716,8
12267,15012,8
12267,15077,8
12267,15095,8
12267,15137,8
12267,15361,8
12267,15376,8
12267,15411,8
12267,15448,8
12267,15465,8
12267,15479,8
12267,15526,8
12267,15562,8
12267,15614,8
12267,15647,8
12267,15685,8
12267,15728,8
12267,13276,8
12267,13297,8
12267,13305,8
12267,13708,8
12267,14551,8
12267,14552,8
12267,14635,8
12267,14774,8
12267,14915,8
12267,14972,8
12267,15105,8
12267,15127,8
12267,15350,8
12267,15356,8
12267,15371,8
12267,15427,8
12267,15454,8
12267,15483,8
12267,15512,8
12267,15522,8
12267,15530,8
12267,15532,8
12267,15736,8
12267,15751,8
12267,13115,8
12267,13243,8
12267,13246,8
12267,13359,8
12267,14685,8
12267,14800,8
12267,15317,8
12267,15380,8
12267,15399,8
12267,15426,8
12267,15534,8
12267,15554,8
12267,15563,8
12267,15700,8
12267,15742,8
12267,15783,8
12267,15876,8
12267,15941,8
12267,12788,8
12267,12964,8
12267,13053,8
12267,13135,8
12267,14790,8
12267,14826,8
12267,15346,8
12267,15415,8
12267,15482,8
12267,15495,8
12267,15585,8
12267,15600,8
12267,15719,8
12267,15738,8
12267,15825,8
12267,15968,8
12267,12637,8
12267,12718,8
12267,12958,8
12267,13013,8
12267,14771,8
12267,14867,8
12267,15273,8
12267,15330,8
12267,15337,8
12267,15428,8
12267,15496,8
12267,15586,8
12267,15619,8
12267,15692,8
12267,15733,8
12267,15744,8
12267,15764,8
12267,15789,8
12267,15910,8
12267,16050,8
12267,12530,8
12267,12537,8
12267,12547,8
12267,13466,8
12267,14666,8
12267,14757,8
12267,14758,8
12267,14887,8
12267,15217,8
12267,15295,8
12267,15307,8
12267,15452,8
12267,15503,8
12267,15539,8
12267,15620,8
12267,15638,8
12267,15799,8
12267,15883,8
12267,16032,8
12267,16070,8
12267,12341,8
12267,12516,8
12267,13370,8
12267,13787,8
12267,14471,8
12267,14660,8
12267,14888,8
12267,14939,8
12267,15048,8
12267,15223,8
12267,15235,8
12267,15325,8
12267,15471,8
12267,15582,8
12267,15627,8
12267,15668,8
12267,15691,8
12267,15707,8
12267,15761,8
12267,15763,8
12267,16082,8
12267,16084,8
12267,13850,8
12267,14044,8
12267,14607,8
12267,14657,8
12267,14677,8
12267,14875,8
12267,14893,8
12267,14996,8
12267,15026,8
12267,15043,8
12267,15199,8
12267,15214,8
12267,15311,8
12267,15343,8
12267,15460,8
12267,15477,8
12267,15641,8
12267,15714,8
12267,15717,8
12267,15749,8
12267,15875,8
12267,15889,8
12267,15951,8
12267,15955,8
12267,16057,8
12267,16209,8
12267,13865,8
12267,14029,8
12267,14050,8
12267,14092,8
12267,14561,8
12267,14617,8
12267,14870,8
12267,15002,8
12267,15040,8
12267,15051,8
12267,15243,8
12267,15312,8
12267,15355,8
12267,15369,8
12267,15498,8
12267,15546,8
12267,15669,8
12267,15670,8
12267,15866,8
12267,15868,8
12267,15914,8
12267,15956,8
12267,15976,8
12267,15994,8
12267,16004,8
12267,16011,8
12267,14079,8
12267,14112,8
12267,14179,8
12267,14271,8
12267,14273,8
12267,14501,8
12267,14715,8
12267,15003,8
12267,15016,8
12267,15130,8
12267,15207,8
12267,15232,8
12267,15283,8
12267,15322,8
12267,15570,8
12267,15740,8
12267,15932,8
12267,15979,8
12267,16046,8
12267,16058,8
12267,14641,8
12267,14674,8
12267,14904,8
12267,14918,8
12267,14995,8
12267,15017,8
12267,15071,8
12267,15165,8
12267,15183,8
12267,15200,8
12267,15267,8
12267,15375,8
12267,15706,8
12267,15827,8
12267,14851,8
12267,14871,8
12267,14896,8
12267,15015,8
12267,15154,8
12267,15248,8
12267,15285,8
12267,15306,8
12267,15384,8
12267,15431,8
12267,15672,8
12267,15731,8
12267,15838,8
12267,15967,8
12267,14701,8
12267,14782,8
12267,15164,8
12267,15191,8
12267,15210,8
12267,15261,8
12267,15360,8
12267,15439,8
12267,15462,8
12267,15488,8
12267,15831,8
12267,15843,8
12267,15931,8
12267,16019,8
12267,15053,8
12267,15151,8
12267,15260,8
12267,15280,8
12267,15299,8
12267,15305,8
12267,15323,8
12267,15421,8
12267,15569,8
12267,15618,8
12267,15927,8
12267,16007,8
12267,16018,8
12267,16048,8
12267,14950,8
12267,15004,8
12267,15061,8
12267,15203,8
12267,15259,8
12267,15302,8
12267,15333,8
12267,15339,8
12267,15425,8
12267,15484,8
12267,15578,8
12267,15608,8
12267,15639,8
12267,15664,8
12267,16083,8
12267,16135,8
12267,15022,8
12267,15062,8
12267,15092,8
12267,15172,8
12267,15219,8
12267,15293,8
12267,15338,8
12267,15372,8
12267,15408,8
12267,15417,8
12267,15430,8
12267,15447,8
12267,15615,8
12267,15674,8
12267,15834,8
12267,15938,8
12267,15977,8
12267,16107,8
12267,15169,8
12267,15224,8
12267,15297,8
12267,15387,8
12267,15466,8
12267,15507,8
12267,15591,8
12267,15666,8
12267,15900,8
12267,15909,8
12267,15926,8
12267,15930,8
12267,15935,8
12267,16030,8
12267,16108,8
12267,16240,8
12267,15145,8
12267,15150,8
12267,15167,8
12267,15225,8
12267,15341,8
12267,15352,8
12267,15519,8
12267,15551,8
12267,15552,8
12267,15588,8
12267,15694,8
12267,15723,8
12267,15780,8
12267,15893,8
12267,15962,8
12267,15964,8
12267,15975,8
12267,16036,8
12267,16067,8
12267,16122,8
12267,14881,8
12267,15057,8
12267,15231,8
12267,15247,8
12267,15347,8
12267,15385,8
12267,15429,8
12267,15597,8
12267,15713,8
12267,15737,8
12267,15903,8
12267,15960,8
12267,15961,8
12267,15970,8
12267,15981,8
12267,16035,8
12267,16052,8
12267,16079,8
12267,16149,8
12267,16287,8
12267,14659,8
12267,14948,8
12267,15239,8
12267,15264,8
12267,15308,8
12267,15386,8
12267,15422,8
12267,15549,8
12267,15654,8
12267,15697,8
12267,15925,8
12267,15953,8
12267,15958,8
12267,15991,8
12267,16015,8
12267,16034,8
12267,16090,8
12267,16095,8
12267,14581,8
12267,14704,8
12267,15159,8
12267,15220,8
12267,15244,8
12267,15290,8
12267,15336,8
12267,15393,8
12267,15450,8
12267,15467,8
12267,15644,8
12267,15662,8
12267,15870,8
12267,15907,8
12267,15952,8
12267,15963,8
12267,15983,8
12267,16043,8
12267,16061,8
12267,16074,8
12267,16191,8
12267,16205,8
12267,14431,8
12267,14712,8
12267,15139,8
12267,15140,8
12267,15547,8
12267,15574,8
12267,15850,8
12267,15922,8
12267,16085,8
12267,16127,8
12267,16192,8
12267,16225,8
12267,16231,8
12267,16263,8
