Header Row,site,sampleDate,cardNo,fishNum,External Sex,Internal Sex,sexID,sexMethodID,length,Fork Length,Snout Length,gearID,mesh,fishComment,geneticNum,otoNum,initials,adClip,prelimAgeFresh,prelimAgeSalt,prelimAgeErrorID,ageFresh,ageSalt,ageErrorID,flagged,period,weight,girth,ichNum,samplerID,ageFresh2,ageSalt2,ageErrorID2,flagged2,disagreement,,
,MiddleMouth,6/26/18,35,8,1,1,1,2,696,764,68,4,8.5,,26458,460,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,35,9,1,1,1,2,758,824,66,4,8.5,,26458,461,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,35,10,1,1,1,2,871,944,73,4,8.5,,26458,462,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,36,1,1,1,1,2,737,796,59,4,8.5,,26462,463,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,36,2,1,1,1,2,791,857,66,4,8.5,,26462,464,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,36,3,2,2,2,2,836,891,55,4,8.5,,26462,465,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,36,4,1,1,1,2,624,672,48,4,8.5,,26462,466,DM,,1,3,,1,3,,,,,,,,1,2,,, ,N, 
,MiddleMouth,6/27/18,36,5,1,1,1,2,832,905,73,4,8.5,,26462,467,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,36,6,1,1,1,2,824,885,61,4,8.5,,26462,468,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,36,7,1,1,1,2,721,774,53,4,8.5,,26462,469,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,36,8,1,1,1,2,660,715,55,4,8.5,,26462,470,DM,,,3,9,1,3,,,,,,,,1,3,,,N, ,N
,MiddleMouth,6/27/18,36,9,1,1,1,2,780,850,70,4,8.5,,26462,471,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,36,10,2,1,1,2,773,834,61,4,8.5,,26462,472,DM,,1,4,,1,3,,,,,,,,1,3,,, ,N, 
,MiddleMouth,6/27/18,37,1,1,2,2,2,832,890,58,4,8.5,,26466,473,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,37,2,2,2,2,2,805,867,62,4,8.5,,26466,474,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,37,3,2,1,1,2,770,828,58,4,8.5,,26466,475,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,37,4,1,1,1,2,759,828,69,4,8.5,,26466,476,DM,,,3,9,,3,9,,,,,,,,3,9,, , , 
,MiddleMouth,6/27/18,37,5,2,1,1,2,776,833,57,4,8.5,,26466,477,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,37,6,1,1,1,2,706,768,62,4,8.5,,26466,478,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,37,7,2,2,2,2,777,836,59,4,8.5,,26466,479,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,37,8,1,1,1,2,614,656,42,4,8.5,,26466,480,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,37,9,1,1,1,2,712,772,60,4,8.5,,26466,481,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,37,10,1,1,1,2,690,750,60,4,8.5,,26466,482,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,38,1,1,1,1,2,695,745,50,4,8.5,,26470,483,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/27/18,38,2,2,2,2,2,756,798,42,4,8.5,,26470,484,MS,,,3,9,,3,9,,,,,,,,3,9,, , , 
,MiddleMouth,6/27/18,38,3,1,2,2,2,857,904,47,4,8.5,,26470,485,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,38,4,1,2,2,2,901,993,92,4,8.5,,26470,486,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,38,5,1,1,1,2,777,833,56,4,8.5,,26470,487,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,38,6,1,1,1,2,701,755,54,4,8.5,,26470,488,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/27/18,38,7,1,1,1,2,719,782,63,4,8.5,,26470,489,MS,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/27/18,38,8,2,2,2,2,790,847,57,4,8.5,,26470,490,MS,,1,3,,1,4,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/27/18,38,9,1,1,1,2,688,742,54,4,8.5,,26470,491,MS,,,,3,,,3,,,,,,,,,3,, , , 
,MiddleMouth,6/27/18,38,10,1,1,1,2,611,727,116,4,8.5,Confirmed lengths with written record,26470,492,MS,,1,4,,,,4,,,,,,,1,3,,, ,N, 
,MiddleMouth,6/28/18,39,1,1,1,1,2,809,871,62,4,8.5,,26459,493,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,39,2,2,2,2,2,848,907,59,4,8.5,,26459,494,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,39,3,2,2,2,2,821,876,55,4,8.5,,26459,495,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,39,4,1,2,2,2,812,880,68,4,8.5,,26459,496,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,39,5,1,2,2,2,849,906,57,4,8.5,,26459,497,DM,,1,5,,2,4,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/28/18,39,6,1,2,2,2,865,932,67,4,8.5,,26459,498,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,39,7,1,1,1,2,886,950,64,4,8.5,,26459,499,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,39,8,1,2,2,2,741,805,64,4,8.5,,26459,500,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/28/18,39,9,2,2,2,2,865,923,58,4,8.5,,26459,273,DM,,1,5,,1,5,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/28/18,39,10,2,2,2,2,827,886,59,4,8.5,,26459,274,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/28/18,40,1,2,2,2,2,804,859,55,4,8.5,,26452,275,DM,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/28/18,40,2,2,2,2,2,858,911,53,4,8.5,,26452,276,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/28/18,40,3,1,1,1,2,792,860,68,4,8.5,,26452,277,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/28/18,40,4,1,1,1,2,633,683,50,4,8.5,,26452,278,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/29/18,41,1,2,2,2,2,851,909,58,4,8.5,,26439,279,MS,,1,5,,1,5,,,,,,,,1,5,,, , , 
,MiddleMouth,6/29/18,41,2,1,2,2,2,888,945,57,4,8.5,,26439,280,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/29/18,41,3,2,2,2,2,828,888,60,4,8.5,,26439,281,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/29/18,41,4,1,2,2,2,830,886,56,4,8.5,,26439,282,DM,,1,4,,1,5,,,,,,,,1,5,,, ,N, 
,MiddleMouth,6/29/18,41,5,2,2,2,2,862,922,60,4,8.5,,26439,283,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/29/18,41,6,1,1,1,2,744,803,59,4,8.5,,26439,284,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/30/18,42,1,2,2,2,2,886,948,62,4,8.5,Confirmed vial 285 was not recorded,26441,286,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,42,2,2,2,2,2,866,930,64,4,8.5,,26441,287,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,42,3,2,2,2,2,950,1039,89,4,8.5,,26441,288,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,42,4,2,2,2,2,892,1004,112,4,8.5,Confirmed lengths with written record,26441,289,HU,,,4,9,,4,9,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/30/18,42,5,1,1,1,2,755,816,61,4,8.5,,26441,290,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/30/18,42,6,1,2,2,2,695,757,62,4,8.5,,26441,291,HU,,,3,9,,3,9,,,,,,,,3,9,, , , 
,MiddleMouth,6/30/18,42,7,2,2,2,2,815,878,63,4,8.5,,26441,292,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,42,8,2,2,2,2,837,909,72,4,8.5,,26441,293,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,42,9,2,2,2,2,821,888,67,4,8.5,,26441,294,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,42,10,2,2,2,2,875,929,54,4,8.5,,26441,295,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,1,2,1,1,2,628,675,47,4,8.5,,26438,296,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/30/18,43,2,2,2,2,2,842,902,60,4,8.5,,26438,297,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,3,1,2,2,2,901,971,70,4,8.5,,26438,298,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,4,1,2,2,2,823,889,66,4,8.5,,26438,299,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,5,2,2,2,2,816,886,70,4,8.5,,26438,300,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/30/18,43,6,2,2,2,2,832,890,58,4,8.5,Completed Otolith and Genetic samples,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,7,1,1,1,2,918,1005,87,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,8,2,2,2,2,830,890,60,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/30/18,43,9,1,2,2,2,682,732,50,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,44,1,1,1,1,2,840,930,90,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,44,2,2,2,2,2,852,928,76,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,44,3,2,2,2,2,860,927,67,4,8.5,,,,MS,,,4,9,,4,9,,,,,,,,4,9,, , , 
,MiddleMouth,7/1/18,44,4,2,2,2,2,815,873,58,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,44,5,2,2,2,2,805,855,50,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,44,6,2,2,2,2,805,862,57,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/1/18,44,7,1,1,1,2,541,580,39,4,8.5,,,,MS,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/1/18,44,8,2,2,2,2,814,873,59,4,8.5,,,,MS,,1,4,,2,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/1/18,44,9,1,1,1,2,684,737,53,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,44,10,2,2,2,2,821,884,63,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/1/18,45,1,1,1,1,2,633,690,57,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,45,2,2,2,2,2,833,895,62,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/1/18,45,3,2,1,1,2,626,670,44,4,8.5,,,,RW,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/1/18,45,4,2,2,2,2,765,819,54,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,45,5,2,2,2,2,888,944,56,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/1/18,45,6,1,1,1,2,780,854,74,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,45,7,2,2,2,2,800,851,51,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,7/1/18,45,8,2,1,1,2,619,666,47,4,8.5,,,,RW,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/1/18,45,9,2,1,1,2,599,647,48,4,8.5,,,,RW,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/1/18,45,10,1,1,1,2,731,792,61,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,46,1,2,2,2,2,851,910,59,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/1/18,46,2,2,1,1,2,745,800,55,4,8.5,,,,RW,,,,3,,,3,,,,,,,,,3,, , , 
,MiddleMouth,7/1/18,46,3,1,1,1,2,656,708,52,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/1/18,46,4,2,1,1,2,671,725,54,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,47,1,1,1,1,2,651,701,50,4,8.5,,,,HU,,1,4,,1,3,,,,,,,,1,3,,, ,N, 
,MiddleMouth,7/2/18,47,2,1,1,1,2,639,692,53,4,8.5,,,,HU,,1,3,,,,4,,,,,,,,,4,,N,N,N
,MiddleMouth,7/2/18,47,3,2,2,2,2,855,907,52,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,47,4,2,2,2,2,720,767,47,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,47,5,1,1,1,2,694,751,57,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,47,6,1,1,1,2,732,796,64,4,8.5,,,,HU,,,3,9,,3,9,,,,,,,1,3,,,N, ,N
,MiddleMouth,7/2/18,47,7,2,2,2,2,884,945,61,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,47,8,1,1,1,2,798,874,76,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,47,9,1,2,2,2,808,869,61,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,47,10,2,1,1,2,835,901,66,4,8.5,,,,HU,,,4,9,,4,9,,,,,,,,4,9,, , , 
,MiddleMouth,7/2/18,48,1,1,1,1,2,687,743,56,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,48,2,2,2,2,2,796,850,54,4,8.5,,,,HU,,1,4,,,,4,,,,,,,1,3,,, ,N, 
,MiddleMouth,7/2/18,48,3,2,2,2,2,919,994,75,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,48,4,1,2,2,2,892,954,62,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,48,5,1,2,2,2,914,978,64,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,48,6,1,1,1,2,772,831,59,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,7/2/18,48,7,2,2,2,2,832,893,61,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,48,8,2,2,2,2,798,844,46,4,8.5,,,,HU,,,3,9,,3,9,,,,,,,1,4,,,N,N,N
,MiddleMouth,7/2/18,48,9,1,1,1,2,590,634,44,4,8.5,,,,HU,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/2/18,48,10,2,2,2,2,748,800,52,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,1,1,1,1,2,883,955,72,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,2,1,2,2,2,817,881,64,4,8.5,,,,HU,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/2/18,49,3,1,1,1,2,649,702,53,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,4,1,1,1,2,683,738,55,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,5,1,1,1,2,879,956,77,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,6,2,2,2,2,766,821,55,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,7,2,2,2,2,760,809,49,4,8.5,,,,HU,,1,4,,,,4,,,,,,,1,3,,, ,N, 
,MiddleMouth,7/2/18,49,8,2,2,2,2,788,837,49,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/2/18,49,9,1,1,1,2,602,653,51,4,8.5,,,,HU,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/2/18,49,10,1,1,1,2,713,774,61,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,50,1,2,1,1,2,709,764,55,4,8.5,,,,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,50,2,1,1,1,2,746,806,60,4,8.5,,,,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,50,3,1,1,1,2,653,704,51,4,8.5,,,,DM,,,,3,,,3,,,,,,,,,3,, , , 
,MiddleMouth,7/3/18,50,4,1,2,2,2,801,857,56,4,8.5,,,,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,50,5,2,2,2,2,849,908,59,4,8.5,,,,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,50,6,1,2,2,2,705,761,56,4,8.5,,,,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,50,7,2,2,2,2,796,854,58,4,8.5,,,,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,50,8,2,2,2,2,813,877,64,4,8.5,,,,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,50,9,1,1,1,2,675,731,56,4,8.5,,,,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,50,10,2,2,2,2,777,817,40,4,8.5,,,,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,51,1,2,1,1,2,684,732,48,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,51,2,2,2,2,2,883,945,62,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,51,3,2,2,2,2,822,883,61,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,51,4,1,1,1,2,803,868,65,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,51,5,2,1,1,2,584,630,46,4,8.5,,,,RW,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/3/18,51,6,1,1,1,2,720,787,67,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,51,7,2,1,1,2,622,673,51,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,51,8,2,1,1,2,802,872,70,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,7/3/18,51,9,1,1,1,2,790,867,77,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,51,10,2,1,1,2,815,890,75,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,52,1,2,2,2,2,829,891,62,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,52,2,1,1,1,2,631,682,51,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,52,3,1,1,1,2,630,680,50,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,52,4,2,2,2,2,817,871,54,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,52,5,1,1,1,2,689,724,35,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,52,6,1,1,1,2,518,564,46,4,8.5,,,,RW,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/3/18,52,7,2,2,2,2,790,842,52,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/3/18,52,8,2,2,2,2,878,942,64,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,52,9,1,1,1,2,872,947,75,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/3/18,52,10,2,2,2,2,803,857,54,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/4/18,53,1,1,1,1,2,755,816,61,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,7/4/18,53,2,2,2,2,2,903,958,55,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/4/18,53,3,2,2,2,2,829,872,43,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/4/18,53,4,1,1,1,2,794,867,73,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/4/18,53,5,1,1,1,2,564,613,49,4,8.5,,,,MS,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,7/4/18,53,6,2,2,2,2,842,912,70,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/4/18,53,7,2,2,2,2,830,893,63,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/4/18,53,8,2,2,2,2,847,900,53,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,7/4/18,53,9,2,1,1,2,643,695,52,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,7/5/18,54,1,1,1,1,2,528,561,33,4,8.5,,,,MS,,1,2,,1,2,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,2,1,1,1,2,510,551,41,4,8.5,,,,MS,,1,2,,1,2,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,3,2,2,2,2,899,954,55,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,4,1,1,1,2,790,851,61,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,5,1,1,1,2,649,700,51,4,8.5,,,,MS,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,6,2,2,2,2,827,885,58,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,7,2,2,2,2,814,866,52,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/5/18,54,8,2,2,2,2,775,828,53,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,1,1,1,1,2,654,702,48,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,2,2,2,2,2,835,894,59,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,3,2,2,2,2,774,833,59,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,4,1,1,1,2,780,848,68,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,5,2,2,2,2,813,870,57,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,6,1,1,1,2,730,789,59,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,7,1,1,1,2,552,580,28,4,8.5,,,,HU,,1,2,,1,2,,,,,,,,,,,,,,
,MiddleMouth,7/6/18,55,8,2,2,2,2,859,922,63,4,8.5,,,,HU,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/7/18,56,1,2,2,2,2,881,942,61,4,8.5,,,,MS,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/8/18,57,1,1,1,1,2,724,785,61,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/8/18,57,2,2,2,2,2,791,850,59,4,8.5,,,,RW,,,4,9,,4,9,,,,,,,,,,,,,
,MiddleMouth,7/8/18,57,3,1,1,1,2,517,558,41,4,8.5,,,,MS,,1,2,,1,2,,,,,,,,,,,,,,
,MiddleMouth,7/10/18,58,1,2,2,2,2,866,935,69,4,8.5,,,,RW,,1,4,,1,4,,,,,,,,,,,,,,
,MiddleMouth,7/11/18,59,1,2,2,2,2,823,881,58,4,8.5,,,,RW,,1,3,,1,3,,,,,,,,,,,,,,
,MiddleMouth,7/12/18,60,1,2,2,2,2,898,957,59,4,8.5,,,,DM,,1,4,,1,4,,,,,,,,,,,,,,
