tributary_id,year,watershed,raw_production,stream_order,longitude,latitude,production_proportion,production_normalized
4394,2016,Yukon,0,5,704906.1685648145,1571897.5563544189,0,0
4396,2016,Yukon,0,7,453074.90664854826,1567923.3561296342,0,0
4397,2016,Yukon,0,4,979826.536435772,1566022.111141668,0,0
4399,2016,Yukon,0,4,508680.1760825929,1572363.186704319,0,0
4400,2016,Yukon,0,4,913715.7507623483,1571714.022700115,0,0
4401,2016,Yukon,0,5,345437.2135970292,1573370.2216044406,0,0
4402,2016,Yukon,0,4,-163114.0939640756,1572299.2540934659,0,0
4403,2016,Yukon,0,5,490745.45835943014,1566246.2638066448,0,0
4404,2016,Yukon,0,5,1076140.4532022986,1568255.6624031921,0,0
4405,2016,Yukon,0,5,719466.2203686382,1567861.0123473934,0,0
4406,2016,Yukon,0,5,718227.0202106142,1567019.86474097,0,0
4407,2016,Yukon,0,4,669533.5089774341,1570799.749415507,0,0
4408,2016,Yukon,0,6,774830.6884036895,1569216.9151452887,0,0
4409,2016,Yukon,0,5,722101.7745572336,1566704.1089108854,0,0
4411,2016,Yukon,0,4,1041618.7370006125,1568744.9085972481,0,0
4412,2016,Yukon,0,4,1138198.8959037934,1566042.1126035303,0,0
4413,2016,Yukon,0,4,-243434.09754155806,1567654.7035841735,0,0
4414,2016,Yukon,0,5,724480.8976514353,1567880.9331430409,0,0
4415,2016,Yukon,0,4,478088.16344014526,1567482.8017246302,0,0
4416,2016,Yukon,0,4,1178291.120619149,1566065.5481158742,0,0
4418,2016,Yukon,0,4,1000598.5199770387,1566865.6346017248,0,0
4419,2016,Yukon,0,4,745851.7448897241,1567593.0202960526,0,0
4420,2016,Yukon,0,4,376317.6554994061,1570251.6779019332,0,0
4421,2016,Yukon,0,7,935342.9122769376,1566422.1315271652,0,0
4422,2016,Yukon,0,6,1214730.6890618175,1564583.2027431743,0,0
4423,2016,Yukon,0,7,939604.5433298195,1568202.640701321,0,0
4424,2016,Yukon,0,7,1140371.7469850762,1566022.2193171077,0,0
4425,2016,Yukon,0,4,758931.0689803538,1566225.5393230459,0,0
4426,2016,Yukon,0,4,161479.32455474808,1571008.2247727283,0,0
4427,2016,Yukon,0,8,764437.8535172218,1569264.5443721018,0,0
4429,2016,Yukon,0,4,267019.27895106067,1574603.7138759159,0,0
4431,2016,Yukon,0,5,808264.8984753779,1569417.2681827697,0,0
4432,2016,Yukon,0,4,1100174.4008304158,1563660.769153465,0,0
4433,2016,Yukon,0,7,447571.8622196868,1579873.1011586585,0,0
4436,2016,Yukon,0,4,817243.7073863087,1568045.8886749926,0,0
4437,2016,Yukon,0,4,875847.4636013436,1565605.9635117103,0,0
4438,2016,Yukon,0,6,1074516.888118435,1571363.791935361,0,0
4441,2016,Yukon,0,4,1043510.7055572697,1570314.7797653878,0,0
4442,2016,Yukon,0,8,763177.7748300789,1568200.4238908447,0,0
4443,2016,Yukon,0,4,683647.4662330663,1576478.6033252997,0,0
4444,2016,Yukon,0,4,925044.5052565533,1567703.2597944958,0,0
4446,2016,Yukon,0,4,1220340.6490251785,1568106.5602976999,0,0
