reachbase,original_reachid,stream_order,upstream_reachid,tributary_group_id
6,10735,6,7907,6_10735_6
6,10735,6,7473,6_10735_6
6,10735,6,7294,6_10735_6
6,10735,6,6483,6_10735_6
6,10735,6,6407,6_10735_6
6,10735,6,6226,6_10735_6
6,10832,6,11003,6_10832_6
6,10832,6,11016,6_10832_6
6,10832,6,11144,6_10832_6
6,10832,6,11149,6_10832_6
6,10832,6,11240,6_10832_6
6,10832,6,11315,6_10832_6
6,10832,6,11452,6_10832_6
6,10832,6,11470,6_10832_6
6,10832,6,11579,6_10832_6
6,10832,6,11575,6_10832_6
6,10832,6,11717,6_10832_6
6,10832,6,11790,6_10832_6
6,10832,6,11841,6_10832_6
6,10832,6,11954,6_10832_6
6,10832,6,11934,6_10832_6
6,10832,6,11956,6_10832_6
6,12218,6,12273,6_12218_6
6,12218,6,12347,6_12218_6
6,12218,6,12357,6_12218_6
6,12218,6,12361,6_12218_6
6,12218,6,12415,6_12218_6
6,12218,6,12193,6_12218_6
6,12218,6,12197,6_12218_6
6,12218,6,12379,6_12218_6
6,12218,6,12602,6_12218_6
6,12218,6,12650,6_12218_6
6,12218,6,12748,6_12218_6
6,12218,6,12836,6_12218_6
6,12218,6,12835,6_12218_6
6,12218,6,13045,6_12218_6
6,12218,6,13082,6_12218_6
6,12441,6,12617,6_12441_6
6,12441,6,12840,6_12441_6
6,12441,6,12829,6_12441_6
6,12441,6,13225,6_12441_6
6,12441,6,13215,6_12441_6
6,12441,6,13155,6_12441_6
6,12731,6,12731,6_12731_6
6,12847,6,12832,6_12847_6
6,12847,6,13403,6_12847_6
6,13326,6,13553,6_13326_6
6,13326,6,13656,6_13326_6
6,13326,6,13948,6_13326_6
6,13326,6,13997,6_13326_6
6,13326,6,14168,6_13326_6
6,13326,6,14316,6_13326_6
6,13326,6,14389,6_13326_6
6,14045,6,13921,6_14045_6
6,14438,6,14422,6_14438_6
6,14438,6,14398,6_14438_6
6,14438,6,14366,6_14438_6
6,14438,6,14357,6_14438_6
6,14438,6,14439,6_14438_6
6,14438,6,14445,6_14438_6
6,14438,6,14518,6_14438_6
6,14438,6,14547,6_14438_6
6,14438,6,14648,6_14438_6
6,14696,6,14562,6_14696_6
6,14696,6,14394,6_14696_6
6,14696,6,14324,6_14696_6
6,14696,6,14164,6_14696_6
6,14696,6,14109,6_14696_6
6,14696,6,13803,6_14696_6
6,14897,6,14696,6_14897_6
6,14897,6,14562,6_14897_6
6,14897,6,14394,6_14897_6
6,14897,6,14324,6_14897_6
6,14897,6,14164,6_14897_6
6,14897,6,14109,6_14897_6
6,14897,6,13803,6_14897_6
6,14936,6,15021,6_14936_6
6,14968,6,15041,6_14968_6
6,15093,6,15179,6_15093_6
6,15093,6,15198,6_15093_6
6,15093,6,15236,6_15093_6
6,15093,6,15320,6_15093_6
6,15093,6,15388,6_15093_6
6,15093,6,15394,6_15093_6
6,15093,6,15500,6_15093_6
6,15093,6,15555,6_15093_6
6,15093,6,15603,6_15093_6
6,15093,6,15701,6_15093_6
6,15093,6,15808,6_15093_6
6,15093,6,15837,6_15093_6
6,15093,6,15954,6_15093_6
6,15093,6,15998,6_15093_6
6,15093,6,16125,6_15093_6
6,15361,6,15350,6_15361_6
6,15361,6,15380,6_15361_6
6,15361,6,15346,6_15361_6
6,15361,6,15337,6_15361_6
6,15361,6,15307,6_15361_6
6,15361,6,15325,6_15361_6
6,15361,6,15311,6_15361_6
6,15361,6,15312,6_15361_6
6,15361,6,15322,6_15361_6
6,15361,6,15267,6_15361_6
6,15361,6,15248,6_15361_6
6,15361,6,15261,6_15361_6
6,15361,6,15260,6_15361_6
6,15361,6,15259,6_15361_6
6,15428,6,15539,6_15428_6
6,15428,6,15627,6_15428_6
6,15428,6,15641,6_15428_6
6,15428,6,15669,6_15428_6
6,15428,6,15740,6_15428_6
6,15428,6,15827,6_15428_6
6,15428,6,15967,6_15428_6
6,15428,6,16019,6_15428_6
6,15428,6,16048,6_15428_6
6,15428,6,16083,6_15428_6
6,15428,6,16107,6_15428_6
6,15428,6,16108,6_15428_6
6,15428,6,16067,6_15428_6
6,15428,6,15970,6_15428_6
6,15428,6,15958,6_15428_6
6,15428,6,15870,6_15428_6
6,15428,6,15922,6_15428_6
6,15428,6,15934,6_15428_6
6,15428,6,15999,6_15428_6
6,15428,6,16024,6_15428_6
6,15428,6,16098,6_15428_6
6,15428,6,16174,6_15428_6
6,15428,6,16241,6_15428_6
6,15428,6,16337,6_15428_6
6,15428,6,16354,6_15428_6
6,15448,6,15532,6_15448_6
6,15618,6,15608,6_15618_6
6,16183,6,16139,6_16183_6
6,16183,6,16106,6_16183_6
6,16183,6,16041,6_16183_6
6,16183,6,16023,6_16183_6
6,16183,6,15993,6_16183_6
6,16183,6,15986,6_16183_6
6,16183,6,16001,6_16183_6
6,16183,6,16010,6_16183_6
6,16183,6,15974,6_16183_6
6,16183,6,15862,6_16183_6
6,16183,6,15809,6_16183_6
6,16349,6,16218,6_16349_6
6,16349,6,16165,6_16349_6
6,16446,6,16669,6_16446_6
6,16446,6,16696,6_16446_6
6,16446,6,16672,6_16446_6
6,16446,6,16646,6_16446_6
6,16446,6,16618,6_16446_6
6,16446,6,16564,6_16446_6
6,16446,6,16582,6_16446_6
6,16446,6,16598,6_16446_6
6,16446,6,16601,6_16446_6
6,16446,6,16623,6_16446_6
6,16446,6,16612,6_16446_6
6,16446,6,16557,6_16446_6
6,16468,6,16477,6_16468_6
6,16468,6,16540,6_16468_6
6,16468,6,16644,6_16468_6
6,16468,6,16695,6_16468_6
6,16468,6,16846,6_16468_6
6,16629,6,16690,6_16629_6
6,16629,6,16663,6_16629_6
6,16629,6,16653,6_16629_6
6,16629,6,16701,6_16629_6
6,16629,6,16681,6_16629_6
6,16629,6,16682,6_16629_6
6,16629,6,16675,6_16629_6
6,16629,6,16708,6_16629_6
6,16629,6,16753,6_16629_6
6,16629,6,16790,6_16629_6
6,16629,6,16814,6_16629_6
6,16629,6,16915,6_16629_6
6,16629,6,16934,6_16629_6
6,16629,6,16943,6_16629_6
6,16629,6,16954,6_16629_6
6,16629,6,17007,6_16629_6
6,16629,6,17078,6_16629_6
6,16629,6,17123,6_16629_6
6,16629,6,17253,6_16629_6
6,16629,6,17320,6_16629_6
6,16629,6,17343,6_16629_6
6,16629,6,17365,6_16629_6
6,16632,6,16157,6_16632_6
6,16632,6,15667,6_16632_6
6,16632,6,15596,6_16632_6
6,16632,6,15513,6_16632_6
6,16632,6,15373,6_16632_6
6,16632,6,15254,6_16632_6
6,16632,6,15072,6_16632_6
6,16632,6,14584,6_16632_6
6,16660,6,16705,6_16660_6
6,16669,6,16696,6_16669_6
6,16669,6,16672,6_16669_6
6,16669,6,16646,6_16669_6
6,16669,6,16618,6_16669_6
6,16669,6,16564,6_16669_6
6,16669,6,16582,6_16669_6
6,16669,6,16598,6_16669_6
6,16669,6,16601,6_16669_6
6,16669,6,16623,6_16669_6
6,16669,6,16612,6_16669_6
6,16669,6,16557,6_16669_6
6,16849,6,16744,6_16849_6
6,16849,6,16691,6_16849_6
6,16849,6,16640,6_16849_6
6,16849,6,16472,6_16849_6
6,16849,6,16385,6_16849_6
6,16849,6,16361,6_16849_6
6,16849,6,16352,6_16849_6
6,16849,6,16291,6_16849_6
6,16849,6,16253,6_16849_6
6,16849,6,16217,6_16849_6
6,16849,6,16176,6_16849_6
6,16877,6,17006,6_16877_6
6,16877,6,17080,6_16877_6
6,16877,6,17175,6_16877_6
6,16877,6,18474,6_16877_6
6,16877,6,18513,6_16877_6
6,16877,6,18649,6_16877_6
6,16877,6,18707,6_16877_6
6,16877,6,18830,6_16877_6
6,16960,6,17079,6_16960_6
6,16960,6,17105,6_16960_6
6,16960,6,17094,6_16960_6
6,16960,6,17101,6_16960_6
6,16960,6,17093,6_16960_6
6,16960,6,17010,6_16960_6
6,16960,6,17059,6_16960_6
6,16960,6,17161,6_16960_6
6,16960,6,17203,6_16960_6
6,16960,6,17218,6_16960_6
6,16960,6,17240,6_16960_6
6,16960,6,17289,6_16960_6
6,16960,6,17298,6_16960_6
6,16960,6,17329,6_16960_6
6,16960,6,17362,6_16960_6
6,16960,6,17413,6_16960_6
6,16960,6,17433,6_16960_6
6,16960,6,17443,6_16960_6
6,16960,6,17515,6_16960_6
6,16960,6,17530,6_16960_6
6,16960,6,17562,6_16960_6
6,16960,6,17585,6_16960_6
6,16960,6,17590,6_16960_6
6,16960,6,17674,6_16960_6
6,16960,6,17717,6_16960_6
6,16960,6,17734,6_16960_6
6,17067,6,17255,6_17067_6
6,17067,6,17421,6_17067_6
6,17067,6,17564,6_17067_6
6,17426,6,17484,6_17426_6
6,17426,6,17611,6_17426_6
6,17426,6,17613,6_17426_6
6,17426,6,17621,6_17426_6
6,17426,6,17754,6_17426_6
6,17426,6,17822,6_17426_6
6,17426,6,17829,6_17426_6
6,17426,6,17945,6_17426_6
6,17426,6,17948,6_17426_6
6,17426,6,18143,6_17426_6
6,17426,6,18174,6_17426_6
6,17426,6,18262,6_17426_6
6,17426,6,18393,6_17426_6
6,17426,6,18729,6_17426_6
6,17487,6,17507,6_17487_6
6,17487,6,17499,6_17487_6
6,17487,6,17533,6_17487_6
6,17487,6,17622,6_17487_6
6,17487,6,17933,6_17487_6
6,17487,6,17936,6_17487_6
6,17487,6,18148,6_17487_6
6,17487,6,18159,6_17487_6
6,17487,6,18210,6_17487_6
6,17487,6,18251,6_17487_6
6,17487,6,18273,6_17487_6
6,17487,6,18479,6_17487_6
6,17731,6,17748,6_17731_6
6,17731,6,17768,6_17731_6
6,17731,6,17770,6_17731_6
6,17748,6,17768,6_17748_6
6,17748,6,17770,6_17748_6
6,17807,6,17898,6_17807_6
6,17807,6,18117,6_17807_6
6,17807,6,18360,6_17807_6
6,17807,6,18408,6_17807_6
6,17807,6,18473,6_17807_6
6,17807,6,18535,6_17807_6
6,17807,6,18549,6_17807_6
6,17807,6,18583,6_17807_6
6,17807,6,18621,6_17807_6
6,17807,6,18674,6_17807_6
6,17807,6,18738,6_17807_6
6,17807,6,18826,6_17807_6
6,17807,6,18850,6_17807_6
6,17807,6,18890,6_17807_6
6,17807,6,18929,6_17807_6
6,17807,6,19027,6_17807_6
6,17807,6,19059,6_17807_6
6,17807,6,19144,6_17807_6
6,17807,6,19169,6_17807_6
6,18300,6,18765,6_18300_6
6,18300,6,18868,6_18300_6
6,18307,6,18329,6_18307_6
6,18307,6,18561,6_18307_6
6,18307,6,18681,6_18307_6
6,18307,6,18838,6_18307_6
6,18307,6,18992,6_18307_6
6,18307,6,19119,6_18307_6
6,18307,6,19296,6_18307_6
6,18307,6,19329,6_18307_6
6,18307,6,19521,6_18307_6
6,18307,6,19600,6_18307_6
6,18307,6,19605,6_18307_6
6,18307,6,19789,6_18307_6
6,18307,6,19822,6_18307_6
6,18307,6,19838,6_18307_6
6,18307,6,19868,6_18307_6
6,18307,6,19971,6_18307_6
6,18307,6,20059,6_18307_6
6,18307,6,20145,6_18307_6
6,18307,6,20223,6_18307_6
6,18307,6,20255,6_18307_6
6,18307,6,20263,6_18307_6
6,18307,6,20284,6_18307_6
6,18307,6,20307,6_18307_6
6,18307,6,20305,6_18307_6
6,18307,6,20313,6_18307_6
6,18307,6,20400,6_18307_6
6,18307,6,20522,6_18307_6
6,18307,6,20552,6_18307_6
6,18307,6,20577,6_18307_6
6,18307,6,20584,6_18307_6
6,18307,6,20654,6_18307_6
6,18307,6,20716,6_18307_6
6,18307,6,20732,6_18307_6
6,18524,6,18525,6_18524_6
6,18944,6,18944,6_18944_6
6,19490,6,19321,6_19490_6
6,19619,6,19676,6_19619_6
6,19619,6,19735,6_19619_6
6,19619,6,19805,6_19619_6
6,19619,6,19865,6_19619_6
6,19619,6,19911,6_19619_6
6,19619,6,19944,6_19619_6
6,19619,6,20017,6_19619_6
6,19619,6,20030,6_19619_6
6,19619,6,20091,6_19619_6
6,19619,6,20123,6_19619_6
6,19619,6,20129,6_19619_6
6,19619,6,20213,6_19619_6
6,19619,6,20221,6_19619_6
6,19619,6,20212,6_19619_6
6,19619,6,20329,6_19619_6
6,19619,6,20341,6_19619_6
6,19622,6,19627,6_19622_6
6,19622,6,19598,6_19622_6
6,19622,6,19628,6_19622_6
6,20036,6,20117,6_20036_6
6,20036,6,20151,6_20036_6
6,20036,6,20262,6_20036_6
6,20036,6,20308,6_20036_6
6,20036,6,20376,6_20036_6
6,20036,6,20388,6_20036_6
6,20036,6,20483,6_20036_6
6,20036,6,20491,6_20036_6
6,20036,6,20519,6_20036_6
6,20036,6,20557,6_20036_6
6,20036,6,20587,6_20036_6
6,20215,6,20235,6_20215_6
6,20215,6,20243,6_20215_6
6,20215,6,20238,6_20215_6
6,20215,6,20246,6_20215_6
6,20215,6,20252,6_20215_6
6,20215,6,20219,6_20215_6
6,20215,6,20211,6_20215_6
7,1814,7,1907,7_1814_7
7,1814,7,2018,7_1814_7
7,1814,7,2116,7_1814_7
7,1814,7,2005,7_1814_7
7,1814,7,2187,7_1814_7
7,1814,7,2329,7_1814_7
7,1814,7,2367,7_1814_7
7,1814,7,2520,7_1814_7
7,1814,7,2660,7_1814_7
7,1814,7,2666,7_1814_7
7,1814,7,2796,7_1814_7
7,1814,7,2878,7_1814_7
7,1814,7,2923,7_1814_7
7,1985,7,2063,7_1985_7
7,1985,7,2256,7_1985_7
7,1985,7,2369,7_1985_7
7,1985,7,2473,7_1985_7
7,1985,7,2582,7_1985_7
7,1985,7,2598,7_1985_7
7,1985,7,2791,7_1985_7
7,1985,7,2948,7_1985_7
7,1985,7,3217,7_1985_7
7,1985,7,3456,7_1985_7
7,1985,7,3539,7_1985_7
7,1985,7,3663,7_1985_7
7,1985,7,3694,7_1985_7
7,1985,7,3794,7_1985_7
7,1985,7,3827,7_1985_7
7,1985,7,4072,7_1985_7
7,1985,7,4181,7_1985_7
7,1985,7,4212,7_1985_7
7,1985,7,4274,7_1985_7
7,1985,7,4337,7_1985_7
7,1985,7,4384,7_1985_7
7,1985,7,4444,7_1985_7
7,1985,7,4526,7_1985_7
7,1985,7,4582,7_1985_7
7,1985,7,4589,7_1985_7
7,1985,7,4768,7_1985_7
7,1985,7,4881,7_1985_7
7,1985,7,5017,7_1985_7
7,1985,7,5019,7_1985_7
7,1985,7,4847,7_1985_7
7,1985,7,4840,7_1985_7
7,1985,7,4857,7_1985_7
7,1985,7,5144,7_1985_7
7,1985,7,5560,7_1985_7
7,1985,7,5716,7_1985_7
7,1985,7,5761,7_1985_7
7,1985,7,5982,7_1985_7
7,1985,7,6173,7_1985_7
7,1985,7,6264,7_1985_7
7,1985,7,6345,7_1985_7
7,1985,7,6680,7_1985_7
7,1985,7,6967,7_1985_7
7,1985,7,7032,7_1985_7
7,1985,7,6806,7_1985_7
7,1985,7,7086,7_1985_7
7,1985,7,7051,7_1985_7
7,1985,7,6942,7_1985_7
7,1985,7,6849,7_1985_7
7,1985,7,6852,7_1985_7
7,1985,7,6894,7_1985_7
7,1985,7,6822,7_1985_7
7,1985,7,6928,7_1985_7
7,1985,7,7053,7_1985_7
7,1985,7,7386,7_1985_7
7,1985,7,7399,7_1985_7
7,1985,7,7557,7_1985_7
7,2101,7,2134,7_2101_7
7,2101,7,2156,7_2101_7
7,2101,7,2159,7_2101_7
7,10822,7,10505,7_10822_7
7,10822,7,10269,7_10822_7
7,10822,7,10185,7_10822_7
7,10822,7,10097,7_10822_7
7,10822,7,10013,7_10822_7
7,10822,7,9834,7_10822_7
7,10822,7,9651,7_10822_7
7,10822,7,9440,7_10822_7
7,10822,7,9331,7_10822_7
7,10822,7,9194,7_10822_7
7,10822,7,9123,7_10822_7
7,10822,7,8984,7_10822_7
7,10822,7,8799,7_10822_7
7,10822,7,8603,7_10822_7
7,10822,7,8491,7_10822_7
7,10822,7,8513,7_10822_7
7,10822,7,8473,7_10822_7
7,10822,7,8137,7_10822_7
7,10822,7,7959,7_10822_7
7,10822,7,7770,7_10822_7
7,10822,7,7790,7_10822_7
7,10822,7,7795,7_10822_7
7,12002,7,12243,7_12002_7
7,12002,7,12329,7_12002_7
7,12002,7,12087,7_12002_7
7,12002,7,11982,7_12002_7
7,12002,7,11885,7_12002_7
7,12002,7,10898,7_12002_7
7,12002,7,10857,7_12002_7
7,12002,7,10952,7_12002_7
7,12002,7,10939,7_12002_7
7,12002,7,10945,7_12002_7
7,12002,7,11047,7_12002_7
7,12002,7,11060,7_12002_7
7,12002,7,11346,7_12002_7
7,12002,7,11394,7_12002_7
7,12002,7,11348,7_12002_7
7,12002,7,11751,7_12002_7
7,12002,7,11845,7_12002_7
7,12002,7,12011,7_12002_7
7,12002,7,11813,7_12002_7
7,12002,7,11424,7_12002_7
7,12002,7,11388,7_12002_7
7,12002,7,11171,7_12002_7
7,12002,7,11089,7_12002_7
7,12002,7,10951,7_12002_7
7,12002,7,10557,7_12002_7
7,12002,7,10259,7_12002_7
7,12002,7,10071,7_12002_7
7,12002,7,9999,7_12002_7
7,12002,7,10128,7_12002_7
7,12002,7,10040,7_12002_7
7,12002,7,10051,7_12002_7
7,12002,7,10048,7_12002_7
7,12002,7,9713,7_12002_7
7,12002,7,9723,7_12002_7
7,12002,7,9880,7_12002_7
7,12002,7,9839,7_12002_7
7,12002,7,9812,7_12002_7
7,12002,7,9589,7_12002_7
7,12002,7,9522,7_12002_7
7,12002,7,9492,7_12002_7
7,12002,7,9555,7_12002_7
7,12002,7,9399,7_12002_7
7,12002,7,8587,7_12002_7
7,12002,7,8528,7_12002_7
7,12002,7,8265,7_12002_7
7,12002,7,8229,7_12002_7
7,12002,7,8324,7_12002_7
7,12002,7,8378,7_12002_7
7,12002,7,8428,7_12002_7
7,12002,7,8221,7_12002_7
7,12002,7,8210,7_12002_7
7,12002,7,7972,7_12002_7
7,12002,7,7558,7_12002_7
7,12002,7,7414,7_12002_7
7,12002,7,7283,7_12002_7
7,12002,7,7265,7_12002_7
7,12002,7,7520,7_12002_7
7,12002,7,7338,7_12002_7
7,12002,7,7407,7_12002_7
7,12002,7,7453,7_12002_7
7,12002,7,6804,7_12002_7
7,12002,7,6805,7_12002_7
7,12002,7,6468,7_12002_7
7,12103,7,11772,7_12103_7
7,12103,7,11752,7_12103_7
7,12103,7,11663,7_12103_7
7,12103,7,11673,7_12103_7
7,12103,7,11347,7_12103_7
7,12103,7,11020,7_12103_7
7,12103,7,10694,7_12103_7
7,13074,8,12944,7_13074_8
7,13074,8,12557,7_13074_8
7,13074,8,12454,7_13074_8
7,13074,8,12424,7_13074_8
7,13074,8,12199,7_13074_8
7,13074,8,11904,7_13074_8
7,13074,8,12045,7_13074_8
7,13074,8,12386,7_13074_8
7,13074,8,12503,7_13074_8
7,13074,8,12421,7_13074_8
7,13074,8,12521,7_13074_8
7,13074,8,12501,7_13074_8
7,13074,8,12437,7_13074_8
7,13074,8,12215,7_13074_8
7,13074,8,11950,7_13074_8
7,13074,8,11932,7_13074_8
7,13074,8,11730,7_13074_8
7,13074,8,11617,7_13074_8
7,15014,7,15054,7_15014_7
7,15014,7,15146,7_15014_7
7,15014,7,15250,7_15014_7
7,15014,7,15374,7_15014_7
7,15014,7,15345,7_15014_7
7,17129,7,17149,7_17129_7
7,17129,7,17159,7_17129_7
7,17129,7,17225,7_17129_7
7,17129,7,17235,7_17129_7
7,17129,7,17283,7_17129_7
7,17129,7,17321,7_17129_7
7,17137,7,17219,7_17137_7
7,17137,7,17152,7_17137_7
7,17137,7,17128,7_17137_7
7,17137,7,17125,7_17137_7
7,17137,7,17083,7_17137_7
7,17137,7,16884,7_17137_7
7,17137,7,16768,7_17137_7
7,17137,7,16730,7_17137_7
7,17137,7,16658,7_17137_7
7,17137,7,16633,7_17137_7
7,17137,7,16608,7_17137_7
7,17137,7,16543,7_17137_7
7,17137,7,16509,7_17137_7
7,17137,7,16447,7_17137_7
7,17217,7,17286,7_17217_7
7,17217,7,17332,7_17217_7
7,17217,7,17557,7_17217_7
7,17217,7,17703,7_17217_7
7,17217,7,17746,7_17217_7
7,17217,7,17967,7_17217_7
7,17217,7,17981,7_17217_7
7,17217,7,18033,7_17217_7
7,17217,7,18271,7_17217_7
7,17217,7,18372,7_17217_7
7,17217,7,18441,7_17217_7
7,17217,7,18517,7_17217_7
7,17257,7,17579,7_17257_7
7,17257,7,17857,7_17257_7
7,17257,7,17994,7_17257_7
7,17257,7,18510,7_17257_7
7,17257,7,18581,7_17257_7
7,17257,7,18794,7_17257_7
7,17257,7,18839,7_17257_7
7,17257,7,19093,7_17257_7
7,17257,7,19106,7_17257_7
7,17257,7,19268,7_17257_7
7,17257,7,19347,7_17257_7
7,17257,7,19374,7_17257_7
7,17257,7,19447,7_17257_7
7,17257,7,19513,7_17257_7
7,17642,7,17665,7_17642_7
7,17642,7,17635,7_17642_7
7,17642,7,17641,7_17642_7
7,17642,7,17675,7_17642_7
7,17642,7,17706,7_17642_7
7,17642,7,17762,7_17642_7
7,17642,7,17739,7_17642_7
7,17642,7,17733,7_17642_7
7,17942,7,18000,7_17942_7
7,17942,7,18118,7_17942_7
7,17942,7,18137,7_17942_7
7,17942,7,18184,7_17942_7
7,17942,7,18189,7_17942_7
7,17942,7,18201,7_17942_7
7,17942,7,18268,7_17942_7
7,17942,7,18303,7_17942_7
7,17942,7,18485,7_17942_7
7,17942,7,18595,7_17942_7
7,17942,7,18693,7_17942_7
7,17942,7,18733,7_17942_7
7,17942,7,18783,7_17942_7
7,17942,7,18886,7_17942_7
7,17942,7,18906,7_17942_7
7,17942,7,18991,7_17942_7
7,17942,7,19028,7_17942_7
7,17942,7,19075,7_17942_7
7,17942,7,19128,7_17942_7
7,17942,7,19276,7_17942_7
7,17942,7,19305,7_17942_7
7,17942,7,19318,7_17942_7
7,17942,7,19380,7_17942_7
7,17942,7,19435,7_17942_7
7,17942,7,19489,7_17942_7
7,17942,7,19531,7_17942_7
7,17942,7,19543,7_17942_7
7,17942,7,19618,7_17942_7
7,17942,7,19642,7_17942_7
7,17942,7,19649,7_17942_7
7,17942,7,19667,7_17942_7
7,17942,7,19790,7_17942_7
7,17942,7,19828,7_17942_7
7,17942,7,19889,7_17942_7
7,17942,7,19916,7_17942_7
7,17942,7,19972,7_17942_7
7,17942,7,20026,7_17942_7
8,12267,8,12482,8_12267_8
8,12267,8,12523,8_12267_8
8,12267,8,12715,8_12267_8
8,12267,8,12772,8_12267_8
8,12267,8,12881,8_12267_8
8,12267,8,13800,8_12267_8
8,12267,8,14123,8_12267_8
8,12267,8,14190,8_12267_8
8,12267,8,14311,8_12267_8
8,12267,8,14370,8_12267_8
8,12267,8,14336,8_12267_8
8,12267,8,14563,8_12267_8
8,12267,8,14537,8_12267_8
8,12267,8,14260,8_12267_8
8,12267,8,14245,8_12267_8
8,12267,8,14223,8_12267_8
8,12267,8,14319,8_12267_8
8,12267,8,15008,8_12267_8
8,12267,8,15141,8_12267_8
8,12267,8,15212,8_12267_8
8,12267,8,15442,8_12267_8
8,12267,8,15478,8_12267_8
8,12267,8,15407,8_12267_8
8,12267,8,15400,8_12267_8
8,12267,8,15376,8_12267_8
8,12267,8,15427,8_12267_8
8,12267,8,15426,8_12267_8
8,12267,8,15415,8_12267_8
8,12267,8,15273,8_12267_8
8,12267,8,15217,8_12267_8
8,12267,8,15048,8_12267_8
8,12267,8,15043,8_12267_8
8,12267,8,15051,8_12267_8
8,12267,8,15130,8_12267_8
8,12267,8,15165,8_12267_8
8,12267,8,15306,8_12267_8
8,12267,8,15488,8_12267_8
8,12267,8,15569,8_12267_8
8,12267,8,15639,8_12267_8
8,12267,8,15834,8_12267_8
8,12267,8,15909,8_12267_8
8,12267,8,15962,8_12267_8
8,12267,8,15961,8_12267_8
8,12267,8,15991,8_12267_8
8,12267,8,16043,8_12267_8
8,12267,8,16085,8_12267_8
8,12267,8,16097,8_12267_8
8,12267,8,16100,8_12267_8
8,12267,8,16137,8_12267_8
8,12267,8,16155,8_12267_8
8,12267,8,16128,8_12267_8
8,12267,8,16223,8_12267_8
8,12267,8,16261,8_12267_8
8,12267,8,16275,8_12267_8
8,12267,8,16356,8_12267_8
8,12267,8,16451,8_12267_8
8,12267,8,16454,8_12267_8
8,12267,8,16452,8_12267_8
8,12267,8,16394,8_12267_8
8,12267,8,16428,8_12267_8
8,12267,8,16457,8_12267_8
8,12267,8,16488,8_12267_8
8,12267,8,16539,8_12267_8
8,12267,8,16567,8_12267_8
8,12267,8,16676,8_12267_8
8,12267,8,16723,8_12267_8
8,12267,8,16787,8_12267_8
8,12267,8,16935,8_12267_8
8,12267,8,17046,8_12267_8
8,13301,8,13074,8_13301_8
8,13301,8,12944,8_13301_8
8,13301,8,12557,8_13301_8
8,13301,8,12454,8_13301_8
8,13301,8,12424,8_13301_8
8,13301,8,12199,8_13301_8
8,13301,8,11904,8_13301_8
8,13301,8,12045,8_13301_8
8,13301,8,12386,8_13301_8
8,13301,8,12503,8_13301_8
8,13301,8,12421,8_13301_8
8,13301,8,12521,8_13301_8
8,13301,8,12501,8_13301_8
8,13301,8,12437,8_13301_8
8,13301,8,12215,8_13301_8
8,13301,8,11950,8_13301_8
8,13301,8,11932,8_13301_8
8,13301,8,11730,8_13301_8
8,13301,8,11617,8_13301_8
8,16892,8,16913,8_16892_8
8,16892,8,16979,8_16892_8
8,16892,8,17035,8_16892_8
8,16892,8,17107,8_16892_8
8,16892,8,17202,8_16892_8
8,16892,8,17294,8_16892_8
8,16892,8,17500,8_16892_8
8,16892,8,17889,8_16892_8
8,16892,8,17915,8_16892_8
8,16892,8,17927,8_16892_8
8,16892,8,17920,8_16892_8
8,16892,8,18160,8_16892_8
8,16892,8,18249,8_16892_8
8,16892,8,18274,8_16892_8
8,16892,8,18533,8_16892_8
8,16892,8,18501,8_16892_8
8,16892,8,18448,8_16892_8
8,16892,8,18495,8_16892_8
8,16892,8,18806,8_16892_8
8,16892,8,18914,8_16892_8
8,16892,8,19206,8_16892_8
8,16892,8,19254,8_16892_8
8,16892,8,19359,8_16892_8
8,16892,8,19363,8_16892_8
8,16892,8,19393,8_16892_8
8,16892,8,19476,8_16892_8
8,16892,8,19496,8_16892_8
8,16892,8,19529,8_16892_8
8,16892,8,19602,8_16892_8
8,16892,8,19610,8_16892_8
8,16892,8,19659,8_16892_8
8,16892,8,19693,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
8,16892,8,NA,8_16892_8
